Grid_Number,police
208,1.0
209,1.0
210,1.0
211,3.0
212,3.0
213,0.0
214,0.0
215,0.0
216,4.0
217,4.0
218,3.0
219,5.0
220,3.0
221,5.0
222,5.0
223,7.0
224,7.0
225,7.0
226,7.0
227,5.0
228,3.0
229,2.0
230,2.0
231,0.0
232,1.0
233,1.0
234,1.0
235,1.0
236,1.0
237,0.0
238,1.0
239,1.0
240,1.0
241,0.0
242,0.0
243,0.0
244,0.0
245,1.0
246,1.0
247,0.0
248,2.0
249,2.0
250,2.0
251,2.0
252,0.0
253,0.0
254,0.0
255,1.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,0.0
262,0.0
263,0.0
264,4.0
265,4.0
266,4.0
267,4.0
268,5.0
269,3.0
270,5.0
271,7.0
272,10.0
273,11.0
274,11.0
275,10.0
276,8.0
277,5.0
278,2.0
279,2.0
280,2.0
281,1.0
282,1.0
283,1.0
284,1.0
285,0.0
286,1.0
287,1.0
288,1.0
289,3.0
290,3.0
291,0.0
292,0.0
293,0.0
294,1.0
295,1.0
296,1.0
297,2.0
298,2.0
299,2.0
300,2.0
301,2.0
302,0.0
303,1.0
304,1.0
305,1.0
306,1.0
307,1.0
308,1.0
309,2.0
310,0.0
311,0.0
312,4.0
313,4.0
314,4.0
315,4.0
316,4.0
317,6.0
318,3.0
319,7.0
320,9.0
321,12.0
322,12.0
323,12.0
324,12.0
325,11.0
326,7.0
327,3.0
328,2.0
329,2.0
330,1.0
331,1.0
332,1.0
333,0.0
334,1.0
335,1.0
336,1.0
337,1.0
338,3.0
339,3.0
340,3.0
341,0.0
342,0.0
343,1.0
344,1.0
345,1.0
346,1.0
347,2.0
348,2.0
349,2.0
350,2.0
351,1.0
352,1.0
353,1.0
354,1.0
355,1.0
356,1.0
357,1.0
358,2.0
359,2.0
360,4.0
361,4.0
362,4.0
363,4.0
364,4.0
365,4.0
366,5.0
367,7.0
368,9.0
369,11.0
370,12.0
371,13.0
372,13.0
373,13.0
374,0.0
375,9.0
376,4.0
377,2.0
378,2.0
379,1.0
380,1.0
381,0.0
382,1.0
383,1.0
384,1.0
385,1.0
386,2.0
387,3.0
388,3.0
389,3.0
390,3.0
391,0.0
392,1.0
393,1.0
394,1.0
395,2.0
396,2.0
397,2.0
398,2.0
399,1.0
400,1.0
401,1.0
402,1.0
403,1.0
404,1.0
405,1.0
406,1.0
407,2.0
408,2.0
409,2.0
410,4.0
411,4.0
412,4.0
413,5.0
414,5.0
415,8.0
416,11.0
417,15.0
418,15.0
419,14.0
420,14.0
421,13.0
422,13.0
423,12.0
424,10.0
425,5.0
426,2.0
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,1.0
433,1.0
434,1.0
435,3.0
436,0.0
437,0.0
438,3.0
439,3.0
440,3.0
441,1.0
442,1.0
443,2.0
444,2.0
445,2.0
446,3.0
447,3.0
448,3.0
449,2.0
450,1.0
451,2.0
452,2.0
453,2.0
454,2.0
455,1.0
456,2.0
457,2.0
458,2.0
459,2.0
460,3.0
461,3.0
462,6.0
463,6.0
464,8.0
465,11.0
466,17.0
467,18.0
468,15.0
469,14.0
470,14.0
471,13.0
472,11.0
473,11.0
474,5.0
475,2.0
476,1.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,2.0
483,2.0
484,2.0
485,0.0
486,0.0
487,0.0
488,3.0
489,3.0
490,2.0
491,3.0
492,2.0
493,2.0
494,3.0
495,3.0
496,3.0
497,3.0
498,3.0
499,3.0
500,2.0
501,2.0
502,2.0
503,2.0
504,2.0
505,2.0
506,2.0
507,3.0
508,3.0
509,4.0
510,7.0
511,8.0
512,8.0
513,8.0
514,11.0
515,16.0
516,18.0
517,17.0
518,14.0
519,14.0
520,13.0
521,10.0
522,10.0
523,6.0
524,2.0
525,1.0
526,1.0
527,1.0
528,1.0
529,1.0
530,2.0
531,2.0
532,2.0
533,2.0
534,0.0
535,0.0
536,0.0
537,0.0
538,3.0
539,3.0
540,4.0
541,4.0
542,4.0
543,3.0
544,3.0
545,4.0
546,4.0
547,4.0
548,3.0
549,3.0
550,2.0
551,2.0
552,2.0
553,2.0
554,2.0
555,3.0
556,3.0
557,5.0
558,6.0
559,8.0
560,8.0
561,8.0
562,9.0
563,9.0
564,14.0
565,18.0
566,18.0
567,15.0
568,12.0
569,12.0
570,10.0
571,8.0
572,4.0
573,2.0
574,1.0
575,1.0
576,1.0
577,1.0
578,1.0
579,2.0
580,2.0
581,2.0
582,2.0
583,3.0
584,0.0
585,0.0
586,0.0
587,3.0
588,5.0
589,5.0
590,6.0
591,7.0
592,7.0
593,7.0
594,6.0
595,6.0
596,6.0
597,4.0
598,3.0
599,2.0
600,2.0
601,2.0
602,2.0
603,4.0
604,5.0
605,5.0
606,5.0
607,7.0
608,9.0
609,9.0
610,7.0
611,9.0
612,9.0
613,12.0
614,14.0
615,17.0
616,5.0
617,3.0
618,12.0
619,11.0
620,6.0
621,4.0
622,1.0
623,1.0
624,1.0
625,1.0
626,1.0
627,1.0
628,2.0
629,2.0
630,2.0
631,2.0
632,2.0
633,3.0
634,3.0
635,0.0
636,0.0
637,6.0
638,8.0
639,10.0
640,10.0
641,10.0
642,10.0
643,9.0
644,10.0
645,9.0
646,8.0
647,6.0
648,2.0
649,2.0
650,4.0
651,4.0
652,5.0
653,5.0
654,6.0
655,6.0
656,7.0
657,3.0
658,2.0
659,8.0
660,10.0
661,9.0
662,11.0
663,13.0
664,14.0
665,4.0
666,2.0
667,11.0
668,11.0
669,5.0
670,4.0
671,2.0
672,2.0
673,2.0
674,2.0
675,1.0
676,1.0
677,2.0
678,2.0
679,2.0
680,2.0
681,2.0
682,2.0
683,2.0
684,2.0
685,2.0
686,6.0
687,8.0
688,11.0
689,13.0
690,15.0
691,15.0
692,19.0
693,18.0
694,15.0
695,13.0
696,12.0
697,7.0
698,5.0
699,4.0
700,4.0
701,6.0
702,5.0
703,6.0
704,9.0
705,12.0
706,0.0
707,3.0
708,15.0
709,14.0
710,9.0
711,10.0
712,11.0
713,13.0
714,1.0
715,11.0
716,10.0
717,6.0
718,4.0
719,2.0
720,3.0
721,3.0
722,2.0
723,2.0
724,2.0
725,3.0
726,3.0
727,3.0
728,2.0
729,2.0
730,2.0
731,2.0
732,2.0
733,2.0
734,2.0
735,7.0
736,9.0
737,13.0
738,19.0
739,23.0
740,25.0
741,26.0
742,24.0
743,22.0
744,16.0
745,15.0
746,9.0
747,10.0
748,5.0
749,5.0
750,5.0
751,5.0
752,10.0
753,15.0
754,0.0
755,3.0
756,3.0
757,21.0
758,20.0
759,14.0
760,10.0
761,11.0
762,11.0
763,2.0
764,8.0
765,8.0
766,4.0
767,3.0
768,3.0
769,3.0
770,3.0
771,3.0
772,2.0
773,4.0
774,4.0
775,5.0
776,4.0
777,3.0
778,3.0
779,2.0
780,2.0
781,2.0
782,2.0
783,1.0
784,8.0
785,13.0
786,20.0
787,27.0
788,31.0
789,32.0
790,31.0
791,31.0
792,30.0
793,19.0
794,17.0
795,14.0
796,12.0
797,8.0
798,6.0
799,5.0
800,9.0
801,11.0
802,18.0
803,3.0
804,4.0
805,2.0
806,2.0
807,21.0
808,20.0
809,15.0
810,11.0
811,8.0
812,0.0
813,7.0
814,5.0
815,5.0
816,3.0
817,3.0
818,3.0
819,3.0
820,3.0
821,4.0
822,4.0
823,4.0
824,5.0
825,5.0
826,4.0
827,3.0
828,2.0
829,2.0
830,2.0
831,2.0
832,1.0
833,10.0
834,17.0
835,25.0
836,34.0
837,39.0
838,38.0
839,39.0
840,39.0
841,36.0
842,29.0
843,16.0
844,13.0
845,12.0
846,10.0
847,8.0
848,8.0
849,10.0
850,21.0
851,24.0
852,5.0
853,23.0
854,8.0
855,6.0
856,2.0
857,20.0
858,18.0
859,12.0
860,8.0
861,2.0
862,11.0
863,8.0
864,8.0
865,6.0
866,0.0
867,3.0
868,3.0
869,5.0
870,5.0
871,6.0
872,7.0
873,7.0
874,5.0
875,6.0
876,5.0
877,3.0
878,2.0
879,2.0
880,1.0
881,1.0
882,12.0
883,21.0
884,29.0
885,39.0
886,41.0
887,43.0
888,45.0
889,44.0
890,42.0
891,37.0
892,21.0
893,16.0
894,14.0
895,12.0
896,10.0
897,14.0
898,20.0
899,29.0
900,31.0
901,28.0
902,27.0
903,11.0
904,10.0
905,6.0
906,19.0
907,17.0
908,11.0
909,11.0
910,3.0
911,13.0
912,13.0
913,14.0
914,9.0
915,5.0
916,4.0
917,3.0
918,6.0
919,6.0
920,7.0
921,7.0
922,7.0
923,6.0
924,5.0
925,5.0
926,3.0
927,1.0
928,1.0
929,1.0
930,1.0
931,16.0
932,22.0
933,34.0
934,38.0
935,41.0
936,46.0
937,48.0
938,46.0
939,44.0
940,41.0
941,28.0
942,16.0
943,15.0
944,14.0
945,13.0
946,18.0
947,23.0
948,2.0
949,35.0
950,39.0
951,14.0
952,12.0
953,10.0
954,5.0
955,3.0
956,22.0
957,17.0
958,2.0
959,2.0
960,17.0
961,19.0
962,19.0
963,18.0
964,1.0
965,6.0
966,5.0
967,6.0
968,7.0
969,7.0
970,9.0
971,9.0
972,8.0
973,7.0
974,7.0
975,7.0
976,2.0
977,1.0
978,1.0
979,1.0
980,14.0
981,22.0
982,32.0
983,40.0
984,45.0
985,53.0
986,56.0
987,55.0
988,49.0
989,43.0
990,34.0
991,21.0
992,20.0
993,15.0
994,18.0
995,21.0
996,27.0
997,34.0
998,40.0
999,9.0
1000,14.0
1001,13.0
1002,9.0
1003,4.0
1004,4.0
1005,2.0
1006,23.0
1007,4.0
1008,4.0
1009,5.0
1010,3.0
1011,3.0
1012,22.0
1013,1.0
1014,14.0
1015,7.0
1016,8.0
1017,7.0
1018,8.0
1019,5.0
1020,9.0
1021,9.0
1022,9.0
1023,8.0
1024,7.0
1025,4.0
1026,2.0
1027,1.0
1028,1.0
1029,13.0
1030,18.0
1031,31.0
1032,41.0
1033,50.0
1034,52.0
1035,58.0
1036,57.0
1037,51.0
1038,45.0
1039,35.0
1040,24.0
1041,18.0
1042,21.0
1043,21.0
1044,20.0
1045,7.0
1046,34.0
1047,47.0
1048,7.0
1049,8.0
1050,10.0
1051,7.0
1052,7.0
1053,4.0
1054,3.0
1055,2.0
1056,4.0
1057,7.0
1058,9.0
1059,10.0
1060,27.0
1061,3.0
1062,20.0
1063,15.0
1064,11.0
1065,1.0
1066,0.0
1067,2.0
1068,5.0
1069,4.0
1070,10.0
1071,11.0
1072,10.0
1073,8.0
1074,5.0
1075,3.0
1076,3.0
1077,1.0
1078,12.0
1079,14.0
1080,34.0
1081,46.0
1082,50.0
1083,49.0
1084,55.0
1085,60.0
1086,53.0
1087,47.0
1088,35.0
1089,22.0
1090,19.0
1091,2.0
1092,2.0
1093,20.0
1094,28.0
1095,33.0
1096,10.0
1097,57.0
1098,10.0
1099,9.0
1100,10.0
1101,9.0
1102,6.0
1103,6.0
1104,2.0
1105,5.0
1106,6.0
1107,10.0
1108,12.0
1109,10.0
1110,8.0
1111,1.0
1112,16.0
1113,12.0
1114,1.0
1115,2.0
1116,2.0
1117,3.0
1118,4.0
1119,11.0
1120,12.0
1121,11.0
1122,11.0
1123,9.0
1124,7.0
1125,3.0
1126,3.0
1127,13.0
1128,14.0
1129,31.0
1130,43.0
1131,45.0
1132,51.0
1133,53.0
1134,53.0
1135,48.0
1136,45.0
1137,29.0
1138,21.0
1139,20.0
1140,21.0
1141,20.0
1142,22.0
1143,26.0
1144,34.0
1145,13.0
1146,12.0
1147,12.0
1148,12.0
1149,14.0
1150,13.0
1151,8.0
1152,6.0
1153,5.0
1154,2.0
1155,8.0
1156,13.0
1157,12.0
1158,13.0
1159,7.0
1160,8.0
1161,18.0
1162,12.0
1163,11.0
1164,10.0
1165,2.0
1166,4.0
1167,4.0
1168,12.0
1169,12.0
1170,13.0
1171,12.0
1172,8.0
1173,8.0
1174,6.0
1175,4.0
1176,13.0
1177,16.0
1178,26.0
1179,39.0
1180,47.0
1181,47.0
1182,47.0
1183,43.0
1184,40.0
1185,33.0
1186,28.0
1187,21.0
1188,3.0
1189,17.0
1190,21.0
1191,6.0
1192,26.0
1193,9.0
1194,13.0
1195,12.0
1196,11.0
1197,17.0
1198,19.0
1199,13.0
1200,10.0
1201,74.0
1202,7.0
1203,8.0
1204,4.0
1205,13.0
1206,16.0
1207,12.0
1208,6.0
1209,7.0
1210,22.0
1211,10.0
1212,10.0
1213,7.0
1214,10.0
1215,2.0
1216,3.0
1217,11.0
1218,14.0
1219,12.0
1220,3.0
1221,9.0
1222,9.0
1223,6.0
1224,6.0
1225,11.0
1226,16.0
1227,22.0
1228,35.0
1229,38.0
1230,40.0
1231,39.0
1232,38.0
1233,35.0
1234,30.0
1235,25.0
1236,4.0
1237,4.0
1238,19.0
1239,3.0
1240,2.0
1241,3.0
1242,8.0
1243,10.0
1244,9.0
1245,18.0
1246,15.0
1247,16.0
1248,13.0
1249,14.0
1250,11.0
1251,13.0
1252,11.0
1253,11.0
1254,14.0
1255,14.0
1256,13.0
1257,7.0
1258,8.0
1259,3.0
1260,18.0
1261,11.0
1262,7.0
1263,9.0
1264,8.0
1265,9.0
1266,12.0
1267,4.0
1268,12.0
1269,4.0
1270,6.0
1271,8.0
1272,8.0
1273,7.0
1274,7.0
1275,14.0
1276,19.0
1277,25.0
1278,29.0
1279,33.0
1280,31.0
1281,34.0
1282,29.0
1283,29.0
1284,21.0
1285,15.0
1286,16.0
1287,20.0
1288,0.0
1289,2.0
1290,2.0
1291,39.0
1292,6.0
1293,10.0
1294,17.0
1295,17.0
1296,14.0
1297,19.0
1298,16.0
1299,18.0
1300,13.0
1301,11.0
1302,15.0
1303,19.0
1304,15.0
1305,11.0
1306,7.0
1307,3.0
1308,3.0
1309,16.0
1310,11.0
1311,7.0
1312,9.0
1313,8.0
1314,10.0
1315,3.0
1316,3.0
1317,2.0
1318,6.0
1319,5.0
1320,8.0
1321,8.0
1322,7.0
1323,7.0
1324,12.0
1325,17.0
1326,23.0
1327,25.0
1328,28.0
1329,25.0
1330,30.0
1331,31.0
1332,29.0
1333,20.0
1334,19.0
1335,17.0
1336,14.0
1337,14.0
1338,4.0
1339,3.0
1340,2.0
1341,37.0
1342,40.0
1343,10.0
1344,12.0
1345,15.0
1346,19.0
1347,25.0
1348,25.0
1349,16.0
1350,15.0
1351,15.0
1352,20.0
1353,22.0
1354,13.0
1355,55.0
1356,45.0
1357,1.0
1358,1.0
1359,12.0
1360,9.0
1361,6.0
1362,6.0
1363,6.0
1364,2.0
1365,2.0
1366,2.0
1367,6.0
1368,5.0
1369,8.0
1370,8.0
1371,6.0
1372,9.0
1373,11.0
1374,14.0
1375,19.0
1376,24.0
1377,26.0
1378,25.0
1379,25.0
1380,26.0
1381,21.0
1382,14.0
1383,16.0
1384,16.0
1385,13.0
1386,13.0
1387,18.0
1388,3.0
1389,3.0
1390,36.0
1391,43.0
1392,51.0
1393,8.0
1394,10.0
1395,20.0
1396,25.0
1397,26.0
1398,18.0
1399,17.0
1400,81.0
1401,16.0
1402,19.0
1403,16.0
1404,58.0
1405,9.0
1406,6.0
1407,21.0
1408,14.0
1409,0.0
1410,7.0
1411,5.0
1412,5.0
1413,1.0
1414,12.0
1415,12.0
1416,4.0
1417,5.0
1418,8.0
1419,6.0
1420,6.0
1421,9.0
1422,11.0
1423,12.0
1424,17.0
1425,20.0
1426,24.0
1427,24.0
1428,23.0
1429,21.0
1430,17.0
1431,17.0
1432,18.0
1433,16.0
1434,14.0
1435,4.0
1436,0.0
1437,26.0
1438,31.0
1439,33.0
1440,40.0
1441,52.0
1442,61.0
1443,9.0
1444,20.0
1445,24.0
1446,28.0
1447,18.0
1448,12.0
1449,16.0
1450,15.0
1451,13.0
1452,14.0
1453,14.0
1454,8.0
1455,6.0
1456,23.0
1457,18.0
1458,1.0
1459,7.0
1460,4.0
1461,4.0
1462,6.0
1463,9.0
1464,9.0
1465,1.0
1466,2.0
1467,2.0
1468,6.0
1469,5.0
1470,7.0
1471,8.0
1472,11.0
1473,14.0
1474,16.0
1475,16.0
1476,18.0
1477,3.0
1478,17.0
1479,17.0
1480,19.0
1481,17.0
1482,20.0
1483,22.0
1484,25.0
1485,28.0
1486,32.0
1487,35.0
1488,36.0
1489,32.0
1490,44.0
1491,55.0
1492,9.0
1493,14.0
1494,16.0
1495,16.0
1496,13.0
1497,15.0
1498,8.0
1499,14.0
1500,15.0
1501,9.0
1502,12.0
1503,12.0
1504,8.0
1505,5.0
1506,2.0
1507,1.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,8.0
1513,7.0
1514,7.0
1515,7.0
1516,6.0
1517,5.0
1518,5.0
1519,10.0
1520,11.0
1521,11.0
1522,12.0
1523,12.0
1524,14.0
1525,12.0
1526,14.0
1527,14.0
1528,3.0
1529,16.0
1530,18.0
1531,24.0
1532,31.0
1533,33.0
1534,31.0
1535,33.0
1536,36.0
1537,39.0
1538,41.0
1539,39.0
1540,53.0
1541,8.0
1542,11.0
1543,12.0
1544,10.0
1545,8.0
1546,12.0
1547,12.0
1548,11.0
1549,9.0
1550,10.0
1551,12.0
1552,11.0
1553,9.0
1554,6.0
1555,3.0
1556,2.0
1557,5.0
1558,0.0
1559,0.0
1560,2.0
1561,4.0
1562,7.0
1563,5.0
1564,5.0
1565,5.0
1566,5.0
1567,2.0
1568,9.0
1569,10.0
1570,13.0
1571,13.0
1572,11.0
1573,12.0
1574,15.0
1575,15.0
1576,12.0
1577,14.0
1578,15.0
1579,24.0
1580,29.0
1581,36.0
1582,36.0
1583,41.0
1584,40.0
1585,43.0
1586,50.0
1587,54.0
1588,46.0
1589,52.0
1590,70.0
1591,77.0
1592,81.0
1593,11.0
1594,13.0
1595,11.0
1596,13.0
1597,12.0
1598,8.0
1599,13.0
1600,10.0
1601,11.0
1602,8.0
1603,6.0
1604,3.0
1605,16.0
1606,11.0
1607,4.0
1608,2.0
1609,2.0
1610,2.0
1611,3.0
1612,2.0
1613,4.0
1614,2.0
1615,2.0
1616,2.0
1617,7.0
1618,8.0
1619,12.0
1620,15.0
1621,13.0
1622,15.0
1623,14.0
1624,13.0
1625,15.0
1626,15.0
1627,20.0
1628,25.0
1629,37.0
1630,44.0
1631,51.0
1632,55.0
1633,54.0
1634,52.0
1635,56.0
1636,56.0
1637,54.0
1638,61.0
1639,78.0
1640,93.0
1641,10.0
1642,12.0
1643,14.0
1644,15.0
1645,12.0
1646,15.0
1647,13.0
1648,14.0
1649,13.0
1650,10.0
1651,8.0
1652,5.0
1653,3.0
1654,15.0
1655,12.0
1656,6.0
1657,3.0
1658,3.0
1659,2.0
1660,2.0
1661,2.0
1662,2.0
1663,2.0
1664,2.0
1665,2.0
1666,9.0
1667,9.0
1668,11.0
1669,14.0
1670,14.0
1671,15.0
1672,14.0
1673,14.0
1674,15.0
1675,20.0
1676,24.0
1677,6.0
1678,5.0
1679,50.0
1680,53.0
1681,57.0
1682,60.0
1683,60.0
1684,54.0
1685,63.0
1686,67.0
1687,71.0
1688,86.0
1689,100.0
1690,19.0
1691,20.0
1692,18.0
1693,22.0
1694,16.0
1695,14.0
1696,16.0
1697,15.0
1698,11.0
1699,7.0
1700,9.0
1701,8.0
1702,7.0
1703,1.0
1704,12.0
1705,11.0
1706,3.0
1707,3.0
1708,3.0
1709,2.0
1710,1.0
1711,2.0
1712,2.0
1713,1.0
1714,1.0
1715,10.0
1716,11.0
1717,13.0
1718,15.0
1719,16.0
1720,0.0
1721,3.0
1722,14.0
1723,16.0
1724,4.0
1725,6.0
1726,36.0
1727,44.0
1728,57.0
1729,61.0
1730,65.0
1731,72.0
1732,72.0
1733,65.0
1734,72.0
1735,77.0
1736,83.0
1737,97.0
1738,118.0
1739,20.0
1740,23.0
1741,27.0
1742,20.0
1743,18.0
1744,18.0
1745,18.0
1746,13.0
1747,11.0
1748,6.0
1749,9.0
1750,7.0
1751,0.0
1752,13.0
1753,11.0
1754,10.0
1755,3.0
1756,3.0
1757,2.0
1758,2.0
1759,1.0
1760,1.0
1761,1.0
1762,1.0
1763,1.0
1764,10.0
1765,12.0
1766,13.0
1767,13.0
1768,14.0
1769,13.0
1770,14.0
1771,15.0
1772,19.0
1773,3.0
1774,2.0
1775,36.0
1776,48.0
1777,68.0
1778,69.0
1779,73.0
1780,18.0
1781,85.0
1782,85.0
1783,82.0
1784,87.0
1785,107.0
1786,122.0
1787,134.0
1788,26.0
1789,29.0
1790,24.0
1791,18.0
1792,18.0
1793,19.0
1794,18.0
1795,67.0
1796,9.0
1797,4.0
1798,8.0
1799,7.0
1800,7.0
1801,17.0
1802,9.0
1803,8.0
1804,2.0
1805,2.0
1806,2.0
1807,2.0
1808,2.0
1809,1.0
1810,1.0
1811,1.0
1812,1.0
1813,10.0
1814,12.0
1815,12.0
1816,12.0
1817,12.0
1818,10.0
1819,10.0
1820,13.0
1821,20.0
1822,29.0
1823,33.0
1824,6.0
1825,56.0
1826,15.0
1827,78.0
1828,10.0
1829,15.0
1830,94.0
1831,97.0
1832,91.0
1833,95.0
1834,118.0
1835,125.0
1836,128.0
1837,36.0
1838,36.0
1839,29.0
1840,21.0
1841,18.0
1842,17.0
1843,21.0
1844,16.0
1845,9.0
1846,8.0
1847,6.0
1848,7.0
1849,20.0
1850,14.0
1851,10.0
1852,8.0
1853,2.0
1854,2.0
1855,2.0
1856,2.0
1857,2.0
1858,1.0
1859,1.0
1860,1.0
1861,1.0
1862,10.0
1863,11.0
1864,12.0
1865,12.0
1866,12.0
1867,10.0
1868,10.0
1869,12.0
1870,18.0
1871,29.0
1872,37.0
1873,51.0
1874,13.0
1875,16.0
1876,83.0
1877,93.0
1878,22.0
1879,12.0
1880,102.0
1881,94.0
1882,102.0
1883,125.0
1884,125.0
1885,34.0
1886,42.0
1887,46.0
1888,30.0
1889,127.0
1890,118.0
1891,95.0
1892,19.0
1893,14.0
1894,10.0
1895,8.0
1896,38.0
1897,20.0
1898,18.0
1899,15.0
1900,10.0
1901,5.0
1902,2.0
1903,2.0
1904,2.0
1905,2.0
1906,2.0
1907,1.0
1908,1.0
1909,1.0
1910,1.0
1911,10.0
1912,10.0
1913,12.0
1914,12.0
1915,10.0
1916,7.0
1917,9.0
1918,14.0
1919,18.0
1920,4.0
1921,9.0
1922,59.0
1923,64.0
1924,8.0
1925,87.0
1926,103.0
1927,18.0
1928,15.0
1929,97.0
1930,89.0
1931,103.0
1932,112.0
1933,126.0
1934,43.0
1935,50.0
1936,48.0
1937,32.0
1938,123.0
1939,117.0
1940,16.0
1941,16.0
1942,11.0
1943,10.0
1944,49.0
1945,36.0
1946,25.0
1947,18.0
1948,14.0
1949,6.0
1950,5.0
1951,2.0
1952,3.0
1953,3.0
1954,3.0
1955,3.0
1956,2.0
1957,1.0
1958,1.0
1959,1.0
1960,11.0
1961,11.0
1962,13.0
1963,11.0
1964,8.0
1965,9.0
1966,10.0
1967,12.0
1968,23.0
1969,5.0
1970,9.0
1971,11.0
1972,14.0
1973,80.0
1974,91.0
1975,20.0
1976,18.0
1977,17.0
1978,17.0
1979,90.0
1980,99.0
1981,109.0
1982,115.0
1983,35.0
1984,42.0
1985,42.0
1986,27.0
1987,120.0
1988,119.0
1989,87.0
1990,68.0
1991,54.0
1992,53.0
1993,43.0
1994,35.0
1995,32.0
1996,25.0
1997,13.0
1998,10.0
1999,5.0
2000,4.0
2001,3.0
2002,3.0
2003,3.0
2004,3.0
2005,3.0
2006,5.0
2007,2.0
2008,2.0
2009,8.0
2010,11.0
2011,10.0
2012,12.0
2013,11.0
2014,9.0
2015,13.0
2016,15.0
2017,20.0
2018,6.0
2019,7.0
2020,58.0
2021,79.0
2022,18.0
2023,25.0
2024,30.0
2025,17.0
2026,20.0
2027,17.0
2028,85.0
2029,90.0
2030,99.0
2031,19.0
2032,112.0
2033,23.0
2034,121.0
2035,114.0
2036,112.0
2037,113.0
2038,88.0
2039,71.0
2040,10.0
2041,9.0
2042,43.0
2043,39.0
2044,28.0
2045,22.0
2046,16.0
2047,11.0
2048,9.0
2049,4.0
2050,4.0
2051,3.0
2052,3.0
2053,6.0
2054,6.0
2055,6.0
2056,5.0
2057,5.0
2058,16.0
2059,17.0
2060,16.0
2061,15.0
2062,15.0
2063,11.0
2064,11.0
2065,17.0
2066,25.0
2067,32.0
2068,7.0
2069,58.0
2070,12.0
2071,20.0
2072,19.0
2073,31.0
2074,22.0
2075,17.0
2076,12.0
2077,12.0
2078,73.0
2079,82.0
2080,96.0
2081,104.0
2082,112.0
2083,113.0
2084,12.0
2085,13.0
2086,9.0
2087,7.0
2088,10.0
2089,13.0
2090,9.0
2091,9.0
2092,35.0
2093,28.0
2094,21.0
2095,12.0
2096,13.0
2097,9.0
2098,7.0
2099,4.0
2100,3.0
2101,6.0
2102,6.0
2103,6.0
2104,0.0
2105,0.0
2106,5.0
2107,19.0
2108,21.0
2109,22.0
2110,19.0
2111,20.0
2112,16.0
2113,20.0
2114,21.0
2115,28.0
2116,34.0
2117,49.0
2118,11.0
2119,7.0
2120,19.0
2121,81.0
2122,23.0
2123,20.0
2124,17.0
2125,9.0
2126,66.0
2127,64.0
2128,64.0
2129,82.0
2130,96.0
2131,99.0
2132,9.0
2133,20.0
2134,19.0
2135,16.0
2136,9.0
2137,10.0
2138,15.0
2139,12.0
