Grid_Number,department_store
0,7.863018927579935
1,7.896322929136353
2,8.083911555412497
3,8.415473685958615
4,8.874887592031682
5,9.443512231798659
6,10.102924223306537
7,10.836562810246425
8,11.630389946504812
9,12.260434607096768
10,11.720010436468733
11,11.26374238981559
12,10.902201646203638
13,10.645044338188656
14,10.49994272873331
15,10.471556033776386
16,10.560825457676994
17,10.764824338728381
18,10.817318975937908
19,10.335366378711635
20,9.954801205435919
21,9.68757949127796
22,9.5432272456669
23,9.527331033798587
24,9.631883738457862
25,8.507725578756142
26,8.003558391209173
27,7.629243774273917
28,7.404501027134642
29,7.343076439892761
30,7.44901127607631
31,7.715414935559079
32,8.126521242962234
33,8.66175089947275
34,9.29969736198171
35,10.020762179201448
36,10.808322697232466
37,11.648899761378258
38,12.389075451906999
39,12.290645912704267
40,12.290352346916766
41,10.082442315908697
42,9.363390769676315
43,8.727164005943663
44,8.193079866360609
45,7.782196671598227
46,7.514750401926306
47,7.4062961998568975
48,7.463768111733197
49,6.885863788575957
50,6.923967777386141
51,7.1372544322878095
52,7.510814420661239
53,8.022289391033395
54,8.647241309621558
55,9.362974892716618
56,10.150304271199182
57,10.993858109675463
58,11.437391393012387
59,10.856157653841123
60,10.3620102608606
61,9.967909249203004
62,9.686074203078812
63,9.52647430310847
64,9.495275264101636
65,9.593729855867872
66,9.817938340951043
67,9.968962273307218
68,9.443902538902588
69,9.025920583654749
70,8.730409524248218
71,8.570047806179891
72,8.552441125188816
73,8.678458380375993
74,7.681530527749976
75,7.119181133133566
76,6.695702374152477
77,6.438554347006964
78,6.367919235884654
79,6.489889847246856
80,6.794100866435889
81,7.257672110013724
82,7.852430442155869
83,8.55104582846919
84,9.330217960558226
85,10.171450788443357
86,11.060592959294059
87,11.423920230671174
88,11.317196839111187
89,11.317020366603984
90,9.390245831298822
91,8.613678396150865
92,7.917515756531157
93,7.324719619209588
94,6.86213091886627
95,6.557364218784782
96,6.432889844420578
97,6.499075280808276
98,5.909009775816706
99,5.9534684098489645
100,6.200325581671279
101,6.627001596926814
102,7.201605699280002
103,7.891892090330015
104,8.670274420006407
105,9.515157271758731
106,10.410362094071168
107,10.64042144179162
108,10.013115091914663
109,9.47519076847936
110,9.042613959712755
111,8.731056936011361
112,8.553753800847693
113,8.519091138221652
114,8.62878812043162
115,8.87749491148498
116,9.14614396608795
117,8.570911996296182
118,8.108142612698085
119,7.7779355864653095
120,7.597594917229131
121,7.577827937157333
122,7.71986820766844
123,6.894486574535101
124,6.261938086554024
125,5.776041362851195
126,5.475974872390271
127,5.392847998309663
128,5.53644109648434
129,5.890196282718662
130,6.419463079978625
131,7.085016723594121
132,7.852278616054822
133,8.694363617127998
134,9.591584837849782
135,10.529857665165478
136,10.460494112788426
137,10.343933015846664
138,10.343886598495178
139,8.751860690393697
140,7.912958806751334
141,7.148960088586272
142,6.486386155373904
143,5.959164547369375
144,5.605616878292061
145,5.459587970472921
146,5.537519549946959
147,4.932635805454587
148,4.985908629501063
149,5.278308022885933
150,5.773616557881128
151,6.425077632267753
152,7.190372650575074
153,8.037049021740767
154,8.942019735598597
155,9.889294149536326
156,9.87583903387679
157,9.19660748699134
158,8.607894231754102
159,8.129388545819241
160,7.781448087681113
161,7.582069093737008
162,7.543041185866396
163,7.666813556471754
164,7.945781967576816
165,8.35641142251619
166,7.722662115095815
167,7.20571092161221
168,6.832122004771375
169,6.626188478352301
170,6.603614000950411
171,6.7662340675428565
172,6.161614742657225
173,5.444660942828781
174,4.878117595362287
175,4.518914882180632
176,4.41791965714497
177,4.592199737377531
178,5.01312723809592
179,5.625606894291032
180,6.374662587089369
181,7.217898254739089
182,8.126047580384991
183,9.079653368272517
184,9.753622348982283
185,9.49932322025263
186,9.370912171387973
187,9.371012800843667
188,8.179895442560756
189,7.275401809031517
190,6.436234570664364
191,5.691363751201852
192,5.082419618891875
193,4.662962465066922
194,4.486458587000696
195,4.581076760898714
196,3.9570972395762967
197,4.023409762783814
198,4.380627318253005
199,4.966369630821247
200,5.7107460935349055
201,6.55997535102515
202,7.478421911984968
203,8.443528528264181
204,9.44099654421734
205,9.151765211052451
206,8.4143630413481
207,7.766663747913659
208,7.232806344904817
209,6.839500781549674
210,6.611876868705691
211,6.567185240361172
212,6.709082627579874
213,7.026273471361233
214,7.496539838698872
215,6.908272457560725
216,6.325197408223022
217,5.896174849876396
218,5.656367665724761
219,5.630006588061889
220,5.81999268862117
221,5.504594866774559
222,4.688297411755733
223,4.016536156542668
224,3.5718139473587893
225,3.443255603968953
226,3.6642905910925117
227,4.17982105115302
228,4.897718306042322
229,5.742581936116324
230,6.666311730084652
231,7.640355945524146
232,8.647729642393738
233,8.823033317507234
234,8.541168962721265
235,8.398218769085407
236,8.398489326473744
237,7.689186469477353
238,6.719011742625789
239,5.79995785543841
240,4.96052069286573
241,4.248162197469083
242,3.736289691636679
243,3.513645024162885
244,3.6337864747380175
245,2.9832137558532597
246,3.0707344299795003
247,3.5259208342541695
248,4.231747592072377
249,5.084891326293286
250,6.023073474649451
251,7.012244328705537
252,8.03359129739079
253,9.076258585186942
254,8.478584676713123
255,7.676862790561609
256,6.960955983131277
257,6.359910046702792
258,5.908880191227915
259,5.643946857961557
260,5.591624886003942
261,5.7577133746946485
262,6.124468911960552
263,6.658816509792069
264,6.14122847184195
265,5.477183017990102
266,4.975665019591117
267,4.689116427134872
268,4.657386096588258
269,4.885441591461615
270,4.7650329560754745
271,4.027315255816994
272,3.220597482928219
273,2.64539039525411
274,2.4691688396108242
275,2.7691806356131354
276,3.422395395881436
277,4.269669930778267
278,5.217301468075207
279,6.219586008627364
280,7.253904317510175
281,8.258573307532625
282,7.90304297180605
283,7.587174311072209
284,7.425981488473371
285,7.426453813542154
286,7.296147129326106
287,6.26544963084225
288,5.2679044630836565
289,4.326504131448373
290,3.4870217633979177
291,2.8412788967451497
292,2.5415099786299673
293,2.7052804633847374
294,2.0133885081617837
295,2.1410362838896764
296,2.7544875594361677
297,3.614308968982513
298,4.58389781664813
299,5.60659177448225
300,6.657964082205781
