Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
22.513365,88.2711257,-1.0,-1.0,2.0
22.5139492,88.2737212,-1.0,-1.0,2.0
22.5403741,88.2786132,-1.0,-1.0,5.0
22.5582726,88.2787764,5872.0,0.5311979061971493,6.0
22.5524868,88.2701144,-1.0,-1.0,6.0
22.5689986,88.27952470000001,9323.0,0.8595991648170546,7.0
22.5631546,88.27063799999999,-1.0,-1.0,7.0
22.5669838,88.27574729999999,-1.0,-1.0,7.0
22.6067387,88.27217859999999,-1.0,-1.0,11.0
22.6017378,88.27776500000002,-1.0,-1.0,11.0
22.6130914,88.2716779,-1.0,-1.0,12.0
22.6142559,88.27664039999999,3747.0,0.4755636709614945,12.0
22.529214,88.2801347,8637.0,0.473676759831403,17.0
22.5291319,88.2800718,-1.0,-1.0,17.0
22.5386775,88.2835494,6180.0,0.28731625643094527,18.0
22.5341309,88.2847874,13839.0,0.6699268696562877,18.0
22.5485969,88.28777960000001,3771.0,0.4209578934529695,19.0
22.582734,88.2851779,4154.0,0.3771493033858329,23.0
22.5860846,88.2859919,1366.0,0.08013141633145351,23.0
22.6096026,88.2804408,2796.0,0.21276451409973493,25.0
22.6089814,88.28101280000001,1727.0,0.1312692374753052,25.0
22.6155218,88.2828354,9983.0,1.3101025591327298,26.0
22.497545,88.291001,-1.0,-1.0,28.0
22.5067684,88.29873649999999,1663.0,0.08957976739913562,29.0
22.5068353,88.2986537,1072.0,0.045668172894269145,29.0
22.5067798,88.2986725,164.0,0.044015950324314566,29.0
22.5072,88.2975326,5054.0,0.6596211428245327,29.0
22.538339,88.295261,18733.0,0.6920573812904498,32.0
22.545995,88.2947485,3555.0,0.2769223598751317,33.0
22.5434415,88.292293,5813.0,0.19185857306208037,33.0
22.5580981,88.2992283,822.0,0.044415847328789365,34.0
22.568047,88.29726500000001,2770.0,0.5536619446432698,35.0
22.5624771,88.29585170000001,2266.0,0.20243631793714773,35.0
22.5647421,88.29896099999999,2192.0,0.1140355665447009,35.0
22.5649066,88.29693759999999,1097.0,0.09909363617734819,35.0
22.5774303,88.2933829,3718.0,0.34826230383885814,36.0
22.5786257,88.2919065,5377.0,0.41311375439231096,36.0
22.5825036,88.296426,5201.0,0.36276255490703735,37.0
22.5886953,88.2943032,1872.0,0.12495777081915285,37.0
22.6040973,88.29720089999999,11923.0,0.8974344848225507,39.0
22.6243227,88.29301199999999,-1.0,-1.0,41.0
22.6241707,88.2937412,-1.0,-1.0,41.0
22.4938166,88.3030888,-1.0,-1.0,42.0
22.5008137,88.30069259999999,5499.0,0.4021847138956701,43.0
22.5051716,88.3020859,4615.0,0.19647901517105404,43.0
22.506159,88.306862,9573.0,0.31815531444529227,43.0
22.5060752,88.3063956,4376.0,0.160291700927598,43.0
22.5092667,88.3029352,4846.0,0.154793030415375,43.0
22.5137844,88.302008,5193.0,0.14794667653056628,44.0
22.529433,88.306755,24953.0,0.7716301504266643,45.0
22.522094,88.3013835,5491.0,0.16100427052416172,45.0
22.5219806,88.3007592,5062.0,0.19728905092442695,45.0
22.5383494,88.3057874,1544.0,0.058457582232759556,46.0
22.5382975,88.3060366,190.0,0.005090314512491955,46.0
22.5382866,88.30614,3293.0,0.09182742155680328,46.0
22.53833789999999,88.30604129999999,407.0,0.011505576904338824,46.0
22.5376534,88.30424819999999,1024.0,0.0616251588493107,46.0
22.5374307,88.3022355,12431.0,0.5252330012976779,46.0
22.5381183,88.3094605,6876.0,0.20765692427099441,46.0
22.5470091,88.30070789999999,3220.0,0.6645938326468457,47.0
22.5575144,88.3017752,1031.0,0.05737091305779064,48.0
22.554813,88.3033663,3025.0,0.35796444840077024,48.0
22.5586765,88.30825449999999,2531.0,0.12355851163274377,48.0
22.5596288,88.3088628,2050.0,0.08949476901452617,48.0
22.5598144,88.30131279999999,1447.0,0.07156217744575784,48.0
22.5557397,88.3071271,6635.0,0.5584113608647314,48.0
22.5603277,88.3037526,1118.0,0.05400747138630721,49.0
22.5604881,88.3056885,2843.0,0.12582553251811474,49.0
22.564633,88.30944749999999,3709.0,0.16382186537220894,49.0
22.5605959,88.30431519999999,2013.0,0.09284958217118577,49.0
22.5691798,88.3069095,5965.0,0.26335071827111234,49.0
22.5895422,88.3006541,6093.0,0.37627394307508394,51.0
22.6010381,88.3058308,3596.0,0.21972068327352876,53.0
22.6054282,88.30351759999999,3360.0,0.1975067209072023,53.0
22.4926912,88.3152096,-1.0,-1.0,56.0
22.4967854,88.3167268,1960.0,0.06477172003328727,56.0
22.4989961,88.3128753,15029.0,0.5534916439779796,56.0
22.493881,88.31968810000001,-1.0,-1.0,56.0
22.49721,88.318683,3067.0,0.08932807580997724,56.0
22.4988416,88.317042,661.0,0.019339630140331777,56.0
22.5008198,88.3198121,3575.0,0.1045897282924652,57.0
22.5140223,88.3137338,8449.0,0.4003350599190012,58.0
22.5170378,88.3184539,16939.0,0.6351142872796413,58.0
22.5280458,88.3185932,22400.0,0.7089008484060482,59.0
22.5374733,88.31927449999999,1662.0,0.0458674087996519,60.0
22.538445,88.31151,4236.0,0.18380487481858857,60.0
22.5372972,88.31950479999999,2744.0,0.07454180040475358,60.0
22.5382365,88.31984519999999,1369.0,0.03847186736636508,60.0
22.5392575,88.31140219999999,3573.0,0.11648469121532201,60.0
22.5444198,88.31063209999999,3793.0,0.6140855686443878,61.0
22.56218,88.316373,4344.0,0.20106071372558088,63.0
22.5675581,88.3137026,264.0,0.010482820439822599,63.0
22.56759,88.3136734,1924.0,0.0792166637291444,63.0
22.5659119,88.3165626,2740.0,0.10895177388122249,63.0
22.5619769,88.3148879,3273.0,0.16077215092989208,63.0
22.5675714,88.3137086,465.0,0.018654534669684315,63.0
22.5713782,88.3108282,3557.0,0.15574410911442776,64.0
22.5705269,88.31483,2695.0,0.11202391033381512,64.0
22.57339,88.3112711,7628.0,0.430852596977007,64.0
22.57328859999999,88.3182685,7790.0,0.37278629318838796,64.0
22.5870529,88.3103605,1920.0,0.1153050701228434,65.0
22.5888805,88.3116537,7182.0,0.3453479245031574,65.0
22.5833698,88.31924970000001,1745.0,0.0858551795552913,65.0
22.5969921,88.3175208,3672.0,0.1635970048634436,66.0
22.5917318,88.3174258,321.0,0.014602102988628143,66.0
22.6008213,88.31417139999999,3334.0,0.1835926045654997,67.0
22.6008875,88.3166972,2532.0,0.14348096278437913,67.0
22.6009088,88.3118698,6116.0,0.35175210508837024,67.0
22.4946145,88.32548770000001,7776.0,0.29846282784694333,70.0
22.4960266,88.3223079,5085.0,0.1718565857055933,70.0
22.4902518,88.32626850000001,-1.0,-1.0,70.0
22.509823,88.32089789999999,4177.0,0.14183240379931267,71.0
22.507827,88.321777,1196.0,0.03393940935279867,71.0
22.5003399,88.323371,4496.0,0.13322644465723618,71.0
22.5143577,88.3251456,2155.0,0.06081470110571498,72.0
22.513235,88.329625,3512.0,0.09694519294591203,72.0
22.5286551,88.3260076,3119.0,0.08343767481411689,73.0
22.5271034,88.3219135,9971.0,0.2814439533215727,73.0
22.5293557,88.3221295,4330.0,0.11830426753681057,73.0
22.5243411,88.32647,7105.0,0.2200476043677467,73.0
22.5299515,88.3262939,4305.0,0.11707368359559928,73.0
22.52198730000001,88.3281158,1383.0,0.03842356121359623,73.0
22.5267792,88.3270163,4458.0,0.12036491209033046,73.0
22.5362326,88.32902849999999,893.0,0.024635942497417348,74.0
22.5383744,88.32711379999999,1034.0,0.028992900401864422,74.0
22.539965,88.32032099999999,2569.0,0.07081917363474065,74.0
22.5334003,88.3298035,2907.0,0.08197900157112933,74.0
22.5397539,88.3251284,1086.0,0.030248894238773562,74.0
22.5375579,88.323166,2600.0,0.07235753279884188,74.0
22.537765,88.3239375,2011.0,0.05548617644187331,74.0
22.5402716,88.3245536,1192.0,0.033349571188432105,75.0
22.54310079999999,88.32562030000001,2475.0,0.07763075054272398,75.0
22.5473319,88.32557609999999,2952.0,0.1042576463876816,75.0
22.5443607,88.3232944,661.0,0.018540201478592106,75.0
22.5405338,88.3222227,1855.0,0.05150546757088947,75.0
22.5525596,88.3289664,3268.0,0.5698963528675064,76.0
22.5629601,88.32371959999999,1547.0,0.15775336968159961,77.0
22.56291569999999,88.32267159999999,873.0,0.03656361711494373,77.0
22.5647543,88.32239460000001,318.0,0.013283760647419303,77.0
22.562131,88.3233109,5720.0,0.4189105872009267,77.0
22.5742055,88.32841640000001,3594.0,0.1578960966370027,78.0
22.576709,88.32985389999999,723.0,0.029175181694792236,78.0
22.5706439,88.3264145,681.0,0.027326090110155552,78.0
22.5805681,88.3270436,5498.0,0.22644593311993452,79.0
22.5874172,88.32166169999999,3070.0,0.13244395622564728,79.0
22.5819152,88.3227383,4589.0,0.2236706346910302,79.0
22.5843961,88.3214313,1873.0,0.08695831159863496,79.0
22.5994892,88.32718039999999,10528.0,0.5144882381742003,80.0
22.60629165,88.32375719999999,7497.0,0.36979472204689057,81.0
