Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
12.9865805,77.3746718,-1.0,-1.0,329.0
12.7995345,77.38574729999999,2959.0,4.154273964702754,369.0
12.9169957,77.3866472,-1.0,-1.0,381.0
13.099336,77.394204,206.0,0.02095652367413611,458.0
13.098334,77.39389899999999,295.0,0.023469435405342413,458.0
13.099566,77.394267,972.0,0.4573049626791825,458.0
13.098417,77.39399399999999,18.0,0.0012394502812747763,458.0
13.0979961,77.39394829999999,3963.0,0.4652357687992224,458.0
13.098419,77.393997,195.0,0.016174088141882974,458.0
13.1001757,77.3935269,744.0,0.9527251690280735,459.0
13.100702,77.391559,1834.0,0.34163532127911483,459.0
12.9644111,77.4023315,551.0,4.976457885128566,504.0
13.080877,77.415269,7280.0,2.8885709979933636,575.0
13.0760975,77.42206949999999,14408.0,2.6071100848279474,633.0
13.0716433,77.4225148,2156.0,13.66473417164348,633.0
12.8972871,77.4331371,162.0,3.7443315733852836,674.0
12.902193,77.43055869999999,303.0,6.192339779668485,675.0
12.8782804,77.4456783,1537.0,1.4793998188017163,731.0
12.8793106,77.445342,369.0,0.5438448515995639,731.0
12.93794,77.4474278,143.0,10.231848418705775,737.0
12.9837136,77.4436182,2009.0,0.8393040472828318,742.0
12.9846451,77.4443158,3308.0,0.4357745049584747,742.0
12.996132,77.442888,5401.0,15.104153649390826,743.0
12.8919946,77.4574191,2751.0,3.0370330110169674,792.0
12.9574258,77.4500583,536.0,3.839214054997371,798.0
13.0622719,77.4562425,15813.0,1.3986856884658543,809.0
12.901317,77.46474599999999,1830.0,1.3939352170043373,852.0
12.9504832,77.4657114,993.0,1.800973314662173,857.0
12.991692,77.4648176,6157.0,0.9719001933812861,861.0
12.8459921,77.4705714,333.0,16.841919456576953,905.0
12.9128444,77.4736083,941.0,0.9860821956375521,912.0
12.9384358,77.4787609,2961.0,0.6538952073260388,914.0
12.9386763,77.4791164,1455.0,0.09395521572725453,914.0
12.9410226,77.4769062,787.0,0.05670946312999724,915.0
12.9401118,77.47764719999999,1563.0,0.10944637650476456,915.0
12.9421679,77.4772521,2984.0,0.421651676084212,915.0
12.9531283,77.4701159,1024.0,0.6399648113441566,916.0
12.9685743,77.4796485,1775.0,1.4007911367953256,917.0
12.978516,77.477842,9891.0,1.7375072676332728,918.0
12.986711,77.47681299999999,9174.0,0.27813827427387305,919.0
12.9825073,77.478771,4502.0,0.11009733915414313,919.0
12.987557,77.475008,4272.0,0.1991164466548276,919.0
12.989923,77.475248,4798.0,0.2161970861130778,919.0
12.9885322,77.47320739999999,6975.0,0.602875939051876,919.0
12.981558,77.47849,3302.0,0.1912081570979396,919.0
12.9936834,77.4751893,2654.0,0.5791645883726158,920.0
13.0526571,77.4755174,11027.0,0.9152981119334412,926.0
13.0738004,77.4738715,2370.0,5.18019068988688,928.0
13.1386591,77.4749653,15505.0,36.58852013732271,934.0
12.745628,77.4877089,2897.0,13.75757376434005,954.0
12.8447981,77.4896662,419.0,8.736831099498882,964.0
12.8767877,77.4806114,2107.0,8.184073594238026,967.0
12.911381,77.485329,1164.0,0.6350636815561344,971.0
12.917918,77.482727,427.0,0.11856315579413694,971.0
12.911303,77.48304209999999,868.0,0.2925584024316335,971.0
12.9178973,77.4827784,474.0,0.12613032098541085,971.0
12.9111816,77.4838458,426.0,0.14256152881279355,971.0
12.9279407,77.48793370000001,248.0,0.0584117918208901,972.0
12.9245083,77.4852959,104.0,0.03594253101492948,972.0
12.926986,77.4873417,126.0,0.02873318368148941,972.0
12.9369478,77.4898592,1224.0,0.046168367724510787,973.0
12.9313235,77.4872475,322.0,0.1850676480935861,973.0
12.9335264,77.48971590000001,511.0,0.2406677762384819,973.0
12.9368959,77.4896181,1616.0,0.16519968866785045,973.0
12.9312085,77.4873758,72.0,0.023834901060249675,973.0
12.931338,77.487591,217.0,0.0721360552098318,973.0
12.937923,77.48222899999999,2491.0,0.24962458490665473,973.0
12.9432319,77.4874219,3695.0,0.16909484619931497,974.0
12.9496784,77.48906099999999,1594.0,0.10486186499229813,974.0
12.9428737,77.4872524,4194.0,0.22574872516715774,974.0
12.9520322,77.48994689999999,3067.0,0.18055107411566756,975.0
12.9514035,77.48219399999999,2614.0,0.46960525459562596,975.0
12.9706187,77.4878641,1623.0,0.444223592226821,977.0
12.9842962,77.482027,11333.0,0.21052911340737865,978.0
12.988166,77.48499699999999,9932.0,0.2359631114607202,978.0
12.983428,77.4857653,2332.0,0.04586929376539433,978.0
12.9833429,77.4877073,4362.0,0.3542544139714085,978.0
12.9904384,77.4874681,3073.0,0.11171588013223052,979.0
12.9914801,77.4876525,1987.0,0.06740412814301845,979.0
13.008115,77.48545,2279.0,0.2661875417713535,980.0
13.005363,77.4890265,7431.0,0.3105621796458329,980.0
13.0079816,77.48532159999999,5562.0,0.5103129064170995,980.0
13.0063385,77.4895985,7277.0,0.22593074838692226,980.0
13.006304,77.48959099999999,2464.0,0.09543314055529704,980.0
13.0575574,77.4814221,12170.0,1.1239335336888376,985.0
13.0568367,77.48263949999999,4661.0,0.4338965455784455,985.0
12.9218581,77.4926049,1486.0,0.5788893672820672,1031.0
12.93649,77.492406,3278.0,0.1844511863496722,1032.0
12.9365492,77.4907928,1151.0,0.050538190663266265,1032.0
12.9457247,77.4942721,6091.0,0.18411729920234446,1033.0
12.942225,77.49055700000001,1896.0,0.06556103209093446,1033.0
12.941545,77.4917621,4152.0,0.10091869382912223,1033.0
12.9512902,77.4935533,2726.0,0.0633681974172026,1034.0
12.9520671,77.49778789999999,4052.0,0.12372933694708989,1034.0
12.9582411,77.49877359999999,388.0,0.01607886304949143,1034.0
12.950132,77.4913375,2689.0,0.0760103466231709,1034.0
12.9513611,77.496242,2212.0,0.05503596272071514,1034.0
12.9592484,77.4924232,2122.0,0.2619574236224848,1034.0
12.951468,77.492145,1145.0,0.03900378045450142,1034.0
12.9585331,77.4994114,980.0,0.029615872597596897,1034.0
12.954574,77.4967787,3729.0,0.09079001190680508,1034.0
12.9590803,77.49258549999999,1485.0,0.06209064287401184,1034.0
12.9533169,77.49450709999999,3396.0,0.11066723300092193,1034.0
