Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
13.062657,77.346456,4.0,0.0012516219819678571,160.0
13.0696739,77.36025769999999,987.0,1.7485439408309176,278.0
12.796825,77.385302,5.0,0.001900787512779672,369.0
12.7983508,77.38406379999999,1533.0,2.877731121349346,369.0
12.9106687,77.3862674,266.0,12.109496902567097,381.0
12.9100647,77.3942328,53.0,2.8614904857506103,440.0
13.0922788,77.3948303,3163.0,0.6243507436584401,458.0
13.095913,77.3911664,931.0,0.1050183119912367,458.0
13.0996194,77.39166650000001,84.0,0.007809038819245227,458.0
12.9163887,77.40331549999999,134.0,7.3414264184432385,499.0
12.9662771,77.4010581,4.0,0.0022734415934088322,504.0
12.9662903,77.401065,73.0,0.1495927221371453,504.0
13.0979184,77.4007074,1495.0,2.0004746723471736,517.0
13.0974548,77.4010983,19.0,0.00267744119606375,517.0
13.0969944,77.401944,230.0,0.03226638594367482,517.0
13.1590061,77.4098585,9520.0,12.445226903068036,523.0
12.7681251,77.4142753,3622.0,7.127016073128337,543.0
13.0874826,77.4101488,2223.0,0.6134577940503674,575.0
12.8497539,77.4283403,2578.0,5.5518396157340355,610.0
12.9742775,77.4288679,10424.0,1.9193324580917268,623.0
13.0151929,77.4205365,672.0,4.42918163792516,627.0
12.649799,77.4389903,-1.0,-1.0,649.0
12.6934667,77.4329379,3575.0,7.268877210060565,654.0
12.6936621,77.433267,3386.0,7.843122848694448,654.0
12.9809679,77.4380779,3622.0,2.8082620527003113,683.0
12.8785556,77.4460038,199.0,0.09696927513940223,731.0
12.8785429,77.4459797,17.0,0.0070370945737718875,731.0
12.9918226,77.4423467,538.0,1.2332064680376724,743.0
12.8911668,77.4579554,767.0,0.9877224397712668,792.0
12.9905987,77.45815809999999,2405.0,0.31441008882681687,802.0
13.0634418,77.45406559999999,6689.0,1.9312641026298571,809.0
13.0646177,77.45352439999999,3656.0,0.3018942933083792,809.0
13.0672636,77.4519808,18912.0,1.2242260857923515,809.0
12.8963558,77.4623134,67.0,0.08912868878851742,851.0
13.0205616,77.46888679999999,351.0,1.3608959665157039,864.0
13.0609271,77.4608904,3934.0,0.1832346516035935,868.0
12.8758546,77.47976109999999,383.0,3.86481427248618,908.0
12.8874512,77.47621869999999,944.0,1.955853417555509,909.0
12.9116805,77.4783674,357.0,0.1628978454450927,912.0
12.918628,77.479505,444.0,0.1930274635056912,912.0
12.980224,77.474851,798.0,0.0598919335938304,919.0
12.9800689,77.47464579999999,678.0,0.4456396842691998,919.0
12.9852697,77.4702379,1527.0,0.39094300077909855,919.0
12.984548,77.47708159999999,2679.0,0.08158918723289771,919.0
12.9817272,77.4758557,1377.0,0.06741118432659204,919.0
12.9852772,77.4702638,1243.0,0.07928675222393748,919.0
13.0029887,77.47574300000001,1989.0,1.9075923149661553,921.0
12.745628,77.4877089,1871.0,6.519374123433192,954.0
12.8988239,77.4816053,463.0,0.9929617861144325,969.0
12.8996217,77.48269429999999,27.0,0.07684009603372687,969.0
12.9015747,77.4877233,541.0,0.7238322279892302,970.0
12.9083524,77.48850350000001,206.0,0.12867707125558522,970.0
12.9084184,77.48860739999999,83.0,0.13913205673630114,970.0
12.9000204,77.48333850000002,312.0,0.33293764704076356,970.0
12.908579,77.48846379999999,213.0,0.11819041432613478,970.0
12.9092323,77.48211789999999,82.0,0.027470888037366335,970.0
12.9171075,77.4812723,97.0,0.029282807501472732,971.0
12.9120975,77.48561420000001,310.0,0.13953647318138232,971.0
12.9127695,77.4843788,213.0,0.07796130822253104,971.0
12.914155,77.4812142,122.0,0.03405062709825785,971.0
12.9157811,77.4811126,217.0,0.06535752696361735,971.0
12.918329,77.48547479999999,335.0,0.11759302741860084,971.0
12.9181716,77.481917,118.0,0.025664050478346172,971.0
12.9204794,77.4837385,64.0,0.01604777071815723,972.0
12.9226577,77.4846498,20.0,0.005763765331214781,972.0
12.9223225,77.4828735,47.0,0.016543465399425063,972.0
12.9257411,77.4867581,411.0,0.0957357971152222,972.0
12.9213763,77.4817882,3.0,0.0013295319313658062,972.0
12.9249641,77.4841172,42.0,0.016031634434701566,972.0
12.9270872,77.482548,116.0,0.6551797768816512,972.0
12.9225754,77.4849368,4.0,0.0011730173696746708,972.0
12.9230522,77.4846518,23.0,0.007996430092848755,972.0
12.9210732,77.48323359999999,23.0,0.0075250280875188615,972.0
12.923000649999999,77.48312415,141.0,0.05161234455684707,972.0
12.9213044,77.48168249999999,9.0,0.003531663807776893,972.0
12.92125,77.4854253,84.0,0.019142804090900495,972.0
12.921425,77.48181129999999,9.0,0.003576554274817715,972.0
12.9216306,77.48149699999999,181.0,0.23438272270523813,972.0
12.9304668,77.48708189999999,74.0,0.02331412945511792,973.0
12.9313287,77.48654650000002,296.0,0.26279657513298577,973.0
12.9301735,77.4874038,156.0,0.040311454163192977,973.0
12.9316417,77.4873691,36.0,0.015113876895173538,973.0
12.9324121,77.4881027,114.0,0.06519607934665969,973.0
12.9457509,77.4840315,2612.0,0.2991139920081201,974.0
12.941974,77.484774,4183.0,0.24419154505463636,974.0
12.9497078,77.4898187,183.0,0.005909836630068421,974.0
12.9455212,77.4870215,4430.0,0.15786040548695907,974.0
12.9498488,77.4895289,1310.0,0.14618011426015876,974.0
12.9513292,77.48264259999999,1598.0,0.3087351191980258,975.0
12.9506304,77.48454749999999,820.0,0.15551957235080796,975.0
12.9571162,77.48887189999999,617.0,0.2098819162362232,975.0
12.9608276,77.48783929999999,611.0,0.08674202005138906,976.0
12.9607851,77.48795059999999,38.0,0.003223780401566964,976.0
12.9609184,77.4893822,1379.0,0.1853753404226573,976.0
12.960785,77.48795109999999,247.0,0.028583296693419878,976.0
12.9777387,77.4852033,2034.0,0.1450373752339549,977.0
12.9789043,77.48707139999999,904.0,0.1421592997901017,977.0
12.970003,77.484385,1090.0,0.5971498263393626,977.0
12.9800822,77.48768919999999,457.0,0.13154464252266,978.0
12.9846646,77.4862823,1050.0,0.018735280295486136,978.0
12.985832,77.488306,610.0,0.01589641120888625,978.0
12.9878475,77.4866175,3019.0,0.08744800918635848,978.0
12.9838369,77.4879351,1893.0,0.05977928696160899,978.0
13.0007601,77.4846444,2469.0,0.6816606818852154,980.0
13.0239704,77.48777900000002,1832.0,0.8426794835136777,982.0
13.0421846,77.48023529999999,4027.0,1.7388214267429707,984.0
13.0536165,77.4866729,3754.0,0.20001568364537,985.0
13.0700234,77.48906210000001,2887.0,1.9554246026717468,987.0
13.0943663,77.4879213,618.0,0.6942385134460944,989.0
13.0902295,77.4850381,6698.0,3.3194752700836982,989.0
13.1036089,77.4813976,434.0,0.6324518738388314,990.0
12.7801882,77.4968706,169.0,1.0143624671009472,1017.0
12.9030837,77.49744299999999,1.0,0.0003230353640764516,1029.0
12.9028743,77.49779769999999,1.0,0.0007268856842219381,1029.0
12.9047599,77.4939196,55.0,0.17234641787059776,1029.0
12.90462,77.4939012,0.0,0.00021779034485542402,1029.0
12.9029029,77.49758849999999,2.0,0.0014375640007181123,1029.0
12.9031426,77.49744400000002,7.0,0.008451811628265408,1029.0
12.904673,77.4939035,0.0,3.508767417130103e-05,1029.0
12.9030738,77.497807,13.0,0.05023067351672697,1029.0
