Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
12.7585752,77.3353273,-1.0,-1.0,70.0
13.2165376,77.3522528,-1.0,-1.0,234.0
13.1940057,77.3828075,-1.0,-1.0,409.0
12.8006896,77.3901355,1819.0,1.08967155916849,429.0
13.1121993,77.3924507,4221.0,3.6194940034542906,460.0
12.8485163,77.4183931,1775.0,2.6127656433570605,551.0
13.1457156,77.4171794,248.0,1.760277159276777,581.0
12.9176716,77.4838192,646.0,0.15758495510191425,971.0
13.0524512,77.48764249999999,59678.0,5.533951434351729,985.0
13.0914063,77.4898139,4955.0,1.9908902406161366,989.0
13.074703,77.5056577,36940.0,1.6249923221744158,1105.0
12.9351483,77.5110282,41326.0,5.385365361260482,1150.0
12.9413902,77.52115979999999,33514.0,2.974400073929951,1210.0
12.9581044,77.53946499999999,119125.0,1.9508958862992138,1270.0
12.9709157,77.5374014,63114.0,0.9964450231501844,1272.0
13.0147929,77.5540214,37087.0,0.6266212312936218,1394.0
13.0237502,77.551712,45352.0,0.8967544016710839,1395.0
13.023928,77.55074979999999,14444.0,0.4390193542754321,1395.0
12.977645,77.56815329999999,40437.0,0.6482513078128574,1449.0
12.9781291,77.5695295,5887.0,0.1002195914939658,1449.0
13.0004244,77.5635929,57443.0,0.8741171584273655,1452.0
13.0436452,77.5631447,211697.0,4.401784127169324,1456.0
13.1724711,77.5651792,2933.0,0.3619662016088703,1469.0
13.174716,77.565515,4654.0,1.1991267030928845,1469.0
12.9486453,77.57432610000001,34530.0,0.5872663730930955,1505.0
13.0631022,77.5759408,63748.0,2.74553258053228,1517.0
12.9294558,77.5802873,89265.0,1.632478641396742,1562.0
13.0425616,77.5862185,71857.0,3.059221198551261,1574.0
12.9809496,77.5968646,17418.0,0.510580174685165,1627.0
12.9937224,77.5980391,53491.0,0.9647265261312046,1628.0
13.1049802,77.5917985,82822.0,5.679551478493639,1639.0
13.1660045,77.604249,4633.0,4.695870776389615,1704.0
13.0012254,77.6182764,125431.0,2.2372244582018457,1747.0
13.0057605,77.628236,87262.0,1.8511726416658982,1806.0
