Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
28.3733944,76.71580709999999,10472.0,11.781835800383025,297.0
28.3505155,76.7586238,14447.0,11.154086930270154,435.0
28.21481759999999,76.7978175,3366.0,1.3998558989399286,561.0
28.2144217,76.79773809999999,1786.0,0.5444289143556101,561.0
28.2012561,76.8481559,-1.0,-1.0,735.0
28.3598789,76.86535049999999,2612.0,8.37466555256791,820.0
28.3903082,76.90630990000001,3164.0,1.9676508331333835,964.0
28.3155903,76.91533419999999,4261.0,8.803526818790079,991.0
28.407854,76.9153281,2958.0,2.96934931337674,1000.0
28.3656524,76.94593499999999,921.0,0.09590930016731264,1101.0
28.3964969,76.9699168,766.0,0.41533379943864557,1174.0
28.5060342,76.9832088,628.0,1.1879226816107857,1255.0
28.4162105,76.99569269999999,12164.0,1.2336376469048072,1281.0
28.4373411,76.9941479,9168.0,1.7239925278074109,1283.0
28.4400152,77.0067664,1836.0,0.1418749341383648,1319.0
28.465736,77.007588,2618.0,0.18829714460644906,1321.0
28.4753376,77.0092073,2260.0,0.1723202483184111,1322.0
28.4953569,77.0081208,1608.0,0.5756535064223286,1324.0
28.4482931,77.0157263,2141.0,0.13438762324572748,1354.0
28.4584518,77.0171369,1209.0,0.07743244401725875,1355.0
28.457047,77.01096,3217.0,0.22917938214512826,1355.0
28.45691,77.01890879999999,347.0,0.021126148324646373,1355.0
28.453828,77.016018,2802.0,0.15484512146822432,1355.0
28.4616782,77.0176034,956.0,0.07664249462314869,1356.0
28.467782,77.0193754,1560.0,0.10152722674705851,1356.0
28.4654381,77.015778,991.0,0.08528877670947194,1356.0
28.4669751,77.0136334,1368.0,0.10726936912815056,1356.0
28.4677237,77.0111628,2076.0,0.14860820064390817,1356.0
28.4797161,77.0111695,2574.0,0.16310657868546796,1357.0
28.47310989999999,77.0175666,6114.0,0.35321853494892824,1357.0
28.4891908,77.0198106,2507.0,0.2605062043055217,1358.0
28.4886414,77.0163608,1949.0,0.16010075156524933,1358.0
28.4843673,77.013156,2259.0,0.13405259823658747,1358.0
28.4868447,77.0196024,2981.0,0.20899759707837284,1358.0
28.496606,77.0124505,2129.0,0.31379725245088164,1359.0
28.4963042,77.01222659999999,786.0,0.10120750116977228,1359.0
28.5090295,77.018421,1117.0,0.3123510948647692,1360.0
28.50178499999999,77.01696799999999,2646.0,0.3842937080589123,1360.0
28.4567177,77.0212469,272.0,0.014984087205213414,1390.0
28.4594965,77.0266383,94.0,0.0053072698082348565,1390.0
28.461885,77.029257,884.0,0.05239512422550837,1391.0
28.4685972,77.0251428,3010.0,0.272725256821862,1391.0
28.4669429,77.0205089,1102.0,0.0763520786586368,1391.0
28.4673403,77.02080959999999,787.0,0.05688206565089007,1391.0
28.4622579,77.02318749999999,1767.0,0.10791552773766991,1391.0
28.493623,77.02011399999999,2539.0,0.28949791769894917,1394.0
28.508337,77.02451599999999,3334.0,0.35029919273005267,1395.0
28.51043589999999,77.0274285,2256.0,0.17532009229575354,1396.0
28.449457,77.032372,7915.0,0.7219638811483492,1424.0
28.458319,77.03560209999999,6968.0,0.4151622754206028,1425.0
28.459483,77.030862,299.0,0.017371790254809893,1425.0
28.464102,77.03143899999999,1026.0,0.05817024441251592,1426.0
28.465927,77.03340899999999,1812.0,0.10855064446950223,1426.0
28.4761647,77.0338409,1200.0,0.07962045426784015,1427.0
28.508436,77.031166,5206.0,0.3602988023065892,1430.0
28.5157218,77.03584819999999,2429.0,0.19628599672780428,1431.0
28.5148662,77.03502170000002,5221.0,0.5555022984562236,1431.0
28.5174256,77.0371558,5285.0,1.204422267747869,1431.0
28.391992,77.049981,1028.0,0.09960617481362671,1454.0
28.390884,77.049393,1118.0,0.1301271892116453,1454.0
28.4197612,77.049345,1126.0,0.1116927613098996,1456.0
28.4138566,77.04217849999999,2030.0,0.1549270685490139,1456.0
28.41244199999999,77.0426067,688.0,0.041314814399610766,1456.0
28.4125249,77.0425922,476.0,0.028918922136541916,1456.0
28.4122961,77.04174139999999,1616.0,0.1254946767517757,1456.0
28.439871,77.0458684,2067.0,0.22558361355116327,1458.0
28.4491367,77.0458163,2803.0,0.22809577629559438,1459.0
28.45879129999999,77.0435203,1900.0,0.1398213681815519,1460.0
28.4558436,77.04061469999999,5449.0,0.32347284154422307,1460.0
28.4693292,77.0441568,4005.0,0.34602782089786477,1461.0
28.4736816,77.04766,357.0,0.026467681406948787,1462.0
28.5104303,77.0490028,2902.0,0.3088447021424881,1466.0
28.5103151,77.0487409,2813.0,0.20927991192297551,1466.0
28.5148107,77.0457187,7516.0,0.52008991332543,1466.0
28.3631505,77.05950419999999,1966.0,2.8808886688809676,1486.0
28.3896,77.0593564,1365.0,0.15038058771820126,1488.0
28.400675,77.052143,2875.0,0.599028528827514,1490.0
28.4255866,77.0576574,3419.0,0.29614416222441153,1492.0
28.4217709,77.05328920000001,2897.0,0.27004899488897527,1492.0
28.443272542857148,77.05374992857142,8507.0,0.51839838943167,1494.0
28.4489964,77.057129,1633.0,0.13715886035383978,1494.0
28.4493326,77.056996,257.0,0.01786261776653537,1494.0
28.4530954,77.05093699999999,2043.0,0.12949130362292707,1495.0
28.2461167,77.06855,742.0,0.07877805641011143,1509.0
28.2477847,77.067127,1272.0,0.13896505144955024,1509.0
28.3888949,77.0600087,2158.0,0.7381028270409616,1523.0
28.44182229999999,77.06623789999999,6346.0,0.6127186414145542,1529.0
28.4571365,77.06148329999999,1336.0,0.09560334070582406,1530.0
28.463638,77.06649765,2008.0,0.3825228218838465,1531.0
28.48652,77.060557,438.0,0.03681697795604272,1533.0
28.2431644,77.07205429999999,1174.0,0.12048952678898188,1544.0
28.2416979,77.0747244,-1.0,-1.0,1544.0
28.361138,77.07000699999999,165.0,0.1999368851389411,1556.0
28.3975685,77.0756347,2359.0,1.3739148992423684,1559.0
28.4149882,77.0716784,1578.0,0.17825744762181972,1561.0
28.4383796,77.0783593,1071.0,0.20147028763888664,1563.0
28.447384,77.070392,5274.0,0.5311733157963489,1564.0
28.47327709999999,77.0799976,4584.0,0.3349624477975112,1567.0
28.479607,77.07988,4572.0,0.30782856033098205,1567.0
28.4793379,77.0758214,5568.0,0.48286508482736046,1567.0
28.43189009999999,77.0885763,1671.0,0.26602836686006537,1598.0
28.431121,77.086787,1379.0,0.1463779189349573,1598.0
28.4498905,77.08446649999999,1294.0,0.1558191567213646,1599.0
28.4605301,77.08339740000001,1468.0,0.0948573564240293,1601.0
28.4620286,77.0872236,354.0,0.02214647988157211,1601.0
28.4649656,77.0821572,2966.0,0.20786243556401077,1601.0
28.475793,77.08425,162.0,0.011085546049847786,1602.0
28.476861,77.08477700000002,1728.0,0.10618082600808867,1602.0
28.4726752,77.0888228,2120.0,0.15768198781416493,1602.0
28.4796279,77.08659639999999,1209.0,0.06463942419567861,1602.0
28.48725139999999,77.08943459999999,3397.0,0.20683076618473703,1603.0
28.5296108,77.0862519,3285.0,0.3221085996370614,1607.0
28.52295,77.080486,7498.0,0.4829049740338124,1607.0
28.4209773,77.09048279999999,2508.0,0.2976836015054023,1632.0
28.4250453,77.09914859999999,3506.0,0.48161875265927084,1632.0
28.4251185,77.0992084,2884.0,0.22611833058901346,1632.0
28.4884358,77.0957241,1729.0,0.10541937327920607,1638.0
28.4899265,77.0943341,706.0,0.04328250044721394,1638.0
28.4922081,77.0981998,471.0,0.036902426655146654,1639.0
28.4915544,77.09376209999999,3755.0,0.20925162625165342,1639.0
28.503802,77.0971661,4904.0,0.6653475241076939,1640.0
28.4717348,77.1019058,1187.0,0.10109233680414435,1672.0
28.48760229999999,77.1047505,3607.0,0.24936223705930458,1673.0
28.489197,77.1055284,2814.0,0.6220151484380501,1673.0
28.4939318,77.1043334,5125.0,1.6176609257119243,1674.0
28.492814,77.104145,1610.0,0.15153132925339818,1674.0
28.519020349999998,77.12512145,2215.0,2.6707577618874545,1746.0
28.5399023,77.1290637,6390.0,0.5913984942234719,1748.0
28.545012,77.128267,460.0,0.016009940248104176,1749.0
28.546602,77.12531899999999,1209.0,0.061121645597214225,1749.0
28.54426209999999,77.1238041,3516.0,0.35985241730260314,1749.0
28.54387699999999,77.12856,1480.0,0.05066869073533814,1749.0
28.549632,77.12925849999999,-1.0,-1.0,1749.0
28.5449336,77.1283107,786.0,0.02612918837602164,1749.0
28.5435553,77.12845589999999,67.0,0.002145103707292887,1749.0
28.543068,77.128604,788.0,0.02615231995226561,1749.0
28.546776,77.128097,1852.0,0.0864768444575545,1749.0
28.5435902,77.1284046,298.0,0.009065827272615273,1749.0
28.542284,77.128908,3678.0,0.18067898678400132,1749.0
28.4687301,77.133129,5793.0,1.4646285802404142,1776.0
28.54914,77.130881,299.0,0.015598085980661104,1784.0
28.44260929999999,77.1446133,16852.0,2.8863163956655824,1809.0
28.494172,77.145096,4078.0,0.3160424703043829,1814.0
28.493562,77.146013,17476.0,1.6222254868270622,1814.0
28.505165549999994,77.14991035,1797.0,1.0458943773010478,1815.0
28.5383546,77.142465,-1.0,-1.0,1818.0
28.53751595,77.14172814999999,2816.0,0.24461884535754996,1818.0
28.497859,77.15979399999999,2937.0,0.24791448297035623,1849.0
