Voronoi_Sites_Lat,Voronoi_Sites_Lon,Catchment_Polygon_Population,Catchment_Polygon_Area,Voronoi_Sites_Grid_Number
28.4492188,76.8305227,-1.0,-1.0,4.0
28.4425256,76.83459289999999,-1.0,-1.0,4.0
28.4788049,76.833366,-1.0,-1.0,7.0
28.4804514,76.8314059,-1.0,-1.0,8.0
28.48118759999999,76.8321387,-1.0,-1.0,8.0
28.5318305,76.8356498,-1.0,-1.0,13.0
28.54494639999999,76.8302916,-1.0,-1.0,14.0
28.5487151,76.8321163,-1.0,-1.0,14.0
28.5468113,76.8313472,-1.0,-1.0,14.0
28.5592132,76.8315906,-1.0,-1.0,15.0
28.5640582,76.8386776,-1.0,-1.0,16.0
28.6015508,76.83450309999999,-1.0,-1.0,20.0
28.6423636,76.8354774,-1.0,-1.0,24.0
28.6423403,76.8355016,-1.0,-1.0,24.0
28.6818048,76.8390521,-1.0,-1.0,28.0
28.7440859,76.8374284,-1.0,-1.0,34.0
28.7854597,76.83100990000001,-1.0,-1.0,38.0
28.785364,76.8308681,-1.0,-1.0,38.0
28.8667877,76.8368289,-1.0,-1.0,46.0
28.4194056,76.84077580000002,-1.0,-1.0,50.0
28.4227795,76.84000300000001,-1.0,-1.0,51.0
28.4231169,76.842551,309.0,1.1713027853905231,51.0
28.4357482,76.84706849999999,637.0,2.448481664211827,52.0
28.51654199999999,76.8462804,1830.0,2.08899212931587,60.0
28.5187252,76.84292490000001,799.0,0.9997558381324426,60.0
28.5200623,76.84084659999999,-1.0,-1.0,61.0
28.563731750000002,76.8403903,2819.0,2.213466844720878,65.0
28.59227659999999,76.84733589999999,6107.0,2.1837089095052944,68.0
28.598471,76.8423932,1506.0,0.7198904950464793,68.0
28.5960264,76.84614959999999,520.0,0.38797626910818045,68.0
28.5994219,76.84435119999999,533.0,0.23013305085156177,68.0
28.6045226,76.84055149999999,-1.0,-1.0,69.0
28.602357,76.84349689999999,1106.0,0.8116514897647725,69.0
28.6027382,76.8418726,206.0,0.1296704859111577,69.0
28.6771209,76.84258050000001,-1.0,-1.0,76.0
28.6804382,76.8428304,321.0,0.24898919299182776,77.0
28.6815641,76.84208149999999,395.0,0.5716017644092632,77.0
28.7784069,76.8495922,1754.0,3.7588043172480416,86.0
28.78419349999999,76.8417996,1922.0,4.439877483411172,87.0
28.8392132,76.8448548,687.0,0.28231582425122503,92.0
28.8341771,76.849593,3228.0,3.6442083214002037,92.0
28.8329723,76.8430716,-1.0,-1.0,92.0
28.8349909,76.8454442,438.0,0.09857823108920152,92.0
28.8369024,76.8442352,-1.0,-1.0,92.0
28.8356497,76.8472781,257.0,0.055466907201657305,92.0
28.836687,76.8461937,91.0,0.018965672650102485,92.0
28.8392939,76.8447492,17.0,0.0037822738723742727,92.0
28.8364924,76.84614959999999,52.0,0.010796381881153496,92.0
28.8371332,76.8475081,3137.0,0.890641250788617,92.0
28.83936619999999,76.8446653,-1.0,-1.0,92.0
28.8366004,76.845186,93.0,0.021331837621188617,92.0
28.4025323,76.8570649,-1.0,-1.0,98.0
28.4010595,76.8505548,-1.0,-1.0,98.0
28.4061846,76.8572677,55.0,0.5439456326536221,98.0
28.40117009999999,76.8531589,-1.0,-1.0,98.0
28.4061253,76.8573126,143.0,0.42476932018804714,98.0
28.4131878,76.8594644,195.0,0.2082941242202083,99.0
28.4136154,76.8592961,820.0,1.200046837357948,99.0
28.4134534,76.8598865,329.0,0.2647271566627651,99.0
28.4338226,76.85518950000001,24.0,2.334811906778129,101.0
28.4877302,76.8589724,1393.0,4.196405575444425,106.0
28.5166575,76.8590175,1099.0,1.2946156705717469,109.0
28.5138007,76.85334999999999,1469.0,2.0914165533412925,109.0
28.5331031,76.85128,1114.0,1.4082632699071533,111.0
28.5333231,76.8511851,793.0,1.2557880370353383,111.0
28.5406475,76.858183,3442.0,3.074928859432065,112.0
28.5775767,76.8515556,617.0,2.004598086603369,115.0
28.57726539999999,76.8536159,645.0,1.5844399825907916,115.0
28.5983016,76.8558951,11689.0,1.9803976837042117,117.0
28.5995091,76.85581049999999,4130.0,2.3058035605904066,117.0
28.6560309,76.8501276,3525.0,5.3628068064078604,123.0
28.66735399999999,76.85942059999999,1392.0,1.670710551180071,124.0
28.6823804,76.8518708,543.0,0.8707008426534036,126.0
28.689077,76.8585853,820.0,0.7199495696810444,126.0
28.68251489999999,76.8519159,317.0,0.49711208439218424,126.0
28.6895068,76.8535334,1042.0,1.6809089121015766,126.0
28.68948739999999,76.85351899999999,635.0,0.8656349961115762,126.0
28.6907475,76.8555535,1570.0,2.3074749576101046,127.0
28.7305087,76.85472879999999,-1.0,-1.0,131.0
28.731504,76.85526109999999,2756.0,1.2841943755864236,131.0
28.7789464,76.8595006,368.0,0.40242988317827416,135.0
28.7788542,76.85969270000001,329.0,0.3949136434832155,135.0
28.77912449999999,76.85981079999999,111.0,0.05582394080095217,135.0
28.864185,76.85121699999999,0.0,0.8559361021272458,144.0
28.86416269999999,76.8512428,99.0,1.6571304203651591,144.0
28.866578,76.853532,-1.0,-1.0,144.0
28.4150975,76.8656902,244.0,2.349232610100838,148.0
28.4284098,76.86959949999999,398.0,1.375352751340391,149.0
28.4327701,76.8695784,0.0,0.27607387432542296,150.0
28.4354401,76.86695999999999,284.0,0.8678443190698165,150.0
28.4627379,76.860565,570.0,4.325478386482989,153.0
28.4637247,76.8629995,462.0,1.14923517656139,153.0
28.484306,76.8624202,1172.0,2.4678124118589513,155.0
28.5171094,76.8698962,618.0,0.246525621577259,158.0
28.5178883,76.869394,146.0,0.144241179565464,158.0
28.5118987,76.8645174,2631.0,1.837398912181846,158.0
28.5148915,76.8663285,495.0,0.30462813496379043,158.0
28.518228,76.86967609999999,1081.0,1.1385780047068819,158.0
28.5178229,76.8694325,20.0,0.013711326257264058,158.0
28.5578218,76.8673199,848.0,0.06887549778980208,162.0
28.5550332,76.86796249999999,2469.0,1.3001071751168112,162.0
28.5545549,76.8650688,1785.0,0.6364358375933514,162.0
28.557628,76.861189,279.0,1.2756592628674825,162.0
28.5571744,76.8617362,5.0,0.21509833914531987,162.0
28.5578203,76.8676217,498.0,0.04363973831427918,162.0
28.5577617,76.8687783,1211.0,0.32763945806326145,162.0
28.5591246,76.8646689,1144.0,0.33506848749211604,162.0
28.5561289,76.8634476,1056.0,0.15333095282457077,162.0
28.5590019,76.8621605,653.0,0.7450457257975915,162.0
28.572451099999995,76.8692026,1006.0,0.931408451995682,164.0
28.5754285,76.8657686,5016.0,0.8258286141629858,164.0
28.57683309999999,76.8676096,400.0,0.02899854002424346,164.0
28.577953,76.86798399999999,2597.0,1.3405644504955363,164.0
28.57666039999999,76.8676388,594.0,0.09086633564916156,164.0
28.6232334,76.864666,3043.0,4.1897759023264864,169.0
28.6243384,76.86732429999999,292.0,0.2942408346679055,169.0
28.6243011,76.8675165,370.0,0.26808311240354543,169.0
28.6699523,76.86196249999999,1001.0,1.188495289832292,173.0
28.6883439,76.8649015,2146.0,2.917182339907472,175.0
28.71663119999999,76.8675793,3052.0,3.1078193982796734,178.0
28.7234197,76.8644474,2014.0,1.443615430697004,179.0
28.7245204,76.8696401,2978.0,1.7890420129503304,179.0
28.73748990000001,76.86326749999999,1942.0,1.6748372297336835,180.0
28.7435245,76.8664714,1402.0,1.7219825725021911,181.0
28.7466813,76.86912269999999,1075.0,0.8933752711442915,181.0
28.7466602,76.8699019,266.0,0.17103542921185058,181.0
28.76845170000001,76.8681132,20.0,0.023617180921062776,183.0
28.7684657,76.86823749999999,1181.0,2.164520405788049,183.0
28.768385,76.8677561,1355.0,2.2640888147816884,183.0
28.7766875,76.86546349999999,1510.0,1.379244072651042,184.0
28.77893499999999,76.8630515,378.0,0.17512235337108756,184.0
28.7822835,76.8625222,349.0,0.15381976430893687,185.0
28.78481739999999,76.8608967,714.0,1.0823296245565852,185.0
28.7824027,76.8614723,53.0,0.024471310499170562,185.0
28.7834536,76.860305,384.0,0.32814571312158913,185.0
28.7871455,76.8651306,2010.0,2.9788604504027942,185.0
28.7860087,76.86299269999999,482.0,0.5847165255841191,185.0
28.7825333,76.861465,39.0,0.017681229560052032,185.0
28.781342,76.86216,113.0,0.05297665822713694,185.0
28.4382715,76.8789157,273.0,0.19555602856012655,199.0
28.4321282,76.87394370000001,126.0,0.22912424326073205,199.0
28.4383084,76.87922890000002,318.0,2.684992852435448,199.0
28.43153400000001,76.87529889999999,16.0,0.8035246950562213,199.0
28.4349469,76.87848129999999,296.0,0.8526157005424246,199.0
28.4415075,76.8731071,427.0,1.1042089082366557,200.0
28.4410179,76.8705435,451.0,1.361855379207996,200.0
28.4604263,76.8713811,1022.0,2.57083171946796,202.0
28.4619033,76.87023900000001,1584.0,0.7148098917397009,202.0
28.4729864,76.87752809999999,97.0,3.4164201810393666,203.0
28.4930989,76.8778612,3538.0,2.8861374103063615,205.0
28.5153723,76.8702043,4194.0,1.6194687381019872,207.0
28.5315764,76.8759208,2407.0,3.492572280365101,209.0
28.5620193,76.8716886,290.0,2.201809949048697,212.0
28.57707289999999,76.8792963,456.0,0.7407563721949609,213.0
28.5821067,76.8777508,915.0,2.6803981429981736,214.0
28.6178387,76.87137539999999,15428.0,3.6614172070084425,217.0
28.6287587,76.8719303,7857.0,3.400433528725999,218.0
28.648677,76.8786124,610.0,0.7121220609392644,220.0
28.6485861,76.8788521,187.0,0.1082885856858999,220.0
28.6456826,76.8771375,2645.0,2.6966587356367437,220.0
28.66307999999999,76.871043,1380.0,1.3609830952513617,222.0
28.6634084,76.8726631,534.0,0.35323559482386757,222.0
28.665360399999997,76.87296219999999,624.0,0.2856669646375714,222.0
