Grid_Number,bank
30,0.4457170818243854
47,1.2221518785877905
48,0.4227272276524365
49,0.2350560831253385
65,0.22417845163582176
66,0.6405434271428019
67,0.6547098313531622
68,0.587735515906231
81,0.3281341303624616
82,0.9680883822797848
83,0.09716784591929466
84,0.5690769257116444
86,0.21346461552434431
101,0.8235334369325593
102,0.6789516311130187
103,0.19273454399560774
104,0.2397160562590591
105,0.3294791521545061
120,0.6298234237192379
121,0.7399916825904951
122,0.5292823283878287
123,0.099669994751723
124,0.2617262060606009
125,0.04435706785564003
135,0.4840081618495801
136,0.3929676141257804
137,0.5186456737764175
138,0.5233746082346811
139,0.27498265875164785
140,0.6396101918356418
141,0.6391594140188168
142,0.4702122997156502
143,0.4741311906069832
144,0.1088523457335244
145,0.3368870299871241
146,0.26765367454046396
147,0.053966616971740815
153,0.8879137558804122
154,0.9516966862825359
155,0.5533923468702743
156,0.4281954769097212
157,0.15451879467354998
158,0.4806654128093414
159,0.4655434339665455
160,0.4268904324753823
161,0.5550326378795266
162,0.3498553232823877
163,0.14501052747451215
164,0.4221995995637213
167,0.04783296795373861
172,0.09362620827629972
174,0.6540487747167327
175,0.1993821173342944
176,0.4548469932815513
177,0.1645489011792346
178,0.21693202725511535
179,0.13678488072885192
180,0.14307802626280233
181,0.06747795270942518
182,0.23849136653386965
186,0.20518450563414145
188,0.1663711666277382
192,0.4587966566490542
193,0.7971433578766342
194,0.7462986762597615
195,0.6237371494448251
196,0.39546715117297015
197,0.6064487476091703
198,0.17188213258667154
199,0.118660085106728
200,0.32324179784537016
201,0.20287480437573616
202,0.500765357212186
204,0.34666830365025
205,0.3076537974662175
212,0.8816994457195926
213,0.5021451860659351
214,0.887025320080193
215,0.21857764773526075
216,0.1606135133433971
217,0.5336544395716898
218,0.5292925670043374
219,0.3135481280591317
220,0.10404708826502428
221,0.1887560227380193
222,0.4474934741104537
223,0.05331188770927516
224,0.3674903572601809
233,0.2134758400530534
234,0.05618215187574186
235,0.3008322171719901
236,0.11335617189788735
237,0.5541133707417097
238,0.5109630584540907
239,0.3310313267916855
240,0.07040260364393265
241,0.3030372453257844
242,0.12128782093900685
243,0.25935471066003546
253,0.3765567846181777
254,0.353000472301948
255,0.11225123043340386
256,0.3424777303524314
257,0.4450732841853798
258,0.5500773653622634
259,0.2301572434305567
260,0.1795961810005765
261,0.3045381287925445
262,0.4561550449831522
281,0.16215962300630982
