Grid_Number,department_store
30,0.0
47,0.0
48,0.0
49,0.0
65,1.0
66,0.0
67,0.0
68,0.0
81,0.0
82,0.0
83,1.0
84,0.0
86,2.0
101,0.0
102,1.0
103,0.0
104,0.0
105,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,2.0
125,0.0
135,1.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,1.0
142,1.0
143,0.0
144,0.0
145,1.0
146,4.0
147,2.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,1.0
161,0.0
162,1.0
163,0.0
164,3.0
167,0.0
172,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,2.0
180,1.0
181,1.0
182,0.0
186,1.0
188,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,3.0
200,1.0
201,1.0
202,1.0
204,2.0
205,1.0
212,0.0
213,0.0
214,0.0
215,0.0
216,1.0
217,3.0
218,0.0
219,1.0
220,2.0
221,1.0
222,0.0
223,5.0
224,1.0
233,0.0
234,2.0
235,0.0
236,1.0
237,0.0
238,2.0
239,0.0
240,1.0
241,0.0
242,1.0
243,2.0
253,1.0
254,0.0
255,0.0
256,1.0
257,0.0
258,1.0
259,0.0
260,1.0
261,0.0
262,1.0
281,0.0
