Grid_Number,school
30,0.3170334833535515
47,0.03975453237338453
48,0.3043404190719677
49,0.3940010183326141
65,0.13586963165996438
66,0.11719016801451328
67,0.3155402020824544
68,0.0653696889497637
81,0.07888526338205543
82,0.372746218930261
83,0.03935763967697255
84,0.30795290958528376
86,0.056534639275910015
101,0.016785816572342863
102,0.1406079583953238
103,0.2896000825815723
104,0.22311981391092925
105,0.20682644013519344
120,0.12449350076690385
121,0.3585103112144169
122,0.18531104118281727
123,0.29418414304443424
124,0.1291275629857218
125,0.04298557384204429
135,0.11816646713927162
136,0.10184567416805064
137,0.249105703044626
138,0.1042778204159693
139,0.05150634730961421
140,0.4260750970569516
141,0.09919427837130362
142,0.05632608747134229
143,0.1678638167010414
144,0.065235949970495
145,0.15148487096107968
146,0.03660913076816436
147,0.20277412785606608
153,0.204051673363938
154,0.07808357667834051
155,0.3043655946144884
156,0.22055796145399933
157,0.17728965806745178
158,0.02683104912636836
159,0.08539467183006888
160,0.3438929552137721
161,0.13552787290067775
162,0.35072215908545223
163,0.16987357691724556
164,0.17151404267002468
167,0.10652533325396082
172,0.15469010123132704
174,0.34634842238993585
175,0.1994008456323925
176,0.0909726687417182
177,0.13994977817527654
178,0.13791478785124725
179,0.07188181490543198
180,0.22175903551130552
181,0.015244783813686819
182,0.17749595289000894
186,0.1566471319809722
188,0.1034485870970874
192,0.03820473003839156
193,0.2788320922779772
194,0.16376598949745955
195,0.3667371139402396
196,0.2393792216842087
197,0.09649566713325512
198,0.20794934859092365
199,0.1120261328863424
200,0.08993086286738558
201,0.2184808052239823
202,0.2550664330641685
204,0.1506429233001926
205,0.168075803752868
212,0.11635507113619255
213,0.3017957720877265
214,0.17631759344460676
215,0.12468727117824036
216,0.3786340042305593
217,0.16560218850938552
218,0.11128340556071503
219,0.06415559629527348
220,0.13886603148123056
221,0.16295083184557552
222,0.19225622223714195
223,0.12119513609428838
224,0.24243577440527206
233,0.15877958281851276
234,0.14608771941264884
235,0.28388751826530584
236,0.09608790390945374
237,0.3069201009600537
238,0.2655234449244185
239,0.10679603430267703
240,0.027687831372541768
241,0.12207415209978545
242,0.348317821046232
243,0.06929113142093901
253,0.16558082914654124
254,0.1998025248509879
255,0.15686011786402848
256,0.20123160474672636
257,0.21271081439080292
258,0.17770936407894694
259,0.22597513160436986
260,0.17475213135334805
261,0.10124313819151146
262,0.18396111385703795
281,0.1832258508998982
