Grid_Number,police
30,1.0
47,0.0
48,1.0
49,0.0
65,0.0
66,0.0
67,1.0
68,0.0
81,0.0
82,0.0
83,0.0
84,1.0
86,1.0
101,1.0
102,0.0
103,0.0
104,1.0
105,0.0
120,1.0
121,2.0
122,5.0
123,0.0
124,2.0
125,1.0
135,0.0
136,0.0
137,1.0
138,1.0
139,2.0
140,1.0
141,5.0
142,2.0
143,5.0
144,5.0
145,3.0
146,4.0
147,0.0
153,0.0
154,0.0
155,2.0
156,1.0
157,2.0
158,2.0
159,5.0
160,4.0
161,4.0
162,5.0
163,11.0
164,2.0
167,0.0
172,0.0
174,1.0
175,1.0
176,4.0
177,1.0
178,9.0
179,5.0
180,7.0
181,2.0
182,12.0
186,8.0
188,1.0
192,1.0
193,0.0
194,1.0
195,0.0
196,1.0
197,3.0
198,4.0
199,3.0
200,6.0
201,1.0
202,0.0
204,1.0
205,1.0
212,0.0
213,0.0
214,3.0
215,0.0
216,1.0
217,3.0
218,2.0
219,0.0
220,1.0
221,1.0
222,1.0
223,4.0
224,2.0
233,1.0
234,1.0
235,1.0
236,0.0
237,2.0
238,0.0
239,2.0
240,1.0
241,1.0
242,3.0
243,1.0
253,0.0
254,0.0
255,4.0
256,8.0
257,1.0
258,2.0
259,0.0
260,0.0
261,2.0
262,0.0
281,0.0
