Grid_Number,local_government_office
0,3.668806227592484
1,2.4641897036109515
2,1.1303243756814572
3,0.32402329668299534
4,1.8867933281677325
5,3.544375196127761
6,4.281383436445639
7,4.46867352585407
8,4.69886440214705
9,4.985037845941986
10,5.341630696704156
11,5.7562733109202835
12,5.44931088705122
13,4.1238322473901725
14,2.9226918372194226
15,1.9276085024439467
16,0.8536566221114417
17,1.3618421902277933
18,3.5748763997780473
19,5.446709901479559
20,7.332716485979133
21,9.055692710795775
22,9.452222870445372
23,8.596173640503523
24,6.730818340818556
25,4.923486405764407
26,3.19801713199776
27,1.5764493684090786
28,0.08094948799932263
29,1.2682336708493904
30,2.45653710793745
31,3.4787557905528272
32,3.413981925414936
33,3.255402112558092
34,3.0720991168751843
35,4.452866807504708
36,3.506169006276479
37,2.1547071840231
38,0.6734856991728757
39,0.9209790408299104
40,2.6104616035712587
41,3.6552414472364196
42,3.7641714228602514
43,3.8928149706972834
44,4.038809864980462
45,4.177437936755289
46,4.185272474262106
47,3.7009284601039454
48,2.6959640282003186
49,1.639370023075438
50,0.7494423483797532
51,0.06381874137946579
52,1.063828725118645
53,2.880917505355841
54,4.792677220940197
55,6.752464048542595
56,8.558749456085232
57,8.984173447413262
58,7.956443176167967
59,6.033286763491083
60,4.165786611793958
61,2.3788881501893657
62,0.6983321012606539
63,0.8476502388238659
64,2.2313043208889174
65,3.4315257367803187
66,3.523411559526755
67,3.379946103818498
68,3.1923907373303857
69,2.9798783766905306
70,4.452485222727264
71,3.77348224625458
72,3.2113187573385766
73,1.751060104269205
74,0.12883125322454908
75,1.584541548044872
76,2.961573419076396
77,2.9700352846548492
78,2.965313806054195
79,2.9276906865934165
80,2.809286207970049
81,2.506029835207344
82,1.8887653964985303
83,1.005444337931533
84,0.10386411800905125
85,0.6264533077468796
86,1.1452620931260236
87,0.10518726359366701
88,1.9596327935576652
89,3.8518247986906604
90,5.670812629722042
91,7.142627342108105
92,7.895099134729445
93,6.957106715717076
94,5.102411675649116
95,3.239192283342326
96,1.4253183579403095
97,0.29692390951962805
98,1.8857268033209065
99,3.299078069309212
100,3.607001086438266
101,3.5082979458069765
102,3.3331903271096524
103,3.107806565444778
104,2.85978732077334
105,4.4519793684754765
106,3.8046426874783066
107,3.1761770879874747
108,2.5069314590235683
109,1.2471261471323623
110,0.4863669413214375
111,2.2273521124720292
112,2.126822074780769
113,1.9809162382513714
114,1.7601817509336215
115,1.4156800502411557
116,0.8818266947799253
117,0.12293681891782535
118,0.7734885096338344
119,1.5862288992283333
120,2.1356501286578835
121,2.4351924901722417
122,0.9431576457613783
123,0.9238178629560798
124,2.7590655622753233
125,4.443264073329747
126,5.800412887741447
127,6.691093566658432
128,5.7653946083295
129,4.01154336224838
130,2.1864328422334975
131,0.3673044809319008
132,1.3874063639929008
133,3.0192972946340677
134,3.6086351734659363
135,3.60796327398581
136,3.486294985294645
137,3.2661188217723574
138,2.9908532532278667
139,2.7006267450018586
140,4.4512792484897306
141,3.839373183702727
142,3.1270015055838822
143,2.36928906606966
144,1.6157860954264343
145,0.6586208405441967
146,1.130510783539542
147,1.2769567294059871
148,1.0014236165850199
149,0.6231056389780133
150,0.09853844429985202
151,0.6166610887498527
152,1.5318102048939877
153,2.548163386983111
154,3.3662345109583804
155,3.6998548957696085
156,3.7198013411657205
157,1.997803842033043
158,0.12943253303294933
159,1.6489575467949344
160,3.2458521978656556
161,4.559494869876817
162,5.527368897816515
163,4.522792012686084
164,2.8501324146529305
165,1.067970999612442
166,0.7491534620987804
167,2.5366721651384867
168,3.4333061236405884
169,3.592740679183565
170,3.609177867972822
171,3.4517739066423614
172,3.1646097534596485
173,2.823973221508497
174,2.4864860241567195
175,4.450250999294899
176,3.876845192714111
177,3.0552140743411336
178,2.1863419627738048
179,1.3390849387334847
180,0.5603964300310081
181,0.1257048201955704
182,0.45729237215054674
183,0.07579921492415997
184,0.4225375448060422
185,1.0749831257437819
186,1.9177764954325454
187,2.9683874801904415
188,4.185177996096645
189,5.199775555891925
190,5.1755526605815625
191,4.308800761491884
192,2.9583155354739445
193,1.1103689395685041
194,0.6099161162032833
195,2.1434047606374897
196,3.432087577345231
197,4.444868367790463
198,3.3070298171365313
199,1.6915716968786436
200,0.053459783180253906
201,1.8676734556265664
202,3.004225556526024
203,3.311214174065783
204,3.5581568109961887
205,3.6107549721662466
206,3.3913673901676322
207,3.000762342726201
208,2.578823399243887
209,2.1959853006991525
210,4.4486034566895745
211,3.9134986456127026
212,2.9449607553444794
213,1.9360663585176334
214,0.9808380083288021
215,0.13325179097083673
216,0.5861541665856276
217,0.28551386297615955
218,0.7626766718087529
219,1.338644275531814
220,2.0615537754188944
221,2.9581679496839226
222,4.044834091596265
223,4.8960668350100445
224,5.455367127079575
225,4.447432472005659
226,3.445088027832594
227,2.642018800480445
228,1.954073074009486
229,0.3078096566502536
230,1.163861448479688
231,2.4252729705249996
232,3.458853334373134
233,2.1607049102452476
234,0.5889817445689377
235,1.121274326667207
236,2.374277244780297
237,2.6962270136326105
238,3.0823249327622415
239,3.471542713884532
240,3.612855316620092
241,3.266365613449128
242,2.717774234034928
243,2.2127389166105726
244,1.8040017678818467
