Grid_Number,police
0,2.3351414665690675
1,2.616288993656715
2,3.2726003054804047
3,4.12888842815945
4,5.085114431024445
5,5.7281583500902515
6,6.115475134720592
7,6.667768433676018
8,7.347931502738111
9,8.123910423854047
10,8.970875403367195
11,8.974711881069465
12,8.820475781172913
13,8.80505499335349
14,8.751581092368628
15,7.678736742106478
16,6.618813076442469
17,5.579178915863357
18,4.573691119606973
19,3.630829903474179
20,2.8142607140022227
21,2.2649642806940324
22,2.193838022118055
23,2.6398199919292558
24,3.4054715033776515
25,4.32419761098737
26,5.317235752292093
27,6.3498164823924235
28,7.405417268641864
29,8.475441152728811
30,9.555043840404648
31,9.701700025856493
32,9.712002094679047
33,9.848646933344245
34,10.10651119741963
35,1.3559830674523248
36,1.7975290940165416
37,2.663905762881559
38,3.665315714675278
39,4.564000617111036
40,4.790136029181691
41,5.247243718905787
42,5.88171675921085
43,6.642927016611145
44,7.4923446652514425
45,8.33677465479312
46,8.017843825524709
47,7.844914829239953
48,7.827670077831207
49,7.967120566336309
50,7.463466314231335
51,6.367835212914795
52,5.279032438637157
53,4.202368854790544
54,3.150315350791472
55,2.1591507453927257
56,1.3682979892598264
57,1.2471604338167157
58,1.9265101147220076
59,2.887963921304985
60,3.9296427717505678
61,5.00167085388192
62,6.088036847929925
63,7.182237555742365
64,8.28116792890159
65,8.855073511688271
66,8.725890942322888
67,8.737441237436435
68,8.889175823349909
69,9.17414165247278
70,0.3807726452031714
71,1.2399867435834049
72,2.324437304089936
73,3.426559904113327
74,3.5891348051222773
75,3.872716807776096
76,4.425702699119795
77,5.162229690030386
78,6.015251320446837
79,6.941955315868798
80,7.426779995552228
81,7.066994972551165
82,6.870271914185923
83,6.850672653156079
84,7.009683075546881
85,7.37275688848456
86,6.261283165534739
87,5.150014753649528
88,4.039121115800351
89,2.9290287050321338
90,1.8212032459865124
91,0.7260962146845611
92,0.45881641673164564
93,1.5383990500001832
94,2.6449372603746415
95,3.7546740107613616
96,4.865421162073904
97,5.976615395281805
98,7.088046446192221
99,8.199618015806497
100,7.895455233166701
101,7.750392450200712
102,7.763492387587965
103,7.933971647224519
104,8.252082117417944
105,0.6097367175819622
106,1.328283460386508
107,2.372710975309505
108,2.684964230973285
109,2.6177820515402868
110,2.9948948267743623
111,3.6822370081010196
112,4.541057800835616
113,5.491484746727852
114,6.493417105259519
115,6.536721114806887
116,6.124969260431887
117,5.897002254968141
118,5.8742560715680385
119,6.0590424028057805
120,6.433503472373013
121,6.306481688760221
122,5.2048672229326405
123,4.108824242531776
124,3.0244161144999504
125,1.9709417396866789
126,1.0464187397020133
127,0.8821764825283577
128,1.712991781596987
129,2.7501470272113737
130,3.8295089539917155
131,4.92339631921881
132,6.023901238687057
133,7.127959264809229
134,7.274245710883627
135,6.940713361594122
136,6.775338713875885
137,6.790418898868812
138,6.984785205782508
139,7.3442168632303995
140,1.5871557106888017
141,1.9777311048051378
142,2.4346203261037207
143,1.7602980112317441
144,1.6561353610728244
145,2.2044912950215934
146,3.0740269509618208
147,4.063540797190739
148,5.103719057257052
149,6.168986538335906
150,5.675984251323672
151,5.196567250910125
152,4.925919916523347
153,4.898767672954494
154,5.118986644051587
155,5.557246230750242
156,6.167236734162695
157,5.438028688865292
158,4.400422228779505
159,3.4100055486393748
160,2.522978828994755
161,1.8909174442466425
162,1.8051530876772715
163,2.3268968259334875
164,3.169098024158259
165,4.1406253168450915
166,5.169065294796783
167,6.226279491705939
168,6.918889262868479
169,6.376376708244597
170,5.993178862868589
171,5.800954016582327
172,5.818659964798675
173,6.044452144957277
174,6.456536327063276
175,2.5659164282097335
176,2.824680021698137
177,1.9328926865065865
178,0.9526554663519791
179,0.7428950611385348
180,1.6337368332850504
181,2.69428308521538
182,3.7844535907310535
183,4.88445277915466
184,5.988867276661381
185,4.860173252048327
186,4.2906417084304564
187,3.9586349331109028
188,3.9248995949571945
189,4.196634980632656
190,4.721389151952239
191,5.426246209028583
192,5.8281379173283145
193,4.874252432687721
194,4.0027920458236865
195,3.2801240429337124
196,2.8229320754023948
197,2.766141619299148
198,3.1316123010490196
199,3.7993833631953216
200,4.640742878822838
201,5.5776820619813945
202,6.569432402584707
203,6.125615136442826
204,5.5055692300630135
205,5.0569048011183355
206,4.827643489476266
207,4.849005983575055
208,5.117854850361125
209,5.5986497821652685
210,3.5445195116793746
211,2.960675223223485
212,1.8612466819085651
213,0.7973349259997574
214,0.5292533394472099
215,1.5483337980574636
216,2.643374423515294
217,3.7483838484573737
218,4.856562256128507
219,5.966144044500328
220,4.116088367325925
221,3.4250742664710137
222,2.9988241333860843
223,2.95425469518907
224,3.306834981374882
225,3.9516523826085033
226,4.771668228285915
227,5.69165538113711
228,5.483274531135888
229,4.725432442054877
230,4.131099854441187
231,3.7782432839386546
232,3.735923002447096
233,4.013973232362334
234,4.554086472867351
235,5.27638968963665
236,6.116676775323504
237,6.226474776289124
238,5.393056401240796
239,4.676963608883458
240,4.139538850565118
241,3.8562205897110893
242,3.883034203087167
243,4.214063840621785
244,4.786603757152608
245,4.26471095402849
246,3.226977577338782
247,2.2609447923877872
248,1.5110330010116073
249,1.3883199964005943
250,2.0110958209405925
251,2.9384422226659046
252,3.961974419052403
253,5.023236228254197
254,4.456788039027411
255,3.489913392934866
256,2.63986621274286
257,2.0569769123165544
258,1.9915513249857537
259,2.4848061509759463
260,3.2947092134864215
261,4.243679801841769
262,5.256937319896391
263,6.303556454550676
264,5.527227207670259
265,5.028492710450658
266,4.742794447193034
267,4.709067985601533
268,4.932484699736234
269,5.381110594354218
270,6.004678096253717
271,6.66304774470343
272,5.6780305301580505
273,4.7493913643548
274,3.9174313190404146
275,3.2570968859069773
276,2.8885903631634164
277,2.924395770980555
278,3.3515800962663858
279,4.048079771353661
280,4.66428205003195
281,3.739093163093552
282,2.946009259362274
283,2.418674360908718
284,2.3438991031817404
285,2.758732060491854
286,3.492879097705541
287,4.388925658370268
288,5.212722477106053
289,4.1250959685886075
290,3.055031947496336
291,2.030489097186899
292,1.1770361382645895
293,1.0586805425535182
294,1.8245704247837966
295,2.8302247794524313
296,3.8941173188372193
297,4.979055071690717
298,6.073770776412791
299,7.173789501043982
300,5.951342073466761
301,5.711906512953873
302,5.6838491570162635
303,5.8702017134323805
304,6.251820275946571
305,6.79588898222782
306,6.306881621186756
307,5.255570250331585
308,4.235344590423781
309,3.2753826057494693
310,2.4476480342195197
311,1.9304644145239902
312,1.983750761316513
313,2.5722953915246096
314,3.430889440137963
315,5.2194943454239775
316,4.4122440941130305
317,3.763713165567655
318,3.366903289643143
319,3.3135178969577477
320,3.618787927969279
321,4.205319655422543
322,4.974601779384662
323,5.122737373930124
324,4.01079377787121
325,2.8988545319241434
326,1.7869277568489086
327,0.6750750783655077
328,0.43726908987124347
329,1.549046317827854
330,2.660967319395454
331,3.772904981217345
332,4.884847926189434
333,5.996793215460621
334,7.108739748948233
335,8.220687021767823
336,6.6835957968691515
337,6.659548066527416
338,6.819205933974039
339,7.1502741300318
340,7.189977435371597
341,6.0883029339580945
342,4.991187437482641
343,3.902477902880818
344,2.83188591839545
345,1.8118179414859452
346,1.0092833979209277
347,1.1079187819940237
348,1.977163979951632
349,3.010603445439138
350,5.8864711010090005
351,5.1840741737056
352,4.64452043015002
353,4.329131204504399
354,4.287662057307709
355,4.527645836598615
