Grid_Number,bus_station
0,30.136030114441436
1,29.473389025554514
2,28.838409473439935
3,28.232957903430606
4,27.658973475328416
5,27.118454346697995
6,26.613439636993906
7,26.145986750988676
8,25.718143940938052
9,25.33191826656076
10,24.98923946569019
11,24.691920658314213
12,24.441617238479644
13,24.239785712361186
14,24.087644555726612
15,23.986139327074852
16,23.935914231665738
17,23.937292058761738
18,23.9902639172696
19,24.09448952036593
20,24.24930799810154
21,24.45375844813113
22,24.706608767803065
23,25.00639082482729
24,25.35143976336883
25,25.739935213212934
26,26.16994234227641
27,27.651015777327814
28,27.400314670076753
29,27.19280534009521
30,27.02948257464993
31,26.911150885575204
32,26.83840538226873
33,26.811617121756928
34,26.83092375689463
35,29.36392068459944
36,28.683523073294975
37,28.030733230964753
38,27.40752390638876
39,26.81595755399171
40,26.25817289988387
41,25.73636649154983
42,25.25276871907387
43,24.80961401181382
44,24.409105237509717
45,24.05337276185935
46,23.744429148551525
47,23.48412105241972
48,23.27408041713605
49,23.11567754936961
50,23.00997891163828
51,22.95771247546555
52,22.959243157010903
53,23.01456022225619
54,23.123277660173038
55,23.28464749399396
56,23.49758497663441
57,23.760703739435975
58,24.072358345140014
59,24.430691395147136
60,24.83368235758602
61,25.279195566207086
62,26.70432074999389
63,26.444738459414282
64,26.229763369946554
65,26.060499409801444
66,25.937841493104788
67,25.862452744140473
68,25.83474697674959
69,25.85487748086901
70,28.60449056696772
71,27.90565654173678
72,27.234303846291137
73,26.592513937120803
74,25.982477586575616
75,25.406482206613582
76,24.866893397248763
77,24.366129952916577
78,23.90663178015295
79,23.490820543317167
80,23.121053372672538
81,22.799570628911724
82,22.52843947548564
83,22.309495782639882
84,22.144287558821237
85,22.034023541718973
86,21.979530657487103
87,21.98122369084422
88,22.039089693260372
89,22.152688473531704
90,22.321169127987968
91,22.543301187099143
92,22.817517790535682
93,23.141967512890574
94,23.514571124115378
95,23.93307966960347
96,24.395130709410537
97,25.75990031241412
98,25.49079448793273
99,25.267797548272107
100,25.092138849624927
101,24.96481766308705
102,24.886575892385327
103,24.857876983718224
104,24.878892387359716
105,27.858776700217415
106,27.14082118028675
107,26.45013729338428
108,25.788916315509073
109,25.159481314379597
110,24.56427586312653
111,24.005846178416373
112,23.48681558225099
113,23.00985039148264
114,22.577616731467057
115,22.19272837887457
116,21.857686563652138
117,21.57481365671754
118,21.346183736681905
119,21.173554007515122
120,21.05830173325968
121,21.001371570917293
122,21.00323777947898
123,21.063884731307525
124,21.18280755983871
125,21.35903288193051
126,21.591157647900435
127,21.877402608455682
128,22.215675875365793
129,22.603641691042455
130,23.03878977259033
131,23.518501314179744
132,24.818014143413485
133,24.53867312388051
134,24.307035650186908
135,24.124475875738465
136,23.992114146517718
137,23.910784113466676
138,23.88100716852012
139,23.902975978020685
140,27.127910243326575
141,26.39015002096672
142,25.679357007020197
143,24.99783167925991
144,24.348031855592108
145,23.732563620961674
146,23.15416487396536
147,22.615679963341613
148,22.120024041658404
149,21.67013616035974
150,21.268920824039487
151,20.919178737123733
152,20.62352877802292
153,20.38432470517207
154,20.20357152385649
155,20.082847536119488
156,20.023238554344847
157,20.025290346337705
158,20.088984018904377
159,20.2137368780294
160,20.398428675816252
161,20.641450542930855
162,20.940771781285893
163,21.294018392057414
164,21.69855686381941
165,22.151577254661923
166,22.650170727212107
167,23.87896213826188
168,23.58859507646259
169,23.347626308707003
170,23.157597943432993
171,23.019771555280435
172,22.935088273077444
173,22.904137561134206
174,22.927137030903175
175,26.413123739589935
176,25.654886448137837
177,24.92320498315807
178,24.220486154904474
179,23.549322867314405
180,22.91248830703143
181,22.31292200300956
182,21.753705688609813
183,21.23802695738578
184,20.76912905926376
185,20.350245937083812
186,19.984522823949682
187,19.67492440351078
188,19.424134550823336
189,19.2344537430843
190,19.10770194248741
191,19.04513563177638
192,19.047387325413155
193,19.114434116593507
194,19.245598828111508
195,19.43958363467064
196,19.694532350574626
197,20.00811465650964
198,20.377623872521784
199,20.800079621329267
200,21.272327677031928
201,21.791131047427037
202,22.94309231024441
203,22.640817585620393
204,22.38974340434892
205,22.191607671778797
206,22.04783764866805
207,21.95950116656141
208,21.92726819657917
209,21.951385883891856
210,25.71575808785541
211,24.936393408336343
212,24.183053448982815
213,23.458245623580723
214,22.764695409228104
215,22.10534510322026
216,21.48334384840513
217,20.90202620331311
218,20.36487642039599
219,19.87547583206099
220,19.437431497050245
221,19.054285674698928
222,18.729407829997953
223,18.4658736178545
224,18.26633830294413
225,18.13291474759277
226,18.067067698112265
227,18.06953593459759
228,18.140291571363893
229,18.278541610733445
230,18.482771552323374
231,18.750825603537308
232,19.080013969911107
233,19.467235579007408
234,19.909104570622507
235,20.402070587031453
236,20.942525621120588
237,22.010810575584063
238,21.695642160968827
239,21.433591597963378
240,21.226626256395267
241,21.07636897328392
242,20.98403796689862
243,20.95039911608845
244,20.97573479712873
245,25.037269009804316
246,24.23616246486427
247,23.46041685465827
248,22.712630921635768
249,21.995656484578667
250,21.312603346607002
251,20.66683514834959
252,20.061952674288186
253,19.5017607302202
254,18.990214703083087
255,18.5313435502312
256,18.129147511707778
257,17.787471479749122
258,17.509858657384356
259,17.299393491603617
260,17.158547041348175
261,17.08904076828324
262,17.091745042768444
263,17.166625738654048
264,17.312746353831415
