Grid_Number,department_store
0,0.010678866881340583
1,0.0076335080268454475
2,0.004552023659380211
3,0.001479176803250084
4,0.0015419289345645665
5,1.2057100154626987
6,0.974522257204886
7,1.2291102964120255
8,1.5088424292004001
9,1.814180022489092
10,2.1441283220594123
11,2.4955170267238116
12,2.862229599946157
13,3.234604818439631
14,3.5993920773966472
15,3.9407230190384452
16,4.242367296876785
17,4.490918217707003
18,4.6787459404422584
19,4.805311064967531
20,4.876263025443004
21,4.901037366713419
22,4.8902573726999075
23,4.853859148487998
24,4.800152692169442
25,4.735592667038729
26,4.664939053772021
27,4.591566999722205
28,4.51779136128175
29,4.445147990557551
30,4.3746161440955005
31,4.306785461400319
32,4.241977443286327
33,4.180332067782063
34,4.12186871535813
35,0.010870191564979904
36,0.007627679197719772
37,0.004344312769228054
38,0.0010741606542214867
39,0.0021311070577630744
40,0.7451156790805562
41,0.730203590184341
42,0.9851504012747646
43,1.269199052467782
44,1.58405824969274
45,1.930026043656231
46,2.3050077411805505
47,2.703298951056373
48,3.11437380527666
49,3.52223183881735
50,3.9061804782493246
51,4.243874169285777
52,4.516425329116413
53,4.713560100343341
54,4.835855598763207
55,4.892816886806569
56,4.898492070972983
57,4.867336776939557
58,4.81177477786621
59,4.741385416326377
60,4.663048679901841
61,4.58146243781578
62,4.499705040266848
63,4.419712230517993
64,4.342639486372796
65,4.269121815721568
66,4.199453913030561
67,4.133712562167904
68,4.0718386797557615
69,4.0136917420673415
70,0.011087663687299937
71,0.007620779074453822
72,0.004107319864044257
73,0.0006134152947815892
74,0.002798329850515074
75,0.23912986960614216
76,0.4617901012364546
77,0.7133956984883952
78,0.9980019076111093
79,1.3189489642140706
80,1.6784352593771745
81,2.0762823871908367
82,2.508166878151685
83,2.9634724599795055
84,3.4234277971890705
85,3.8610088523781276
86,4.244656545647862
87,4.546603380628645
88,4.7524397630254915
89,4.865233883642256
90,4.901235219107849
91,4.881538078534844
92,4.8255808036496655
93,4.7483945904957325
94,4.66045482454382
95,4.568581733354091
96,4.476988900303648
97,4.388145913226739
98,4.303399597660426
99,4.223393340503473
100,4.1483404695463815
101,4.078198922999265
102,4.012781358182201
103,3.9518237713607887
104,3.895027708317364
105,0.011337075194342105
106,0.007612565527964762
107,0.003834471315287374
108,8.483247278854833e-05
109,0.003559593492271233
110,0.007034484228253859
111,0.16837682838881118
112,0.41194051168800977
113,0.6919629814160344
114,1.0137678892102284
115,1.382129641293781
116,1.7998905243817545
117,2.2656395178209996
118,2.7703195368470586
119,3.2932560077684156
120,3.799639915109555
121,4.243835325962029
122,4.582814871072758
123,4.795204470781681
124,4.889694191622174
125,4.894750465171728
126,4.842089706153705
127,4.757054339260183
128,4.656744787780959
129,4.551621918341958
130,4.44765655543524
131,4.348025607857555
132,4.254245349114617
133,4.166876170306892
134,4.085945899411563
135,4.011199276339388
136,3.9422429530137526
137,3.8786284894124727
138,3.819898779858817
139,3.765613011431
140,0.011626057214201865
141,0.007602717517049314
142,0.0035170764667418553
143,0.0005274090769707982
144,0.004435385096907339
145,0.00812966769776358
146,0.15011864347435222
147,0.07970695072749913
148,0.34848310261044935
149,0.6637269635312514
150,1.0333969099721125
151,1.4646118043796406
152,1.9610095801035814
153,2.518056256248806
154,3.11599473095564
155,3.712083473863031
156,4.2394484201155755
157,4.6269760424177475
158,4.8402810426161205
159,4.9014140485460205
160,4.861726102335926
161,4.768031575893372
162,4.651130840281391
163,4.528322633465485
164,4.408426211782473
165,4.295511347840902
166,4.191129223621536
167,4.095547170362388
168,4.008410808057224
169,3.9290931389158614
170,3.8568754098031333
171,3.7910380745640597
172,3.730903898446766
173,3.675855791388014
174,3.625341541318641
175,0.01196486891555287
176,0.007590800089314144
177,0.003143405872677249
178,0.0012443499651490129
179,0.0054522771170904885
180,0.009387390817668347
181,0.4485809087515627
182,0.2830567075386389
183,0.03366207099713028
184,0.26519685943526017
185,0.6249631842774397
186,1.0581252004075385
187,1.5758434514250574
188,2.1825516490944445
189,2.8656437909555725
190,3.579004582177697
191,4.226623093853121
192,4.681821360654922
193,4.881949485604257
194,4.8838754760384315
195,4.782403493527919
196,4.641927429094197
197,4.494404540200601
198,4.35349651818878
199,4.224188888249613
200,4.107609961032137
201,4.003265703894902
202,3.9100538458628087
203,3.8267163058733384
204,3.7520332530638316
205,3.6848982209578063
206,3.624339061462404
207,3.569515141601336
208,3.5197050818539064
209,3.474291680791066
210,0.012367627603840447
211,0.007576208941860387
212,0.002697245539591677
213,0.002094530515354563
214,0.006645185102106552
215,0.01084264736805926
216,0.14715141934908207
217,0.6742144160718344
218,0.453447133573778
219,0.18301971824561042
220,0.15166799266482486
221,0.56884712527807
222,1.0892019468693561
223,1.731228159242829
224,2.4995605402706316
225,3.3600261905982935
226,4.191067424665833
227,4.751180381902512
228,4.901120781496833
229,4.802018838790173
230,4.624871291273901
231,4.440737271583759
232,4.271685245042982
233,4.122638106344238
234,3.992935412490955
235,3.88031373857998
236,3.782277035441679
237,3.696544352658444
238,3.6211643651843515
239,3.5545119660439104
240,3.495247722522394
241,3.442270400220752
242,3.394673171678518
243,3.3517065072647454
244,3.312747878955215
245,0.012854294917628068
246,0.007558079112972337
247,0.002155546530133506
248,0.003117530933164744
249,0.00806057341776068
250,0.012539416468220224
251,0.016492168551081703
252,1.0892158951615583
253,0.9066438030936915
254,0.6780757371000654
255,0.38701261118035474
256,0.010517442020998715
257,0.4818184331939319
258,1.1259277451588205
259,1.9536788802056604
260,2.9685180420472927
261,4.0783590108715355
262,4.838919301251846
263,4.830247575542665
264,4.585801705940013
265,4.344201856627518
266,4.138889586882969
267,3.968922930304624
268,3.828179492608507
269,3.7107189675664505
270,3.611708670402757
271,3.527395106789032
272,3.454894497156969
273,3.3919866517233275
274,3.3369496937360474
275,3.288435552120289
276,3.245378079459955
277,3.206925521280671
278,3.172390713351695
279,3.141214096357551
280,0.013454016671938917
