Grid_Number,supermarket
310,5.0
311,5.0
312,6.0
313,6.0
314,3.0
315,7.0
316,6.0
317,7.0
318,8.0
319,8.0
320,8.0
321,9.0
322,10.0
323,8.0
324,7.0
325,8.0
326,8.0
327,9.0
328,10.0
329,5.0
330,4.0
331,4.0
332,4.0
333,3.0
334,6.0
335,6.0
336,6.0
337,3.0
338,4.0
339,6.0
340,6.0
341,6.0
342,7.0
343,4.0
344,5.0
345,5.0
346,4.0
347,4.0
348,4.0
349,4.0
350,9.0
351,10.0
352,10.0
353,9.0
354,7.0
355,8.0
356,8.0
357,8.0
358,8.0
359,7.0
360,14.0
361,19.0
362,17.0
363,17.0
364,14.0
365,4.0
366,3.0
367,3.0
368,3.0
369,5.0
370,5.0
371,4.0
372,5.0
373,5.0
374,5.0
375,5.0
376,7.0
377,7.0
378,4.0
379,5.0
380,4.0
381,4.0
382,4.0
383,4.0
384,4.0
385,12.0
386,12.0
387,13.0
388,12.0
389,7.0
390,8.0
391,8.0
392,8.0
393,9.0
394,17.0
395,17.0
396,18.0
397,16.0
398,16.0
399,16.0
400,15.0
401,4.0
402,3.0
403,3.0
404,6.0
405,5.0
406,5.0
407,5.0
408,5.0
409,5.0
410,5.0
411,6.0
412,6.0
413,4.0
414,4.0
415,4.0
416,4.0
417,5.0
418,5.0
419,5.0
420,15.0
421,15.0
422,15.0
423,15.0
424,10.0
425,11.0
426,8.0
427,9.0
428,10.0
429,17.0
430,18.0
431,17.0
432,18.0
433,18.0
434,16.0
435,15.0
436,13.0
437,3.0
438,4.0
439,6.0
440,4.0
441,6.0
442,6.0
443,6.0
444,6.0
445,5.0
446,6.0
447,6.0
448,4.0
449,4.0
450,4.0
451,5.0
452,5.0
453,5.0
454,5.0
455,20.0
456,20.0
457,19.0
458,16.0
459,13.0
460,11.0
461,10.0
462,10.0
463,19.0
464,19.0
465,19.0
466,18.0
467,18.0
468,18.0
469,17.0
470,15.0
471,15.0
472,5.0
473,5.0
474,3.0
475,6.0
476,6.0
477,6.0
478,6.0
479,6.0
480,6.0
481,7.0
482,4.0
483,4.0
484,4.0
485,5.0
486,5.0
487,5.0
488,5.0
489,5.0
490,22.0
491,23.0
492,20.0
493,18.0
494,17.0
495,10.0
496,12.0
497,10.0
498,20.0
499,20.0
500,20.0
501,20.0
502,19.0
503,17.0
504,17.0
505,16.0
506,14.0
507,5.0
508,5.0
509,4.0
510,4.0
511,6.0
512,7.0
513,10.0
514,11.0
515,11.0
516,7.0
517,4.0
518,4.0
519,5.0
520,6.0
521,6.0
522,6.0
523,5.0
524,5.0
525,28.0
526,28.0
527,27.0
528,23.0
529,20.0
530,12.0
531,11.0
532,12.0
533,22.0
534,25.0
535,23.0
536,20.0
537,20.0
538,17.0
539,17.0
540,16.0
541,14.0
542,5.0
543,5.0
544,4.0
545,4.0
546,6.0
547,14.0
548,19.0
549,0.0
550,14.0
551,12.0
552,8.0
553,5.0
554,4.0
555,6.0
556,6.0
557,6.0
558,6.0
559,3.0
560,39.0
561,40.0
562,40.0
563,36.0
564,23.0
565,10.0
566,9.0
567,13.0
568,25.0
569,26.0
570,26.0
571,25.0
572,23.0
573,18.0
574,16.0
575,18.0
576,17.0
577,5.0
578,6.0
579,6.0
580,3.0
581,15.0
582,17.0
583,17.0
584,17.0
585,17.0
586,17.0
587,13.0
588,6.0
589,4.0
590,5.0
591,6.0
592,6.0
593,4.0
594,4.0
595,49.0
596,51.0
597,53.0
598,46.0
599,36.0
600,10.0
601,17.0
602,13.0
603,16.0
604,26.0
605,25.0
606,26.0
607,25.0
608,21.0
609,17.0
610,16.0
611,14.0
612,6.0
613,6.0
614,6.0
615,10.0
616,17.0
617,17.0
618,17.0
619,17.0
620,17.0
621,17.0
622,17.0
623,10.0
624,2.0
625,3.0
626,3.0
627,3.0
628,3.0
629,3.0
630,54.0
631,55.0
632,55.0
633,50.0
634,43.0
635,16.0
636,18.0
637,15.0
638,17.0
639,21.0
640,26.0
641,24.0
642,25.0
643,26.0
644,19.0
645,16.0
646,6.0
647,6.0
648,6.0
649,8.0
650,17.0
651,17.0
652,17.0
653,18.0
654,17.0
655,17.0
656,17.0
657,15.0
658,12.0
659,2.0
660,3.0
661,5.0
662,4.0
663,4.0
664,3.0
665,53.0
666,53.0
667,53.0
668,53.0
669,41.0
670,24.0
671,22.0
672,16.0
673,17.0
674,18.0
675,20.0
676,25.0
677,25.0
678,26.0
679,15.0
680,9.0
681,8.0
682,8.0
683,8.0
684,10.0
685,18.0
686,19.0
687,17.0
688,17.0
689,16.0
690,15.0
691,16.0
692,15.0
693,12.0
694,5.0
695,4.0
696,5.0
697,5.0
698,5.0
699,4.0
700,51.0
701,52.0
702,51.0
703,49.0
704,44.0
705,30.0
706,23.0
707,16.0
708,18.0
709,21.0
710,20.0
711,19.0
712,19.0
713,20.0
714,11.0
715,8.0
716,8.0
717,7.0
718,8.0
719,11.0
720,18.0
721,19.0
722,17.0
723,17.0
724,16.0
725,16.0
726,15.0
727,15.0
728,15.0
729,5.0
730,6.0
731,6.0
732,6.0
733,7.0
734,6.0
735,46.0
736,46.0
737,49.0
738,47.0
739,39.0
740,28.0
741,25.0
742,22.0
743,21.0
744,21.0
745,20.0
746,19.0
747,20.0
748,20.0
749,12.0
750,9.0
751,9.0
752,10.0
753,12.0
754,11.0
755,14.0
756,20.0
757,18.0
758,17.0
759,17.0
760,16.0
761,14.0
762,17.0
763,15.0
764,6.0
765,6.0
766,6.0
767,6.0
768,6.0
769,6.0
770,44.0
771,44.0
772,43.0
773,42.0
774,41.0
775,24.0
776,22.0
777,24.0
778,23.0
779,23.0
780,23.0
781,21.0
782,23.0
783,22.0
784,14.0
785,15.0
786,16.0
787,14.0
788,12.0
789,13.0
790,14.0
791,19.0
792,18.0
793,17.0
794,16.0
795,16.0
796,14.0
797,20.0
798,12.0
799,7.0
800,9.0
801,9.0
802,9.0
803,8.0
804,6.0
805,39.0
806,39.0
807,39.0
808,39.0
809,36.0
810,19.0
811,21.0
812,21.0
813,24.0
814,25.0
815,22.0
816,22.0
817,25.0
818,26.0
819,22.0
820,19.0
821,20.0
822,23.0
823,22.0
824,18.0
825,19.0
826,13.0
827,19.0
828,19.0
829,17.0
830,18.0
831,21.0
832,16.0
833,13.0
834,12.0
835,11.0
836,9.0
837,9.0
838,8.0
839,7.0
840,36.0
841,37.0
842,37.0
843,34.0
844,25.0
845,14.0
846,13.0
847,22.0
848,23.0
849,23.0
850,23.0
851,22.0
852,26.0
853,22.0
854,26.0
855,27.0
856,28.0
857,28.0
858,29.0
859,27.0
860,22.0
861,14.0
862,12.0
863,15.0
864,18.0
865,18.0
866,13.0
867,10.0
868,14.0
869,14.0
870,14.0
871,11.0
872,9.0
873,9.0
874,8.0
875,30.0
876,30.0
877,31.0
878,23.0
879,14.0
880,9.0
881,8.0
882,15.0
883,18.0
884,22.0
885,23.0
886,19.0
887,18.0
888,26.0
889,29.0
890,35.0
891,1.0
892,2.0
893,40.0
894,32.0
895,28.0
896,25.0
897,15.0
898,9.0
899,16.0
900,12.0
901,9.0
902,10.0
903,15.0
904,14.0
905,15.0
906,14.0
907,10.0
908,10.0
909,10.0
910,16.0
911,19.0
912,15.0
913,14.0
914,9.0
915,5.0
916,9.0
917,16.0
918,16.0
919,17.0
920,16.0
921,17.0
922,21.0
923,34.0
924,44.0
925,48.0
926,1.0
927,4.0
928,49.0
929,47.0
930,34.0
931,32.0
932,26.0
933,20.0
934,19.0
935,15.0
936,15.0
937,11.0
938,14.0
939,15.0
940,17.0
941,16.0
942,10.0
943,10.0
944,10.0
945,10.0
946,11.0
947,11.0
948,8.0
949,6.0
950,5.0
951,7.0
952,15.0
953,16.0
954,17.0
955,16.0
956,18.0
957,25.0
958,36.0
959,51.0
960,53.0
961,4.0
962,4.0
963,62.0
964,52.0
965,47.0
966,37.0
967,30.0
968,28.0
969,23.0
970,17.0
971,17.0
972,15.0
973,14.0
974,16.0
975,17.0
976,18.0
977,12.0
978,12.0
979,8.0
980,8.0
981,8.0
982,10.0
983,10.0
984,6.0
985,5.0
986,5.0
987,10.0
988,14.0
989,15.0
990,13.0
991,22.0
992,28.0
993,42.0
994,50.0
995,52.0
996,2.0
997,3.0
998,71.0
999,72.0
1000,57.0
1001,44.0
1002,33.0
1003,29.0
1004,23.0
1005,21.0
1006,16.0
1007,14.0
1008,14.0
1009,15.0
1010,18.0
1011,19.0
1012,12.0
1013,10.0
1014,9.0
1015,8.0
1016,8.0
1017,8.0
1018,9.0
1019,10.0
1020,5.0
1021,5.0
1022,5.0
1023,10.0
1024,12.0
1025,12.0
1026,20.0
1027,31.0
1028,41.0
1029,51.0
1030,53.0
1031,4.0
1032,6.0
1033,82.0
1034,80.0
1035,70.0
1036,55.0
1037,40.0
1038,27.0
1039,25.0
1040,21.0
1041,16.0
1042,14.0
1043,14.0
1044,17.0
1045,17.0
1046,19.0
1047,11.0
1048,10.0
1049,8.0
1050,7.0
1051,7.0
1052,7.0
1053,8.0
1054,10.0
1055,4.0
1056,5.0
1057,5.0
1058,8.0
1059,8.0
1060,8.0
1061,17.0
1062,30.0
1063,39.0
1064,50.0
1065,8.0
1066,4.0
1067,8.0
1068,83.0
1069,77.0
1070,68.0
1071,59.0
1072,42.0
1073,28.0
1074,31.0
1075,24.0
1076,17.0
1077,15.0
1078,16.0
1079,19.0
1080,18.0
1081,18.0
1082,14.0
1083,11.0
1084,8.0
1085,7.0
1086,7.0
1087,7.0
1088,7.0
1089,11.0
1090,9.0
1091,6.0
1092,6.0
1093,3.0
1094,5.0
1095,9.0
1096,16.0
1097,26.0
1098,35.0
1099,44.0
1100,63.0
1101,76.0
1102,79.0
1103,80.0
1104,78.0
1105,73.0
1106,66.0
1107,49.0
1108,40.0
1109,37.0
1110,33.0
1111,25.0
1112,17.0
1113,22.0
1114,23.0
1115,26.0
1116,19.0
1117,17.0
1118,17.0
1119,15.0
1120,7.0
1121,7.0
1122,7.0
1123,10.0
1124,10.0
1125,9.0
1126,5.0
1127,5.0
1128,5.0
1129,5.0
1130,4.0
1131,12.0
1132,21.0
1133,26.0
1134,37.0
1135,58.0
1136,68.0
1137,78.0
1138,85.0
1139,77.0
1140,73.0
1141,65.0
1142,61.0
1143,57.0
1144,36.0
1145,33.0
1146,35.0
1147,35.0
1148,28.0
1149,23.0
1150,18.0
1151,22.0
1152,21.0
1153,17.0
1154,15.0
1155,7.0
1156,7.0
1157,10.0
1158,10.0
1159,10.0
1160,9.0
1161,5.0
1162,5.0
1163,5.0
1164,6.0
1165,3.0
1166,6.0
1167,17.0
1168,22.0
1169,38.0
1170,51.0
1171,64.0
1172,73.0
1173,80.0
1174,14.0
1175,73.0
1176,69.0
1177,74.0
1178,67.0
1179,54.0
1180,50.0
1181,53.0
1182,55.0
1183,47.0
1184,41.0
1185,27.0
1186,26.0
1187,23.0
1188,21.0
1189,16.0
1190,6.0
1191,6.0
1192,9.0
1193,9.0
1194,8.0
1195,5.0
1196,5.0
1197,5.0
1198,5.0
1199,6.0
1200,6.0
1201,5.0
1202,8.0
1203,18.0
1204,26.0
1205,53.0
1206,60.0
1207,66.0
1208,68.0
1209,69.0
1210,65.0
1211,78.0
1212,82.0
1213,82.0
1214,79.0
1215,2.0
1216,90.0
1217,85.0
1218,74.0
1219,58.0
1220,50.0
1221,43.0
1222,32.0
1223,23.0
1224,19.0
1225,7.0
1226,7.0
1227,10.0
1228,9.0
1229,8.0
1230,4.0
1231,5.0
1232,5.0
1233,5.0
1234,5.0
1235,5.0
1236,4.0
1237,6.0
1238,9.0
1239,25.0
1240,36.0
1241,50.0
1242,54.0
1243,56.0
1244,63.0
1245,3.0
1246,84.0
1247,88.0
1248,94.0
1249,105.0
1250,7.0
1251,116.0
1252,125.0
1253,110.0
1254,78.0
1255,59.0
1256,50.0
1257,41.0
1258,32.0
1259,22.0
1260,7.0
1261,7.0
1262,9.0
1263,9.0
1264,5.0
1265,4.0
1266,4.0
1267,4.0
1268,4.0
1269,4.0
1270,5.0
1271,2.0
1272,5.0
1273,6.0
1274,15.0
1275,25.0
1276,37.0
1277,52.0
1278,55.0
1279,62.0
1280,82.0
1281,5.0
1282,1.0
1283,1.0
1284,7.0
1285,7.0
1286,2.0
1287,1.0
1288,1.0
1289,3.0
1290,77.0
1291,61.0
1292,49.0
1293,38.0
1294,27.0
1295,4.0
1296,5.0
1297,6.0
1298,5.0
1299,5.0
1300,5.0
1301,4.0
1302,4.0
1303,4.0
1304,4.0
1305,3.0
1306,2.0
1307,4.0
1308,5.0
1309,10.0
1310,15.0
1311,29.0
1312,56.0
1313,72.0
1314,87.0
1315,109.0
1316,4.0
1317,2.0
1318,6.0
1319,9.0
1320,5.0
1321,8.0
1322,6.0
1323,9.0
1324,5.0
1325,90.0
1326,68.0
1327,60.0
1328,46.0
1329,30.0
1330,2.0
1331,3.0
1332,6.0
1333,7.0
1334,7.0
1335,9.0
1336,6.0
1337,5.0
1338,5.0
1339,5.0
1340,1.0
1341,1.0
1342,2.0
1343,4.0
1344,15.0
1345,19.0
1346,31.0
1347,53.0
1348,78.0
1349,92.0
1350,107.0
1351,135.0
1352,3.0
1353,2.0
1354,8.0
1355,16.0
1356,14.0
1357,10.0
1358,10.0
1359,8.0
1360,4.0
1361,84.0
1362,62.0
1363,49.0
1364,29.0
1365,4.0
1366,5.0
1367,9.0
1368,16.0
1369,17.0
1370,16.0
1371,13.0
1372,9.0
1373,7.0
1374,4.0
1375,2.0
1376,2.0
1377,5.0
1378,6.0
1379,13.0
1380,27.0
1381,40.0
1382,60.0
1383,79.0
1384,88.0
1385,111.0
1386,155.0
1387,191.0
1388,204.0
1389,3.0
1390,25.0
1391,27.0
1392,11.0
1393,3.0
1394,4.0
1395,6.0
1396,6.0
1397,69.0
1398,47.0
1399,34.0
1400,4.0
1401,11.0
1402,14.0
1403,15.0
1404,20.0
1405,21.0
1406,19.0
1407,16.0
1408,5.0
1409,4.0
1410,2.0
1411,7.0
1412,7.0
1413,11.0
1414,13.0
1415,28.0
1416,43.0
1417,70.0
1418,88.0
1419,104.0
1420,8.0
1421,13.0
1422,8.0
1423,6.0
1424,4.0
1425,6.0
1426,12.0
1427,8.0
1428,2.0
1429,171.0
1430,4.0
1431,3.0
1432,69.0
1433,56.0
1434,31.0
1435,6.0
1436,13.0
1437,15.0
1438,18.0
1439,18.0
1440,19.0
1441,18.0
1442,17.0
1443,12.0
1444,5.0
1445,5.0
1446,7.0
1447,11.0
1448,12.0
1449,13.0
1450,25.0
1451,42.0
1452,72.0
1453,91.0
1454,10.0
1455,7.0
1456,18.0
1457,7.0
1458,6.0
1459,8.0
1460,9.0
1461,7.0
1462,9.0
1463,210.0
1464,180.0
1465,6.0
1466,101.0
1467,66.0
1468,52.0
1469,41.0
1470,11.0
1471,13.0
1472,17.0
1473,18.0
1474,19.0
1475,18.0
1476,19.0
1477,17.0
1478,16.0
1479,10.0
1480,5.0
1481,9.0
1482,12.0
1483,12.0
1484,14.0
1485,26.0
1486,39.0
1487,72.0
1488,100.0
1489,9.0
1490,132.0
1491,14.0
1492,7.0
1493,5.0
1494,6.0
1495,9.0
1496,3.0
1497,12.0
1498,8.0
1499,191.0
1500,142.0
1501,102.0
1502,67.0
1503,48.0
1504,38.0
1505,11.0
1506,13.0
1507,18.0
1508,18.0
1509,8.0
1510,19.0
1511,19.0
1512,18.0
1513,16.0
1514,10.0
1515,8.0
1516,10.0
1517,15.0
1518,12.0
1519,13.0
1520,30.0
1521,39.0
1522,64.0
1523,101.0
1524,4.0
1525,135.0
1526,5.0
1527,10.0
1528,8.0
1529,3.0
1530,8.0
1531,6.0
1532,5.0
1533,9.0
1534,5.0
1535,8.0
1536,101.0
1537,70.0
1538,52.0
1539,32.0
1540,12.0
1541,14.0
1542,18.0
1543,17.0
1544,6.0
1545,19.0
1546,19.0
1547,17.0
1548,17.0
1549,11.0
1550,6.0
1551,9.0
1552,14.0
1553,13.0
1554,17.0
1555,27.0
1556,38.0
1557,60.0
1558,94.0
1559,118.0
1560,133.0
1561,156.0
1562,9.0
1563,4.0
1564,4.0
1565,6.0
1566,203.0
1567,5.0
1568,5.0
1569,2.0
1570,119.0
1571,6.0
1572,68.0
1573,49.0
1574,41.0
1575,10.0
1576,14.0
1577,17.0
1578,17.0
1579,17.0
1580,19.0
1581,19.0
1582,17.0
1583,18.0
1584,11.0
1585,8.0
1586,10.0
1587,15.0
1588,14.0
1589,16.0
1590,21.0
1591,33.0
1592,47.0
1593,78.0
1594,105.0
1595,120.0
1596,135.0
1597,8.0
1598,8.0
1599,6.0
1600,178.0
1601,175.0
1602,13.0
1603,7.0
1604,4.0
1605,3.0
1606,97.0
1607,70.0
1608,53.0
1609,42.0
1610,5.0
1611,12.0
1612,16.0
1613,17.0
1614,18.0
1615,20.0
1616,19.0
1617,20.0
1618,14.0
1619,11.0
1620,6.0
1621,9.0
1622,13.0
1623,15.0
1624,16.0
1625,20.0
1626,26.0
1627,38.0
1628,62.0
1629,85.0
1630,104.0
1631,103.0
1632,8.0
1633,139.0
1634,153.0
1635,7.0
1636,145.0
1637,12.0
1638,11.0
1639,9.0
1640,109.0
1641,95.0
1642,74.0
1643,55.0
1644,39.0
1645,4.0
1646,9.0
1647,15.0
1648,17.0
1649,18.0
1650,18.0
1651,18.0
1652,17.0
1653,12.0
1654,10.0
1655,6.0
1656,6.0
1657,10.0
1658,12.0
1659,17.0
1660,17.0
1661,25.0
1662,29.0
1663,43.0
1664,55.0
1665,74.0
1666,90.0
1667,6.0
1668,2.0
1669,135.0
1670,135.0
1671,128.0
1672,117.0
1673,118.0
1674,113.0
1675,105.0
1676,97.0
1677,74.0
1678,55.0
1679,45.0
1680,1.0
1681,1.0
1682,9.0
1683,12.0
1684,13.0
1685,15.0
1686,15.0
1687,9.0
1688,9.0
1689,7.0
1690,6.0
1691,5.0
1692,5.0
1693,5.0
1694,14.0
1695,16.0
1696,15.0
1697,22.0
1698,28.0
1699,44.0
1700,54.0
1701,67.0
1702,79.0
1703,95.0
1704,110.0
1705,110.0
1706,110.0
1707,102.0
1708,97.0
1709,105.0
1710,113.0
1711,91.0
1712,67.0
1713,54.0
1714,42.0
1715,1.0
1716,1.0
1717,2.0
1718,3.0
1719,6.0
1720,6.0
1721,8.0
1722,9.0
1723,7.0
1724,6.0
1725,6.0
1726,5.0
1727,4.0
1728,4.0
1729,7.0
1730,6.0
1731,7.0
1732,14.0
1733,20.0
1734,31.0
1735,40.0
1736,52.0
1737,57.0
1738,73.0
1739,84.0
1740,94.0
1741,97.0
1742,96.0
1743,88.0
1744,90.0
1745,102.0
1746,92.0
1747,75.0
1748,54.0
1749,40.0
1750,1.0
1751,1.0
1752,2.0
1753,2.0
1754,2.0
1755,4.0
1756,5.0
1757,6.0
1758,6.0
1759,6.0
1760,6.0
1761,5.0
1762,4.0
1763,4.0
1764,4.0
1765,4.0
1766,5.0
1767,8.0
1768,16.0
1769,23.0
1770,30.0
1771,35.0
1772,44.0
1773,52.0
1774,57.0
1775,68.0
1776,74.0
1777,80.0
1778,78.0
1779,96.0
1780,102.0
1781,85.0
1782,65.0
1783,58.0
1784,50.0
1785,1.0
1786,1.0
1787,2.0
1788,3.0
1789,3.0
1790,4.0
1791,5.0
1792,6.0
1793,7.0
1794,7.0
1795,7.0
1796,5.0
1797,5.0
1798,4.0
1799,5.0
1800,2.0
1801,4.0
1802,4.0
1803,9.0
1804,15.0
1805,18.0
1806,24.0
1807,27.0
1808,39.0
1809,44.0
1810,48.0
1811,54.0
1812,67.0
1813,91.0
1814,97.0
1815,100.0
1816,88.0
1817,75.0
1818,65.0
1819,53.0
1820,2.0
1821,1.0
1822,2.0
1823,3.0
1824,4.0
1825,4.0
1826,5.0
1827,6.0
1828,6.0
1829,9.0
1830,8.0
1831,9.0
1832,8.0
1833,7.0
1834,5.0
1835,5.0
1836,3.0
1837,3.0
1838,4.0
1839,10.0
1840,16.0
1841,17.0
1842,19.0
1843,26.0
1844,30.0
1845,38.0
1846,51.0
1847,59.0
1848,82.0
1849,89.0
1850,92.0
1851,101.0
1852,93.0
1853,72.0
1854,56.0
1855,2.0
1856,2.0
1857,3.0
1858,3.0
1859,4.0
1860,5.0
1861,5.0
1862,7.0
1863,8.0
1864,8.0
1865,8.0
1866,10.0
1867,10.0
1868,8.0
1869,6.0
1870,5.0
1871,6.0
1872,4.0
1873,3.0
1874,10.0
1875,13.0
1876,15.0
1877,15.0
1878,18.0
1879,27.0
1880,43.0
1881,61.0
1882,66.0
1883,78.0
1884,90.0
1885,96.0
1886,98.0
1887,110.0
1888,100.0
1889,74.0
1890,2.0
1891,2.0
1892,3.0
1893,3.0
1894,4.0
1895,5.0
1896,5.0
1897,6.0
1898,7.0
1899,8.0
1900,10.0
1901,10.0
1902,10.0
1903,7.0
1904,7.0
1905,7.0
1906,8.0
1907,7.0
1908,7.0
1909,10.0
1910,11.0
1911,15.0
1912,16.0
1913,17.0
1914,20.0
1915,46.0
1916,60.0
1917,66.0
1918,82.0
1919,87.0
1920,97.0
1921,111.0
1922,115.0
1923,112.0
1924,81.0
1925,2.0
1926,2.0
1927,3.0
1928,3.0
1929,5.0
1930,4.0
1931,6.0
1932,5.0
1933,6.0
1934,7.0
1935,10.0
1936,9.0
1937,9.0
1938,8.0
1939,8.0
1940,8.0
1941,8.0
1942,7.0
1943,8.0
1944,9.0
1945,10.0
1946,13.0
1947,15.0
1948,17.0
1949,19.0
1950,36.0
1951,48.0
1952,58.0
1953,74.0
1954,96.0
1955,125.0
1956,138.0
1957,135.0
1958,117.0
1959,90.0
1960,2.0
1961,2.0
1962,3.0
1963,3.0
1964,4.0
1965,4.0
1966,5.0
1967,5.0
1968,7.0
1969,8.0
1970,9.0
1971,9.0
1972,9.0
1973,8.0
1974,8.0
1975,8.0
1976,8.0
1977,6.0
1978,9.0
1979,8.0
1980,9.0
1981,11.0
1982,13.0
1983,11.0
1984,15.0
1985,31.0
1986,48.0
1987,56.0
1988,85.0
1989,106.0
1990,128.0
1991,133.0
1992,131.0
1993,122.0
1994,92.0
1995,2.0
1996,2.0
1997,3.0
1998,3.0
1999,4.0
2000,3.0
2001,5.0
2002,5.0
2003,7.0
2004,8.0
2005,9.0
2006,9.0
2007,9.0
2008,8.0
2009,9.0
2010,8.0
2011,7.0
2012,6.0
2013,6.0
2014,7.0
2015,8.0
2016,8.0
2017,9.0
2018,9.0
2019,11.0
2020,27.0
2021,43.0
2022,65.0
2023,79.0
2024,105.0
2025,122.0
2026,124.0
2027,119.0
2028,113.0
2029,88.0
2030,2.0
2031,2.0
2032,3.0
2033,3.0
2034,3.0
2035,3.0
2036,4.0
2037,5.0
2038,6.0
2039,7.0
2040,9.0
2041,8.0
2042,9.0
2043,8.0
2044,9.0
2045,8.0
2046,7.0
2047,6.0
2048,3.0
2049,6.0
2050,7.0
2051,7.0
2052,8.0
2053,9.0
2054,10.0
2055,15.0
2056,42.0
2057,54.0
2058,71.0
2059,93.0
2060,115.0
2061,115.0
2062,113.0
2063,101.0
2064,81.0
2065,0.0
2066,2.0
2067,2.0
2068,3.0
2069,3.0
2070,3.0
2071,4.0
2072,4.0
2073,5.0
2074,4.0
2075,8.0
2076,8.0
2077,8.0
2078,8.0
2079,9.0
2080,7.0
2081,7.0
2082,6.0
2083,3.0
2084,4.0
2085,6.0
2086,6.0
2087,7.0
2088,7.0
2089,9.0
2090,13.0
2091,31.0
2092,47.0
2093,66.0
2094,86.0
2095,96.0
2096,102.0
2097,95.0
2098,80.0
2099,71.0
2100,0.0
2101,0.0
2102,2.0
2103,2.0
2104,1.0
2105,2.0
2106,3.0
2107,3.0
2108,3.0
2109,4.0
2110,4.0
2111,6.0
2112,6.0
2113,7.0
2114,7.0
2115,7.0
2116,6.0
2117,3.0
2118,3.0
2119,3.0
2120,3.0
2121,5.0
2122,5.0
2123,4.0
2124,4.0
2125,4.0
2126,14.0
2127,36.0
2128,51.0
2129,71.0
2130,81.0
2131,79.0
2132,71.0
2133,73.0
2134,66.0
