Grid_Number,local_government_office
0,1.0
1,0.0
2,0.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,0.0
9,0.0
10,0.0
11,2.0
12,2.0
13,2.0
14,2.0
15,2.0
16,2.0
17,2.0
18,2.0
19,2.0
20,2.0
21,2.0
22,0.0
23,0.0
24,0.0
25,0.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,0.0
33,0.0
34,0.0
35,1.0
36,1.0
37,0.0
38,0.0
39,1.0
40,1.0
41,1.0
42,1.0
43,0.0
44,0.0
45,2.0
46,2.0
47,2.0
48,3.0
49,3.0
50,3.0
51,1.0
52,2.0
53,2.0
54,2.0
55,2.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,0.0
69,0.0
70,1.0
71,1.0
72,1.0
73,0.0
74,0.0
75,1.0
76,1.0
77,1.0
78,0.0
79,2.0
80,2.0
81,0.0
82,0.0
83,3.0
84,3.0
85,3.0
86,2.0
87,3.0
88,2.0
89,2.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,1.0
97,1.0
98,1.0
99,1.0
100,1.0
101,1.0
102,1.0
103,1.0
104,0.0
105,1.0
106,1.0
107,1.0
108,1.0
109,0.0
110,0.0
111,1.0
112,1.0
113,1.0
114,2.0
115,2.0
116,0.0
117,0.0
118,0.0
119,3.0
120,2.0
121,2.0
122,2.0
123,2.0
124,2.0
125,2.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,1.0
132,1.0
133,2.0
134,2.0
135,2.0
136,2.0
137,0.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
145,0.0
146,0.0
147,1.0
148,1.0
149,1.0
150,0.0
151,0.0
152,0.0
153,0.0
154,2.0
155,2.0
156,2.0
157,2.0
158,0.0
159,2.0
160,2.0
161,2.0
162,0.0
163,0.0
164,0.0
165,1.0
166,1.0
167,2.0
168,2.0
169,2.0
170,2.0
171,2.0
172,2.0
173,0.0
174,1.0
175,2.0
176,0.0
177,0.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,2.0
186,2.0
187,2.0
188,2.0
189,2.0
190,2.0
191,2.0
192,2.0
193,2.0
194,2.0
195,2.0
196,2.0
197,2.0
198,0.0
199,1.0
200,1.0
201,1.0
202,2.0
203,2.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,1.0
210,2.0
211,2.0
212,2.0
213,2.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,1.0
220,2.0
221,2.0
222,2.0
223,2.0
224,2.0
225,2.0
226,2.0
227,2.0
228,2.0
229,1.0
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1.0
236,2.0
237,2.0
238,2.0
239,2.0
240,2.0
241,2.0
242,2.0
243,2.0
244,2.0
245,2.0
246,2.0
247,2.0
248,2.0
249,1.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,2.0
256,2.0
257,2.0
258,2.0
259,3.0
260,3.0
261,3.0
262,2.0
263,2.0
264,1.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1.0
271,2.0
272,2.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,2.0
279,2.0
280,2.0
281,2.0
282,2.0
283,3.0
284,0.0
285,2.0
286,1.0
287,1.0
288,1.0
289,1.0
290,2.0
291,2.0
292,3.0
293,3.0
294,3.0
295,3.0
296,3.0
297,3.0
298,3.0
299,1.0
300,1.0
301,1.0
302,1.0
303,1.0
304,1.0
305,1.0
306,2.0
307,4.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,2.0
315,3.0
316,2.0
317,3.0
318,3.0
319,3.0
320,2.0
321,2.0
322,1.0
323,1.0
324,1.0
325,1.0
326,2.0
327,4.0
328,4.0
329,3.0
330,3.0
331,4.0
332,4.0
333,3.0
334,2.0
335,1.0
336,1.0
337,1.0
338,1.0
339,1.0
340,1.0
341,2.0
342,4.0
343,4.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,3.0
351,4.0
352,4.0
353,3.0
354,3.0
355,2.0
356,2.0
357,2.0
358,1.0
359,1.0
360,3.0
361,5.0
362,6.0
363,6.0
364,6.0
365,6.0
366,5.0
367,3.0
368,3.0
369,3.0
370,2.0
371,2.0
372,1.0
373,1.0
374,1.0
375,1.0
376,3.0
377,4.0
378,4.0
379,4.0
380,0.0
381,0.0
382,0.0
383,0.0
384,3.0
385,8.0
386,6.0
387,5.0
388,4.0
389,3.0
390,2.0
391,2.0
392,2.0
393,2.0
394,3.0
395,4.0
396,5.0
397,6.0
398,6.0
