Grid_Number,doctor
0,2.0
1,2.0
2,2.0
3,3.0
4,3.0
5,3.0
6,3.0
7,3.0
8,2.0
9,2.0
10,2.0
11,2.0
12,1.0
13,1.0
14,2.0
15,2.0
16,2.0
17,2.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,1.0
24,1.0
25,1.0
26,1.0
27,3.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,1.0
35,2.0
36,2.0
37,4.0
38,4.0
39,0.0
40,4.0
41,4.0
42,3.0
43,3.0
44,2.0
45,2.0
46,2.0
47,1.0
48,1.0
49,2.0
50,2.0
51,2.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,2.0
59,1.0
60,1.0
61,3.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,2.0
70,2.0
71,3.0
72,4.0
73,4.0
74,4.0
75,4.0
76,4.0
77,4.0
78,3.0
79,3.0
80,2.0
81,2.0
82,2.0
83,1.0
84,2.0
85,2.0
86,3.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,3.0
93,2.0
94,1.0
95,1.0
96,3.0
97,3.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,3.0
106,4.0
107,4.0
108,4.0
109,4.0
110,4.0
111,4.0
112,0.0
113,4.0
114,3.0
115,2.0
116,2.0
117,2.0
118,1.0
119,2.0
120,2.0
121,3.0
122,3.0
123,0.0
124,0.0
125,0.0
126,3.0
127,2.0
128,2.0
129,2.0
130,1.0
131,3.0
132,3.0
133,3.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,3.0
141,4.0
142,4.0
143,3.0
144,4.0
145,4.0
146,0.0
147,4.0
148,4.0
149,4.0
150,3.0
151,3.0
152,3.0
153,1.0
154,1.0
155,2.0
156,3.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,2.0
163,2.0
164,2.0
165,1.0
166,3.0
167,3.0
168,3.0
169,3.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,3.0
176,4.0
177,3.0
178,3.0
179,4.0
180,4.0
181,4.0
182,4.0
183,0.0
184,4.0
185,3.0
186,3.0
187,2.0
188,2.0
189,1.0
190,1.0
191,3.0
192,3.0
193,0.0
194,0.0
195,0.0
196,2.0
197,2.0
198,2.0
199,2.0
200,1.0
201,3.0
202,3.0
203,3.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,2.0
210,3.0
211,3.0
212,4.0
213,4.0
214,3.0
215,4.0
216,4.0
217,0.0
218,0.0
219,4.0
220,3.0
221,3.0
222,2.0
223,2.0
224,2.0
225,1.0
226,2.0
227,2.0
228,2.0
229,2.0
230,2.0
231,2.0
232,0.0
233,0.0
234,1.0
235,1.0
236,1.0
237,3.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,1.0
245,4.0
246,4.0
247,5.0
248,5.0
249,4.0
250,5.0
251,4.0
252,5.0
253,0.0
254,4.0
255,3.0
256,2.0
257,2.0
258,2.0
259,3.0
260,2.0
261,2.0
262,2.0
263,2.0
264,2.0
265,2.0
266,0.0
267,0.0
268,2.0
269,1.0
270,1.0
271,1.0
272,2.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,1.0
279,1.0
280,3.0
281,4.0
282,4.0
283,5.0
284,5.0
285,4.0
286,4.0
287,5.0
288,4.0
289,2.0
290,2.0
291,2.0
292,4.0
293,5.0
294,5.0
295,5.0
296,4.0
297,3.0
298,3.0
299,2.0
300,2.0
301,0.0
302,2.0
303,1.0
304,1.0
305,1.0
306,1.0
307,1.0
308,1.0
309,2.0
310,0.0
311,1.0
312,1.0
313,1.0
314,1.0
315,3.0
316,3.0
317,4.0
318,4.0
319,5.0
320,4.0
321,4.0
322,3.0
323,2.0
324,2.0
325,2.0
326,3.0
327,6.0
328,5.0
329,5.0
330,5.0
331,4.0
332,4.0
333,2.0
334,2.0
335,2.0
336,1.0
337,1.0
338,1.0
339,1.0
340,1.0
341,1.0
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,1.0
348,1.0
349,0.0
350,3.0
351,3.0
352,3.0
353,4.0
354,4.0
355,3.0
356,2.0
357,2.0
358,2.0
359,2.0
360,5.0
361,0.0
362,0.0
363,0.0
364,8.0
365,5.0
366,4.0
367,4.0
368,4.0
369,2.0
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,1.0
383,0.0
384,0.0
385,7.0
386,6.0
387,3.0
388,3.0
389,3.0
390,2.0
391,2.0
392,2.0
393,2.0
394,6.0
395,9.0
396,10.0
397,0.0
398,0.0
399,0.0
400,8.0
401,4.0
402,4.0
403,4.0
404,2.0
405,1.0
406,1.0
407,2.0
408,2.0
409,2.0
410,2.0
411,0.0
412,1.0
413,1.0
414,1.0
415,1.0
416,1.0
417,0.0
418,0.0
419,0.0
420,10.0
421,10.0
422,10.0
423,6.0
424,3.0
425,2.0
426,2.0
427,1.0
428,3.0
429,7.0
430,9.0
431,0.0
432,0.0
433,0.0
434,10.0
435,9.0
436,7.0
437,4.0
438,4.0
439,2.0
440,1.0
441,2.0
442,2.0
443,2.0
444,2.0
445,2.0
446,2.0
447,0.0
448,1.0
449,1.0
450,1.0
451,0.0
452,0.0
453,0.0
454,0.0
455,26.0
456,26.0
457,22.0
458,10.0
459,5.0
460,2.0
461,2.0
462,1.0
463,5.0
464,7.0
465,9.0
466,10.0
467,0.0
468,10.0
469,9.0
470,9.0
471,9.0
472,4.0
473,4.0
474,2.0
475,1.0
476,2.0
477,2.0
478,2.0
479,2.0
480,2.0
481,2.0
482,2.0
483,0.0
484,1.0
485,1.0
486,1.0
487,0.0
488,0.0
489,0.0
490,28.0
491,29.0
492,29.0
493,27.0
494,9.0
495,2.0
496,2.0
497,1.0
498,5.0
499,6.0
500,8.0
501,9.0
502,9.0
503,9.0
504,9.0
505,9.0
506,9.0
507,4.0
508,4.0
509,2.0
510,2.0
511,2.0
512,2.0
513,2.0
514,4.0
515,4.0
516,2.0
517,2.0
518,2.0
519,1.0
520,1.0
521,1.0
522,1.0
523,0.0
524,0.0
525,33.0
526,33.0
527,31.0
528,28.0
529,23.0
530,5.0
531,2.0
532,2.0
533,6.0
534,6.0
535,6.0
536,8.0
537,9.0
538,9.0
539,9.0
540,9.0
541,9.0
542,4.0
543,3.0
544,1.0
545,2.0
546,2.0
547,5.0
548,5.0
549,0.0
550,0.0
551,0.0
552,4.0
553,2.0
554,1.0
555,1.0
556,1.0
557,1.0
558,1.0
559,0.0
560,37.0
561,37.0
562,35.0
563,36.0
564,26.0
565,5.0
566,3.0
567,2.0
568,5.0
569,7.0
570,7.0
571,9.0
572,8.0
573,10.0
574,10.0
575,10.0
576,10.0
577,4.0
578,1.0
579,1.0
580,2.0
581,5.0
582,5.0
583,5.0
584,5.0
585,0.0
586,0.0
587,0.0
588,3.0
589,1.0
590,1.0
591,1.0
592,1.0
593,0.0
594,0.0
595,37.0
596,37.0
597,37.0
598,38.0
599,34.0
600,5.0
601,4.0
602,3.0
603,5.0
604,8.0
605,7.0
606,7.0
607,8.0
608,10.0
609,9.0
610,9.0
611,6.0
612,2.0
613,1.0
614,1.0
615,2.0
616,5.0
617,5.0
618,5.0
619,5.0
620,5.0
621,0.0
622,0.0
623,5.0
624,1.0
625,1.0
626,1.0
627,1.0
628,0.0
629,0.0
630,40.0
631,40.0
632,40.0
633,39.0
634,37.0
635,5.0
636,4.0
637,7.0
638,7.0
639,8.0
640,10.0
641,8.0
642,8.0
643,8.0
644,7.0
645,6.0
646,2.0
647,2.0
648,2.0
649,2.0
650,4.0
651,6.0
652,6.0
653,0.0
654,5.0
655,5.0
656,5.0
657,5.0
658,4.0
659,1.0
660,1.0
661,1.0
662,1.0
663,1.0
664,0.0
665,43.0
666,43.0
667,42.0
668,40.0
669,34.0
670,10.0
671,7.0
672,9.0
673,8.0
674,9.0
675,10.0
676,12.0
677,9.0
678,9.0
679,8.0
680,4.0
681,4.0
682,4.0
683,3.0
684,3.0
685,5.0
686,5.0
687,6.0
688,6.0
689,6.0
690,5.0
691,5.0
692,5.0
693,4.0
694,1.0
695,1.0
696,1.0
697,1.0
698,1.0
699,1.0
700,46.0
701,46.0
702,46.0
703,43.0
704,28.0
705,15.0
706,9.0
707,9.0
708,9.0
709,9.0
710,8.0
711,10.0
712,8.0
713,6.0
714,6.0
715,4.0
716,4.0
717,5.0
718,5.0
719,3.0
720,4.0
721,5.0
722,5.0
723,6.0
724,6.0
725,5.0
726,4.0
727,4.0
728,5.0
729,2.0
730,2.0
731,2.0
732,2.0
733,1.0
734,1.0
735,44.0
736,44.0
737,42.0
738,40.0
739,21.0
740,16.0
741,9.0
742,9.0
743,9.0
744,9.0
745,10.0
746,10.0
747,11.0
748,7.0
749,6.0
750,5.0
751,5.0
752,5.0
753,5.0
754,4.0
755,2.0
756,5.0
757,5.0
758,5.0
759,5.0
760,5.0
761,4.0
762,5.0
763,5.0
764,2.0
765,2.0
766,2.0
767,0.0
768,0.0
769,1.0
770,39.0
771,39.0
772,37.0
773,24.0
774,24.0
775,14.0
776,9.0
777,9.0
778,9.0
779,11.0
780,10.0
781,11.0
782,12.0
783,8.0
784,8.0
785,6.0
786,7.0
787,6.0
788,5.0
789,4.0
790,2.0
791,5.0
792,5.0
793,5.0
794,5.0
795,5.0
796,5.0
797,5.0
798,3.0
799,2.0
800,2.0
801,2.0
802,2.0
803,0.0
804,1.0
805,22.0
806,23.0
807,23.0
808,24.0
809,26.0
810,10.0
811,9.0
812,9.0
813,10.0
814,11.0
815,10.0
816,11.0
817,12.0
818,9.0
819,10.0
820,7.0
821,7.0
822,9.0
823,10.0
824,8.0
825,7.0
826,5.0
827,7.0
828,5.0
829,5.0
830,5.0
831,6.0
832,6.0
833,3.0
834,3.0
835,0.0
836,2.0
837,2.0
838,2.0
839,2.0
840,21.0
841,21.0
842,22.0
843,21.0
844,17.0
845,11.0
846,10.0
847,9.0
848,10.0
849,11.0
850,10.0
851,11.0
852,13.0
853,9.0
854,10.0
855,9.0
856,8.0
857,11.0
858,10.0
859,8.0
860,8.0
861,6.0
862,6.0
863,7.0
864,6.0
865,7.0
866,4.0
867,3.0
868,3.0
869,3.0
870,0.0
871,0.0
872,2.0
873,2.0
874,2.0
875,17.0
876,17.0
877,17.0
878,13.0
879,12.0
880,8.0
881,9.0
882,8.0
883,10.0
884,12.0
885,11.0
886,13.0
887,15.0
888,11.0
889,11.0
890,11.0
891,3.0
892,2.0
893,11.0
894,13.0
895,10.0
896,11.0
897,17.0
898,13.0
899,14.0
900,9.0
901,9.0
902,4.0
903,3.0
904,3.0
905,3.0
906,3.0
907,2.0
908,2.0
909,2.0
910,11.0
911,12.0
912,11.0
913,11.0
914,10.0
915,8.0
916,11.0
917,12.0
918,12.0
919,12.0
920,11.0
921,14.0
922,13.0
923,14.0
924,14.0
925,15.0
926,3.0
927,2.0
928,20.0
929,20.0
930,18.0
931,22.0
932,20.0
933,18.0
934,14.0
935,10.0
936,11.0
937,9.0
938,4.0
939,3.0
940,3.0
941,3.0
942,3.0
943,2.0
944,1.0
945,14.0
946,14.0
947,14.0
948,10.0
949,6.0
950,6.0
951,9.0
952,12.0
953,11.0
954,12.0
955,13.0
956,10.0
957,12.0
958,16.0
959,20.0
960,20.0
961,3.0
962,3.0
963,38.0
964,31.0
965,32.0
966,29.0
967,23.0
968,19.0
969,18.0
970,12.0
971,11.0
972,11.0
973,6.0
974,3.0
975,3.0
976,3.0
977,3.0
978,2.0
979,1.0
980,13.0
981,13.0
982,13.0
983,10.0
984,6.0
985,4.0
986,6.0
987,8.0
988,8.0
989,9.0
990,11.0
991,12.0
992,12.0
993,18.0
994,21.0
995,24.0
996,6.0
997,4.0
998,57.0
999,57.0
1000,58.0
1001,44.0
1002,35.0
1003,24.0
1004,19.0
1005,15.0
1006,12.0
1007,13.0
1008,11.0
1009,3.0
1010,3.0
1011,3.0
1012,4.0
1013,2.0
1014,2.0
1015,11.0
1016,12.0
1017,9.0
1018,8.0
1019,8.0
1020,4.0
1021,6.0
1022,6.0
1023,6.0
1024,7.0
1025,8.0
1026,11.0
1027,14.0
1028,18.0
1029,24.0
1030,27.0
1031,7.0
1032,4.0
1033,79.0
1034,84.0
1035,87.0
1036,69.0
1037,46.0
1038,32.0
1039,30.0
1040,20.0
1041,16.0
1042,13.0
1043,12.0
1044,5.0
1045,5.0
1046,5.0
1047,4.0
1048,2.0
1049,2.0
1050,7.0
1051,7.0
1052,7.0
1053,8.0
1054,9.0
1055,7.0
1056,6.0
1057,6.0
1058,7.0
1059,7.0
1060,8.0
1061,10.0
1062,18.0
1063,22.0
1064,25.0
1065,10.0
1066,10.0
1067,11.0
1068,86.0
1069,87.0
1070,90.0
1071,84.0
1072,71.0
1073,45.0
1074,34.0
1075,21.0
1076,19.0
1077,16.0
1078,14.0
1079,7.0
1080,5.0
1081,5.0
1082,5.0
1083,5.0
1084,2.0
1085,8.0
1086,8.0
1087,8.0
1088,9.0
1089,10.0
1090,9.0
1091,6.0
1092,6.0
1093,6.0
1094,7.0
1095,7.0
1096,10.0
1097,19.0
1098,22.0
1099,25.0
1100,64.0
1101,77.0
1102,87.0
1103,91.0
1104,89.0
1105,92.0
1106,88.0
1107,90.0
1108,63.0
1109,49.0
1110,32.0
1111,25.0
1112,23.0
1113,19.0
1114,9.0
1115,12.0
1116,8.0
1117,7.0
1118,5.0
1119,5.0
1120,7.0
1121,8.0
1122,9.0
1123,10.0
1124,10.0
1125,9.0
1126,4.0
1127,6.0
1128,6.0
1129,7.0
1130,6.0
1131,11.0
1132,17.0
1133,21.0
1134,23.0
1135,62.0
1136,78.0
1137,88.0
1138,89.0
1139,91.0
1140,91.0
1141,94.0
1142,103.0
1143,100.0
1144,74.0
1145,59.0
1146,56.0
1147,54.0
1148,32.0
1149,18.0
1150,12.0
1151,9.0
1152,7.0
1153,7.0
1154,5.0
1155,7.0
1156,8.0
1157,9.0
1158,9.0
1159,10.0
1160,8.0
1161,4.0
1162,4.0
1163,6.0
1164,7.0
1165,7.0
1166,8.0
1167,17.0
1168,20.0
1169,28.0
1170,63.0
1171,75.0
1172,83.0
1173,88.0
1174,55.0
1175,84.0
1176,102.0
1177,119.0
1178,135.0
1179,112.0
1180,123.0
1181,107.0
1182,95.0
1183,73.0
1184,56.0
1185,24.0
1186,13.0
1187,9.0
1188,8.0
1189,6.0
1190,8.0
1191,8.0
1192,9.0
1193,9.0
1194,10.0
1195,6.0
1196,4.0
1197,4.0
1198,4.0
1199,5.0
1200,7.0
1201,7.0
1202,8.0
1203,15.0
1204,26.0
1205,61.0
1206,72.0
1207,83.0
1208,86.0
1209,91.0
1210,93.0
1211,114.0
1212,147.0
1213,148.0
1214,154.0
1215,15.0
1216,217.0
1217,207.0
1218,167.0
1219,124.0
1220,76.0
1221,28.0
1222,14.0
1223,12.0
1224,8.0
1225,8.0
1226,9.0
1227,10.0
1228,9.0
1229,8.0
1230,4.0
1231,4.0
1232,4.0
1233,4.0
1234,4.0
1235,2.0
1236,7.0
1237,7.0
1238,9.0
1239,18.0
1240,51.0
1241,68.0
1242,78.0
1243,89.0
1244,90.0
1245,13.0
1246,139.0
1247,165.0
1248,162.0
1249,216.0
1250,38.0
1251,249.0
1252,250.0
1253,219.0
1254,189.0
1255,137.0
1256,86.0
1257,42.0
1258,18.0
1259,13.0
1260,9.0
1261,9.0
1262,10.0
1263,10.0
1264,6.0
1265,3.0
1266,3.0
1267,2.0
1268,2.0
1269,2.0
1270,2.0
1271,3.0
1272,6.0
1273,7.0
1274,8.0
1275,33.0
1276,60.0
1277,78.0
1278,86.0
1279,104.0
1280,138.0
1281,7.0
1282,11.0
1283,27.0
1284,59.0
1285,63.0
1286,59.0
1287,46.0
1288,31.0
1289,16.0
1290,212.0
1291,142.0
1292,101.0
1293,48.0
1294,15.0
1295,6.0
1296,6.0
1297,5.0
1298,6.0
1299,5.0
1300,3.0
1301,3.0
1302,2.0
1303,2.0
1304,2.0
1305,1.0
1306,2.0
1307,7.0
1308,7.0
1309,8.0
1310,12.0
1311,41.0
1312,68.0
1313,106.0
1314,146.0
1315,205.0
1316,5.0
1317,10.0
1318,45.0
1319,73.0
1320,109.0
1321,126.0
1322,125.0
1323,81.0
1324,46.0
1325,236.0
1326,175.0
1327,137.0
1328,97.0
1329,44.0
1330,4.0
1331,4.0
1332,4.0
1333,4.0
1334,5.0
1335,4.0
1336,3.0
1337,2.0
1338,2.0
1339,1.0
1340,1.0
1341,1.0
1342,3.0
1343,8.0
1344,10.0
1345,18.0
