Grid_Number,school
416,35.0
417,34.0
418,31.0
419,25.0
420,78.0
421,79.0
422,88.0
423,79.0
424,63.0
425,59.0
426,68.0
427,75.0
428,87.0
429,110.0
430,131.0
431,131.0
432,126.0
433,122.0
434,127.0
435,131.0
436,113.0
437,86.0
438,84.0
439,71.0
440,54.0
441,60.0
442,63.0
443,61.0
444,50.0
445,57.0
446,57.0
447,54.0
448,45.0
449,48.0
450,41.0
451,41.0
452,38.0
453,35.0
454,27.0
455,97.0
456,99.0
457,107.0
458,112.0
459,84.0
460,76.0
461,74.0
462,74.0
463,98.0
464,108.0
465,123.0
466,133.0
467,129.0
468,124.0
469,126.0
470,138.0
471,131.0
472,98.0
473,92.0
474,64.0
475,57.0
476,57.0
477,58.0
478,53.0
479,52.0
480,53.0
481,51.0
482,49.0
483,53.0
484,39.0
485,40.0
486,39.0
487,38.0
488,33.0
489,29.0
490,124.0
491,133.0
492,137.0
493,125.0
494,114.0
495,81.0
496,82.0
497,80.0
498,105.0
499,114.0
500,116.0
501,136.0
502,133.0
503,131.0
504,130.0
505,137.0
506,130.0
507,98.0
508,93.0
509,65.0
510,57.0
511,59.0
512,55.0
513,56.0
514,62.0
515,66.0
516,58.0
517,51.0
518,42.0
519,41.0
520,41.0
521,40.0
522,35.0
523,25.0
524,21.0
525,139.0
526,155.0
527,150.0
528,148.0
529,132.0
530,99.0
531,87.0
532,91.0
533,109.0
534,114.0
535,121.0
536,140.0
537,133.0
538,129.0
539,137.0
540,126.0
541,140.0
542,108.0
543,94.0
544,66.0
545,64.0
546,68.0
547,77.0
548,71.0
549,65.0
550,58.0
551,64.0
552,64.0
553,48.0
554,34.0
555,40.0
556,34.0
557,33.0
558,33.0
559,21.0
560,181.0
561,190.0
562,183.0
563,181.0
564,155.0
565,101.0
566,79.0
567,88.0
568,121.0
569,123.0
570,122.0
571,131.0
572,155.0
573,131.0
574,140.0
575,148.0
576,140.0
577,111.0
578,82.0
579,68.0
580,71.0
581,85.0
582,83.0
583,72.0
584,61.0
585,60.0
586,60.0
587,66.0
588,50.0
589,30.0
590,35.0
591,36.0
592,37.0
593,28.0
594,26.0
595,192.0
596,199.0
597,203.0
598,203.0
599,184.0
600,112.0
601,91.0
602,105.0
603,116.0
604,127.0
605,124.0
606,125.0
607,139.0
608,138.0
609,136.0
610,144.0
611,113.0
612,86.0
613,78.0
614,70.0
615,79.0
616,83.0
617,75.0
618,69.0
619,68.0
620,62.0
621,62.0
622,61.0
623,57.0
624,24.0
625,25.0
626,31.0
627,30.0
628,31.0
629,27.0
630,197.0
631,199.0
632,204.0
633,218.0
634,205.0
635,124.0
636,107.0
637,114.0
638,116.0
639,122.0
640,136.0
641,128.0
642,130.0
643,135.0
644,130.0
645,113.0
646,82.0
647,85.0
648,90.0
649,79.0
650,96.0
651,94.0
652,80.0
653,68.0
654,66.0
655,64.0
656,64.0
657,61.0
658,53.0
659,30.0
660,31.0
661,32.0
662,26.0
663,27.0
664,26.0
665,201.0
666,208.0
667,231.0
668,229.0
669,199.0
670,127.0
671,110.0
672,119.0
673,116.0
674,114.0
675,119.0
676,124.0
677,121.0
678,130.0
679,116.0
680,94.0
681,95.0
682,87.0
683,86.0
684,82.0
685,97.0
686,93.0
687,84.0
688,85.0
689,74.0
690,65.0
691,62.0
692,60.0
693,57.0
694,34.0
695,40.0
696,38.0
697,36.0
698,35.0
699,25.0
700,207.0
701,220.0
702,232.0
703,221.0
704,196.0
705,122.0
706,122.0
707,113.0
708,108.0
709,107.0
710,101.0
711,94.0
712,94.0
713,109.0
714,100.0
715,85.0
716,93.0
717,94.0
718,90.0
719,86.0
720,100.0
721,93.0
722,82.0
723,84.0
724,76.0
725,66.0
726,58.0
727,56.0
728,65.0
729,39.0
730,41.0
731,42.0
732,39.0
733,36.0
734,31.0
735,191.0
736,208.0
737,217.0
738,208.0
739,168.0
740,119.0
741,118.0
742,110.0
743,99.0
744,97.0
745,109.0
746,91.0
747,101.0
748,111.0
749,103.0
750,88.0
751,91.0
752,99.0
753,98.0
754,91.0
755,86.0
756,96.0
757,90.0
758,73.0
759,74.0
760,64.0
761,61.0
762,65.0
763,61.0
764,38.0
765,42.0
766,44.0
767,39.0
768,34.0
769,33.0
770,162.0
771,167.0
772,187.0
773,175.0
774,161.0
775,112.0
776,108.0
777,103.0
778,104.0
779,116.0
780,112.0
781,93.0
782,101.0
783,107.0
784,97.0
785,91.0
786,97.0
787,93.0
788,89.0
789,92.0
790,91.0
791,92.0
792,88.0
793,77.0
794,78.0
795,70.0
796,66.0
797,71.0
798,54.0
799,44.0
800,45.0
801,51.0
802,46.0
803,41.0
804,33.0
805,139.0
806,144.0
807,143.0
808,147.0
809,135.0
810,99.0
811,90.0
812,101.0
813,105.0
814,116.0
815,103.0
816,107.0
817,112.0
818,105.0
819,98.0
820,98.0
821,104.0
822,113.0
823,118.0
824,116.0
825,116.0
826,84.0
827,93.0
828,88.0
829,76.0
830,79.0
831,73.0
832,74.0
833,60.0
834,57.0
835,59.0
836,52.0
837,51.0
838,44.0
839,38.0
840,114.0
841,119.0
842,127.0
843,121.0
844,108.0
845,100.0
846,85.0
847,95.0
848,111.0
849,120.0
850,106.0
851,104.0
852,111.0
853,97.0
854,103.0
855,106.0
856,130.0
857,135.0
858,142.0
859,151.0
860,130.0
861,102.0
862,80.0
863,77.0
864,74.0
865,73.0
866,64.0
867,68.0
868,63.0
869,63.0
870,64.0
871,59.0
872,58.0
873,56.0
874,49.0
875,103.0
876,106.0
877,108.0
878,90.0
879,95.0
880,90.0
881,78.0
882,82.0
883,93.0
884,109.0
885,112.0
886,107.0
887,104.0
888,112.0
889,116.0
890,138.0
891,21.0
892,11.0
893,155.0
894,148.0
895,136.0
896,124.0
897,115.0
898,102.0
899,98.0
900,82.0
901,66.0
902,61.0
903,62.0
904,65.0
905,69.0
906,67.0
907,56.0
908,52.0
909,44.0
910,74.0
911,75.0
912,79.0
913,87.0
914,89.0
915,70.0
916,79.0
917,86.0
918,94.0
919,93.0
920,94.0
921,94.0
922,108.0
923,138.0
924,151.0
925,200.0
926,25.0
927,17.0
928,187.0
929,179.0
930,160.0
931,155.0
932,156.0
933,134.0
934,120.0
935,102.0
936,86.0
937,62.0
938,63.0
939,75.0
940,73.0
941,67.0
942,54.0
943,48.0
944,45.0
945,80.0
946,86.0
947,92.0
948,89.0
949,78.0
950,66.0
951,65.0
952,85.0
953,87.0
954,94.0
955,92.0
956,98.0
957,132.0
958,153.0
959,195.0
960,219.0
961,28.0
962,39.0
963,232.0
964,190.0
965,181.0
966,183.0
967,164.0
968,140.0
969,129.0
970,108.0
971,95.0
972,79.0
973,63.0
974,71.0
975,72.0
976,60.0
977,55.0
978,44.0
979,39.0
980,80.0
981,87.0
982,104.0
983,96.0
984,87.0
985,62.0
986,59.0
987,84.0
988,83.0
989,92.0
990,88.0
991,120.0
992,139.0
993,162.0
994,197.0
995,225.0
996,43.0
997,50.0
998,284.0
999,255.0
1000,222.0
1001,213.0
1002,185.0
1003,158.0
1004,136.0
1005,121.0
1006,104.0
1007,89.0
1008,76.0
1009,75.0
1010,69.0
1011,72.0
1012,58.0
1013,47.0
1014,38.0
1015,71.0
1016,81.0
1017,82.0
1018,90.0
1019,88.0
1020,66.0
1021,67.0
1022,82.0
1023,80.0
1024,85.0
1025,86.0
1026,134.0
1027,144.0
1028,180.0
1029,198.0
1030,230.0
1031,74.0
1032,51.0
1033,312.0
1034,312.0
1035,266.0
1036,236.0
1037,195.0
1038,164.0
1039,148.0
1040,134.0
1041,111.0
1042,98.0
1043,90.0
1044,93.0
1045,79.0
1046,71.0
1047,53.0
1048,49.0
1049,43.0
1050,71.0
1051,68.0
1052,69.0
1053,79.0
1054,92.0
1055,76.0
1056,69.0
1057,72.0
1058,81.0
1059,84.0
1060,82.0
1061,124.0
1062,155.0
1063,172.0
1064,188.0
1065,81.0
1066,98.0
1067,51.0
1068,324.0
1069,332.0
1070,289.0
1071,257.0
1072,230.0
1073,181.0
1074,178.0
1075,154.0
1076,126.0
1077,107.0
1078,93.0
1079,96.0
1080,95.0
1081,77.0
1082,59.0
1083,50.0
1084,43.0
1085,68.0
1086,75.0
1087,84.0
1088,92.0
1089,106.0
1090,82.0
1091,80.0
1092,73.0
1093,73.0
1094,74.0
1095,78.0
1096,120.0
1097,144.0
1098,159.0
1099,181.0
1100,240.0
1101,288.0
1102,317.0
1103,332.0
1104,345.0
1105,304.0
1106,295.0
1107,270.0
1108,233.0
1109,215.0
1110,182.0
1111,161.0
1112,139.0
1113,126.0
1114,106.0
1115,114.0
1116,99.0
1117,76.0
1118,70.0
1119,56.0
1120,70.0
1121,80.0
1122,82.0
1123,97.0
1124,108.0
1125,85.0
1126,60.0
1127,64.0
1128,59.0
1129,63.0
1130,59.0
1131,101.0
1132,130.0
1133,143.0
1134,177.0
1135,216.0
1136,276.0
1137,304.0
1138,330.0
1139,329.0
1140,323.0
1141,315.0
1142,313.0
1143,314.0
1144,277.0
1145,236.0
1146,239.0
1147,222.0
1148,196.0
1149,151.0
1150,124.0
1151,113.0
1152,81.0
1153,69.0
1154,63.0
1155,76.0
1156,80.0
1157,90.0
1158,94.0
1159,92.0
1160,72.0
1161,65.0
1162,56.0
1163,57.0
1164,49.0
1165,54.0
1166,85.0
1167,129.0
1168,135.0
1169,166.0
1170,211.0
1171,264.0
1172,290.0
1173,316.0
1174,296.0
1175,311.0
1176,331.0
1177,364.0
1178,364.0
1179,332.0
1180,309.0
1181,309.0
1182,302.0
1183,249.0
1184,217.0
1185,166.0
1186,146.0
1187,103.0
1188,80.0
1189,64.0
1190,75.0
1191,76.0
1192,86.0
1193,87.0
1194,92.0
1195,59.0
1196,54.0
1197,49.0
1198,50.0
1199,47.0
1200,50.0
1201,67.0
1202,101.0
1203,128.0
1204,153.0
1205,219.0
1206,257.0
1207,271.0
1208,279.0
1209,281.0
1210,305.0
1211,363.0
1212,373.0
1213,414.0
1214,414.0
1215,400.0
1216,400.0
1217,384.0
1218,352.0
1219,296.0
1220,270.0
1221,218.0
1222,155.0
1223,96.0
1224,67.0
1225,79.0
1226,88.0
1227,93.0
1228,96.0
1229,70.0
1230,49.0
1231,49.0
1232,47.0
1233,46.0
1234,45.0
1235,56.0
1236,53.0
1237,64.0
1238,101.0
1239,144.0
1240,193.0
1241,224.0
1242,256.0
1243,248.0
1244,273.0
1245,61.0
1246,381.0
1247,399.0
1248,424.0
1249,438.0
1250,102.0
1251,456.0
1252,482.0
1253,476.0
1254,401.0
1255,339.0
1256,271.0
1257,215.0
1258,148.0
1259,94.0
1260,85.0
1261,89.0
1262,98.0
1263,85.0
1264,70.0
1265,49.0
1266,45.0
1267,40.0
1268,41.0
1269,42.0
1270,48.0
1271,43.0
1272,53.0
1273,71.0
1274,101.0
1275,133.0
1276,194.0
1277,239.0
1278,247.0
1279,295.0
1280,387.0
1281,60.0
1282,71.0
1283,96.0
1284,128.0
1285,131.0
1286,109.0
1287,585.0
1288,92.0
1289,80.0
1290,419.0
1291,354.0
1292,293.0
1293,197.0
1294,138.0
1295,65.0
1296,65.0
1297,69.0
1298,71.0
1299,71.0
1300,65.0
1301,51.0
1302,43.0
1303,36.0
1304,51.0
1305,45.0
1306,42.0
1307,57.0
1308,59.0
1309,83.0
1310,103.0
1311,147.0
1312,263.0
1313,320.0
1314,356.0
1315,440.0
1316,59.0
1317,80.0
1318,107.0
1319,149.0
1320,177.0
1321,141.0
1322,146.0
1323,137.0
1324,130.0
1325,462.0
1326,398.0
1327,373.0
1328,291.0
1329,205.0
1330,57.0
1331,61.0
1332,71.0
1333,76.0
1334,76.0
1335,79.0
1336,53.0
1337,45.0
1338,39.0
1339,42.0
1340,46.0
1341,50.0
1342,57.0
1343,80.0
1344,106.0
1345,129.0
1346,186.0
1347,264.0
1348,315.0
1349,395.0
1350,453.0
1351,565.0
1352,76.0
1353,101.0
1354,130.0
1355,172.0
1356,151.0
1357,180.0
1358,153.0
1359,158.0
1360,540.0
1361,474.0
1362,400.0
1363,301.0
1364,223.0
1365,57.0
1366,68.0
1367,115.0
1368,126.0
1369,131.0
1370,110.0
1371,74.0
1372,51.0
1373,44.0
1374,49.0
1375,47.0
1376,52.0
1377,81.0
1378,95.0
1379,136.0
1380,194.0
1381,232.0
1382,299.0
1383,342.0
1384,406.0
1385,479.0
1386,607.0
1387,668.0
1388,714.0
1389,135.0
1390,147.0
1391,151.0
1392,158.0
1393,135.0
1394,173.0
1395,150.0
1396,118.0
1397,443.0
1398,321.0
1399,234.0
1400,69.0
1401,113.0
1402,141.0
1403,146.0
1404,152.0
1405,142.0
1406,99.0
1407,77.0
1408,47.0
1409,47.0
1410,46.0
1411,76.0
1412,89.0
1413,123.0
1414,163.0
1415,228.0
1416,264.0
1417,338.0
1418,386.0
1419,435.0
1420,501.0
1421,112.0
1422,113.0
1423,109.0
1424,826.0
1425,155.0
1426,151.0
1427,143.0
1428,788.0
1429,721.0
1430,148.0
1431,126.0
1432,474.0
1433,390.0
1434,270.0
1435,85.0
1436,127.0
1437,136.0
1438,142.0
1439,134.0
1440,133.0
1441,111.0
1442,96.0
1443,70.0
1444,44.0
1445,50.0
1446,81.0
1447,111.0
1448,144.0
1449,180.0
1450,242.0
1451,279.0
1452,363.0
1453,426.0
1454,122.0
1455,151.0
1456,145.0
1457,721.0
1458,138.0
1459,139.0
1460,141.0
1461,145.0
1462,128.0
1463,832.0
1464,793.0
1465,126.0
1466,624.0
1467,495.0
1468,397.0
1469,343.0
1470,110.0
1471,142.0
1472,147.0
1473,149.0
1474,152.0
1475,133.0
1476,122.0
1477,105.0
1478,91.0
1479,47.0
1480,53.0
1481,78.0
1482,141.0
1483,157.0
1484,184.0
1485,241.0
1486,283.0
1487,377.0
1488,460.0
1489,533.0
1490,558.0
1491,642.0
1492,158.0
1493,147.0
1494,138.0
1495,129.0
1496,145.0
1497,123.0
1498,122.0
1499,805.0
1500,746.0
1501,625.0
1502,474.0
1503,395.0
1504,332.0
1505,122.0
1506,141.0
1507,149.0
1508,154.0
1509,79.0
1510,136.0
1511,125.0
1512,117.0
1513,102.0
1514,49.0
1515,57.0
1516,82.0
1517,147.0
1518,151.0
1519,170.0
1520,232.0
1521,272.0
1522,377.0
1523,446.0
1524,551.0
1525,593.0
1526,682.0
1527,155.0
1528,137.0
1529,150.0
1530,126.0
1531,855.0
1532,859.0
1533,113.0
1534,120.0
1535,117.0
1536,635.0
1537,493.0
1538,389.0
1539,307.0
1540,123.0
1541,143.0
1542,157.0
1543,151.0
1544,78.0
1545,149.0
1546,140.0
1547,130.0
1548,118.0
1549,60.0
1550,64.0
1551,92.0
1552,135.0
1553,143.0
1554,162.0
1555,208.0
1556,258.0
1557,353.0
1558,440.0
1559,538.0
1560,596.0
1561,685.0
1562,157.0
1563,136.0
1564,152.0
1565,159.0
1566,788.0
1567,774.0
1568,138.0
1569,128.0
1570,673.0
1571,129.0
1572,491.0
1573,402.0
1574,337.0
1575,97.0
1576,133.0
1577,144.0
1578,149.0
1579,152.0
1580,156.0
1581,144.0
1582,136.0
1583,121.0
1584,71.0
1585,64.0
1586,86.0
1587,135.0
1588,138.0
1589,149.0
1590,186.0
1591,236.0
1592,318.0
1593,420.0
1594,504.0
1595,563.0
1596,623.0
1597,672.0
1598,157.0
1599,782.0
1600,810.0
1601,773.0
1602,151.0
1603,165.0
1604,127.0
1605,102.0
1606,573.0
1607,538.0
1608,432.0
1609,356.0
1610,81.0
1611,124.0
1612,135.0
1613,150.0
1614,153.0
1615,157.0
1616,154.0
1617,134.0
1618,96.0
1619,72.0
1620,63.0
1621,73.0
1622,126.0
1623,134.0
1624,144.0
1625,157.0
1626,197.0
1627,255.0
1628,386.0
1629,434.0
1630,472.0
1631,513.0
1632,146.0
1633,626.0
1634,724.0
1635,149.0
1636,696.0
1637,172.0
1638,137.0
1639,112.0
1640,622.0
1641,555.0
1642,517.0
1643,427.0
1644,354.0
1645,65.0
1646,105.0
1647,135.0
1648,152.0
1649,153.0
1650,152.0
1651,148.0
1652,114.0
1653,74.0
1654,59.0
1655,52.0
1656,58.0
1657,92.0
1658,120.0
1659,136.0
1660,142.0
1661,170.0
1662,194.0
1663,299.0
1664,354.0
1665,379.0
1666,469.0
1667,516.0
1668,122.0
1669,668.0
1670,687.0
1671,674.0
1672,608.0
1673,627.0
1674,632.0
1675,650.0
1676,586.0
1677,487.0
1678,411.0
1679,330.0
1680,49.0
1681,75.0
1682,110.0
1683,135.0
1684,142.0
1685,138.0
1686,97.0
1687,86.0
1688,64.0
1689,52.0
1690,50.0
1691,38.0
1692,50.0
1693,79.0
1694,104.0
1695,116.0
1696,123.0
1697,149.0
1698,213.0
1699,264.0
1700,314.0
1701,369.0
1702,444.0
1703,531.0
1704,562.0
1705,597.0
1706,596.0
1707,553.0
1708,543.0
1709,606.0
1710,723.0
1711,621.0
1712,509.0
1713,392.0
1714,328.0
1715,40.0
1716,50.0
1717,71.0
1718,89.0
1719,88.0
1720,92.0
1721,78.0
1722,71.0
1723,66.0
1724,55.0
1725,53.0
1726,40.0
1727,36.0
1728,41.0
1729,55.0
1730,75.0
1731,90.0
1732,101.0
1733,144.0
1734,220.0
1735,242.0
1736,296.0
1737,341.0
1738,451.0
1739,483.0
1740,548.0
1741,525.0
1742,519.0
1743,494.0
1744,548.0
1745,674.0
1746,642.0
1747,536.0
1748,404.0
1749,329.0
1750,38.0
1751,48.0
1752,58.0
1753,64.0
1754,72.0
1755,71.0
1756,70.0
1757,63.0
1758,59.0
1759,56.0
1760,57.0
1761,45.0
1762,41.0
1763,35.0
1764,31.0
1765,38.0
1766,61.0
1767,64.0
1768,90.0
1769,145.0
1770,204.0
1771,225.0
1772,262.0
1773,341.0
1774,399.0
1775,451.0
1776,452.0
1777,462.0
1778,498.0
1779,593.0
1780,667.0
1781,607.0
1782,518.0
1783,452.0
1784,364.0
1785,36.0
1786,45.0
1787,53.0
1788,68.0
1789,68.0
1790,70.0
1791,68.0
1792,59.0
1793,61.0
1794,61.0
1795,59.0
1796,43.0
1797,42.0
1798,41.0
1799,36.0
1800,28.0
1801,29.0
1802,40.0
1803,60.0
1804,96.0
1805,151.0
1806,181.0
1807,203.0
1808,292.0
1809,340.0
1810,368.0
1811,398.0
1812,462.0
1813,557.0
1814,603.0
1815,662.0
1816,610.0
1817,510.0
1818,456.0
1819,377.0
1820,29.0
1821,39.0
1822,45.0
1823,51.0
1824,70.0
1825,63.0
1826,63.0
1827,57.0
1828,53.0
1829,61.0
1830,53.0
1831,50.0
1832,42.0
1833,34.0
1834,28.0
1835,27.0
1836,28.0
1837,28.0
1838,44.0
1839,64.0
1840,95.0
1841,135.0
1842,177.0
1843,237.0
1844,265.0
1845,319.0
1846,376.0
1847,444.0
1848,543.0
1849,603.0
1850,643.0
1851,668.0
1852,613.0
1853,496.0
1854,400.0
1855,30.0
1856,35.0
1857,44.0
1858,55.0
1859,59.0
1860,62.0
1861,54.0
1862,57.0
1863,55.0
1864,51.0
1865,52.0
1866,50.0
1867,47.0
1868,40.0
1869,32.0
1870,38.0
1871,42.0
1872,38.0
1873,39.0
1874,60.0
1875,79.0
1876,102.0
1877,130.0
1878,154.0
1879,221.0
1880,347.0
1881,392.0
1882,471.0
1883,560.0
1884,616.0
1885,628.0
1886,632.0
1887,665.0
1888,595.0
1889,470.0
1890,28.0
1891,32.0
1892,46.0
1893,50.0
1894,50.0
1895,53.0
1896,48.0
1897,52.0
1898,49.0
1899,51.0
1900,51.0
1901,46.0
1902,44.0
1903,41.0
1904,47.0
1905,46.0
1906,48.0
1907,50.0
1908,43.0
1909,58.0
1910,72.0
1911,109.0
1912,135.0
1913,153.0
1914,180.0
1915,294.0
1916,397.0
1917,475.0
1918,549.0
1919,620.0
1920,623.0
1921,624.0
1922,635.0
1923,608.0
1924,501.0
1925,25.0
1926,33.0
1927,40.0
1928,42.0
1929,48.0
1930,54.0
1931,47.0
1932,53.0
1933,51.0
1934,51.0
1935,53.0
1936,52.0
1937,47.0
1938,51.0
1939,54.0
1940,49.0
1941,48.0
1942,51.0
1943,46.0
1944,58.0
1945,71.0
1946,106.0
1947,138.0
1948,159.0
1949,177.0
1950,242.0
1951,316.0
1952,451.0
1953,554.0
1954,633.0
1955,707.0
1956,696.0
1957,646.0
1958,575.0
1959,452.0
1960,23.0
1961,29.0
1962,33.0
1963,37.0
1964,44.0
1965,43.0
1966,44.0
1967,46.0
1968,48.0
1969,59.0
1970,56.0
1971,53.0
1972,54.0
1973,54.0
1974,58.0
1975,53.0
1976,47.0
1977,42.0
1978,45.0
1979,59.0
1980,67.0
1981,90.0
1982,109.0
1983,118.0
1984,148.0
1985,214.0
1986,351.0
1987,407.0
1988,536.0
1989,608.0
1990,646.0
1991,668.0
1992,647.0
1993,560.0
1994,449.0
1995,21.0
1996,30.0
1997,32.0
1998,32.0
1999,38.0
2000,34.0
2001,43.0
2002,44.0
2003,46.0
2004,58.0
2005,53.0
2006,53.0
2007,50.0
2008,58.0
2009,59.0
2010,53.0
2011,44.0
2012,39.0
2013,34.0
2014,54.0
2015,61.0
2016,68.0
2017,85.0
2018,100.0
2019,116.0
2020,197.0
2021,316.0
2022,390.0
2023,479.0
2024,563.0
2025,609.0
2026,611.0
2027,593.0
2028,508.0
2029,376.0
2030,19.0
2031,26.0
2032,30.0
2033,32.0
2034,34.0
2035,31.0
2036,36.0
2037,38.0
2038,41.0
2039,45.0
2040,48.0
2041,48.0
2042,50.0
2043,60.0
2044,58.0
2045,47.0
2046,42.0
2047,39.0
2048,35.0
2049,53.0
2050,55.0
2051,53.0
2052,72.0
2053,97.0
2054,108.0
2055,181.0
2056,288.0
2057,354.0
2058,396.0
2059,470.0
2060,528.0
2061,540.0
2062,511.0
2063,429.0
2064,328.0
2065,17.0
2066,24.0
2067,28.0
2068,28.0
2069,26.0
2070,27.0
2071,27.0
2072,29.0
2073,30.0
2074,30.0
2075,39.0
2076,43.0
2077,45.0
2078,54.0
2079,51.0
2080,43.0
2081,38.0
2082,36.0
2083,36.0
2084,49.0
2085,51.0
2086,51.0
2087,41.0
2088,84.0
2089,104.0
2090,169.0
2091,229.0
2092,326.0
2093,352.0
2094,389.0
2095,456.0
2096,472.0
2097,425.0
2098,372.0
2099,258.0
2100,10.0
2101,14.0
2102,18.0
2103,22.0
2104,24.0
2105,24.0
2106,21.0
2107,27.0
2108,29.0
2109,22.0
2110,21.0
2111,28.0
2112,36.0
2113,46.0
2114,44.0
2115,38.0
2116,35.0
2117,29.0
2118,31.0
2119,42.0
2120,43.0
2121,40.0
2122,32.0
2123,45.0
2124,62.0
2125,112.0
2126,146.0
2127,215.0
2128,259.0
2129,301.0
2130,329.0
2131,327.0
2132,316.0
2133,296.0
2134,203.0
