Grid_Number,hospital
236,15.0
237,15.0
238,13.0
239,13.0
240,9.0
241,5.0
242,6.0
243,7.0
244,6.0
245,12.0
246,11.0
247,11.0
248,11.0
249,11.0
250,8.0
251,7.0
252,8.0
253,8.0
254,8.0
255,7.0
256,6.0
257,6.0
258,9.0
259,13.0
260,11.0
261,10.0
262,6.0
263,6.0
264,7.0
265,8.0
266,6.0
267,7.0
268,8.0
269,8.0
270,6.0
271,10.0
272,10.0
273,15.0
274,13.0
275,11.0
276,12.0
277,13.0
278,8.0
279,6.0
280,9.0
281,11.0
282,11.0
283,12.0
284,8.0
285,8.0
286,8.0
287,8.0
288,5.0
289,8.0
290,7.0
291,6.0
292,12.0
293,21.0
294,20.0
295,19.0
296,20.0
297,14.0
298,6.0
299,8.0
300,8.0
301,8.0
302,7.0
303,7.0
304,8.0
305,7.0
306,6.0
307,11.0
308,11.0
309,11.0
310,13.0
311,14.0
312,14.0
313,14.0
314,8.0
315,6.0
316,9.0
317,10.0
318,10.0
319,9.0
320,9.0
321,10.0
322,8.0
323,6.0
324,7.0
325,7.0
326,17.0
327,32.0
328,34.0
329,21.0
330,21.0
331,21.0
332,21.0
333,12.0
334,8.0
335,8.0
336,8.0
337,8.0
338,7.0
339,7.0
340,6.0
341,6.0
342,12.0
343,11.0
344,11.0
345,14.0
346,13.0
347,13.0
348,14.0
349,13.0
350,5.0
351,5.0
352,8.0
353,9.0
354,10.0
355,9.0
356,10.0
357,7.0
358,6.0
359,11.0
360,29.0
361,59.0
362,61.0
363,63.0
364,53.0
365,35.0
366,23.0
367,21.0
368,18.0
369,11.0
370,8.0
371,8.0
372,8.0
373,8.0
374,7.0
375,6.0
376,10.0
377,12.0
378,11.0
379,13.0
380,14.0
381,13.0
382,13.0
383,12.0
384,11.0
385,22.0
386,21.0
387,9.0
388,9.0
389,6.0
390,6.0
391,7.0
392,7.0
393,7.0
394,30.0
395,60.0
396,65.0
397,66.0
398,66.0
399,63.0
400,58.0
401,34.0
402,19.0
403,19.0
404,11.0
405,9.0
406,7.0
407,8.0
408,8.0
409,7.0
410,5.0
411,11.0
412,10.0
413,11.0
414,12.0
415,13.0
416,12.0
417,12.0
418,12.0
419,11.0
420,30.0
421,31.0
422,32.0
423,27.0
424,8.0
425,7.0
426,7.0
427,6.0
428,13.0
429,52.0
430,63.0
431,66.0
432,65.0
433,65.0
434,65.0
435,64.0
436,53.0
437,22.0
438,22.0
439,12.0
440,7.0
441,8.0
442,7.0
443,8.0
444,5.0
445,5.0
446,10.0
447,9.0
448,10.0
449,12.0
450,12.0
451,12.0
452,12.0
453,11.0
454,11.0
455,62.0
456,62.0
457,57.0
458,37.0
459,21.0
460,12.0
461,7.0
462,7.0
463,27.0
464,51.0
465,62.0
466,64.0
467,64.0
468,65.0
469,64.0
470,65.0
471,60.0
472,31.0
473,22.0
474,10.0
475,7.0
476,7.0
477,6.0
478,6.0
479,4.0
480,4.0
481,9.0
482,9.0
483,10.0
484,10.0
485,10.0
486,11.0
487,11.0
488,11.0
489,11.0
490,67.0
491,70.0
492,70.0
493,68.0
494,35.0
495,15.0
496,12.0
497,10.0
498,37.0
499,51.0
500,53.0
501,63.0
502,62.0
503,61.0
504,62.0
505,62.0
506,60.0
507,31.0
508,19.0
509,11.0
510,7.0
511,7.0
512,7.0
513,11.0
514,15.0
515,11.0
516,9.0
517,9.0
518,10.0
519,13.0
520,13.0
521,14.0
522,14.0
523,12.0
524,10.0
525,85.0
526,84.0
527,83.0
528,74.0
529,60.0
530,20.0
531,12.0
532,13.0
533,39.0
534,52.0
535,54.0
536,60.0
537,62.0
538,61.0
539,62.0
540,62.0
541,67.0
542,36.0
543,20.0
544,10.0
545,7.0
546,11.0
547,22.0
548,27.0
549,27.0
550,24.0
551,21.0
552,11.0
553,11.0
554,10.0
555,12.0
556,13.0
557,13.0
558,14.0
559,5.0
560,118.0
561,119.0
562,113.0
563,107.0
564,72.0
565,22.0
566,12.0
567,14.0
568,31.0
569,53.0
570,55.0
571,57.0
572,62.0
573,65.0
574,65.0
575,68.0
576,66.0
577,27.0
578,12.0
579,11.0
580,12.0
581,29.0
582,28.0
583,27.0
584,26.0
585,25.0
586,24.0
587,27.0
588,8.0
589,10.0
590,12.0
591,14.0
592,11.0
593,8.0
594,7.0
595,120.0
596,123.0
597,124.0
598,120.0
599,105.0
600,22.0
601,17.0
602,15.0
603,26.0
604,46.0
605,54.0
606,55.0
607,56.0
608,62.0
609,66.0
610,67.0
611,50.0
612,12.0
613,12.0
614,11.0
615,22.0
616,30.0
617,29.0
618,26.0
619,26.0
620,25.0
621,26.0
622,26.0
623,21.0
624,5.0
625,6.0
626,6.0
627,7.0
628,8.0
629,7.0
630,125.0
631,125.0
632,127.0
633,127.0
634,108.0
635,26.0
636,19.0
637,27.0
638,29.0
639,33.0
640,57.0
641,54.0
642,56.0
643,61.0
644,61.0
645,55.0
646,16.0
647,13.0
648,12.0
649,12.0
650,34.0
651,32.0
652,27.0
653,25.0
654,25.0
655,24.0
656,26.0
657,27.0
658,26.0
659,6.0
660,7.0
661,8.0
662,7.0
663,6.0
664,6.0
665,126.0
666,127.0
667,129.0
668,128.0
669,106.0
670,40.0
671,30.0
672,28.0
673,27.0
674,27.0
675,35.0
676,50.0
677,50.0
678,60.0
679,41.0
680,19.0
681,16.0
682,15.0
683,14.0
684,13.0
685,35.0
686,35.0
687,29.0
688,25.0
689,24.0
690,24.0
691,26.0
692,27.0
693,36.0
694,21.0
695,21.0
696,20.0
697,11.0
698,9.0
699,6.0
700,132.0
701,133.0
702,131.0
703,117.0
704,97.0
705,54.0
706,32.0
707,28.0
708,25.0
709,26.0
710,25.0
711,29.0
712,29.0
713,27.0
714,24.0
715,14.0
716,14.0
717,16.0
718,16.0
719,15.0
720,35.0
721,36.0
722,31.0
723,27.0
724,25.0
725,25.0
726,25.0
727,39.0
728,42.0
729,22.0
730,22.0
731,22.0
732,22.0
733,11.0
734,9.0
735,116.0
736,119.0
737,117.0
738,110.0
739,68.0
740,54.0
741,33.0
742,27.0
743,25.0
744,25.0
745,27.0
746,28.0
747,31.0
748,26.0
749,26.0
750,22.0
751,19.0
752,21.0
753,20.0
754,18.0
755,30.0
756,37.0
757,32.0
758,27.0
759,25.0
760,25.0
761,36.0
762,42.0
763,39.0
764,22.0
765,22.0
766,22.0
767,22.0
768,22.0
769,9.0
770,101.0
771,102.0
772,104.0
773,79.0
774,66.0
775,44.0
776,27.0
777,25.0
778,24.0
779,33.0
780,33.0
781,32.0
782,35.0
783,26.0
784,26.0
785,26.0
786,29.0
787,25.0
788,22.0
789,21.0
790,16.0
791,36.0
792,33.0
793,29.0
794,27.0
795,25.0
796,43.0
797,49.0
798,35.0
799,22.0
800,22.0
801,24.0
802,24.0
803,24.0
804,8.0
805,70.0
806,71.0
807,73.0
808,67.0
809,65.0
810,28.0
811,22.0
812,24.0
813,27.0
814,34.0
815,32.0
816,36.0
817,36.0
818,28.0
819,33.0
820,34.0
821,40.0
822,33.0
823,34.0
824,33.0
825,26.0
826,22.0
827,30.0
828,31.0
829,30.0
830,38.0
831,50.0
832,41.0
833,30.0
834,34.0
835,34.0
836,24.0
837,23.0
838,23.0
839,12.0
840,65.0
841,64.0
842,63.0
843,54.0
844,31.0
845,25.0
846,22.0
847,25.0
848,25.0
849,35.0
850,33.0
851,36.0
852,38.0
853,30.0
854,37.0
855,42.0
856,44.0
857,43.0
858,41.0
859,38.0
860,31.0
861,19.0
862,18.0
863,26.0
864,35.0
865,36.0
866,36.0
867,31.0
868,30.0
869,32.0
870,33.0
871,28.0
872,23.0
873,23.0
874,17.0
875,50.0
876,50.0
877,50.0
878,25.0
879,24.0
880,20.0
881,22.0
882,24.0
883,27.0
884,33.0
885,31.0
886,31.0
887,37.0
888,38.0
889,49.0
890,55.0
891,8.0
892,11.0
893,41.0
894,38.0
895,34.0
896,31.0
897,22.0
898,20.0
899,27.0
900,20.0
901,29.0
902,31.0
903,33.0
904,32.0
905,34.0
906,34.0
907,23.0
908,23.0
909,13.0
910,22.0
911,25.0
912,21.0
913,20.0
914,18.0
915,17.0
916,21.0
917,26.0
918,27.0
919,28.0
920,28.0
921,32.0
922,39.0
923,73.0
924,81.0
925,83.0
926,14.0
927,15.0
928,55.0
929,54.0
930,48.0
931,44.0
932,31.0
933,31.0
934,34.0
935,27.0
936,33.0
937,30.0
938,33.0
939,35.0
940,35.0
941,33.0
942,23.0
943,21.0
944,9.0
945,52.0
946,53.0
947,49.0
948,26.0
949,11.0
950,11.0
951,14.0
952,23.0
953,24.0
954,33.0
955,31.0
956,30.0
957,60.0
958,75.0
959,82.0
960,86.0
961,18.0
962,20.0
963,89.0
964,62.0
965,55.0
966,48.0
967,39.0
968,36.0
969,33.0
970,33.0
971,32.0
972,33.0
973,31.0
974,35.0
975,35.0
976,37.0
977,28.0
978,17.0
979,8.0
980,52.0
981,54.0
982,56.0
983,53.0
984,26.0
985,9.0
986,10.0
987,15.0
988,18.0
989,22.0
990,25.0
991,56.0
992,62.0
993,76.0
994,83.0
995,90.0
996,25.0
997,22.0
998,109.0
999,99.0
1000,68.0
1001,57.0
1002,44.0
1003,41.0
1004,34.0
1005,41.0
1006,40.0
1007,37.0
1008,39.0
1009,37.0
1010,37.0
1011,37.0
1012,19.0
1013,8.0
1014,8.0
1015,52.0
1016,57.0
1017,55.0
1018,54.0
1019,49.0
1020,22.0
1021,17.0
1022,19.0
1023,20.0
1024,17.0
1025,20.0
1026,59.0
1027,63.0
1028,75.0
1029,83.0
1030,91.0
1031,47.0
1032,20.0
1033,114.0
1034,111.0
1035,76.0
1036,64.0
1037,48.0
1038,39.0
1039,50.0
1040,45.0
1041,43.0
1042,30.0
1043,32.0
1044,31.0
1045,34.0
1046,24.0
1047,13.0
1048,10.0
1049,10.0
1050,51.0
1051,52.0
1052,52.0
1053,54.0
1054,59.0
1055,33.0
1056,20.0
1057,21.0
1058,21.0
1059,20.0
1060,25.0
1061,52.0
1062,63.0
1063,67.0
1064,76.0
1065,47.0
1066,47.0
1067,14.0
1068,115.0
1069,110.0
1070,75.0
1071,65.0
1072,60.0
1073,52.0
1074,61.0
1075,60.0
1076,54.0
1077,37.0
1078,33.0
1079,35.0
1080,34.0
1081,17.0
1082,12.0
1083,11.0
1084,10.0
1085,50.0
1086,50.0
1087,52.0
1088,55.0
1089,61.0
1090,48.0
1091,21.0
1092,19.0
1093,17.0
1094,20.0
1095,25.0
1096,58.0
1097,58.0
1098,61.0
1099,67.0
1100,89.0
1101,104.0
1102,106.0
1103,118.0
1104,113.0
1105,86.0
1106,79.0
1107,76.0
1108,78.0
1109,73.0
1110,80.0
1111,72.0
1112,60.0
1113,50.0
1114,35.0
1115,31.0
1116,23.0
1117,13.0
1118,12.0
1119,12.0
1120,50.0
1121,50.0
1122,50.0
1123,58.0
1124,63.0
1125,48.0
1126,22.0
1127,18.0
1128,17.0
1129,18.0
1130,23.0
1131,51.0
1132,51.0
1133,58.0
1134,62.0
1135,83.0
1136,102.0
1137,109.0
1138,113.0
1139,106.0
1140,89.0
1141,83.0
1142,110.0
1143,130.0
1144,112.0
1145,98.0
1146,96.0
1147,87.0
1148,69.0
1149,40.0
1150,26.0
1151,26.0
1152,16.0
1153,10.0
1154,10.0
1155,50.0
1156,50.0
1157,50.0
1158,56.0
1159,60.0
1160,45.0
1161,19.0
1162,21.0
1163,18.0
1164,19.0
1165,20.0
1166,22.0
1167,50.0
1168,54.0
1169,61.0
1170,81.0
1171,96.0
1172,100.0
1173,101.0
1174,79.0
1175,85.0
1176,116.0
1177,144.0
1178,170.0
1179,172.0
1180,170.0
1181,145.0
1182,147.0
1183,128.0
1184,98.0
1185,55.0
1186,39.0
1187,19.0
1188,14.0
1189,10.0
1190,50.0
1191,50.0
1192,50.0
1193,56.0
1194,58.0
1195,32.0
1196,19.0
1197,21.0
1198,17.0
1199,19.0
1200,18.0
1201,19.0
1202,30.0
1203,49.0
1204,54.0
1205,76.0
1206,90.0
1207,98.0
1208,82.0
1209,71.0
1210,98.0
1211,138.0
1212,182.0
1213,212.0
1214,235.0
1215,259.0
1216,284.0
1217,257.0
1218,212.0
1219,167.0
1220,115.0
1221,70.0
1222,38.0
1223,15.0
1224,12.0
1225,49.0
1226,49.0
1227,49.0
1228,50.0
1229,42.0
1230,17.0
1231,18.0
1232,20.0
1233,15.0
1234,16.0
1235,18.0
1236,18.0
1237,13.0
1238,19.0
1239,42.0
1240,60.0
1241,65.0
1242,57.0
1243,62.0
1244,80.0
1245,20.0
1246,169.0
1247,221.0
1248,246.0
1249,292.0
1250,59.0
1251,341.0
1252,329.0
1253,276.0
1254,228.0
1255,161.0
1256,111.0
1257,62.0
1258,32.0
1259,15.0
1260,44.0
1261,46.0
1262,42.0
1263,32.0
1264,20.0
1265,16.0
1266,16.0
1267,14.0
1268,15.0
1269,15.0
1270,15.0
1271,15.0
1272,9.0
1273,10.0
1274,16.0
1275,24.0
1276,42.0
1277,55.0
1278,64.0
1279,93.0
1280,146.0
1281,19.0
1282,32.0
1283,53.0
1284,93.0
1285,83.0
1286,76.0
1287,415.0
1288,49.0
1289,38.0
1290,202.0
1291,144.0
1292,103.0
1293,64.0
1294,29.0
1295,11.0
1296,10.0
1297,9.0
1298,7.0
1299,10.0
1300,16.0
1301,14.0
1302,13.0
1303,13.0
1304,13.0
1305,14.0
1306,10.0
1307,9.0
1308,11.0
1309,14.0
1310,18.0
1311,31.0
1312,95.0
1313,110.0
1314,158.0
1315,228.0
1316,13.0
1317,38.0
1318,75.0
1319,113.0
1320,143.0
1321,126.0
1322,118.0
1323,95.0
1324,68.0
1325,226.0
1326,158.0
1327,137.0
1328,94.0
1329,59.0
1330,4.0
1331,7.0
1332,7.0
1333,9.0
1334,8.0
1335,12.0
1336,13.0
1337,14.0
1338,14.0
1339,11.0
1340,8.0
1341,6.0
1342,9.0
1343,12.0
1344,22.0
1345,25.0
1346,73.0
1347,94.0
1348,129.0
1349,184.0
1350,260.0
1351,348.0
1352,37.0
1353,77.0
1354,119.0
1355,159.0
1356,164.0
1357,136.0
1358,112.0
1359,90.0
1360,290.0
1361,200.0
1362,148.0
1363,103.0
1364,66.0
1365,5.0
1366,9.0
1367,20.0
1368,47.0
1369,50.0
1370,45.0
1371,26.0
1372,13.0
1373,9.0
1374,8.0
1375,8.0
1376,10.0
1377,18.0
1378,21.0
1379,25.0
1380,59.0
1381,79.0
1382,110.0
1383,151.0
1384,198.0
1385,273.0
1386,404.0
1387,491.0
1388,583.0
1389,138.0
1390,173.0
1391,188.0
1392,150.0
1393,120.0
1394,92.0
1395,61.0
1396,41.0
1397,161.0
1398,106.0
1399,72.0
1400,10.0
1401,25.0
1402,50.0
1403,50.0
1404,51.0
1405,50.0
1406,48.0
1407,34.0
1408,12.0
1409,10.0
1410,9.0
1411,16.0
1412,17.0
1413,24.0
1414,36.0
1415,79.0
1416,94.0
1417,126.0
1418,157.0
1419,204.0
1420,302.0
1421,69.0
1422,79.0
1423,63.0
1424,667.0
1425,162.0
1426,175.0
1427,145.0
1428,532.0
1429,434.0
1430,50.0
1431,45.0
1432,179.0
1433,129.0
1434,84.0
1435,17.0
1436,47.0
1437,50.0
1438,50.0
1439,50.0
1440,51.0
1441,51.0
1442,47.0
1443,34.0
1444,12.0
1445,9.0
1446,16.0
1447,22.0
1448,31.0
1449,44.0
1450,84.0
1451,95.0
1452,140.0
1453,170.0
1454,71.0
1455,103.0
1456,87.0
1457,567.0
1458,104.0
1459,129.0
1460,151.0
1461,149.0
1462,94.0
1463,570.0
1464,489.0
1465,51.0
1466,268.0
1467,167.0
1468,129.0
1469,120.0
1470,29.0
1471,49.0
1472,50.0
1473,50.0
1474,51.0
1475,51.0
1476,51.0
1477,49.0
1478,40.0
1479,13.0
1480,10.0
1481,15.0
1482,31.0
1483,33.0
1484,45.0
1485,80.0
1486,96.0
1487,142.0
1488,189.0
1489,267.0
1490,339.0
1491,429.0
1492,125.0
1493,146.0
1494,126.0
1495,140.0
1496,148.0
1497,86.0
1498,52.0
1499,532.0
1500,381.0
1501,269.0
1502,159.0
1503,137.0
1504,111.0
1505,40.0
1506,49.0
1507,51.0
1508,51.0
1509,44.0
1510,51.0
1511,50.0
1512,49.0
1513,44.0
1514,16.0
1515,10.0
1516,15.0
1517,32.0
1518,33.0
1519,41.0
1520,77.0
1521,94.0
1522,139.0
1523,202.0
1524,293.0
1525,347.0
1526,427.0
1527,117.0
1528,136.0
1529,156.0
1530,123.0
1531,636.0
1532,625.0
1533,51.0
1534,38.0
1535,44.0
1536,253.0
1537,179.0
1538,134.0
1539,102.0
1540,40.0
1541,49.0
1542,51.0
1543,51.0
1544,44.0
1545,54.0
1546,53.0
1547,52.0
1548,48.0
1549,16.0
1550,10.0
1551,18.0
1552,31.0
1553,31.0
1554,36.0
1555,65.0
1556,91.0
1557,118.0
1558,198.0
1559,289.0
1560,338.0
1561,428.0
1562,120.0
1563,127.0
1564,169.0
1565,137.0
1566,581.0
1567,522.0
1568,73.0
1569,59.0
1570,314.0
1571,54.0
1572,188.0
1573,139.0
1574,108.0
1575,30.0
1576,50.0
1577,50.0
1578,54.0
1579,53.0
1580,54.0
1581,53.0
1582,52.0
1583,46.0
1584,16.0
1585,9.0
1586,18.0
1587,31.0
1588,31.0
1589,34.0
1590,45.0
1591,76.0
1592,104.0
1593,186.0
1594,262.0
1595,308.0
1596,383.0
1597,433.0
1598,137.0
1599,533.0
1600,553.0
1601,538.0
1602,114.0
1603,104.0
1604,72.0
1605,53.0
1606,233.0
1607,191.0
1608,146.0
1609,105.0
1610,21.0
1611,46.0
1612,50.0
1613,53.0
1614,53.0
1615,56.0
1616,52.0
1617,50.0
1618,38.0
1619,10.0
1620,11.0
1621,13.0
1622,28.0
1623,30.0
1624,33.0
1625,37.0
1626,49.0
1627,78.0
1628,141.0
1629,221.0
1630,265.0
1631,284.0
1632,83.0
1633,397.0
1634,441.0
1635,88.0
1636,458.0
1637,103.0
1638,104.0
1639,75.0
1640,249.0
1641,224.0
1642,192.0
1643,150.0
1644,110.0
1645,10.0
1646,33.0
1647,48.0
1648,53.0
1649,54.0
1650,52.0
1651,50.0
1652,44.0
1653,14.0
1654,11.0
1655,10.0
1656,9.0
1657,25.0
1658,27.0
1659,31.0
1660,30.0
1661,39.0
1662,49.0
1663,83.0
1664,113.0
1665,153.0
1666,225.0
1667,270.0
1668,56.0
1669,389.0
1670,414.0
1671,397.0
1672,306.0
1673,298.0
1674,274.0
1675,250.0
1676,232.0
1677,181.0
1678,142.0
1679,102.0
1680,2.0
1681,6.0
1682,31.0
1683,46.0
1684,49.0
1685,45.0
1686,39.0
1687,10.0
1688,10.0
1689,9.0
1690,10.0
1691,7.0
1692,9.0
1693,20.0
1694,24.0
1695,27.0
1696,22.0
1697,32.0
1698,59.0
1699,84.0
1700,106.0
1701,162.0
1702,210.0
1703,268.0
1704,318.0
1705,349.0
1706,313.0
1707,266.0
1708,256.0
1709,245.0
1710,274.0
1711,229.0
1712,183.0
1713,145.0
1714,100.0
1715,2.0
1716,3.0
1717,8.0
1718,11.0
1719,12.0
1720,11.0
1721,8.0
1722,8.0
1723,8.0
1724,8.0
1725,7.0
1726,5.0
1727,4.0
1728,4.0
1729,11.0
1730,19.0
1731,19.0
1732,23.0
1733,26.0
1734,63.0
1735,85.0
1736,106.0
1737,140.0
1738,198.0
1739,224.0
1740,259.0
1741,246.0
1742,236.0
1743,213.0
1744,233.0
1745,279.0
1746,250.0
1747,197.0
1748,138.0
1749,106.0
1750,1.0
1751,1.0
1752,4.0
1753,8.0
1754,9.0
1755,8.0
1756,8.0
1757,8.0
1758,10.0
1759,9.0
1760,9.0
1761,3.0
1762,4.0
1763,4.0
1764,4.0
1765,7.0
1766,7.0
1767,8.0
1768,13.0
1769,32.0
1770,61.0
1771,75.0
1772,89.0
1773,119.0
1774,141.0
1775,162.0
1776,175.0
1777,189.0
1778,211.0
1779,240.0
1780,268.0
1781,222.0
1782,186.0
1783,165.0
1784,126.0
1785,1.0
1786,2.0
1787,4.0
1788,9.0
1789,9.0
1790,9.0
1791,9.0
1792,10.0
1793,9.0
1794,9.0
1795,9.0
1796,4.0
1797,4.0
1798,6.0
1799,5.0
1800,4.0
1801,6.0
1802,7.0
1803,6.0
1804,11.0
1805,31.0
1806,35.0
1807,54.0
1808,67.0
1809,78.0
1810,93.0
1811,116.0
1812,150.0
1813,211.0
1814,227.0
1815,227.0
1816,236.0
1817,206.0
1818,186.0
1819,156.0
1820,3.0
1821,2.0
1822,4.0
1823,5.0
1824,12.0
1825,12.0
1826,11.0
1827,12.0
1828,9.0
1829,11.0
1830,8.0
1831,9.0
1832,7.0
1833,7.0
1834,6.0
1835,4.0
1836,4.0
1837,2.0
1838,4.0
1839,8.0
1840,10.0
1841,20.0
1842,32.0
1843,49.0
1844,62.0
1845,73.0
1846,94.0
1847,128.0
1848,187.0
1849,212.0
1850,234.0
1851,249.0
1852,252.0
1853,221.0
1854,188.0
1855,5.0
1856,5.0
1857,7.0
1858,9.0
1859,9.0
1860,12.0
1861,13.0
1862,14.0
1863,11.0
1864,8.0
1865,9.0
1866,12.0
1867,11.0
1868,10.0
1869,10.0
1870,6.0
1871,6.0
1872,5.0
1873,3.0
1874,6.0
1875,12.0
1876,17.0
1877,28.0
1878,36.0
1879,52.0
1880,76.0
1881,115.0
1882,138.0
1883,188.0
1884,231.0
1885,263.0
1886,293.0
1887,327.0
1888,323.0
1889,263.0
1890,5.0
1891,6.0
1892,9.0
1893,12.0
1894,9.0
1895,9.0
1896,11.0
1897,13.0
1898,13.0
1899,11.0
1900,12.0
1901,12.0
1902,11.0
1903,11.0
1904,11.0
1905,11.0
1906,7.0
1907,6.0
1908,5.0
1909,5.0
1910,12.0
1911,16.0
1912,32.0
1913,35.0
1914,47.0
1915,73.0
1916,116.0
1917,145.0
1918,203.0
1919,259.0
1920,312.0
1921,338.0
1922,346.0
1923,347.0
1924,319.0
1925,6.0
1926,7.0
1927,10.0
1928,10.0
1929,9.0
1930,10.0
1931,12.0
1932,14.0
1933,13.0
1934,13.0
1935,13.0
1936,11.0
1937,11.0
1938,12.0
1939,13.0
1940,10.0
1941,9.0
1942,6.0
1943,5.0
1944,6.0
1945,14.0
1946,19.0
1947,30.0
1948,37.0
1949,45.0
1950,65.0
1951,93.0
1952,142.0
1953,215.0
1954,311.0
1955,364.0
1956,385.0
1957,369.0
1958,347.0
1959,319.0
1960,6.0
1961,10.0
1962,10.0
1963,10.0
1964,11.0
1965,8.0
1966,10.0
1967,12.0
1968,11.0
1969,15.0
1970,13.0
1971,12.0
1972,11.0
1973,13.0
1974,13.0
1975,10.0
1976,9.0
1977,7.0
1978,5.0
1979,11.0
1980,14.0
1981,15.0
1982,25.0
1983,31.0
1984,39.0
1985,55.0
1986,92.0
1987,143.0
1988,237.0
1989,311.0
1990,364.0
1991,380.0
1992,375.0
1993,353.0
1994,313.0
1995,6.0
1996,10.0
1997,10.0
1998,11.0
1999,10.0
2000,8.0
2001,9.0
2002,12.0
2003,11.0
2004,15.0
2005,12.0
2006,12.0
2007,11.0
2008,13.0
2009,12.0
2010,10.0
2011,9.0
2012,9.0
2013,6.0
2014,11.0
2015,14.0
2016,15.0
2017,19.0
2018,27.0
2019,29.0
2020,44.0
2021,85.0
2022,137.0
2023,226.0
2024,301.0
2025,356.0
2026,360.0
2027,351.0
2028,333.0
2029,273.0
2030,6.0
2031,8.0
2032,10.0
2033,11.0
2034,10.0
2035,7.0
2036,8.0
2037,8.0
2038,10.0
2039,13.0
2040,12.0
2041,12.0
2042,11.0
2043,12.0
2044,11.0
2045,10.0
2046,9.0
2047,9.0
2048,5.0
2049,9.0
2050,14.0
2051,14.0
2052,18.0
2053,27.0
2054,28.0
2055,37.0
2056,75.0
2057,125.0
2058,187.0
2059,263.0
2060,324.0
2061,333.0
2062,319.0
2063,299.0
2064,260.0
2065,5.0
2066,7.0
2067,10.0
2068,11.0
2069,10.0
2070,7.0
2071,8.0
2072,7.0
2073,8.0
2074,10.0
2075,10.0
2076,12.0
2077,9.0
2078,11.0
2079,11.0
2080,9.0
2081,9.0
2082,8.0
2083,5.0
2084,8.0
2085,11.0
2086,13.0
2087,13.0
2088,22.0
2089,29.0
2090,41.0
2091,64.0
2092,105.0
2093,159.0
2094,213.0
2095,267.0
2096,294.0
2097,283.0
2098,261.0
2099,238.0
2100,5.0
2101,6.0
2102,9.0
2103,10.0
2104,7.0
2105,6.0
2106,6.0
2107,7.0
2108,8.0
2109,7.0
2110,7.0
2111,8.0
2112,9.0
2113,10.0
2114,10.0
2115,9.0
2116,9.0
2117,3.0
2118,4.0
2119,8.0
2120,8.0
2121,10.0
2122,11.0
2123,15.0
2124,18.0
2125,32.0
2126,57.0
2127,61.0
2128,95.0
2129,168.0
2130,213.0
2131,234.0
2132,229.0
2133,235.0
2134,216.0
