Grid_Number,doctor
0,0.4902317760057564
1,1.4891744506228977
2,2.5822115006797266
3,3.686577581411312
4,4.43117075292628
5,4.211547377540618
6,3.5391288493667226
7,3.0927327109784764
8,3.012875767593173
9,3.3260648401079718
10,3.9396518133601552
11,4.738340179923647
12,5.6440890381976745
13,5.475997512909836
14,4.369463144286909
15,3.266608319762183
16,2.1730425669505475
17,1.116405131837279
18,0.49342595856404653
19,1.3089844431291036
20,2.378292182575969
21,3.4744739856021574
22,4.578266875699513
23,5.685239487585874
24,6.79383770889958
25,6.014274590908729
26,5.075883430945109
27,4.22262341662508
28,3.5170110317013177
29,3.0364507507148173
30,2.8423157548322053
31,3.0676288427857124
32,3.6352161919598123
33,4.414986861334399
34,5.3143469389474065
35,0.7041011719883369
36,1.5725927316187869
37,2.6311973839243064
38,3.721050091208097
39,3.5163108764218203
40,3.2352714158292404
41,2.7604324696138978
42,2.158705742794921
43,2.0427667043775113
44,2.4816614178635383
45,3.258412686749766
46,4.189119876691484
47,5.191633625870764
48,5.477251017631985
49,4.371033839383503
50,3.2687088088743868
51,2.176198535679426
52,1.1225351635779282
53,0.5071416543181247
54,1.314215529857394
55,2.3811750455588685
56,3.322725726397617
57,3.927647146586426
58,4.720718178638789
59,5.622882738862212
60,5.598185796627273
61,4.575285266127231
62,3.605502542198121
63,2.7457101375826554
64,2.133321822867228
65,1.8653316837786842
66,2.193510004342826
67,2.935365779501786
68,3.85929017456097
69,4.862584838862286
70,1.6345413911700228
71,2.1561102256886207
72,3.0164149816437082
73,3.3015341269295573
74,2.6480984238219416
75,2.261739628379449
76,2.152338172243862
77,1.293392087059906
78,1.0890495372384632
79,1.7810269562164043
80,2.7624169604710995
81,3.816110615370879
82,4.8956424823013
83,5.650568537841292
84,4.586327647229142
85,3.5514419709152825
86,2.5814610506403715
87,1.7854984002554644
88,1.4781509452041057
89,1.9117317265899203
90,2.0504360117850013
91,2.473417931947871
92,3.241013260160727
93,4.166941312016998
94,5.166768342189675
95,5.330899151584921
96,4.244091574378511
97,3.174744578832104
98,2.149082434832281
99,1.277094281700664
100,0.888724695365676
101,1.4567465089395546
102,2.4345947352193393
103,3.4936020071701472
104,4.577785574985729
105,2.6015819180950257
106,2.9571829072473936
107,3.0749508704181685
108,2.400756241606306
109,1.8918835920675081
110,1.2971454765391301
111,1.5029343161278552
112,0.7768870333965484
113,0.3417889253851072
114,1.4501545499035906
115,2.5616282146183824
116,3.673389761988888
117,4.78523854361238
118,5.897125218044754
119,4.987745136244545
120,4.0565475823876
121,3.24136040149107
122,2.6514370512351504
123,2.1875646861253597
124,1.324200575296309
125,1.092903193870007
126,1.7630172825735464
127,2.737678725866086
128,3.7887203635781166
129,4.866906769258231
130,5.235255822546883
131,4.123327139651795
132,3.011413657396138
133,1.89954206944625
134,0.787889759751301
135,0.09933151443406403
136,1.158541968260711
137,2.2687958429126827
138,3.380164493563767
139,4.491820540985421
140,3.5756491975383287
141,3.5216475942479275
142,2.4975485310186833
143,1.5957311386482127
144,1.152314793900233
145,0.41029486919829794
146,0.8629652982109415
147,1.2050234880110011
148,0.9824806057606054
149,1.7179397543966957
150,2.7221734301435485
151,3.787083533911644
152,4.805350440563224
153,5.256302231282148
154,6.367467635269371
155,5.255603303991076
156,4.143784554467326
157,3.0320615298753117
158,1.9206004660659817
159,0.8104798095895213
160,0.312907710745772
161,1.4183819271727411
162,2.5295386317291126
163,3.6411792636017473
164,4.752964286858648
165,5.320520417213452
166,4.231048983417344
167,3.157289314298581
168,2.1232141795642505
169,1.2330707256408537
170,1.0028712283114811
171,1.572200193138873
172,2.505378498563473
173,3.5432882629014846
174,4.6158124231994995
175,4.4430512122651304
176,3.3322230189210638
177,2.2225163132218544
178,1.1172777716135676
