Grid_Number,bank
121,6.0
158,9.0
159,6.0
160,4.0
162,4.0
163,2.0
181,0.0
182,1.0
192,8.0
193,16.0
194,3.0
195,12.0
196,11.0
197,2.0
198,3.0
199,5.0
200,6.0
201,5.0
202,10.0
206,6.0
208,6.0
214,4.0
219,3.0
220,5.0
221,1.0
222,10.0
223,6.0
231,6.0
232,32.0
233,4.0
234,16.0
235,2.0
236,6.0
237,7.0
238,12.0
239,6.0
240,11.0
241,11.0
244,11.0
245,10.0
246,4.0
247,3.0
248,3.0
249,3.0
250,0.0
251,2.0
252,2.0
253,4.0
254,1.0
255,3.0
256,6.0
257,3.0
258,4.0
259,2.0
260,5.0
261,3.0
271,0.0
272,1.0
273,2.0
274,5.0
275,4.0
276,7.0
277,7.0
278,3.0
279,10.0
280,10.0
281,4.0
282,3.0
283,0.0
284,2.0
285,4.0
286,4.0
287,7.0
288,7.0
289,4.0
290,4.0
291,5.0
292,2.0
293,8.0
294,4.0
295,8.0
296,6.0
297,7.0
298,4.0
313,0.0
314,4.0
315,1.0
316,2.0
317,5.0
318,2.0
319,5.0
321,2.0
322,2.0
323,8.0
324,1.0
325,8.0
326,6.0
327,4.0
328,10.0
329,8.0
330,5.0
331,12.0
332,3.0
333,7.0
335,1.0
336,1.0
337,10.0
338,12.0
354,2.0
355,3.0
356,7.0
357,6.0
358,6.0
359,15.0
360,14.0
361,5.0
362,3.0
363,6.0
364,9.0
365,6.0
366,4.0
370,5.0
371,2.0
372,1.0
373,3.0
374,2.0
375,4.0
376,4.0
377,6.0
378,12.0
393,11.0
394,2.0
395,1.0
396,2.0
397,4.0
398,10.0
399,2.0
400,0.0
401,1.0
402,10.0
403,4.0
408,9.0
410,3.0
411,2.0
416,0.0
432,1.0
434,3.0
435,12.0
436,0.0
437,6.0
438,3.0
439,16.0
440,1.0
467,0.0
468,0.0
469,0.0
471,5.0
472,6.0
473,6.0
474,1.0
475,2.0
476,8.0
477,3.0
478,5.0
505,0.0
506,0.0
507,0.0
510,8.0
511,2.0
512,10.0
513,12.0
514,5.0
515,3.0
548,3.0
549,7.0
550,1.0
551,13.0
552,12.0
553,9.0
554,3.0
586,2.0
587,6.0
588,0.0
592,4.0
593,3.0
595,5.0
596,3.0
624,15.0
632,11.0
633,13.0
634,10.0
635,4.0
661,0.0
672,1.0
673,6.0
712,12.0
