Grid_Number,doctor
121,23.0
158,43.0
159,11.0
160,54.0
162,10.0
163,17.0
181,7.0
182,3.0
192,59.0
193,15.0
194,7.0
195,14.0
196,12.0
197,1.0
198,5.0
199,5.0
200,17.0
201,13.0
202,35.0
206,44.0
208,23.0
214,63.0
219,4.0
220,10.0
221,25.0
222,39.0
223,13.0
231,14.0
232,27.0
233,11.0
234,30.0
235,23.0
236,18.0
237,10.0
238,9.0
239,8.0
240,8.0
241,46.0
244,18.0
245,37.0
246,24.0
247,36.0
248,7.0
249,11.0
250,23.0
251,9.0
252,14.0
253,8.0
254,6.0
255,11.0
256,13.0
257,5.0
258,12.0
259,11.0
260,12.0
261,5.0
271,0.0
272,0.0
273,3.0
274,8.0
275,4.0
276,27.0
277,18.0
278,10.0
279,10.0
280,13.0
281,7.0
282,9.0
283,3.0
284,3.0
285,8.0
286,38.0
287,6.0
288,21.0
289,5.0
290,6.0
291,8.0
292,12.0
293,29.0
294,13.0
295,15.0
296,14.0
297,10.0
298,6.0
313,1.0
314,5.0
315,6.0
316,16.0
317,18.0
318,19.0
319,9.0
321,14.0
322,6.0
323,12.0
324,5.0
325,27.0
326,16.0
327,15.0
328,22.0
329,12.0
330,5.0
331,35.0
332,10.0
333,9.0
335,13.0
336,8.0
337,28.0
338,21.0
354,7.0
355,7.0
356,18.0
357,23.0
358,7.0
359,9.0
360,11.0
361,2.0
362,1.0
363,15.0
364,7.0
365,8.0
366,25.0
370,20.0
371,8.0
372,2.0
373,16.0
374,18.0
375,3.0
376,16.0
377,22.0
378,31.0
393,17.0
394,3.0
395,10.0
396,7.0
397,11.0
398,14.0
399,1.0
400,0.0
401,2.0
402,29.0
403,7.0
408,30.0
410,28.0
411,23.0
416,10.0
432,1.0
434,6.0
435,23.0
436,18.0
437,12.0
438,17.0
439,31.0
440,16.0
467,0.0
468,0.0
469,0.0
471,12.0
472,35.0
473,7.0
474,1.0
475,1.0
476,23.0
477,11.0
478,24.0
505,0.0
506,0.0
507,1.0
510,6.0
511,5.0
512,30.0
513,32.0
514,11.0
515,6.0
548,13.0
549,11.0
550,12.0
551,24.0
552,25.0
553,16.0
554,4.0
586,4.0
587,32.0
588,0.0
592,2.0
593,1.0
595,31.0
596,5.0
624,15.0
632,34.0
633,23.0
634,12.0
635,19.0
661,2.0
672,7.0
673,23.0
712,26.0
