Grid_Number,bus_station
121,0.3821081562047744
158,0.06783931827028705
159,0.19064399323405046
160,0.558660768911036
162,0.7881736384802472
163,0.33295004678793466
181,1.0291296267033068
182,0.7292320617051613
192,0.4308042710673114
193,0.572599171706942
194,0.2025691022264781
195,0.08101703565149047
196,0.046033959787992886
197,0.32944077348180606
198,0.2880569903217544
199,0.21714264582771264
200,0.4551629544190133
201,0.38496954838561737
202,1.0313323624031758
206,0.8142048531957999
208,1.329985119453637
214,0.03198929363229271
219,0.8119171584968822
220,0.4162593130745241
221,0.9612494278765892
222,0.36414442573131256
223,0.6775416200262633
231,0.235048670503322
232,0.4565530177944119
233,0.6606348439665464
234,0.8209953952197653
235,0.5662611034865312
236,0.15144520772386896
237,0.7716949679120629
238,0.5622026473592258
239,0.3771466650192355
240,0.11067441774532016
241,0.7985542907390916
244,0.0979806388057153
245,0.6159457123802479
246,0.28832339502405363
247,0.09790251908696998
248,0.5009031065307685
249,0.730779067356157
250,0.570495193126587
251,1.1257705814375791
252,0.93702574862858
253,0.2694510456257432
254,0.2453532286187269
255,0.11544421761743273
256,0.9664096317970631
257,0.14590499011324554
258,0.3144380539036388
259,1.0967001625666644
260,0.6930603557878385
261,0.17193436990748745
271,1.1961868211549351
272,0.96479560492852
273,0.3125465214147986
274,0.14072790247444705
275,0.3609356165653856
276,0.5823875452488786
277,0.5392111433350668
278,0.1047787913723896
279,0.34938475636308963
280,0.5166493756640727
281,0.5159155972361522
282,0.07142979996322465
283,0.7770563666186838
284,0.5705742674213936
285,0.10103707398693378
286,0.474510221930605
287,0.3309442013376317
288,0.4572507782526253
289,0.6434169874767454
290,0.3169002417197708
291,0.8847528246246852
292,0.3259690263938486
293,0.33576216504107165
294,0.038460991998994616
295,0.3468479389195885
296,0.6905366345470837
297,0.5204979169143487
298,0.5965842568465242
313,0.8602147422125402
314,0.16416630062146995
315,0.4982030370089325
316,0.27989560973034944
317,0.4537162022033692
318,0.5782841774703879
319,0.18455472711366974
321,0.5666919028427785
322,0.7120626485418627
323,0.6652781701469401
324,0.1419752275468288
325,0.8486721410040983
326,0.10110375198064156
327,0.4164861408614553
328,0.4698368712587516
329,0.11684625531787995
330,0.2355348292374643
331,0.409310651785348
332,0.5641435645033446
333,0.3599624992503995
335,0.35255948618463673
336,0.50292922290227
337,0.32409524513482096
338,0.1357045123201864
354,0.6461977294122648
355,0.1983299441764904
356,0.2942035173637278
357,0.0325773003850199
358,0.6512984287026622
359,0.19785807888682266
360,0.3095340805342825
361,0.6775466169037839
362,0.7475702483032095
363,0.41959557848466505
364,0.2595490420372211
365,0.7055266296627447
366,0.4578320683511634
370,0.027183031887000296
371,0.14852522590821185
372,0.6898830932557211
373,0.015964466237166637
374,0.5334366583320521
375,0.4351146029943063
376,0.4634360067146771
377,0.11152002577641752
378,0.5744464663744109
393,0.5063347975140301
394,0.2396108219881165
395,0.673573109328077
396,0.9696835716051332
397,0.4860233314152537
398,0.564451825238518
399,0.595488097177485
400,0.6678893993436245
401,0.18841838222860988
402,0.5272651072690713
403,0.28359732118337905
408,0.9996717512228159
410,1.511898878698157
411,0.9818255174716938
416,0.4555436219214586
432,0.6287579416319172
434,0.3094718785485535
435,0.16719884489825926
436,0.8086406729012234
437,0.466560999368575
438,0.9541128067834341
439,0.20542523999421605
440,0.2407016143898273
467,0.7784571552247251
468,0.5574296941216301
469,1.048713796438071
471,0.1956848186009397
472,0.7759089816403953
473,0.15562057040044944
474,0.5859793525343361
475,0.5634972136826503
476,1.032783531321999
477,0.7560576112212488
478,0.8099383436071925
505,0.9738622744192384
506,0.808158067252358
507,1.5870048510897656
510,0.4830964371553284
511,0.523862698114872
512,1.0684735869462534
513,0.2408757347013775
514,0.4683103705390284
515,0.5548967505515808
548,0.13050465811916606
549,0.2253160430724946
550,1.2411635366870102
551,0.12926387203353165
552,0.7532171985952543
553,0.5336474636874594
554,0.20187710910387055
586,0.25319467219428937
587,0.5163455323842213
588,1.6066012451119047
592,0.5372124049423517
593,0.7386050877839021
595,1.2075328690001144
596,0.4360094428258216
624,0.5239677027663588
632,0.8174097911987432
633,0.1623422122152273
634,0.543044965580788
635,0.31081344780780024
661,1.3137985291811582
672,0.22011200755594965
673,0.8335622924191249
712,0.1205134878308404
