Grid_Number,supermarket
1097,0.19831321828746207
1098,0.17896142990103436
1099,0.212961619169306
1103,0.1135548146557862
1157,0.3620701771696752
1158,0.2286604759220229
1159,0.3259289916443431
1161,0.257264838016113
1210,0.4480817885340887
1211,0.2264026328456229
1212,0.16592927144853306
1213,0.2226101770291301
1214,0.1557154760108732
1215,0.1877994251406831
1216,0.28990852581534915
1217,0.30412843478912777
1219,0.41517869820051595
1269,0.4084931110801431
1270,0.040638145348108064
1271,0.20129972940636806
1272,0.11587142775097027
1273,0.1618495711802636
1274,0.2784587942315108
1275,0.1748479552032152
1276,0.16847704604251226
1277,0.3590193386844829
1325,0.2450908011414183
1326,0.2528994999860065
1327,0.2002962506402358
1328,0.19929055021985084
1329,0.16233920097544666
1330,0.12576752104532415
1331,0.21682906237643146
1332,0.12777349568786114
1333,0.15507850909865506
1334,0.11991593779515253
1335,0.10996581047709532
1336,0.07091172223910568
1383,0.4228580138128881
1384,0.19481745692223548
1385,0.4259706739551861
1386,0.25753462682711964
1387,0.16040776090848527
1388,0.04940182174122526
1389,0.1667710903858528
1390,0.21124430928120005
1391,0.07058649797035962
1392,0.17208649521240948
1393,0.3209705511470339
1394,0.0556439444918099
1395,0.2509401324299889
1440,0.4573630859711158
1441,0.451921193168005
1442,0.3708583049798652
1443,0.250172229796868
1444,0.0662620129261124
1445,0.1558641586350713
1446,0.0715126428964588
1447,0.16911988800276434
1448,0.21951699104587452
1449,0.4871377346645859
1450,0.17652359283419594
1451,0.18355019094856176
1500,0.20397520335460215
1501,0.3218786736342996
1502,0.3477708395048293
1504,0.368338563357815
1506,0.09270703497212378
1507,0.03609986021445045
1508,0.05422316521676365
1509,0.12249546771513133
1510,0.43209451357085854
1559,0.14890860941628595
1560,0.18498389234257315
1565,0.4282914787732408
1566,0.24347982317413755
1619,0.03557506339532755
1620,0.07430563255414352
1621,0.3180246917381009
1623,0.2737246493901049
1624,0.6614217846348817
1625,0.10213845369308863
1631,0.07107500297593985
1632,0.4230145248413396
1676,0.22469703641888406
1678,0.1861666536393542
1679,0.17409108470871598
1680,0.1773278278408851
1681,0.4669679497826892
1682,0.4011753057140028
1686,0.11842888736273514
1689,0.1961860872081901
1690,0.26786096313653435
1691,0.1719500713184707
1736,0.17705022581521385
1738,0.21857381948574345
1739,0.027796681906129942
1742,0.10068566082566736
1748,0.2563419981300137
1749,0.028060111396058823
1750,0.17784543895998073
1794,0.25876369007953337
1795,0.0805782542893321
1796,0.09642694986006092
1797,0.3218676567364099
1800,0.2834319338481109
1803,0.22033355030085255
1806,0.21843181191508326
1807,0.3272998756838466
1808,0.06609715814879419
1809,0.15056594092949133
1810,0.1979416886840578
1842,0.7169367466474205
1854,0.006085562029094218
1855,0.08010404227370835
1856,0.12542061319930392
1865,0.10823719401456318
1866,0.2342746394360819
1867,0.11669171919546903
1868,0.4441517717117893
1901,0.5786446917158768
1913,0.02787324661782561
1914,0.11043490566687147
1984,0.020035656676272055
2037,0.4472587656485058
2041,0.2722381541993469
2043,0.3835484672882651
2093,0.11936987912231535
2097,0.13743200753749818
2098,0.0924923141872742
2099,0.022525104557185198
2100,0.03205358048216544
2101,0.5203332933709388
2102,0.4306054245851629
2152,0.6135182103095553
2159,0.393862894798864
2212,0.2544380441569002
2213,0.5675628989895253
2214,0.15607375902714274
2216,0.3639992187744676
2217,0.3953933821939243
2218,0.1413062200060764
2219,0.13287795719678508
2273,0.049196559976814484
2275,0.20490256496898246
2277,0.3972650185087507
2278,0.2506519711232657
2279,0.2306095840540548
2393,0.8134689209548948
