Grid_Number,primary_school
1097,0.0
1098,0.0
1099,0.0
1103,2.0
1157,1.0
1158,0.0
1159,0.0
1161,0.0
1210,2.0
1211,2.0
1212,1.0
1213,1.0
1214,2.0
1215,1.0
1216,3.0
1217,2.0
1219,0.0
1269,0.0
1270,4.0
1271,3.0
1272,3.0
1273,3.0
1274,2.0
1275,3.0
1276,2.0
1277,0.0
1325,1.0
1326,1.0
1327,3.0
1328,3.0
1329,3.0
1330,4.0
1331,1.0
1332,1.0
1333,1.0
1334,1.0
1335,1.0
1336,0.0
1383,1.0
1384,2.0
1385,2.0
1386,3.0
1387,3.0
1388,3.0
1389,7.0
1390,4.0
1391,2.0
1392,1.0
1393,2.0
1394,1.0
1395,4.0
1440,1.0
1441,4.0
1442,2.0
1443,3.0
1444,1.0
1445,1.0
1446,2.0
1447,3.0
1448,2.0
1449,3.0
1450,2.0
1451,3.0
1500,1.0
1501,0.0
1502,0.0
1504,2.0
1506,2.0
1507,4.0
1508,2.0
1509,4.0
1510,2.0
1559,0.0
1560,0.0
1565,1.0
1566,1.0
1619,1.0
1620,5.0
1621,2.0
1623,4.0
1624,1.0
1625,3.0
1631,5.0
1632,3.0
1676,0.0
1678,2.0
1679,4.0
1680,2.0
1681,1.0
1682,4.0
1686,5.0
1689,3.0
1690,0.0
1691,2.0
1736,1.0
1738,3.0
1739,3.0
1742,5.0
1748,6.0
1749,0.0
1750,2.0
1794,1.0
1795,1.0
1796,2.0
1797,0.0
1800,0.0
1803,6.0
1806,7.0
1807,0.0
1808,4.0
1809,3.0
1810,0.0
1842,0.0
1854,2.0
1855,0.0
1856,2.0
1865,2.0
1866,4.0
1867,1.0
1868,0.0
1901,0.0
1913,1.0
1914,1.0
1984,0.0
2037,0.0
2041,2.0
2043,2.0
2093,2.0
2097,1.0
2098,1.0
2099,1.0
2100,3.0
2101,0.0
2102,2.0
2152,0.0
2159,0.0
2212,1.0
2213,0.0
2214,1.0
2216,0.0
2217,0.0
2218,3.0
2219,1.0
2273,1.0
2275,0.0
2277,1.0
2278,1.0
2279,0.0
2393,0.0
