Grid_Number,bus_station
1097,2.359026179773178
1098,1.6951862471206292
1099,0.689486881901967
1103,1.0065923022432213
1157,0.9965005969014752
1158,0.8737901872480323
1159,0.7596396639540643
1161,0.66723955828656
1210,0.5276975862730249
1211,0.5099611376394975
1212,0.6679384458017681
1213,1.336100088381607
1214,1.0982636607612604
1215,0.19430421816278756
1216,0.7398940767470196
1217,0.5638768169698666
1219,0.13693858144630194
1269,0.5746396093176203
1270,0.6782456040093277
1271,1.0970589653497704
1272,0.7769712153064621
1273,0.4018698720309548
1274,0.35829552816516635
1275,0.7158061498159508
1276,0.40755771719834333
1277,0.7236872337557094
1325,0.5742683992039578
1326,0.5967362069886739
1327,0.7789718691856259
1328,0.9296686151718556
1329,1.5849919967766612
1330,1.0211640514282472
1331,0.1110591326484927
1332,0.9178314929926986
1333,0.7244744330425542
1334,0.5474434839449568
1335,0.3596845960634323
1336,0.3176495500580355
1383,0.8363586190635229
1384,0.3255856587298127
1385,1.0643452144780006
1386,0.7965917363826431
1387,0.08756237548842405
1388,0.5339108201251707
1389,0.4509978116650142
1390,0.6646674926679991
1391,0.10343775676565516
1392,0.4448467648457844
1393,0.2392271758813319
1394,0.34105831269965564
1395,0.4085731233872126
1440,0.20004778556177288
1441,0.5536134746268098
1442,0.24937764508277674
1443,1.0017561932205443
1444,1.270547737261001
1445,1.1921055142206978
1446,0.7150446764201095
1447,0.3909932828945975
1448,0.5183000152785243
1449,0.6607091527338099
1450,0.3871366764777317
1451,0.4210951651451594
1500,0.5474246540833978
1501,0.22591909745219124
1502,0.28284599473665034
1504,0.7304696224165493
1506,0.5618288867058097
1507,0.2811307427826472
1508,0.13136869949175728
1509,0.4333299892483927
1510,0.7511905678962807
1559,1.6255948832441138
1560,1.2400830696018763
1565,0.7404592059780631
1566,0.9797567271296468
1619,1.3478722541087793
1620,0.2799863961623929
1621,0.8321082256478463
1623,0.6293008066850061
1624,0.3455849268380796
1625,0.5869228094216146
1631,0.2315627995008842
1632,0.9730421699480688
1676,0.9311214967944744
1678,0.7270964103740039
1679,0.18649840885017852
1680,0.9409814633793244
1681,0.4468222400367965
1682,0.8415950197235049
1686,0.3009828852162358
1689,1.2183871643570483
1690,1.3091363564953702
1691,0.5052697466728789
1736,2.106967356913283
1738,0.8374571778867707
1739,0.8000884087933486
1742,0.8582746682157022
1748,0.936570156519484
1749,1.8180012666387413
1750,0.975919603756421
1794,1.6457610600356245
1795,1.6812523540052522
1796,0.7476150844398102
1797,0.3810424940199767
1800,0.5159735242199976
1803,0.046664598486234006
1806,0.6883183932100299
1807,1.5684891537593637
1808,1.4425111933732948
1809,1.4139221063186551
1810,0.4628795531874821
1842,0.9154758635471436
1854,0.7774440076547631
1855,0.252002110220624
1856,0.8617151705928802
1865,0.6415364784525113
1866,0.4918191179995223
1867,0.3920562903424048
1868,0.9937816104786472
1901,0.4433062171652987
1913,0.8555627297079113
1914,1.0869205716149242
1984,1.0507258774837314
2037,0.4460781669089727
2041,0.4308321293851952
2043,0.454579393963744
2093,0.2771295118478038
2097,0.7898278006842627
2098,0.4047422343198603
2099,1.3969410672554323
2100,0.5833565746425871
2101,0.548231225270248
2102,0.838600138540428
2152,1.3423928300184111
2159,1.0762294106961274
2212,0.7763475816523817
2213,0.4050041607774606
2214,1.482633978612521
2216,0.2939313909966855
2217,1.1802241507358704
2218,1.1654740823732808
2219,0.3936741380263656
2273,1.2056277635329913
2275,0.7919513275404491
2277,1.839743211975376
2278,1.4768963805748887
2279,1.8575933489081382
2393,0.8914617758768597
