Grid_Number,primary_school
1097,0.6145459550047427
1098,0.7795091542839335
1099,1.2821932453890903
1103,0.5097682355331825
1157,0.6620044264660974
1158,0.7189809396766237
1159,0.9842192989505296
1161,1.101838200161541
1210,0.38831698921651503
1211,0.4118053539063213
1212,0.5987286488324514
1213,0.3990866215278671
1214,0.4661849681235482
1215,0.4374518684543687
1216,0.4494827998440569
1217,0.33717184780113163
1219,0.7792556554483535
1269,0.6932622762337568
1270,0.17167398494174071
1271,0.36300054312633295
1272,0.2522042628069697
1273,0.4509216656465522
1274,0.4980409939362516
1275,0.3490188703109657
1276,0.16847704604251226
1277,0.9218702335005092
1325,0.524185515118253
1326,0.537702221865972
1327,0.16863798467842062
1328,0.23404810071753515
1329,0.1817659051069157
1330,0.2358512098519228
1331,0.31954669163809
1332,0.4852777153158983
1333,0.5402377355576766
1334,0.4774684992668671
1335,0.4199858895312408
1336,0.9321758968552176
1383,0.16669380329606387
1384,0.20219960702969528
1385,0.4130349770351889
1386,0.38416100970219497
1387,0.3594311183218721
1388,0.04939652190935076
1389,0.08033468421292493
1390,0.126398028064036
1391,0.3044714122602191
1392,0.3443504160444679
1393,0.3203207420908533
1394,0.43563514745378745
1395,0.3303441986740626
1440,0.5735600585919981
1441,0.1901498085672168
1442,0.4518971051898639
1443,0.3888563712979569
1444,0.5633716448440194
1445,0.6296501533350348
1446,0.5271991203335271
1447,0.22204343801474274
1448,0.4296335932757454
1449,0.5338874490246416
1450,0.08417882712288957
1451,0.2206608643758161
1500,0.4350218399091481
1501,0.6272482560586563
1502,0.6764610930611674
1504,0.27272312448327674
1506,0.5040278393289299
1507,0.3063713853062381
1508,0.4390110770394992
1509,0.3105529379749531
1510,0.2863849846593233
1559,0.6598059277127064
1560,0.6807589576304577
1565,0.2723823267712577
1566,0.3468160600514579
1619,0.21582237222633724
1620,0.503518631206608
1621,0.43341070478419175
1623,0.4561824006955731
1624,0.5573585865897652
1625,0.3871008454734365
1631,0.16940001729765572
1632,0.1930900590775483
1676,0.8004388077754964
1678,0.16980438769469616
1679,0.3001135699714281
1680,0.2865338082851739
1681,0.5091732183774974
1682,0.22957078164105904
1686,0.10422092528027307
1689,0.3392617756548629
1690,0.6863473891178243
1691,0.5735661258858085
1736,0.4915294197722661
1738,0.17437319686558647
1739,0.40714284101688175
1742,0.13704266814016045
1748,0.030278259439637155
1749,0.6775663428580054
1750,0.21835758396311555
1794,0.3735284195827785
1795,0.37377170401900617
1796,0.04903868427261167
1797,0.8705191422666254
1800,0.7460196299003491
1803,0.05115062575634672
1806,0.09668249749566278
1807,0.5966941006791826
1808,0.17525539802054954
1809,0.2693262694899755
1810,0.7539990664348939
1842,2.673884340172441
1854,0.4364813277505336
1855,0.5825210954586627
1856,0.2538378487178784
1865,0.4168825384174079
1866,0.3182856787180989
1867,0.473979999415279
1868,0.8829281222643426
1901,2.373124879525783
1913,0.33168153953611085
1914,0.4024931946691353
1984,0.8387753090579703
2037,0.5872321916589319
2041,0.30816126626718643
2043,0.2607707144786792
2093,0.1701068622189109
2097,0.4315491564704674
2098,0.4965005081542695
2099,0.26277663030942044
2100,0.2602315966758958
2101,0.6979987405619654
2102,0.3183936293023211
2152,0.6957394591322908
2159,0.652124246069319
2212,0.5383266059475151
2213,0.7178387821154635
2214,0.3387622084807177
2216,1.1825297525152625
2217,0.6318828409023772
2218,0.49998826677384006
2219,0.2473283733763801
2273,0.3793169566453905
2275,0.8883959861306329
2277,0.524138998219588
2278,0.2377691006674377
2279,1.203410893802335
2393,0.6474263467959036
