Grid_Number,local_government_office
1097,0.4117613746131165
1098,0.13221788251564706
1099,0.16854413232994087
1103,0.536245059375767
1157,0.3591703235571854
1158,0.0654249512946969
1159,0.036085145401511066
1161,0.12516561589451505
1210,0.1688218824189681
1211,0.21379388921897088
1212,0.3366909966019409
1213,0.4338321325544684
1214,0.28197752835632384
1215,0.3072432200976501
1216,0.2949312897955877
1217,0.5063743151952267
1219,0.29861346574569875
1269,0.24268093120255385
1270,0.3201423567555824
1271,0.293484316214227
1272,0.1351721030896995
1273,0.38901331526198096
1274,0.1021245690776848
1275,0.17155797536494016
1276,0.19662640820713864
1277,0.19332251481853016
1325,0.4776926703789391
1326,0.5042776698332605
1327,0.07093314219379766
1328,0.35970919863417
1329,0.3661331627031168
1330,0.2636475747981195
1331,0.12211851990142282
1332,0.22383680881272128
1333,0.2427336126395189
1334,0.2738264979224474
1335,0.2025630591896493
1336,0.4039873690030235
1383,0.2721826349709639
1384,0.3204240783112022
1385,0.2717641965054909
1386,0.07177235393668771
1387,0.07630983743347823
1388,0.03420215832565167
1389,0.4644254770748814
1390,0.3598831923561021
1391,0.1347407511546737
1392,0.10960484741020857
1393,0.4669515571662381
1394,0.3118853594828687
1395,0.2524776509958479
1440,0.18885189848971093
1441,0.7214854707516031
1442,0.20425715630737695
1443,0.06829770726530597
1444,0.032879372687903766
1445,0.2313438610836845
1446,0.21706990630890746
1447,0.2602856120616712
1448,0.515836759249051
1449,0.1443318864762865
1450,0.2613883281239508
1451,0.3213765010205488
1500,0.14521642352664155
1501,0.14970710614584354
1502,0.2439720046617483
1504,0.107157277538328
1506,0.059175395192284576
1507,0.12592171509364095
1508,0.0317344656964558
1509,0.029788070645434813
1510,0.18950900027912826
1559,0.2019940093711981
1560,0.15052877939572545
1565,0.07994588278974789
1566,0.15779082422119992
1619,0.09158475679123716
1620,0.11226282052021297
1621,0.1303375664101051
1623,0.05798217275186979
1624,0.10631913634397926
1625,0.3070916040481751
1631,0.10803787105483263
1632,0.09935973836283156
1676,0.16613464972874364
1678,0.20652698532970032
1679,0.21609787462522126
1680,0.12611962206277666
1681,0.4646069395224775
1682,0.3689251721143127
1686,0.10422092528027307
1689,0.4420021570123319
1690,0.09777008030707372
1691,0.4276246835839442
1736,0.09159082497331887
1738,0.2915487032578624
1739,0.19131334594133806
1742,0.11486751838972566
1748,0.13427330888269265
1749,0.18437019509963287
1750,0.4481998434265225
1794,0.08144810433575976
1795,0.3279403216876252
1796,0.2968238654601207
1797,0.18423826489634249
1800,0.17942816544855364
1803,0.3267885744927337
1806,0.4225613537537634
1807,0.2542148454031618
1808,0.2024855010238826
1809,0.4286519218565809
1810,0.31372379401765915
1842,0.5464474281014376
1854,0.0639747296268115
1855,0.6217597170997774
1856,0.03950812219140045
1865,0.23116315063366946
1866,0.09669321069262142
1867,0.07829342521473981
1868,0.3497411520319047
1901,0.5881350210708365
1913,0.21827276165235002
1914,0.4492681539254776
1984,0.3233522142158075
2037,0.17086369192880402
2041,0.4961032670172153
2043,0.051303091409787484
2093,0.2467300987413961
2097,0.10109696444030568
2098,0.23784540438648816
2099,0.2825970972160171
2100,0.17914430319025448
2101,0.3182362173876185
2102,0.41037247266097854
2152,0.36529626692645417
2159,0.0903813718000834
2212,0.3425755223391405
2213,0.4378573799908384
2214,0.13257187230822892
2216,0.4908598389422578
2217,0.7097343361145145
2218,0.19337691160876588
2219,0.2830257305350986
2273,0.2802516505524072
2275,0.4439257531786944
2277,0.3862808903394458
2278,0.4967677321819465
2279,0.0846109020606458
2393,0.1492137539063802
