Grid_Number,doctor
1097,29.0
1098,18.0
1099,14.0
1103,48.0
1157,26.0
1158,20.0
1159,17.0
1161,52.0
1210,71.0
1211,119.0
1212,141.0
1213,142.0
1214,104.0
1215,75.0
1216,64.0
1217,45.0
1219,38.0
1269,92.0
1270,119.0
1271,151.0
1272,158.0
1273,141.0
1274,124.0
1275,132.0
1276,98.0
1277,59.0
1325,114.0
1326,110.0
1327,104.0
1328,116.0
1329,122.0
1330,135.0
1331,158.0
1332,154.0
1333,158.0
1334,140.0
1335,122.0
1336,122.0
1383,107.0
1384,138.0
1385,167.0
1386,154.0
1387,126.0
1388,104.0
1389,99.0
1390,118.0
1391,128.0
1392,136.0
1393,154.0
1394,146.0
1395,125.0
1440,85.0
1441,115.0
1442,126.0
1443,154.0
1444,142.0
1445,157.0
1446,114.0
1447,107.0
1448,98.0
1449,108.0
1450,112.0
1451,130.0
1500,119.0
1501,147.0
1502,174.0
1504,138.0
1506,103.0
1507,87.0
1508,87.0
1509,110.0
1510,129.0
1559,125.0
1560,144.0
1565,111.0
1566,88.0
1619,154.0
1620,155.0
1621,142.0
1623,98.0
1624,97.0
1625,113.0
1631,113.0
1632,109.0
1676,97.0
1678,134.0
1679,110.0
1680,127.0
1681,120.0
1682,120.0
1686,141.0
1689,115.0
1690,122.0
1691,98.0
1736,84.0
1738,104.0
1739,149.0
1742,106.0
1748,118.0
1749,99.0
1750,70.0
1794,64.0
1795,62.0
1796,88.0
1797,126.0
1800,113.0
1803,136.0
1806,123.0
1807,152.0
1808,138.0
1809,90.0
1810,33.0
1842,6.0
1854,61.0
1855,102.0
1856,147.0
1865,120.0
1866,186.0
1867,147.0
1868,98.0
1901,5.0
1913,76.0
1914,127.0
1984,134.0
2037,71.0
2041,89.0
2043,131.0
2093,57.0
2097,44.0
2098,49.0
2099,72.0
2100,90.0
2101,111.0
2102,79.0
2152,66.0
2159,70.0
2212,32.0
2213,52.0
2214,69.0
2216,39.0
2217,41.0
2218,56.0
2219,57.0
2273,105.0
2275,64.0
2277,49.0
2278,54.0
2279,44.0
2393,108.0
