Grid_Number,supermarket
571,8.0
572,11.0
573,13.0
574,17.0
575,17.0
576,18.0
577,16.0
578,15.0
579,14.0
580,11.0
581,3.0
582,3.0
583,3.0
584,3.0
585,2.0
586,2.0
587,2.0
588,2.0
589,2.0
590,1.0
591,1.0
592,3.0
593,3.0
594,4.0
595,4.0
596,4.0
597,4.0
598,6.0
599,6.0
600,5.0
601,6.0
602,6.0
603,8.0
604,8.0
605,9.0
606,8.0
607,6.0
608,3.0
609,4.0
610,6.0
611,7.0
612,7.0
613,9.0
614,9.0
615,10.0
616,8.0
617,8.0
618,8.0
619,12.0
620,11.0
621,13.0
622,14.0
623,15.0
624,15.0
625,16.0
626,15.0
627,11.0
628,9.0
629,9.0
630,9.0
631,11.0
632,15.0
633,18.0
634,18.0
635,18.0
636,16.0
637,14.0
638,11.0
639,6.0
640,6.0
641,3.0
642,3.0
643,2.0
644,2.0
645,2.0
646,2.0
647,2.0
648,2.0
649,1.0
650,4.0
651,6.0
652,7.0
653,7.0
654,8.0
655,9.0
656,4.0
657,4.0
658,6.0
659,6.0
660,6.0
661,6.0
662,6.0
663,5.0
664,5.0
665,5.0
666,4.0
667,4.0
668,4.0
669,6.0
670,7.0
671,8.0
672,12.0
673,11.0
674,13.0
675,15.0
676,14.0
677,13.0
678,17.0
679,14.0
680,17.0
681,19.0
682,19.0
683,20.0
684,19.0
685,17.0
686,16.0
687,16.0
688,14.0
689,12.0
690,10.0
691,16.0
692,16.0
693,17.0
694,18.0
695,17.0
696,12.0
697,7.0
698,5.0
699,6.0
700,3.0
701,3.0
702,2.0
703,2.0
704,2.0
705,2.0
706,2.0
707,2.0
708,4.0
709,6.0
710,6.0
711,6.0
712,7.0
713,7.0
714,8.0
715,9.0
716,4.0
717,3.0
718,6.0
719,6.0
720,6.0
721,5.0
722,3.0
723,4.0
724,4.0
725,4.0
726,5.0
727,5.0
728,6.0
729,8.0
730,9.0
731,10.0
732,14.0
733,19.0
734,25.0
735,29.0
736,32.0
737,31.0
738,29.0
739,28.0
740,27.0
741,34.0
742,28.0
743,28.0
744,24.0
745,22.0
746,30.0
747,28.0
748,22.0
749,17.0
750,17.0
751,18.0
752,20.0
753,19.0
754,16.0
755,10.0
756,8.0
757,6.0
758,5.0
759,3.0
760,2.0
761,2.0
762,2.0
763,2.0
764,0.0
765,2.0
766,0.0
767,6.0
768,6.0
769,6.0
770,6.0
771,6.0
772,7.0
773,8.0
774,8.0
775,4.0
776,5.0
777,6.0
778,5.0
779,5.0
780,4.0
781,3.0
782,2.0
783,2.0
784,3.0
785,4.0
786,4.0
787,6.0
788,9.0
789,10.0
790,12.0
791,18.0
792,28.0
793,35.0
794,42.0
795,45.0
796,48.0
797,56.0
798,60.0
799,48.0
800,47.0
801,41.0
802,42.0
803,40.0
804,47.0
805,45.0
806,39.0
807,35.0
808,32.0
809,34.0
810,31.0
811,24.0
812,20.0
813,16.0
814,11.0
815,9.0
816,8.0
817,4.0
818,2.0
819,2.0
820,2.0
821,2.0
822,0.0
823,0.0
824,0.0
825,1.0
826,6.0
827,6.0
828,7.0
829,6.0
830,6.0
831,7.0
832,7.0
833,8.0
834,8.0
835,4.0
836,5.0
837,5.0
838,4.0
839,3.0
840,2.0
841,3.0
842,3.0
843,3.0
844,4.0
845,5.0
846,6.0
847,8.0
848,11.0
849,15.0
850,24.0
851,36.0
852,48.0
853,58.0
854,63.0
855,65.0
856,69.0
857,78.0
858,78.0
859,72.0
860,74.0
861,70.0
862,71.0
863,70.0
864,72.0
865,59.0
866,60.0
867,60.0
868,59.0
869,51.0
870,41.0
871,30.0
872,19.0
873,12.0
874,11.0
875,9.0
876,6.0
877,1.0
878,1.0
879,2.0
880,2.0
881,2.0
882,0.0
883,1.0
884,1.0
885,0.0
886,7.0
887,7.0
888,7.0
889,8.0
890,7.0
891,7.0
892,8.0
893,7.0
894,4.0
895,5.0
896,4.0
897,3.0
898,4.0
899,5.0
900,5.0
901,6.0
902,8.0
903,7.0
904,8.0
905,9.0
906,9.0
907,12.0
908,18.0
909,42.0
910,51.0
911,61.0
912,80.0
913,88.0
914,88.0
915,92.0
916,102.0
917,112.0
918,109.0
919,107.0
920,94.0
921,93.0
922,93.0
923,110.0
924,110.0
925,98.0
926,86.0
927,81.0
928,70.0
929,52.0
930,41.0
931,23.0
932,17.0
933,14.0
934,10.0
935,7.0
936,2.0
937,1.0
938,1.0
939,1.0
940,1.0
941,1.0
942,1.0
943,1.0
944,7.0
945,7.0
946,7.0
947,7.0
948,8.0
949,8.0
950,8.0
951,8.0
952,6.0
953,3.0
954,3.0
955,4.0
956,5.0
957,5.0
958,6.0
959,6.0
960,7.0
961,7.0
962,7.0
963,8.0
964,8.0
965,10.0
966,11.0
967,27.0
968,51.0
969,65.0
970,78.0
971,92.0
972,111.0
973,125.0
974,148.0
975,148.0
976,149.0
977,149.0
978,147.0
979,148.0
980,129.0
981,134.0
982,134.0
983,133.0
984,118.0
985,107.0
986,98.0
987,85.0
988,62.0
989,51.0
990,39.0
991,24.0
992,20.0
993,11.0
994,8.0
995,3.0
996,2.0
997,1.0
998,1.0
999,1.0
1000,1.0
1001,1.0
1002,1.0
1003,6.0
1004,7.0
1005,7.0
1006,7.0
1007,8.0
1008,8.0
1009,8.0
1010,8.0
1011,3.0
1012,3.0
1013,3.0
1014,3.0
1015,4.0
1016,5.0
1017,7.0
1018,7.0
1019,7.0
1020,7.0
1021,7.0
1022,7.0
1023,7.0
1024,9.0
1025,15.0
1026,31.0
1027,61.0
1028,76.0
1029,87.0
1030,107.0
1031,136.0
1032,170.0
1033,186.0
1034,201.0
1035,197.0
1036,203.0
1037,200.0
1038,197.0
1039,179.0
1040,171.0
1041,159.0
1042,152.0
1043,138.0
1044,119.0
1045,107.0
1046,96.0
1047,78.0
1048,56.0
1049,42.0
1050,26.0
1051,18.0
1052,14.0
1053,10.0
1054,4.0
1055,2.0
1056,2.0
1057,1.0
1058,1.0
1059,1.0
1060,1.0
1061,1.0
1062,2.0
1063,6.0
1064,7.0
1065,7.0
1066,8.0
1067,8.0
1068,0.0
1069,4.0
1070,3.0
1071,3.0
1072,3.0
1073,4.0
1074,4.0
1075,4.0
1076,6.0
1077,6.0
1078,7.0
1079,7.0
1080,7.0
1081,7.0
1082,9.0
1083,10.0
1084,22.0
1085,43.0
1086,76.0
1087,94.0
1088,111.0
1089,146.0
1090,180.0
1091,211.0
1092,229.0
1093,239.0
1094,251.0
1095,246.0
1096,257.0
1097,249.0
1098,257.0
1099,229.0
1100,209.0
1101,185.0
1102,156.0
1103,135.0
1104,118.0
1105,115.0
1106,94.0
1107,67.0
1108,53.0
1109,32.0
1110,21.0
1111,15.0
1112,9.0
1113,4.0
1114,3.0
1115,3.0
1116,2.0
1117,2.0
1118,1.0
1119,3.0
1120,3.0
1121,2.0
1122,2.0
1123,5.0
1124,6.0
1125,7.0
1126,5.0
1127,3.0
1128,3.0
1129,3.0
1130,3.0
1131,3.0
1132,4.0
1133,3.0
1134,4.0
1135,6.0
1136,6.0
1137,7.0
1138,7.0
1139,7.0
1140,9.0
1141,11.0
1142,12.0
1143,23.0
1144,49.0
1145,80.0
1146,115.0
1147,143.0
1148,177.0
1149,225.0
1150,275.0
1151,286.0
1152,295.0
1153,289.0
1154,302.0
1155,298.0
1156,316.0
1157,303.0
1158,272.0
1159,7.0
1160,224.0
1161,198.0
1162,154.0
1163,137.0
1164,126.0
1165,104.0
1166,71.0
1167,61.0
1168,43.0
1169,21.0
1170,12.0
1171,10.0
1172,8.0
1173,4.0
1174,3.0
1175,2.0
1176,3.0
1177,4.0
1178,4.0
1179,3.0
1180,2.0
1181,2.0
1182,2.0
1183,2.0
1184,2.0
1185,3.0
1186,2.0
1187,3.0
1188,3.0
1189,3.0
1190,3.0
1191,3.0
1192,4.0
1193,5.0
1194,6.0
1195,6.0
1196,7.0
1197,7.0
1198,7.0
1199,11.0
1200,11.0
1201,17.0
1202,34.0
1203,66.0
1204,108.0
1205,131.0
1206,160.0
1207,212.0
1208,274.0
1209,307.0
1210,9.0
1211,20.0
1212,23.0
1213,10.0
1214,11.0
1215,8.0
1216,338.0
1217,295.0
1218,266.0
1219,9.0
1220,230.0
1221,201.0
1222,151.0
1223,128.0
1224,112.0
1225,86.0
1226,64.0
1227,44.0
1228,19.0
1229,14.0
1230,11.0
1231,8.0
1232,4.0
1233,3.0
1234,3.0
1235,4.0
1236,4.0
1237,4.0
1238,0.0
1239,2.0
1240,3.0
1241,3.0
1242,3.0
1243,3.0
1244,3.0
1245,1.0
1246,2.0
1247,3.0
1248,3.0
1249,3.0
1250,3.0
1251,4.0
1252,4.0
1253,6.0
1254,7.0
1255,7.0
1256,8.0
1257,10.0
1258,16.0
1259,21.0
1260,36.0
1261,54.0
1262,88.0
1263,125.0
1264,175.0
1265,205.0
1266,241.0
1267,284.0
1268,333.0
1269,7.0
1270,14.0
1271,16.0
1272,12.0
1273,16.0
1274,20.0
1275,12.0
1276,11.0
1277,295.0
1278,258.0
1279,249.0
1280,218.0
1281,164.0
1282,131.0
1283,105.0
1284,88.0
1285,68.0
1286,48.0
1287,35.0
1288,22.0
1289,17.0
1290,12.0
1291,4.0
1292,3.0
1293,4.0
1294,4.0
1295,4.0
1296,4.0
1297,0.0
1298,0.0
1299,3.0
1300,3.0
1301,3.0
1302,3.0
1303,2.0
1304,2.0
1305,1.0
1306,1.0
1307,2.0
1308,2.0
1309,2.0
1310,2.0
1311,4.0
1312,5.0
1313,7.0
1314,9.0
1315,11.0
1316,14.0
1317,24.0
1318,35.0
1319,53.0
1320,86.0
1321,110.0
1322,161.0
1323,209.0
1324,260.0
1325,12.0
1326,14.0
1327,7.0
1328,8.0
1329,12.0
1330,16.0
1331,16.0
1332,13.0
1333,10.0
1334,12.0
1335,24.0
1336,296.0
1337,268.0
1338,246.0
1339,221.0
1340,186.0
1341,143.0
1342,101.0
1343,84.0
1344,70.0
1345,48.0
1346,39.0
1347,27.0
1348,18.0
1349,11.0
1350,10.0
1351,3.0
1352,5.0
1353,4.0
1354,4.0
1355,4.0
1356,4.0
1357,2.0
1358,0.0
1359,3.0
1360,2.0
1361,2.0
1362,2.0
1363,2.0
1364,2.0
1365,1.0
1366,2.0
1367,2.0
1368,2.0
1369,3.0
1370,3.0
1371,4.0
1372,5.0
1373,11.0
1374,13.0
1375,17.0
1376,35.0
1377,52.0
1378,73.0
1379,99.0
1380,152.0
1381,190.0
1382,236.0
1383,11.0
1384,14.0
1385,12.0
1386,13.0
1387,20.0
1388,12.0
1389,8.0
1390,13.0
1391,14.0
1392,15.0
1393,11.0
1394,11.0
1395,19.0
1396,280.0
1397,245.0
1398,213.0
1399,173.0
1400,133.0
1401,114.0
1402,94.0
1403,77.0
1404,55.0
1405,43.0
1406,29.0
1407,20.0
1408,12.0
1409,10.0
1410,4.0
1411,5.0
1412,5.0
1413,5.0
1414,4.0
1415,4.0
1416,2.0
1417,2.0
1418,2.0
1419,2.0
1420,2.0
1421,2.0
1422,2.0
1423,2.0
1424,2.0
1425,2.0
1426,2.0
1427,2.0
1428,3.0
1429,6.0
1430,6.0
1431,8.0
1432,15.0
1433,20.0
1434,29.0
1435,44.0
1436,62.0
1437,94.0
1438,127.0
1439,177.0
1440,226.0
1441,7.0
1442,9.0
1443,8.0
1444,380.0
1445,13.0
1446,15.0
1447,13.0
1448,19.0
1449,8.0
1450,7.0
1451,16.0
1452,389.0
1453,312.0
1454,298.0
1455,275.0
1456,241.0
1457,208.0
1458,158.0
1459,139.0
1460,119.0
1461,106.0
1462,81.0
1463,64.0
1464,50.0
1465,30.0
1466,20.0
1467,12.0
1468,8.0
1469,8.0
1470,4.0
1471,5.0
1472,5.0
1473,5.0
1474,4.0
1475,2.0
1476,2.0
1477,2.0
1478,2.0
1479,2.0
1480,2.0
1481,2.0
1482,2.0
1483,2.0
1484,2.0
1485,2.0
1486,3.0
1487,7.0
1488,8.0
1489,7.0
1490,12.0
1491,23.0
1492,26.0
1493,34.0
1494,46.0
1495,79.0
1496,119.0
1497,155.0
1498,207.0
1499,269.0
1500,308.0
1501,11.0
1502,11.0
1503,407.0
1504,9.0
1505,410.0
1506,13.0
1507,43.0
1508,23.0
1509,8.0
1510,10.0
1511,410.0
1512,337.0
1513,305.0
1514,272.0
1515,233.0
1516,205.0
1517,173.0
1518,150.0
1519,130.0
1520,106.0
1521,85.0
1522,59.0
1523,43.0
1524,38.0
1525,22.0
1526,13.0
1527,9.0
1528,9.0
1529,4.0
1530,5.0
1531,5.0
1532,5.0
1533,3.0
1534,2.0
1535,2.0
1536,2.0
1537,2.0
1538,2.0
1539,2.0
1540,2.0
1541,2.0
1542,1.0
1543,2.0
1544,3.0
1545,4.0
1546,9.0
1547,12.0
1548,13.0
1549,19.0
1550,28.0
1551,34.0
1552,38.0
1553,52.0
1554,87.0
1555,126.0
1556,178.0
1557,226.0
1558,289.0
1559,16.0
1560,20.0
1561,382.0
1562,420.0
1563,435.0
1564,414.0
1565,8.0
1566,20.0
1567,374.0
1568,374.0
1569,395.0
1570,388.0
1571,338.0
1572,304.0
1573,272.0
1574,232.0
1575,193.0
1576,188.0
1577,144.0
1578,129.0
1579,114.0
1580,89.0
1581,61.0
1582,51.0
1583,45.0
1584,26.0
1585,14.0
1586,11.0
1587,6.0
1588,4.0
1589,4.0
1590,5.0
1591,4.0
1592,3.0
1593,0.0
1594,2.0
1595,2.0
1596,2.0
1597,2.0
1598,2.0
1599,2.0
1600,1.0
1601,1.0
1602,3.0
1603,6.0
1604,9.0
1605,14.0
1606,17.0
1607,21.0
1608,26.0
1609,32.0
1610,36.0
1611,49.0
1612,58.0
1613,91.0
1614,135.0
1615,204.0
1616,254.0
1617,302.0
1618,353.0
1619,11.0
1620,11.0
1621,9.0
1622,437.0
1623,9.0
1624,7.0
1625,10.0
1626,341.0
1627,356.0
1628,363.0
1629,356.0
1630,320.0
1631,22.0
1632,265.0
1633,229.0
1634,209.0
1635,194.0
1636,155.0
1637,126.0
1638,109.0
1639,77.0
1640,59.0
1641,55.0
1642,43.0
1643,29.0
1644,16.0
1645,13.0
1646,6.0
1647,5.0
1648,3.0
1649,2.0
1650,3.0
1651,2.0
1652,0.0
1653,0.0
1654,2.0
1655,2.0
1656,2.0
1657,2.0
1658,3.0
1659,1.0
1660,2.0
1661,4.0
1662,6.0
1663,17.0
1664,21.0
1665,22.0
1666,28.0
1667,32.0
1668,36.0
1669,37.0
1670,56.0
1671,71.0
1672,92.0
1673,150.0
1674,227.0
1675,270.0
1676,325.0
1677,373.0
1678,23.0
1679,16.0
1680,15.0
1681,9.0
1682,9.0
1683,383.0
1684,357.0
1685,346.0
1686,22.0
1687,354.0
1688,303.0
1689,288.0
1690,289.0
1691,9.0
1692,225.0
1693,210.0
1694,184.0
1695,149.0
1696,114.0
1697,100.0
1698,71.0
1699,60.0
1700,51.0
1701,44.0
1702,29.0
1703,17.0
1704,10.0
1705,9.0
1706,8.0
1707,7.0
1708,5.0
1709,2.0
1710,1.0
1711,1.0
1712,1.0
1713,2.0
1714,2.0
1715,3.0
1716,2.0
1717,2.0
1718,2.0
1719,3.0
1720,4.0
1721,9.0
1722,21.0
1723,21.0
1724,23.0
1725,30.0
1726,35.0
1727,43.0
1728,52.0
1729,68.0
1730,85.0
1731,116.0
1732,169.0
1733,234.0
1734,297.0
1735,349.0
1736,371.0
1737,388.0
1738,15.0
1739,22.0
1740,376.0
1741,377.0
1742,365.0
1743,334.0
1744,326.0
1745,346.0
1746,328.0
1747,302.0
1748,14.0
1749,12.0
1750,273.0
1751,240.0
1752,216.0
1753,172.0
1754,135.0
1755,115.0
1756,94.0
1757,66.0
1758,59.0
1759,51.0
1760,43.0
1761,29.0
1762,12.0
1763,12.0
1764,10.0
1765,9.0
1766,7.0
1767,5.0
1768,4.0
1769,2.0
1770,1.0
1771,1.0
1772,1.0
1773,3.0
1774,4.0
1775,4.0
1776,4.0
1777,4.0
1778,5.0
1779,9.0
1780,17.0
1781,22.0
1782,24.0
1783,25.0
1784,26.0
1785,38.0
1786,53.0
1787,59.0
1788,71.0
1789,97.0
1790,128.0
1791,183.0
1792,230.0
1793,278.0
1794,331.0
1795,18.0
1796,13.0
1797,8.0
1798,356.0
1799,347.0
1800,16.0
1801,301.0
1802,295.0
1803,13.0
1804,304.0
1805,326.0
1806,316.0
1807,9.0
1808,278.0
1809,260.0
1810,234.0
1811,188.0
1812,153.0
1813,122.0
1814,102.0
1815,81.0
1816,59.0
1817,47.0
1818,43.0
1819,32.0
1820,22.0
1821,13.0
1822,13.0
1823,10.0
1824,9.0
1825,8.0
1826,6.0
1827,4.0
1828,2.0
1829,1.0
1830,1.0
1831,3.0
1832,4.0
1833,4.0
1834,4.0
1835,4.0
1836,4.0
1837,9.0
1838,10.0
1839,19.0
1840,22.0
1841,23.0
1842,2.0
1843,31.0
1844,40.0
1845,62.0
1846,67.0
1847,81.0
1848,103.0
1849,144.0
1850,189.0
1851,240.0
1852,271.0
1853,313.0
1854,14.0
1855,20.0
1856,26.0
1857,337.0
1858,331.0
1859,320.0
1860,295.0
1861,291.0
1862,314.0
1863,336.0
1864,337.0
1865,8.0
1866,15.0
1867,286.0
1868,266.0
1869,223.0
1870,190.0
1871,132.0
1872,106.0
1873,83.0
1874,72.0
1875,55.0
1876,44.0
1877,37.0
1878,26.0
1879,15.0
1880,14.0
1881,14.0
1882,11.0
1883,8.0
1884,7.0
1885,5.0
1886,5.0
1887,3.0
1888,1.0
1889,2.0
1890,4.0
1891,4.0
1892,4.0
1893,4.0
1894,4.0
1895,4.0
1896,7.0
1897,14.0
1898,20.0
1899,21.0
1900,24.0
1901,6.0
1902,34.0
1903,47.0
1904,59.0
1905,71.0
1906,84.0
1907,112.0
1908,136.0
1909,178.0
1910,213.0
1911,243.0
1912,283.0
1913,307.0
1914,314.0
1915,319.0
1916,312.0
1917,309.0
1918,295.0
1919,284.0
1920,278.0
1921,303.0
1922,321.0
1923,335.0
1924,322.0
1925,293.0
1926,255.0
1927,230.0
1928,214.0
1929,167.0
1930,124.0
1931,88.0
1932,64.0
1933,56.0
1934,44.0
1935,33.0
1936,32.0
1937,19.0
1938,13.0
1939,14.0
1940,12.0
1941,10.0
1942,8.0
1943,7.0
1944,5.0
1945,5.0
1946,4.0
1947,1.0
1948,3.0
1949,4.0
1950,4.0
1951,4.0
1952,5.0
1953,5.0
1954,8.0
1955,9.0
1956,11.0
1957,17.0
1958,20.0
1959,25.0
1960,30.0
1961,39.0
1962,53.0
1963,65.0
1964,81.0
1965,90.0
1966,103.0
1967,135.0
1968,163.0
1969,196.0
1970,234.0
1971,245.0
1972,255.0
1973,277.0
1974,283.0
1975,278.0
1976,279.0
1977,274.0
1978,261.0
1979,247.0
1980,264.0
1981,286.0
1982,324.0
1983,310.0
1984,274.0
1985,241.0
1986,220.0
1987,184.0
1988,158.0
1989,116.0
1990,75.0
1991,55.0
1992,51.0
1993,33.0
1994,26.0
1995,20.0
1996,14.0
1997,13.0
1998,14.0
1999,12.0
2000,11.0
2001,9.0
2002,8.0
2003,5.0
2004,4.0
2005,3.0
2006,1.0
2007,3.0
2008,4.0
2009,5.0
2010,6.0
2011,8.0
2012,8.0
2013,11.0
2014,12.0
2015,13.0
2016,18.0
2017,20.0
2018,22.0
2019,32.0
2020,47.0
2021,63.0
2022,72.0
2023,89.0
2024,84.0
2025,108.0
2026,123.0
2027,137.0
2028,164.0
2029,197.0
2030,220.0
2031,234.0
2032,233.0
2033,229.0
2034,238.0
2035,272.0
2036,265.0
2037,5.0
2038,247.0
2039,241.0
2040,274.0
2041,297.0
2042,288.0
2043,248.0
2044,231.0
2045,207.0
2046,170.0
2047,138.0
2048,97.0
2049,73.0
2050,45.0
2051,37.0
2052,23.0
2053,16.0
2054,10.0
2055,10.0
2056,12.0
2057,10.0
2058,10.0
2059,11.0
2060,9.0
2061,6.0
2062,6.0
2063,5.0
2064,3.0
2065,1.0
2066,3.0
2067,3.0
2068,6.0
2069,8.0
2070,8.0
2071,8.0
2072,11.0
2073,11.0
2074,13.0
2075,12.0
2076,17.0
2077,28.0
2078,37.0
2079,46.0
2080,60.0
2081,69.0
2082,84.0
2083,86.0
2084,97.0
2085,118.0
2086,128.0
2087,137.0
2088,160.0
2089,184.0
2090,194.0
2091,199.0
2092,192.0
2093,10.0
2094,232.0
2095,235.0
2096,251.0
2097,248.0
2098,252.0
2099,279.0
2100,12.0
2101,271.0
2102,12.0
2103,221.0
2104,195.0
2105,151.0
2106,119.0
2107,91.0
2108,58.0
2109,33.0
2110,26.0
2111,14.0
2112,6.0
2113,5.0
2114,5.0
2115,5.0
2116,8.0
2117,9.0
2118,10.0
2119,7.0
2120,5.0
2121,5.0
2122,4.0
2123,4.0
2124,1.0
2125,1.0
2126,4.0
2127,6.0
2128,8.0
2129,8.0
2130,8.0
2131,9.0
2132,11.0
2133,12.0
2134,12.0
2135,12.0
2136,29.0
2137,36.0
2138,43.0
