Grid_Number,school
0,0.0
1,0.0
2,3.0
3,0.0
4,1.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,3.0
12,0.0
13,0.0
14,0.0
15,1.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,1.0
30,0.0
31,1.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,1.0
38,0.0
39,0.0
40,0.0
41,1.0
42,0.0
43,0.0
44,0.0
45,2.0
46,1.0
47,0.0
48,0.0
49,1.0
50,2.0
51,2.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,3.0
61,0.0
62,1.0
63,0.0
64,1.0
65,1.0
66,0.0
67,0.0
68,0.0
69,0.0
70,2.0
71,4.0
72,3.0
73,1.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,5.0
82,1.0
83,0.0
84,1.0
85,0.0
86,3.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,1.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,1.0
102,0.0
103,0.0
104,1.0
105,0.0
106,0.0
107,0.0
108,0.0
109,4.0
110,4.0
111,1.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,1.0
118,1.0
119,1.0
120,1.0
121,0.0
122,0.0
123,0.0
124,0.0
125,3.0
126,0.0
127,0.0
128,1.0
129,0.0
130,0.0
131,0.0
132,1.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,2.0
156,1.0
157,1.0
158,0.0
159,2.0
160,2.0
161,0.0
162,0.0
163,2.0
164,0.0
165,1.0
166,2.0
167,0.0
168,0.0
169,2.0
170,0.0
171,2.0
172,0.0
173,0.0
174,0.0
175,2.0
176,0.0
177,1.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,1.0
184,0.0
185,0.0
186,0.0
187,1.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.0
198,3.0
199,1.0
200,1.0
201,2.0
202,0.0
203,0.0
204,1.0
205,0.0
206,1.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,1.0
216,2.0
217,1.0
218,0.0
219,0.0
220,0.0
221,0.0
222,1.0
223,0.0
224,2.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,2.0
231,0.0
232,0.0
233,1.0
234,3.0
235,0.0
236,1.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,3.0
250,1.0
251,0.0
252,1.0
253,3.0
254,1.0
255,1.0
256,1.0
257,1.0
258,1.0
259,0.0
260,1.0
261,0.0
262,0.0
263,2.0
264,0.0
265,2.0
266,0.0
267,0.0
268,1.0
269,0.0
270,0.0
271,0.0
272,0.0
273,1.0
274,0.0
275,0.0
276,0.0
277,2.0
278,0.0
279,0.0
280,0.0
281,0.0
282,1.0
283,2.0
284,0.0
285,2.0
286,0.0
287,5.0
288,4.0
289,1.0
290,1.0
291,1.0
292,0.0
293,1.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,1.0
306,1.0
307,4.0
308,1.0
309,1.0
310,4.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,1.0
317,3.0
318,0.0
319,1.0
320,0.0
321,0.0
322,1.0
323,1.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,1.0
332,0.0
333,0.0
334,0.0
335,1.0
336,0.0
337,1.0
338,1.0
339,4.0
340,4.0
341,2.0
342,0.0
343,3.0
344,0.0
345,0.0
346,2.0
347,0.0
348,0.0
349,0.0
350,2.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,3.0
357,0.0
358,2.0
359,2.0
360,0.0
361,2.0
362,2.0
363,0.0
364,3.0
365,0.0
366,0.0
367,0.0
368,0.0
369,13.0
370,12.0
371,1.0
372,0.0
373,0.0
374,3.0
375,1.0
376,1.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,1.0
385,1.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,3.0
392,3.0
393,1.0
394,1.0
395,0.0
396,0.0
397,1.0
398,0.0
399,11.0
400,8.0
401,4.0
402,1.0
403,0.0
404,1.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,2.0
422,0.0
423,0.0
424,1.0
425,2.0
426,3.0
427,3.0
428,3.0
429,8.0
430,1.0
431,1.0
432,1.0
433,0.0
434,0.0
435,1.0
436,0.0
437,0.0
438,0.0
439,1.0
440,4.0
441,1.0
442,2.0
443,0.0
444,1.0
445,2.0
446,1.0
447,1.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,1.0
454,3.0
455,0.0
456,6.0
457,3.0
458,26.0
459,6.0
460,3.0
461,1.0
462,1.0
463,0.0
464,1.0
465,0.0
466,0.0
467,0.0
468,1.0
469,0.0
470,0.0
471,1.0
472,0.0
473,2.0
474,0.0
475,4.0
476,0.0
477,4.0
478,0.0
479,0.0
480,0.0
481,0.0
482,1.0
483,2.0
484,0.0
485,4.0
486,2.0
487,0.0
488,2.0
489,2.0
490,0.0
491,3.0
492,0.0
493,0.0
494,0.0
495,0.0
496,4.0
497,0.0
498,1.0
499,1.0
500,0.0
501,0.0
502,1.0
503,0.0
504,20.0
505,0.0
506,4.0
507,0.0
508,1.0
509,0.0
510,1.0
511,1.0
512,0.0
513,1.0
514,1.0
515,1.0
516,5.0
517,19.0
518,4.0
519,0.0
520,1.0
521,1.0
522,1.0
523,2.0
524,0.0
525,0.0
526,0.0
527,1.0
528,0.0
529,1.0
530,0.0
531,3.0
532,1.0
533,0.0
534,2.0
535,1.0
536,0.0
537,1.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,7.0
544,0.0
545,0.0
546,0.0
547,2.0
548,1.0
549,8.0
550,5.0
551,0.0
552,3.0
553,0.0
554,0.0
555,0.0
556,3.0
557,3.0
558,0.0
559,3.0
560,7.0
561,1.0
562,1.0
563,2.0
564,2.0
565,0.0
566,0.0
567,1.0
568,2.0
569,0.0
570,1.0
