Grid_Number,department_store
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,0.0
40,0.0
41,0.0
42,0.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,0.0
80,0.0
81,0.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,1.0
90,1.0
91,2.0
92,2.0
93,2.0
94,0.0
95,0.0
96,1.0
97,1.0
98,1.0
99,0.0
100,0.0
101,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,1.0
129,1.0
130,1.0
131,1.0
132,0.0
133,0.0
134,0.0
135,0.0
136,1.0
137,1.0
138,1.0
139,0.0
140,1.0
141,1.0
142,1.0
143,1.0
144,2.0
145,0.0
146,2.0
147,2.0
148,1.0
149,2.0
150,2.0
151,2.0
152,2.0
153,2.0
154,0.0
155,0.0
156,1.0
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,1.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,2.0
202,2.0
203,2.0
204,2.0
205,2.0
206,2.0
207,2.0
208,2.0
209,2.0
210,2.0
211,2.0
212,2.0
213,2.0
214,0.0
215,0.0
216,1.0
217,1.0
218,1.0
219,1.0
220,6.0
221,9.0
222,9.0
223,9.0
224,9.0
225,2.0
226,1.0
227,1.0
228,1.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,1.0
245,1.0
246,1.0
247,1.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,1.0
257,1.0
258,1.0
259,1.0
260,2.0
261,2.0
262,2.0
263,2.0
264,2.0
265,2.0
266,4.0
267,4.0
268,3.0
269,3.0
270,3.0
271,2.0
272,2.0
273,2.0
274,0.0
275,1.0
276,1.0
277,1.0
278,9.0
279,9.0
280,9.0
281,9.0
282,9.0
283,9.0
284,9.0
285,3.0
286,1.0
287,1.0
288,1.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,2.0
315,1.0
316,1.0
317,1.0
318,2.0
319,2.0
320,2.0
321,2.0
322,2.0
323,2.0
324,3.0
325,4.0
326,4.0
327,3.0
328,3.0
329,3.0
330,3.0
331,2.0
332,2.0
333,2.0
334,1.0
335,1.0
336,1.0
337,10.0
338,10.0
339,10.0
340,10.0
341,9.0
342,9.0
343,9.0
344,9.0
345,1.0
346,1.0
347,1.0
348,1.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,1.0
361,1.0
362,1.0
363,1.0
364,1.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,2.0
373,2.0
374,1.0
375,1.0
376,1.0
377,2.0
378,2.0
379,2.0
380,3.0
381,2.0
382,3.0
383,3.0
384,4.0
385,4.0
386,3.0
387,3.0
388,3.0
389,3.0
390,3.0
391,2.0
392,2.0
393,1.0
394,1.0
395,8.0
396,12.0
397,12.0
398,12.0
399,0.0
400,10.0
401,9.0
402,9.0
403,9.0
404,2.0
405,1.0
406,1.0
407,1.0
408,1.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,1.0
421,1.0
422,1.0
423,1.0
424,1.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,2.0
433,1.0
434,1.0
435,1.0
436,4.0
437,4.0
438,4.0
439,4.0
440,4.0
441,4.0
442,3.0
443,3.0
444,4.0
445,3.0
446,3.0
447,3.0
448,3.0
449,3.0
450,2.0
451,2.0
452,1.0
453,4.0
454,10.0
455,12.0
456,12.0
457,12.0
458,12.0
459,0.0
460,10.0
461,9.0
462,9.0
463,3.0
464,1.0
465,1.0
466,1.0
467,1.0
468,1.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,1.0
481,1.0
482,1.0
483,1.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,2.0
491,2.0
492,1.0
493,1.0
494,5.0
495,5.0
496,6.0
497,6.0
498,4.0
499,4.0
500,6.0
501,5.0
502,4.0
503,6.0
504,6.0
505,6.0
506,6.0
507,6.0
508,6.0
509,3.0
510,1.0
511,3.0
512,4.0
513,8.0
514,12.0
515,12.0
516,12.0
517,12.0
518,12.0
519,11.0
520,9.0
521,9.0
522,1.0
523,1.0
524,1.0
525,1.0
526,1.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,1.0
540,1.0
541,1.0
542,1.0
543,2.0
544,0.0
545,0.0
546,0.0
547,2.0
548,2.0
549,2.0
550,1.0
551,2.0
552,3.0
553,5.0
554,6.0
555,7.0
556,7.0
557,7.0
558,5.0
559,6.0
560,7.0
561,5.0
562,6.0
563,8.0
564,7.0
565,7.0
566,6.0
567,6.0
568,4.0
569,2.0
570,3.0
