Grid_Number,bus_station
571,20.0
572,21.0
573,22.0
574,19.0
575,19.0
576,18.0
577,19.0
578,21.0
579,23.0
580,23.0
581,21.0
582,22.0
583,20.0
584,17.0
585,18.0
586,13.0
587,10.0
588,7.0
589,6.0
590,1.0
591,2.0
592,2.0
593,4.0
594,7.0
595,7.0
596,9.0
597,12.0
598,12.0
599,13.0
600,13.0
601,15.0
602,15.0
603,20.0
604,22.0
605,24.0
606,22.0
607,24.0
608,23.0
609,27.0
610,24.0
611,24.0
612,27.0
613,26.0
614,24.0
615,26.0
616,22.0
617,24.0
618,23.0
619,25.0
620,25.0
621,21.0
622,21.0
623,20.0
624,22.0
625,22.0
626,22.0
627,22.0
628,23.0
629,21.0
630,18.0
631,19.0
632,23.0
633,23.0
634,20.0
635,19.0
636,22.0
637,18.0
638,20.0
639,20.0
640,21.0
641,21.0
642,20.0
643,18.0
644,17.0
645,14.0
646,11.0
647,8.0
648,7.0
649,1.0
650,1.0
651,2.0
652,4.0
653,7.0
654,7.0
655,9.0
656,10.0
657,12.0
658,12.0
659,14.0
660,19.0
661,17.0
662,20.0
663,23.0
664,24.0
665,24.0
666,21.0
667,24.0
668,24.0
669,24.0
670,27.0
671,25.0
672,26.0
673,24.0
674,22.0
675,23.0
676,22.0
677,22.0
678,21.0
679,21.0
680,22.0
681,23.0
682,22.0
683,21.0
684,23.0
685,23.0
686,23.0
687,23.0
688,19.0
689,21.0
690,20.0
691,17.0
692,21.0
693,20.0
694,17.0
695,20.0
696,17.0
697,15.0
698,18.0
699,19.0
700,17.0
701,20.0
702,20.0
703,16.0
704,12.0
705,10.0
706,9.0
707,7.0
708,1.0
709,1.0
710,1.0
711,4.0
712,6.0
713,9.0
714,10.0
715,13.0
716,13.0
717,17.0
718,18.0
719,18.0
720,21.0
721,21.0
722,19.0
723,20.0
724,19.0
725,21.0
726,22.0
727,21.0
728,21.0
729,24.0
730,22.0
731,23.0
732,23.0
733,26.0
734,27.0
735,23.0
736,24.0
737,23.0
738,20.0
739,21.0
740,21.0
741,21.0
742,22.0
743,24.0
744,22.0
745,21.0
746,22.0
747,20.0
748,19.0
749,18.0
750,16.0
751,16.0
752,18.0
753,17.0
754,16.0
755,16.0
756,17.0
757,17.0
758,17.0
759,15.0
760,15.0
761,17.0
762,13.0
763,12.0
764,10.0
765,10.0
766,7.0
767,1.0
768,1.0
769,2.0
770,2.0
771,7.0
772,7.0
773,8.0
774,11.0
775,15.0
776,16.0
777,18.0
778,20.0
779,21.0
780,21.0
781,20.0
782,20.0
783,21.0
784,23.0
785,26.0
786,23.0
787,18.0
788,21.0
789,20.0
790,23.0
791,24.0
792,24.0
793,23.0
794,21.0
795,22.0
796,23.0
797,22.0
798,20.0
799,20.0
800,20.0
801,22.0
802,21.0
803,20.0
804,21.0
805,22.0
806,20.0
807,23.0
808,21.0
809,18.0
810,17.0
811,16.0
812,16.0
813,16.0
814,18.0
815,15.0
816,18.0
817,18.0
818,14.0
819,14.0
820,14.0
821,13.0
822,14.0
823,12.0
824,10.0
825,8.0
826,1.0
827,2.0
828,2.0
829,3.0
830,5.0
831,8.0
832,9.0
833,13.0
834,16.0
835,16.0
836,19.0
837,21.0
838,23.0
839,21.0
840,23.0
841,22.0
842,22.0
843,21.0
844,21.0
845,22.0
846,19.0
847,17.0
848,16.0
849,20.0
850,22.0
851,22.0
852,23.0
853,21.0
854,19.0
855,18.0
856,18.0
857,16.0
858,17.0
859,18.0
860,20.0
861,20.0
862,20.0
863,19.0
864,21.0
865,23.0
866,26.0
867,24.0
868,19.0
869,19.0
870,17.0
871,20.0
872,17.0
873,17.0
874,16.0
875,15.0
876,14.0
877,11.0
878,12.0
879,15.0
880,14.0
881,14.0
882,13.0
883,11.0
884,8.0
885,1.0
886,2.0
887,2.0
888,3.0
889,6.0
890,7.0
891,10.0
892,14.0
893,14.0
894,15.0
895,17.0
896,21.0
897,19.0
898,21.0
899,24.0
900,23.0
901,22.0
902,23.0
903,20.0
904,21.0
905,18.0
906,17.0
907,15.0
908,19.0
909,21.0
910,22.0
911,22.0
912,21.0
913,16.0
914,15.0
915,16.0
916,17.0
917,15.0
918,18.0
919,21.0
920,19.0
921,18.0
922,20.0
923,20.0
924,20.0
925,23.0
926,24.0
927,19.0
928,19.0
929,19.0
930,19.0
931,18.0
932,17.0
933,17.0
934,15.0
935,14.0
936,12.0
937,15.0
938,16.0
939,18.0
940,17.0
941,13.0
942,11.0
943,10.0
944,1.0
945,2.0
946,3.0
947,4.0
948,6.0
949,7.0
950,11.0
951,15.0
952,15.0
953,17.0
954,16.0
955,18.0
956,20.0
957,21.0
958,23.0
959,21.0
960,21.0
961,22.0
962,19.0
963,22.0
964,19.0
965,18.0
966,15.0
967,20.0
968,22.0
969,23.0
970,19.0
971,19.0
972,17.0
973,17.0
974,18.0
975,18.0
976,16.0
977,16.0
978,22.0
979,21.0
980,20.0
981,22.0
982,23.0
983,24.0
984,26.0
985,24.0
986,20.0
987,20.0
988,18.0
989,20.0
990,21.0
991,19.0
992,17.0
993,15.0
994,16.0
995,19.0
996,22.0
997,21.0
998,21.0
999,18.0
1000,17.0
1001,15.0
1002,13.0
1003,1.0
1004,1.0
1005,3.0
1006,5.0
1007,6.0
1008,8.0
1009,10.0
1010,14.0
1011,14.0
1012,18.0
1013,18.0
1014,19.0
1015,21.0
1016,22.0
1017,23.0
1018,21.0
1019,19.0
1020,20.0
1021,18.0
1022,16.0
1023,19.0
1024,17.0
1025,15.0
1026,19.0
1027,20.0
1028,16.0
1029,17.0
1030,15.0
1031,18.0
1032,20.0
1033,19.0
1034,17.0
1035,14.0
1036,18.0
1037,17.0
1038,22.0
1039,24.0
1040,21.0
1041,23.0
1042,22.0
1043,22.0
1044,24.0
1045,20.0
1046,19.0
1047,19.0
1048,19.0
1049,18.0
1050,18.0
1051,18.0
1052,17.0
1053,18.0
1054,22.0
1055,20.0
1056,21.0
1057,24.0
1058,23.0
1059,19.0
1060,17.0
1061,13.0
1062,1.0
1063,1.0
1064,3.0
1065,5.0
1066,6.0
1067,7.0
1068,10.0
1069,13.0
1070,17.0
1071,18.0
1072,19.0
1073,18.0
1074,20.0
1075,22.0
1076,21.0
1077,18.0
1078,18.0
1079,17.0
1080,16.0
1081,15.0
1082,16.0
1083,15.0
1084,15.0
1085,17.0
1086,20.0
1087,19.0
1088,19.0
1089,20.0
1090,20.0
1091,21.0
1092,19.0
1093,16.0
1094,19.0
1095,19.0
1096,19.0
1097,0.0
1098,0.0
1099,1.0
1100,24.0
1101,23.0
1102,24.0
1103,0.0
1104,19.0
1105,20.0
1106,17.0
1107,18.0
1108,18.0
1109,16.0
1110,16.0
1111,19.0
1112,20.0
1113,23.0
1114,22.0
1115,22.0
1116,24.0
1117,23.0
1118,21.0
1119,15.0
1120,15.0
1121,1.0
1122,1.0
1123,3.0
1124,4.0
1125,6.0
1126,7.0
1127,9.0
1128,12.0
1129,15.0
1130,17.0
1131,19.0
1132,18.0
1133,16.0
1134,21.0
1135,21.0
1136,18.0
1137,19.0
1138,19.0
1139,15.0
1140,15.0
1141,14.0
1142,14.0
1143,15.0
1144,15.0
1145,18.0
1146,20.0
1147,23.0
1148,22.0
1149,23.0
1150,23.0
1151,21.0
1152,23.0
1153,23.0
1154,25.0
1155,31.0
1156,33.0
1157,0.0
1158,0.0
1159,0.0
1160,28.0
1161,0.0
1162,21.0
1163,20.0
1164,20.0
1165,19.0
1166,15.0
1167,16.0
1168,16.0
1169,17.0
1170,19.0
1171,23.0
1172,23.0
1173,25.0
1174,25.0
1175,24.0
1176,25.0
1177,23.0
1178,20.0
1179,15.0
1180,1.0
1181,1.0
1182,3.0
1183,3.0
1184,4.0
1185,5.0
1186,9.0
1187,12.0
1188,11.0
1189,14.0
1190,17.0
1191,17.0
1192,18.0
1193,16.0
1194,17.0
1195,15.0
1196,18.0
1197,17.0
1198,15.0
1199,19.0
1200,15.0
1201,10.0
1202,16.0
1203,19.0
1204,21.0
1205,21.0
1206,25.0
1207,27.0
1208,24.0
1209,24.0
1210,1.0
1211,1.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,1.0
1218,34.0
1219,0.0
1220,27.0
1221,24.0
1222,21.0
1223,22.0
1224,18.0
1225,17.0
1226,16.0
1227,16.0
1228,16.0
1229,18.0
1230,23.0
1231,24.0
1232,24.0
1233,30.0
1234,29.0
1235,27.0
1236,26.0
1237,23.0
1238,18.0
1239,1.0
1240,2.0
1241,3.0
1242,4.0
1243,6.0
1244,7.0
1245,8.0
1246,9.0
1247,11.0
1248,12.0
1249,12.0
1250,13.0
1251,14.0
1252,15.0
1253,14.0
1254,14.0
1255,16.0
1256,17.0
1257,16.0
1258,16.0
1259,14.0
1260,16.0
1261,18.0
1262,21.0
1263,20.0
1264,24.0
1265,27.0
1266,27.0
1267,28.0
1268,33.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,1.0
1274,0.0
1275,0.0
1276,1.0
1277,0.0
1278,35.0
1279,29.0
1280,26.0
1281,21.0
1282,17.0
1283,15.0
1284,15.0
1285,15.0
1286,15.0
1287,15.0
1288,19.0
1289,24.0
1290,24.0
1291,25.0
1292,31.0
1293,32.0
1294,30.0
1295,27.0
1296,24.0
1297,19.0
1298,2.0
1299,2.0
1300,2.0
1301,5.0
1302,6.0
1303,8.0
1304,10.0
1305,10.0
1306,10.0
1307,11.0
1308,11.0
1309,12.0
1310,11.0
1311,13.0
1312,15.0
1313,15.0
1314,13.0
1315,14.0
1316,17.0
1317,17.0
1318,18.0
1319,19.0
1320,21.0
1321,23.0
1322,24.0
1323,24.0
1324,28.0
1325,1.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,3.0
1332,0.0
1333,1.0
1334,1.0
1335,0.0
1336,2.0
1337,34.0
1338,31.0
1339,27.0
1340,19.0
1341,16.0
1342,13.0
1343,11.0
1344,14.0
1345,13.0
1346,16.0
1347,19.0
1348,20.0
1349,23.0
1350,29.0
1351,29.0
1352,31.0
1353,32.0
1354,31.0
1355,23.0
1356,19.0
1357,2.0
1358,2.0
1359,2.0
1360,3.0
1361,6.0
1362,8.0
1363,9.0
1364,9.0
1365,9.0
1366,10.0
1367,10.0
1368,9.0
1369,10.0
1370,10.0
1371,13.0
1372,13.0
1373,13.0
1374,12.0
1375,15.0
1376,17.0
1377,21.0
1378,18.0
1379,22.0
1380,24.0
1381,27.0
1382,26.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,2.0
1388,1.0
1389,1.0
1390,0.0
1391,2.0
1392,1.0
1393,0.0
1394,2.0
1395,1.0
1396,38.0
1397,29.0
1398,24.0
1399,18.0
1400,15.0
1401,16.0
1402,14.0
1403,17.0
1404,16.0
1405,15.0
1406,17.0
1407,21.0
1408,23.0
1409,27.0
1410,28.0
1411,30.0
1412,31.0
1413,27.0
1414,23.0
1415,19.0
1416,2.0
1417,2.0
1418,3.0
1419,3.0
1420,4.0
1421,6.0
1422,8.0
1423,9.0
1424,7.0
1425,9.0
1426,8.0
1427,8.0
1428,9.0
1429,12.0
1430,11.0
1431,11.0
1432,11.0
1433,12.0
1434,16.0
1435,16.0
1436,17.0
1437,20.0
1438,21.0
1439,24.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,1.0
1449,0.0
1450,3.0
1451,1.0
1452,64.0
1453,62.0
1454,52.0
1455,38.0
1456,32.0
1457,26.0
1458,20.0
1459,16.0
1460,15.0
1461,15.0
1462,17.0
1463,17.0
1464,17.0
1465,13.0
1466,19.0
1467,24.0
1468,27.0
1469,25.0
1470,27.0
1471,25.0
1472,22.0
1473,21.0
1474,15.0
1475,2.0
1476,2.0
1477,3.0
1478,3.0
1479,4.0
1480,6.0
1481,6.0
1482,6.0
1483,7.0
1484,7.0
1485,7.0
1486,6.0
1487,9.0
1488,9.0
1489,11.0
1490,11.0
1491,14.0
1492,14.0
1493,17.0
1494,17.0
1495,19.0
1496,19.0
1497,19.0
1498,23.0
1499,30.0
1500,1.0
1501,0.0
1502,0.0
1503,37.0
1504,0.0
1505,59.0
1506,1.0
1507,0.0
1508,6.0
1509,1.0
1510,0.0
1511,65.0
1512,58.0
1513,46.0
1514,33.0
1515,29.0
1516,29.0
1517,21.0
1518,16.0
1519,14.0
1520,14.0
1521,14.0
1522,15.0
1523,16.0
1524,17.0
1525,15.0
1526,19.0
1527,20.0
1528,22.0
1529,23.0
1530,20.0
1531,19.0
1532,18.0
1533,15.0
1534,2.0
1535,2.0
1536,2.0
1537,3.0
1538,4.0
1539,5.0
1540,5.0
1541,6.0
1542,6.0
1543,6.0
1544,6.0
1545,7.0
1546,9.0
1547,12.0
1548,11.0
1549,12.0
1550,14.0
1551,16.0
1552,19.0
1553,18.0
1554,20.0
1555,18.0
1556,18.0
1557,23.0
1558,28.0
1559,0.0
1560,0.0
1561,35.0
1562,39.0
1563,44.0
1564,58.0
1565,0.0
1566,0.0
1567,69.0
1568,71.0
1569,70.0
1570,65.0
1571,57.0
1572,41.0
1573,31.0
1574,24.0
1575,24.0
1576,20.0
1577,18.0
1578,15.0
1579,14.0
1580,15.0
1581,16.0
1582,15.0
1583,18.0
1584,15.0
1585,16.0
1586,18.0
1587,20.0
1588,22.0
1589,19.0
1590,18.0
1591,17.0
1592,13.0
1593,2.0
1594,2.0
1595,2.0
1596,3.0
1597,4.0
1598,4.0
1599,5.0
1600,6.0
1601,6.0
1602,6.0
1603,9.0
1604,9.0
1605,10.0
1606,12.0
1607,12.0
1608,13.0
1609,15.0
1610,16.0
1611,17.0
1612,20.0
1613,20.0
1614,18.0
1615,15.0
1616,22.0
1617,28.0
1618,27.0
1619,0.0
1620,0.0
1621,0.0
1622,39.0
1623,1.0
1624,0.0
1625,1.0
1626,65.0
1627,65.0
1628,61.0
1629,62.0
1630,51.0
1631,0.0
1632,0.0
1633,18.0
1634,23.0
1635,18.0
1636,19.0
1637,17.0
1638,16.0
1639,17.0
1640,17.0
1641,20.0
1642,18.0
1643,15.0
1644,15.0
1645,17.0
1646,17.0
1647,23.0
1648,20.0
1649,18.0
1650,15.0
1651,12.0
1652,0.0
1653,2.0
1654,2.0
1655,2.0
1656,3.0
1657,5.0
1658,7.0
1659,7.0
1660,7.0
1661,13.0
1662,13.0
1663,14.0
1664,14.0
1665,12.0
1666,14.0
1667,14.0
1668,14.0
1669,14.0
1670,17.0
1671,19.0
1672,18.0
1673,16.0
1674,16.0
1675,23.0
1676,0.0
1677,27.0
1678,0.0
1679,0.0
1680,0.0
1681,1.0
1682,0.0
1683,56.0
1684,55.0
1685,56.0
1686,0.0
1687,55.0
1688,53.0
1689,0.0
1690,0.0
1691,1.0
1692,18.0
1693,18.0
1694,18.0
1695,19.0
1696,18.0
1697,18.0
1698,15.0
1699,17.0
1700,19.0
1701,20.0
1702,15.0
1703,12.0
1704,13.0
1705,14.0
1706,15.0
1707,18.0
1708,17.0
1709,14.0
1710,11.0
1711,1.0
1712,1.0
1713,2.0
1714,2.0
1715,4.0
1716,4.0
1717,5.0
1718,6.0
1719,11.0
1720,15.0
1721,17.0
1722,16.0
1723,18.0
1724,17.0
1725,19.0
1726,17.0
1727,14.0
1728,14.0
1729,15.0
1730,17.0
1731,16.0
1732,15.0
1733,14.0
1734,18.0
1735,16.0
1736,0.0
1737,23.0
1738,0.0
1739,0.0
1740,33.0
1741,39.0
1742,0.0
1743,44.0
1744,49.0
1745,47.0
1746,40.0
1747,39.0
1748,0.0
1749,0.0
1750,0.0
1751,15.0
1752,17.0
1753,19.0
1754,17.0
1755,15.0
1756,16.0
1757,16.0
1758,18.0
1759,18.0
1760,17.0
1761,11.0
1762,13.0
1763,9.0
1764,12.0
1765,15.0
1766,17.0
1767,16.0
1768,12.0
1769,10.0
1770,1.0
1771,1.0
1772,1.0
1773,2.0
1774,3.0
1775,4.0
1776,5.0
1777,7.0
1778,11.0
1779,15.0
1780,16.0
1781,19.0
1782,18.0
1783,18.0
1784,19.0
1785,19.0
1786,17.0
1787,15.0
1788,14.0
1789,13.0
1790,14.0
1791,14.0
1792,14.0
1793,15.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,21.0
1799,29.0
1800,1.0
1801,32.0
1802,35.0
1803,0.0
1804,34.0
1805,34.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,1.0
1811,16.0
1812,19.0
1813,19.0
1814,16.0
1815,16.0
1816,15.0
1817,18.0
1818,18.0
1819,13.0
1820,12.0
1821,11.0
1822,10.0
1823,11.0
1824,13.0
1825,14.0
1826,12.0
1827,11.0
1828,11.0
1829,1.0
1830,1.0
1831,1.0
1832,3.0
1833,4.0
1834,5.0
1835,6.0
1836,10.0
1837,13.0
1838,16.0
1839,17.0
1840,19.0
1841,17.0
1842,0.0
1843,19.0
1844,18.0
1845,19.0
1846,15.0
1847,14.0
1848,11.0
1849,12.0
1850,13.0
1851,14.0
1852,13.0
1853,14.0
1854,0.0
1855,0.0
1856,0.0
1857,19.0
1858,26.0
1859,32.0
1860,27.0
1861,29.0
1862,34.0
1863,36.0
1864,31.0
1865,1.0
1866,1.0
1867,0.0
1868,0.0
1869,14.0
1870,15.0
1871,13.0
1872,16.0
1873,16.0
1874,16.0
1875,17.0
1876,16.0
1877,13.0
1878,13.0
1879,12.0
1880,11.0
1881,12.0
1882,11.0
1883,13.0
1884,12.0
1885,11.0
1886,10.0
1887,9.0
1888,1.0
1889,1.0
1890,1.0
1891,3.0
1892,4.0
1893,6.0
1894,8.0
1895,13.0
1896,15.0
1897,20.0
1898,21.0
1899,20.0
1900,19.0
1901,1.0
1902,18.0
1903,17.0
1904,17.0
1905,15.0
1906,13.0
1907,11.0
1908,11.0
1909,11.0
1910,10.0
1911,11.0
1912,11.0
1913,0.0
1914,0.0
1915,15.0
1916,19.0
1917,20.0
1918,24.0
1919,24.0
1920,26.0
1921,30.0
1922,29.0
1923,28.0
1924,22.0
1925,18.0
1926,17.0
1927,14.0
1928,13.0
1929,14.0
1930,15.0
1931,13.0
1932,14.0
1933,13.0
1934,11.0
1935,11.0
1936,11.0
1937,13.0
1938,11.0
1939,11.0
1940,10.0
1941,13.0
1942,11.0
1943,13.0
1944,12.0
1945,12.0
1946,11.0
1947,1.0
1948,1.0
1949,1.0
1950,3.0
1951,3.0
1952,9.0
1953,12.0
1954,15.0
1955,20.0
1956,21.0
1957,22.0
1958,22.0
1959,20.0
1960,19.0
1961,18.0
1962,20.0
1963,18.0
1964,14.0
1965,14.0
1966,11.0
1967,10.0
1968,11.0
1969,9.0
1970,10.0
1971,10.0
1972,7.0
1973,7.0
1974,10.0
1975,14.0
1976,16.0
1977,20.0
1978,20.0
1979,23.0
1980,25.0
1981,26.0
1982,24.0
1983,18.0
1984,0.0
1985,15.0
1986,13.0
1987,12.0
1988,13.0
1989,13.0
1990,11.0
1991,12.0
1992,13.0
1993,12.0
1994,11.0
1995,10.0
1996,10.0
1997,9.0
1998,11.0
1999,13.0
2000,12.0
2001,13.0
2002,14.0
2003,12.0
2004,13.0
2005,11.0
2006,1.0
2007,1.0
2008,1.0
2009,1.0
2010,7.0
2011,12.0
2012,12.0
2013,15.0
2014,20.0
2015,22.0
2016,24.0
2017,24.0
2018,22.0
2019,20.0
2020,19.0
2021,17.0
2022,15.0
2023,13.0
2024,13.0
2025,12.0
2026,9.0
2027,9.0
2028,9.0
2029,11.0
2030,10.0
2031,7.0
2032,7.0
2033,11.0
2034,13.0
2035,13.0
2036,15.0
2037,1.0
2038,18.0
2039,19.0
2040,20.0
2041,1.0
2042,17.0
2043,1.0
2044,15.0
2045,14.0
2046,11.0
2047,10.0
2048,8.0
2049,10.0
2050,9.0
2051,12.0
2052,12.0
2053,13.0
2054,11.0
2055,9.0
2056,12.0
2057,12.0
2058,14.0
2059,12.0
2060,13.0
2061,15.0
2062,15.0
2063,13.0
2064,11.0
2065,1.0
2066,1.0
2067,1.0
2068,3.0
2069,7.0
2070,11.0
2071,13.0
2072,15.0
2073,20.0
2074,23.0
2075,25.0
2076,21.0
2077,21.0
2078,19.0
2079,16.0
2080,12.0
2081,13.0
2082,13.0
2083,13.0
2084,11.0
2085,9.0
2086,8.0
2087,9.0
2088,9.0
2089,9.0
2090,6.0
2091,7.0
2092,8.0
2093,0.0
2094,9.0
2095,11.0
2096,15.0
2097,0.0
2098,1.0
2099,0.0
2100,0.0
2101,1.0
2102,0.0
2103,12.0
2104,13.0
2105,13.0
2106,9.0
2107,9.0
2108,10.0
2109,8.0
2110,10.0
2111,12.0
2112,12.0
2113,9.0
2114,10.0
2115,12.0
2116,13.0
2117,17.0
2118,13.0
2119,16.0
2120,15.0
2121,14.0
2122,13.0
2123,10.0
2124,1.0
2125,1.0
2126,1.0
2127,4.0
2128,7.0
2129,9.0
2130,14.0
2131,15.0
2132,18.0
2133,23.0
2134,23.0
2135,27.0
2136,22.0
2137,16.0
2138,14.0
