Grid_Number,school
0,0.009142293497148785
1,0.019183562775659312
2,0.062236974857978494
3,0.02364636664562272
4,0.4799718463062861
5,0.14793616935955892
6,0.34056289739802287
7,0.9067578400767274
8,0.42042356385118956
9,0.023956308071787134
10,0.02472621914321303
11,0.022414962273425827
12,0.291022074246481
13,0.04708723552196011
14,0.354851655878173
15,1.3732073154568964
16,1.3557391489606372
17,1.167515030655003
18,0.6281695860842319
19,0.23491601370033233
20,0.08776104112476468
21,0.0810808972846803
22,0.04833942474367654
23,0.023451319934931006
24,0.6124069226911163
25,2.0090571851438894
26,0.6578045513760471
27,0.004900749260275575
28,0.00013708086614644798
29,1.6368195141767978
30,0.26874287569420974
31,1.9439720160422749
32,2.656246695241058
33,1.0105450506624418
34,1.180398537944942
35,1.7401025565370278
36,0.7020555932307344
37,1.3647926459408222
38,1.328335498145545
39,0.8198111863221821
40,0.75723379555976
41,1.1712429838944332
42,0.09534625707992006
43,0.8742599321913758
44,0.7277528162123293
45,0.14736255302655468
46,0.7735433595908622
47,0.5577224485913285
48,0.43724223708413545
49,0.5158349795742562
50,0.22304957752525587
51,0.23207415349051283
52,0.6164315417956833
53,0.2329837826792616
54,0.1107186335026172
55,0.1409091709227223
56,0.07323028051932806
57,0.4373263072137802
58,0.8020664484110291
59,0.04976252711446375
60,0.008072471706066607
61,0.32021510073019455
62,0.6417864041604545
63,0.097702994830149
64,0.4809718585628141
65,0.9969878769230088
66,0.5389932236293603
67,0.004162027652289907
68,0.03976825736718683
69,0.026006388181667943
70,0.06764925570362544
71,0.032806255354631275
72,0.09423949081209627
73,0.4399631021084792
74,0.39667650317189235
75,0.6539411718720851
76,0.6775712957873211
77,0.04410627627212307
78,0.3450692896281562
79,0.02484036324168437
80,0.0883301377868429
81,0.08309184297368045
82,0.0060699544413796505
83,0.14566788202955558
84,2.0818628485077504
85,0.5312392227118155
86,0.4012781521520293
87,0.00488493050503348
88,0.5397356006070361
89,0.0729299587791745
90,1.5458349972160674
91,1.8236421726923748
92,0.7627672588294491
93,1.342492743264145
94,1.4180482011440927
95,0.47327931435239257
96,0.5546889714437233
97,0.0375916929179507
98,0.1204200211268103
99,0.00011748260390550058
100,0.17744197284905022
101,0.4389753866575614
102,0.7099964036868346
103,0.36372949078693684
104,0.9279642643314205
105,0.32588861026419375
106,0.5149927865006025
107,0.029534778188303676
108,0.31282154299084336
109,0.18505623244053637
110,0.03746105430829965
111,0.6677771395403005
112,0.050086460353784105
113,0.16826838454480184
114,0.03493117308056344
115,0.004504632274221877
116,0.06329933819669441
117,0.8675871278992786
118,0.5468935583632069
119,0.5396634669002786
120,0.5333970592252814
121,0.26612750152873016
122,0.11124188665846486
123,0.24098078253586436
124,0.2924994248631658
125,0.00024840849856747836
126,0.005313828446177922
127,0.5922545337214978
128,0.02794192503278839
129,0.0032763480338436467
130,0.004742522328614086
131,0.018370886248419538
132,0.18033436186912508
133,0.42464375339379784
134,0.2340237098456373
135,0.00860784736426649
136,0.3298479600015962
137,0.43148890077661645
138,0.0070422500707770725
139,0.04703081698561232
140,0.012148978404143805
141,0.2599929079174964
142,0.39159100266852875
143,0.40557671965123043
144,0.10842812683591978
145,0.40946455306011215
146,0.27220865840352326
147,0.31791411567254296
148,0.2542968027691456
149,0.06708459759089964
150,0.21774617729863394
151,0.409094167216103
152,0.781244568807706
153,0.36823308395816184
154,0.09859414254749822
155,0.14496056966207352
156,0.8279561579931417
157,0.3905657095523376
158,0.00017163587236200328
159,0.0001529573451774695
160,0.15112991169052248
