Grid_Number,department_store
0,2.4945979104249054
1,2.9543649170040007
2,3.4497312636537045
3,3.9824026172844533
4,4.553542053186154
5,5.163484767143331
6,5.811366992074855
7,6.494651405199138
8,7.20853158945563
9,7.945206620273746
10,8.69304919989909
11,9.43578000392148
12,10.15195867549764
13,10.015572108156574
14,9.344690629659024
15,8.515903715966918
16,7.518339205432627
17,6.356308204098471
18,5.049314016762134
19,3.6273631682870393
20,2.125066260677495
21,0.577636987308415
22,0.9804840223364372
23,2.515268483741994
24,4.030294937282716
25,4.354074992356328
26,3.7347994639944826
27,2.9235341583850714
28,1.9694753737842392
29,0.8909446206741132
30,0.27545375167669683
31,1.4786476300299727
32,2.487005596219596
33,2.927814273352654
34,3.301588106932123
35,3.580487682492456
36,3.7588666965386746
37,3.851088345368951
38,3.8802731155219554
39,2.626900620082307
40,1.069087133559302
41,0.04699830583305811
42,0.09064918295245661
43,0.138627893449373
44,0.18892378142527924
45,0.2075863702072329
46,0.21666783566367395
47,0.22073785238561414
48,0.22012961374618045
49,0.2158817602741783
50,0.20926048788582194
51,0.2013859632071435
52,0.19307763098909708
53,0.18485849246778707
54,0.17702424556611004
55,0.16971847601384252
56,0.16299173374425846
57,0.15684173179755997
58,0.1512385684547735
59,1.9467557380406033
60,2.401578963072934
61,2.895276787035742
62,3.4304536552670597
63,4.009312519411425
64,4.6333628927947625
65,5.303026078559837
66,6.0171080303581075
67,6.772099773025863
68,7.561252830832374
69,8.37337473376278
70,9.191340497412682
71,9.990534363637904
72,10.610578198790929
73,9.973744448846341
74,9.149614496688999
75,8.118021292163297
76,6.8831261325157405
77,5.473099605888828
78,3.9296388817796224
79,2.2968032514699144
80,0.6154676925543554
81,1.0769581731852313
82,2.74417662809003
83,3.8998425384323316
84,4.279539240971973
85,4.284087872881587
86,3.44421641653619
87,2.4172904825700163
88,1.2231147432398302
89,0.09190719554033694
90,1.4625711705844624
91,2.3732770872059072
92,2.903015675488279
93,3.3444627241427987
94,3.6503747821277592
95,3.817330160504317
96,3.8773385262121867
97,3.870152081882483
98,2.589039700290103
99,0.8995983852148948
100,0.016975711853015128
101,0.0640722065122709
102,0.11795168465480037
103,0.17634098842730964
104,0.20648133727596904
105,0.2171737575410143
106,0.22099359050389375
107,0.21868864380453215
108,0.21211291289222844
109,0.20322611078176034
110,0.19351152983858264
111,0.1838811253214426
112,0.17480829526887282
113,0.16649115810861623
114,0.1589751273480215
115,0.15222926616162294
116,0.14618935177236744
117,0.1407805671082224
118,1.3582839578184067
119,1.8032693379424818
120,2.2900392562747385
121,2.8221737158277573
122,3.4030437846219868
123,4.035531103662983
124,4.721635094571493
125,5.461931868437732
126,6.2548293696001895
127,7.095526188192627
128,7.974519707077776
129,8.875438179092306
130,9.772009621093831
131,10.624581726603214
132,10.352803404358365
133,9.849882627725963
134,8.786621491884228
135,7.465911339776873
136,5.933756117132116
137,4.251934715777079
138,2.4768079618368457
139,0.6537073880654952
140,1.179820600748817
141,2.9882872828274056
142,3.721265200759836
143,4.1740634101470375
144,4.571862723201874
145,3.7746964079769114
146,2.9641727423390605
147,1.6375834953625334
148,0.14812503585525064
149,1.4218169342928149
150,2.2009291922129663
151,2.859607540188661
152,3.4008646580521615
153,3.733856987255299
154,3.8665775253319743
155,3.8724524350130505
156,3.8173059367160285
157,2.5144062377473047
158,0.6790301408193663
159,0.020296647738733554
160,0.029445020948865933
161,0.08969609235561893
162,0.15851330676469205
163,0.2048449983829596
164,0.21783789694163078
165,0.22086467060106496
166,0.21569443564888208
167,0.2057872550450229
168,0.1941266753531563
169,0.18250173360628652
170,0.17174252708057247
171,0.16212607621265487
172,0.15366349866383644
173,0.1462572227205601
174,0.1397766949373945
175,0.13409146162864818
176,0.12908383693867653
177,0.7288388431274616
178,1.1583894644283754
179,1.6320537531262471
180,2.154418984732045
181,2.7301008874805195
182,3.3634908174501144
183,4.058388299657779
184,4.817485213616579
185,5.64164909942245
186,6.528905445218482
187,7.472907199283624
188,8.460443557025247
189,9.46712179156735
190,10.450003143189676
191,10.54327105157503
192,10.133705528938695
193,9.379847397387529
194,8.097637973549208
195,6.415307550322077
196,4.577639307757495
197,2.653858194872544
198,0.6891910204418172
199,1.2837206668014796
200,2.9362106415805203
201,3.4680354387321377
202,4.015908263901431
203,4.515254301054863
204,4.079332215157106
205,3.2029118647138963
206,2.1117005479881934
207,0.45878344461213694
208,1.126716253155113
209,1.9196389048475744
210,2.771900438791389
211,3.477740083629138
212,3.8259806578658018
213,3.8756318031832526
214,3.8003652754407
215,3.6927165288701707
216,2.3866472312020726
217,0.4106594213968383
218,0.02470353693483685
219,0.01624097803283894
220,0.0496308867785483
221,0.13159411639245355
222,0.20219130538263425
223,0.21873107135565487
224,0.21965154655750666
225,0.20953822979818962
226,0.19506770806218265
227,0.18041158674962116
228,0.16723902879219532
229,0.15592692178888592
230,0.1463577772811459
231,0.1382761744012714
232,0.1314210637387314
233,0.12556614092001836
234,0.12052650499966876
235,0.11615444584299257
236,0.059024833027106066
237,0.46692749282312435
238,0.9204612838742651
239,1.425196019223844
240,1.9870010034531806
241,2.6118300665986136
242,3.3053905521983054
243,4.072671020154971
244,4.917298307386007
245,5.840667797829947
246,6.840693827290227
247,7.9097404117499766
248,9.030497086865262
249,10.166427921997892
250,10.534811148426137
251,10.432666605667663
252,9.623798648971405
253,8.393911848360876
254,6.878708947279636
255,4.874562703566641
256,2.8089583111611436
257,0.7171188316725329
258,1.3794015023582178
259,2.496653643062693
260,3.0968876781685832
261,3.7614905240863297
262,4.413696086330694
263,4.466443337742203
264,3.4549136649537635
265,2.1179057064758604
266,0.6864442506299251
