Grid_Number,bank
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,4.0
6,3.0
7,2.0
8,1.0
9,3.0
10,3.0
11,3.0
12,3.0
13,3.0
14,3.0
15,3.0
16,3.0
17,3.0
18,1.0
19,1.0
20,1.0
21,1.0
22,0.0
23,0.0
24,0.0
25,0.0
26,1.0
27,0.0
28,0.0
29,0.0
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,2.0
47,5.0
48,5.0
49,5.0
50,5.0
51,5.0
52,6.0
53,5.0
54,6.0
55,3.0
56,2.0
57,2.0
58,2.0
59,0.0
60,0.0
61,0.0
62,0.0
63,4.0
64,4.0
65,3.0
66,2.0
67,1.0
68,3.0
69,3.0
70,3.0
71,3.0
72,3.0
73,3.0
74,3.0
75,3.0
76,3.0
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,0.0
83,0.0
84,1.0
85,1.0
86,1.0
87,0.0
88,1.0
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,0.0
96,0.0
97,0.0
98,1.0
99,1.0
100,1.0
101,2.0
102,2.0
103,1.0
104,1.0
105,3.0
106,5.0
107,5.0
108,5.0
109,6.0
110,6.0
111,6.0
112,6.0
113,0.0
114,3.0
115,2.0
116,2.0
117,2.0
118,0.0
119,0.0
120,0.0
121,4.0
122,0.0
123,4.0
124,3.0
125,1.0
126,1.0
127,3.0
128,3.0
129,3.0
130,3.0
131,6.0
132,7.0
133,7.0
134,7.0
135,7.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,0.0
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,1.0
155,0.0
156,1.0
157,1.0
158,0.0
159,2.0
160,2.0
161,2.0
162,2.0
163,3.0
164,4.0
165,6.0
166,5.0
167,6.0
168,6.0
169,6.0
170,6.0
171,6.0
172,0.0
173,4.0
174,2.0
175,2.0
176,2.0
177,0.0
178,0.0
179,4.0
180,4.0
181,4.0
182,0.0
183,3.0
184,1.0
185,1.0
186,3.0
187,3.0
188,3.0
189,6.0
190,7.0
191,7.0
192,7.0
193,7.0
194,5.0
195,5.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,1.0
202,1.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,2.0
209,3.0
210,2.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,2.0
218,2.0
219,2.0
220,5.0
221,11.0
222,11.0
223,11.0
224,13.0
225,8.0
226,7.0
227,6.0
228,6.0
229,6.0
230,6.0
231,0.0
232,3.0
233,3.0
234,2.0
235,2.0
236,0.0
237,4.0
238,4.0
239,4.0
240,4.0
241,3.0
242,1.0
243,1.0
244,1.0
245,1.0
246,3.0
247,4.0
248,9.0
249,9.0
250,9.0
251,8.0
252,9.0
253,6.0
254,6.0
255,5.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,1.0
266,3.0
267,3.0
268,3.0
269,3.0
270,3.0
271,2.0
272,1.0
273,1.0
274,1.0
275,2.0
276,2.0
277,2.0
278,9.0
279,18.0
280,21.0
281,18.0
282,18.0
283,21.0
284,16.0
285,8.0
286,7.0
287,6.0
288,6.0
289,6.0
290,5.0
291,3.0
292,3.0
293,2.0
294,2.0
295,2.0
296,2.0
297,3.0
298,3.0
299,1.0
300,1.0
301,1.0
302,1.0
303,1.0
304,1.0
305,2.0
306,9.0
307,10.0
308,10.0
309,11.0
310,9.0
311,8.0
312,7.0
313,6.0
314,6.0
315,2.0
316,1.0
317,1.0
318,1.0
319,1.0
320,2.0
321,2.0
322,2.0
323,1.0
324,3.0
325,3.0
326,3.0
327,3.0
328,3.0
329,3.0
330,3.0
331,1.0
332,1.0
333,1.0
334,2.0
335,2.0
336,3.0
337,0.0
338,21.0
339,21.0
340,21.0
341,21.0
342,20.0
343,21.0
344,14.0
345,7.0
346,6.0
347,6.0
348,6.0
349,2.0
350,2.0
351,3.0
352,2.0
353,2.0
354,2.0
355,2.0
356,1.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,2.0
363,3.0
364,4.0
365,9.0
366,9.0
367,8.0
368,9.0
369,9.0
370,9.0
371,8.0
372,7.0
373,6.0
374,2.0
375,1.0
376,1.0
377,2.0
378,3.0
379,3.0
380,3.0
381,3.0
382,5.0
383,4.0
384,3.0
385,3.0
386,4.0
387,4.0
388,4.0
389,3.0
390,3.0
391,1.0
392,1.0
393,2.0
394,2.0
395,16.0
396,21.0
397,21.0
398,21.0
399,21.0
400,21.0
401,21.0
402,18.0
403,16.0
404,4.0
405,2.0
406,2.0
407,2.0
408,2.0
409,2.0
410,2.0
411,1.0
412,1.0
413,1.0
414,2.0
415,2.0
416,2.0
417,2.0
418,2.0
419,1.0
420,2.0
421,2.0
422,3.0
423,5.0
424,9.0
425,9.0
426,10.0
427,9.0
428,9.0
429,9.0
430,8.0
431,7.0
432,6.0
433,3.0
434,3.0
435,2.0
436,4.0
437,4.0
438,3.0
439,3.0
440,3.0
441,5.0
442,5.0
443,3.0
444,4.0
445,4.0
446,4.0
447,4.0
448,4.0
449,4.0
450,1.0
451,1.0
452,2.0
453,3.0
454,20.0
455,21.0
456,21.0
457,21.0
458,21.0
459,21.0
460,21.0
461,20.0
462,18.0
463,3.0
464,2.0
465,2.0
466,2.0
467,2.0
468,2.0
469,1.0
470,1.0
471,1.0
472,2.0
473,2.0
474,2.0
475,2.0
476,2.0
477,2.0
478,2.0
479,2.0
480,2.0
481,3.0
482,5.0
483,5.0
484,9.0
485,11.0
486,11.0
487,9.0
488,9.0
489,9.0
490,8.0
491,6.0
492,3.0
493,3.0
494,7.0
495,7.0
496,8.0
497,8.0
498,4.0
499,3.0
500,5.0
501,5.0
502,6.0
503,4.0
504,4.0
505,4.0
506,4.0
507,4.0
508,4.0
509,2.0
510,1.0
511,1.0
512,5.0
513,18.0
514,20.0
515,21.0
516,22.0
517,22.0
518,22.0
519,21.0
520,20.0
521,18.0
522,3.0
523,2.0
524,2.0
525,2.0
526,2.0
527,1.0
528,1.0
529,1.0
530,1.0
531,2.0
532,2.0
533,2.0
534,2.0
535,2.0
536,2.0
537,3.0
538,3.0
539,2.0
540,3.0
541,5.0
542,6.0
543,10.0
544,11.0
545,11.0
546,10.0
547,10.0
548,9.0
549,9.0
550,3.0
551,5.0
552,6.0
553,8.0
554,8.0
555,8.0
556,8.0
557,7.0
558,5.0
559,5.0
560,6.0
561,6.0
562,4.0
563,5.0
564,5.0
565,5.0
566,5.0
567,5.0
568,3.0
569,1.0
570,1.0
