Grid_Number,bank
0,1.8259295325618612
1,1.581314183503864
2,0.52076111803055
3,0.6978847650269387
4,1.6718934121694078
5,2.7525032888585717
6,3.850997723424703
7,4.955497443606487
8,5.271389045393905
9,4.192250704335005
10,3.136120499011526
11,2.1373815562193017
12,1.3320699552347588
13,1.1951813413645291
14,1.883829458139977
15,2.8534243870240736
16,3.8997577301760287
17,4.9746409209277065
18,6.062908258151857
19,7.158458152274503
20,8.258392822181392
21,9.361166765395529
22,10.465882510812508
23,10.696057412775493
24,10.393112476463802
25,10.20297946568472
26,10.132011313833944
27,10.18269987811941
28,9.258632363436506
29,8.765275133022408
30,8.391107441607385
31,8.152556719111464
32,8.061670983287012
33,8.12340803172694
34,8.334376886114052
35,8.683707683493832
36,9.15557650875468
37,8.84342081212673
38,8.057363407256902
39,7.355880648353277
40,6.765331977737927
41,6.3169070790345785
42,6.04233191253854
43,5.965659767148613
44,6.094364576675703
45,6.034354012073695
46,4.965586700659762
47,3.9209101642983164
48,2.9262405996799514
49,2.0555033140142474
50,1.4996422711311357
51,1.445866515156644
52,2.0252050465680487
53,2.9300585802924344
54,3.9423208126117513
55,3.3200775417423256
56,2.3347734209635282
57,1.5337148626995933
58,1.3138713565887523
59,0.9946055149677336
60,0.6045035425665563
61,0.8564168196940453
62,0.7541675288512878
63,1.696157389382466
64,2.7673079794275086
65,3.861592851649832
66,4.963735245385929
67,5.148377080815236
68,4.036491131802722
69,2.924653328213417
70,1.812952251325368
71,0.702037736302743
72,0.3997771222429264
73,1.5100420351436157
74,2.621735015327414
75,3.733580637343575
76,4.845473826444662
77,5.957387948777057
78,7.069313126745293
79,8.18124485258623
80,9.293180775935898
81,10.40511955110275
82,9.675505214444792
83,9.339559635112973
84,9.127552129721641
85,9.048198840852907
86,9.104968826212941
87,8.33211136382635
88,7.780264027590636
89,7.356208143634516
90,7.0829336803028236
91,6.978177565833332
92,7.0494564410789415
93,7.291609660608428
94,7.688508836199951
95,8.217762843962516
96,8.152115499758564
97,7.291945922904969
98,6.508519449325518
99,5.832841276808264
100,5.306233236217463
101,4.976248266751994
102,4.882913507945563
103,5.0393951718747365
104,5.8579207802239965
105,4.749625682507493
106,3.6435579752598426
107,2.542626133117832
108,1.4585070877919433
109,0.5122504622302597
110,0.47332690309960124
111,1.4950050196038773
112,2.5920848752106367
113,3.6980576431636942
114,3.068025896351387
115,1.9598726726795948
116,0.8615574426678126
117,0.34106290091679325
118,0.9993755357392722
119,0.6123197623824034
120,1.4913020678583442
121,1.7333031163796597
122,2.3048699105443737
123,3.177006956526151
124,4.164995004210662
125,5.2032543522670025
126,5.251331322132537
127,4.167002818032952
128,3.10229054678777
129,2.0874297852602304
130,1.2503527104806653
131,1.1145685323617467
132,1.8339933084450282
133,2.8207722520478247
134,3.8759312507685033
135,4.626219438757765
136,5.222979932752478
137,5.9465171427846935
138,6.77609584212269
139,7.677417897609702
140,9.63516492091212
141,8.670348977565103
142,8.293832698430364
143,8.054392051586003
144,7.964399717873387
145,8.028882578901177
146,7.448130227136817
147,6.825220281142255
148,6.3376242811258185
149,6.0183214277895765
150,5.8947235494585515
151,5.97897986932267
152,6.2627068004071065
153,6.720688528330946
154,7.320291917586951
155,7.553460786897725
156,6.615938183118235
157,5.741025019618612
158,4.961951285365146
159,4.330752231447895
160,3.9195320219958725
161,3.8003828362569094
162,3.999493740736012
163,4.4745784954186085
164,4.706910301625242
165,3.6773258907838473
166,2.590781460811001
167,1.5409197843841715
168,0.7138496478262565
169,0.8380668225696306
170,1.6472213378269573
171,2.682756530695846
172,3.564229481943785
173,3.185341380462142
174,2.138851947838167
175,1.2148406998564913
176,0.9218733773428155
177,1.8337264384204015
178,1.6548849145063307
179,2.1418678292046103
180,2.7917299720293243
181,3.1783099004058584
182,3.8577731397849155
183,4.704894851302334
184,5.644689514429794
185,5.567730662662883
186,4.5592676442090445
187,3.6120742547894147
188,2.7892833566524247
189,2.2329319551414875
190,2.1597987961594334
191,2.6074368541364357
192,3.0000006052450083
193,3.18188291471502
194,3.700832721590517
195,4.39376423399431
196,5.233261659551144
197,6.159687751289921
198,7.139281541732266
199,8.551365189865711
200,7.686630921240738
201,7.259314494602641
202,6.984544389203823
203,6.8806202553989335
204,6.955204616277718
205,6.623742564905496
206,5.91467825162052
207,5.344692128332945
208,4.9619462860410986
209,4.8113355543830325
210,4.914249745444753
211,5.2558170798419575
212,5.7939828844528884
213,6.479947841327846
214,7.071028205878732
215,6.05933933626515
216,5.089657030521515
217,4.191239241240381
218,3.420705520640147
219,2.882503830563483
220,2.7183253300768917
221,2.990421217773825
222,3.6012230855552723
223,3.6257556742238646
224,3.721301883899834
225,3.050325691042822
226,2.228601903400607
227,1.761166757344787
228,1.8529365280812125
229,1.6454775448012409
230,2.0256770066015415
231,2.82347314616582
232,3.636449547322988
233,2.766211707559656
234,2.1337646018099385
235,1.9816250414534855
236,2.842647304102556
237,2.7306684705537885
238,3.0504621107370995
239,3.691469907018115
240,4.1526660638633395
241,4.693092225243343
242,5.410957020249502
243,6.245371018522901
244,6.064257480731436
245,5.153861421316454
246,4.338458071872836
247,3.6817131157111413
248,3.280345503927911
249,2.9732292459026364
250,2.240302247244709
251,1.91590146853483
252,2.189809348565273
253,2.8412780882335973
254,3.6989303443062957
255,4.6652087269763545
256,5.677443965904504
257,6.4478235943328235
258,7.467635244754477
259,6.733753170337396
260,6.241580930203971
261,5.919805310784503
262,5.7968714827007
263,5.885253156522228
264,5.884050038386311
265,5.072658983121158
266,4.394832820952424
267,3.920472414069328
268,3.7280711413695404
269,3.860024220263657
270,4.286481259402443
271,4.9316243017559795
272,5.721955695425238
273,6.605565665968744
274,5.657503053561201
275,4.6039707504051
276,3.5858910787086
277,2.6445312012495252
278,1.8977191595830385
279,1.6376791600187435
280,2.058035554094275
281,2.872894919812707
282,2.546157364652626
283,2.6805170476382156
284,3.2187401528547213
285,3.1470527334072615
286,2.2241678834785326
287,1.1819757092848282
288,0.5657496943730904
289,1.3099393848303647
290,2.3631910635998277
291,3.453442507140993
292,3.615635429216986
293,3.15810411035271
294,3.057333109205964
295,3.8926886066361623
296,3.8116471678224544
297,4.046868631978738
298,4.549560348628109
299,5.171205868935039
300,5.614399015133394
301,6.226912904012317
302,6.347070906748428
303,5.768672305224087
304,5.361223091617862
305,4.702859438266521
306,4.095623922452614
307,3.4865437644695394
308,2.421178440978973
309,1.4286654586844911
310,0.8324225314657268
311,1.2901308354745584
312,2.1911023800771767
313,3.205728816354132
314,4.222089739186679
315,4.8964920839655095
316,5.709473685930808
317,6.384010627659895
318,5.826865532385547
319,5.250401658973882
320,4.863531136937208
321,4.713174572483901
322,4.821509708878474
323,5.172306940453146
324,4.339237596257099
325,3.5230592210761493
326,2.9099436135586165
327,2.6450821524883796
328,2.828075238245196
329,3.3870963543100627
330,4.173690941364266
331,5.083289548620495
332,6.060761618529838
333,5.4448031072999825
334,4.339951869540415
335,3.2399607896983356
336,2.152294576452943
337,1.1136697468583225
338,0.5665783286516697
339,1.3691691042818317
340,1.9839043455754857
341,1.471544748615226
342,1.6934797729685716
343,2.4582851411550917
344,3.3055569174425825
345,2.2144953719377685
346,1.1636731959569846
347,0.5264439176373581
348,1.2934502026055896
349,2.3540913303432265
350,3.447222199590201
351,4.549483281854448
352,4.211632522559208
353,4.136567940022717
354,4.9577913750763285
355,4.894379999306245
356,5.079672990832948
357,5.279564768316158
358,5.411587859446897
359,5.759307593326444
360,6.287036386482029
361,5.503197090075847
362,4.824711756600107
363,4.329361484405719
364,3.919596742531643
365,3.1655574398983277
366,2.674159941842408
367,2.0838645806604483
368,1.1894885646800173
369,0.18009798801990815
370,0.749876887786824
371,1.852765197354326
372,2.7428108642605262
373,3.3466409433843873
374,4.165316552765964
375,5.096330108964149
376,5.300555939639347
377,4.991100625821284
378,4.304161029242284
379,3.822745211122175
380,3.6295759817921125
381,3.7692339727035287
382,4.20871592641967
383,3.778195350158137
384,2.803195713914526
385,1.9783615973775244
386,1.5629412344562092
387,1.8559413481208977
388,2.6304207963523343
389,3.587000297883524
390,4.613771884376994
391,5.672748289677193
392,5.443456018405416
393,4.338261791321597
394,3.2376966584683213
395,2.1488848901143043
396,1.107066044171097
397,0.5534857882918351
398,1.2106864712878453
399,0.9824893336647903
400,0.44009553592892786
401,0.9466752422115594
402,2.017812252719131
403,3.117659522745384
404,2.684369978006656
405,1.9120391842893778
406,1.6058666805573467
407,1.993635884313649
408,2.800575400297867
409,3.7662611959761607
410,4.795736284441764
411,5.2768960728191505
412,5.217141318565076
413,5.3102184850779715
414,4.710808520292269
415,4.319476294126746
416,4.194865430649326
417,4.359905789356057
418,4.784717649760877
419,5.408431331622424
420,4.757920069477839
421,3.953576887470628
422,3.331155833092984
423,3.0058759663634023
424,2.3705570956445845
425,1.658340266173976
426,1.2665953795660052
427,0.7237404896478545
428,1.0076952242135229
429,1.1886871422956702
430,1.4295176828839493
431,1.802171617343053
432,2.6315369219981766
433,3.615938730969296
434,4.31259894051126
435,4.217402149827894
436,4.268442613703308
437,3.4401433512732242
438,2.814681583935973
439,2.546201243302492
440,2.7416621481594583
441,3.3201120626741183
442,3.4740755212828645
443,2.377485086599592
444,1.3071083674018265
445,0.48733106709996543
446,1.1132444437275384
447,2.171174141270329
448,3.25991937288347
449,4.354774964951646
450,5.45654817687398
451,5.65361286632048
452,4.599189721129655
453,3.5797508333406567
454,2.6361995857292557
455,1.886091930934031
456,1.6241919767096744
457,0.7942016025106939
458,0.2983133305816891
459,0.653672597742695
460,1.1270015368492337
461,2.1084329561770776
462,3.1770597931526168
463,3.442743099582287
464,2.881378520691033
465,2.6879483821223062
466,2.9360948598580796
467,3.533992323547432
468,4.33940233849955
469,5.257811879816182
470,6.239520900467585
471,6.298364340910904
472,4.502709402355457
473,3.7773005059750746
474,3.2763498605598356
475,3.1102732759537095
476,3.3295635508883743
477,3.869244005444395
478,4.618329465716017
479,4.164514933642337
480,3.2150210246502517
481,2.4088167249647423
482,1.9342435495844095
483,1.8895757290812605
484,0.8373344261609498
485,0.5519273371953791
486,0.3707444450981906
487,1.2368773266241764
488,1.178070560727885
489,0.345493920989442
490,1.150540826179241
491,2.2362881468739504
492,3.3393244075515454
493,3.261758137078261
494,3.134861174273852
495,3.3894697465251697
496,2.7373472424333563
497,1.892376690686906
498,1.46354755721161
499,1.7820537769530955
500,2.5850187958027737
501,3.494610821106541
502,2.4048764145604
503,1.3251866593253205
504,0.44907809278113925
505,1.0583406461982414
506,2.12399648116296
507,3.1836708781170184
508,3.972640332747456
509,4.888848983439885
510,5.873046889706962
511,5.082447676959033
512,4.182481924026236
513,3.2572796235288104
514,2.1776699355154987
515,1.1608119935205403
516,0.6523687259634695
517,0.03604562897774579
518,0.9393261454484485
519,1.997420609286416
520,2.6767397268038104
521,3.579531298425476
522,4.340956502629393
523,3.9106879588380825
524,3.770400418893011
525,3.95110369136061
526,4.413545456283972
527,5.081378618366573
528,5.88509098361353
529,6.776506855403522
530,7.37995147691213
531,3.8346385185652156
532,2.9492843269160396
533,2.2726561053078664
534,2.0259604547138834
535,2.3488141719189826
536,3.066301114277789
537,3.9699293811988365
538,3.7949073710760777
539,2.719303861936513
540,1.69138031231498
541,0.894306187543116
542,1.1007552326093681
543,1.0021182096322265
544,0.7795663922880058
545,0.33456040520835745
546,1.3463061011547326
547,1.347188318326169
548,0.7391990384454802
549,1.3231690757602073
550,2.329806841535206
551,2.8834619320478576
552,2.2427666846205656
553,2.053902224325379
554,2.4248481498650754
555,2.3454750302018255
556,1.2606951722325948
557,0.38770331014103765
558,1.0881809295847584
559,2.1658310076605223
560,3.266553613732482
561,2.8071998894975603
562,1.9628999315688782
563,1.516061792654789
564,1.427719414882487
565,1.6549740643076158
566,2.431534059294848
567,3.399799834045151
568,4.43596463508426
569,5.501798603906123
570,5.436653835715374
571,4.329418485171866
572,3.225428072109127
573,2.1297348227435746
574,1.068183935620328
575,0.468108709256554
576,0.9474427807739575
577,1.5585274292130062
578,2.4508089644757693
579,3.4128577079964266
580,4.228215587799672
581,5.098879475105155
582,4.962792382006541
583,4.852974987176434
584,4.994625720666396
585,5.367873677448825
586,5.929140865983627
587,6.630853403931595
588,7.43334273286975
589,8.4617631027111
590,3.3894840588820556
591,2.3414853637517683
592,1.3961975348364304
593,0.9428911539903113
594,1.5170966431424446
595,2.4873646788046964
596,3.5419269036029757
597,3.7164788926396564
598,2.608741099321231
599,1.5072183743405965
600,0.45907153410037504
601,0.7890807688078295
602,1.8728087427158435
603,1.6208656001182407
604,1.3619410404390098
605,1.8855831477639056
606,2.143193815336115
607,1.8233673003602755
608,2.128125740818944
609,2.8646173043245597
610,2.248452562929881
611,1.3309088626558188
612,0.9797755851164743
613,1.619093671542813
614,2.113224321210145
615,1.1951867328273997
616,0.38761164725878144
617,1.1596881439027558
618,2.2388328951444483
619,3.3208709215823746
620,3.510822963298004
621,2.4859895382240134
622,1.3910611692314707
623,0.4035104820171628
624,0.9292214923374502
625,2.00921546746877
626,3.1118006600327837
627,3.9707863859956687
628,4.809063463528819
629,4.555764637219484
630,4.052007053548343
631,3.541654192901318
632,2.5837205538925194
633,1.8112900579198643
634,1.5358364958658726
635,1.7342338352981121
636,2.1974292896930363
637,2.7045296457815415
638,3.5033024387381895
639,4.438990606013085
640,5.441416127619923
641,6.0257635127221425
642,5.935605041805673
643,6.051929455991016
644,6.363423190013457
645,6.843487479132032
646,7.459648026938057
647,8.18121250924886
648,9.543722877263749
649,3.259883559087991
650,2.1496106903701935
651,1.0429159905598093
652,0.16548035667610045
653,1.1999816979418811
654,2.3076808150639083
655,3.4181409793777253
656,3.9466270214664942
657,2.9273042341123956
658,2.008785109595984
659,1.4050578134065361
660,1.5446745956652175
661,2.224088121719207
662,1.6153627912299153
663,1.6568307746082935
664,2.313793806364371
665,3.118162974748062
666,2.9075978618174396
667,3.1077600431207433
668,3.1471010775279695
669,2.0364671611701195
670,0.9289855471753116
671,0.22735904905388835
672,1.1895247826964657
673,1.0650001998929666
674,1.793483562963909
675,1.471138837334876
676,1.8327036642636292
677,2.6507014659613937
678,3.504287905109845
679,3.583652379121405
680,2.5793022737848825
681,1.5516727810568118
682,0.7971442466487738
683,1.1558770743596196
684,1.8547593970166234
