Grid_Number,local_government_office
0,0.0
1,0.0
2,1.0
3,1.0
4,1.0
5,1.0
6,2.0
7,2.0
8,3.0
9,3.0
10,3.0
11,4.0
12,4.0
13,4.0
14,4.0
15,3.0
16,3.0
17,2.0
18,2.0
19,2.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,2.0
27,2.0
28,2.0
29,2.0
30,2.0
31,2.0
32,2.0
33,2.0
34,2.0
35,3.0
36,2.0
37,2.0
38,2.0
39,2.0
40,2.0
41,0.0
42,1.0
43,1.0
44,1.0
45,1.0
46,3.0
47,4.0
48,4.0
49,5.0
50,5.0
51,5.0
52,4.0
53,3.0
54,4.0
55,3.0
56,2.0
57,2.0
58,2.0
59,0.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,2.0
66,2.0
67,4.0
68,3.0
69,3.0
70,3.0
71,4.0
72,4.0
73,4.0
74,3.0
75,3.0
76,2.0
77,2.0
78,2.0
79,1.0
80,1.0
81,1.0
82,1.0
83,2.0
84,2.0
85,2.0
86,2.0
87,3.0
88,3.0
89,2.0
90,2.0
91,2.0
92,2.0
93,3.0
94,3.0
95,2.0
96,2.0
97,2.0
98,2.0
99,2.0
100,2.0
101,2.0
102,1.0
103,1.0
104,2.0
105,3.0
106,4.0
107,5.0
108,5.0
109,5.0
110,5.0
111,5.0
112,5.0
113,4.0
114,3.0
115,2.0
116,2.0
117,2.0
118,0.0
119,0.0
120,1.0
121,1.0
122,1.0
123,1.0
124,3.0
125,3.0
126,4.0
127,4.0
128,4.0
129,3.0
130,4.0
131,5.0
132,6.0
133,5.0
134,5.0
135,4.0
136,2.0
137,2.0
138,1.0
139,1.0
140,1.0
141,2.0
142,2.0
143,2.0
144,2.0
145,3.0
146,3.0
147,3.0
148,3.0
149,2.0
150,2.0
151,2.0
152,3.0
153,3.0
154,3.0
155,3.0
156,3.0
157,3.0
158,2.0
159,2.0
160,2.0
161,2.0
162,4.0
163,5.0
164,6.0
165,6.0
166,6.0
167,5.0
168,5.0
169,5.0
170,5.0
171,0.0
172,4.0
173,3.0
174,2.0
175,2.0
176,2.0
177,0.0
178,0.0
179,1.0
180,1.0
181,1.0
182,2.0
183,3.0
184,3.0
185,3.0
186,4.0
187,4.0
188,4.0
189,4.0
190,6.0
191,6.0
192,5.0
193,4.0
194,4.0
195,4.0
196,1.0
197,1.0
198,1.0
199,1.0
200,2.0
201,2.0
202,3.0
203,3.0
204,4.0
205,4.0
206,3.0
207,3.0
208,2.0
209,3.0
210,2.0
211,3.0
212,4.0
213,3.0
214,3.0
215,3.0
216,3.0
217,3.0
218,2.0
219,5.0
220,7.0
221,9.0
222,11.0
223,11.0
224,9.0
225,8.0
226,6.0
227,5.0
228,5.0
229,5.0
230,6.0
231,5.0
232,2.0
233,2.0
234,2.0
235,2.0
236,0.0
237,1.0
238,1.0
239,1.0
240,2.0
241,2.0
242,2.0
243,3.0
244,3.0
245,3.0
246,4.0
247,4.0
248,7.0
249,6.0
250,5.0
251,5.0
252,4.0
253,3.0
254,3.0
255,3.0
256,1.0
257,1.0
258,1.0
259,2.0
260,3.0
261,3.0
262,3.0
263,3.0
264,4.0
265,4.0
266,5.0
267,4.0
268,4.0
269,4.0
270,6.0
271,4.0
272,3.0
273,3.0
274,3.0
275,3.0
276,3.0
277,6.0
278,10.0
279,11.0
280,12.0
281,14.0
282,14.0
283,14.0
284,11.0
285,8.0
286,7.0
287,5.0
288,5.0
289,6.0
290,3.0
291,2.0
292,2.0
293,2.0
294,2.0
295,1.0
296,1.0
297,1.0
298,1.0
299,2.0
300,2.0
301,2.0
302,2.0
303,3.0
304,3.0
305,4.0
306,5.0
307,6.0
308,4.0
309,4.0
310,4.0
311,4.0
312,3.0
313,3.0
314,3.0
315,1.0
316,1.0
317,1.0
318,3.0
319,3.0
320,3.0
321,3.0
322,4.0
323,5.0
324,8.0
325,8.0
326,6.0
327,6.0
328,5.0
329,5.0
330,6.0
331,3.0
332,3.0
333,3.0
334,3.0
335,3.0
336,9.0
337,13.0
338,15.0
339,14.0
340,14.0
341,15.0
342,14.0
343,14.0
344,10.0
345,7.0
346,6.0
347,4.0
348,3.0
349,3.0
350,2.0
351,2.0
352,2.0
353,2.0
354,1.0
355,1.0
356,1.0
357,1.0
358,2.0
359,2.0
360,2.0
361,2.0
362,2.0
363,2.0
364,3.0
365,5.0
366,5.0
367,4.0
368,4.0
369,4.0
370,4.0
371,4.0
372,3.0
373,3.0
374,1.0
375,1.0
376,1.0
377,3.0
378,3.0
379,3.0
380,4.0
381,4.0
382,7.0
383,8.0
384,8.0
385,6.0
386,6.0
387,7.0
388,7.0
389,5.0
390,6.0
391,4.0
392,4.0
393,4.0
394,6.0
395,15.0
396,19.0
397,21.0
398,20.0
399,19.0
400,16.0
401,16.0
402,15.0
403,12.0
404,6.0
405,5.0
406,4.0
407,3.0
408,3.0
409,2.0
410,2.0
411,2.0
412,0.0
413,1.0
414,1.0
415,1.0
416,2.0
417,2.0
418,2.0
419,2.0
420,2.0
421,2.0
422,2.0
423,3.0
424,5.0
425,5.0
426,4.0
427,4.0
428,4.0
429,4.0
430,4.0
431,3.0
432,3.0
433,1.0
434,1.0
435,2.0
436,3.0
437,3.0
438,3.0
439,4.0
440,4.0
441,7.0
442,7.0
443,7.0
444,6.0
445,6.0
446,6.0
447,6.0
448,7.0
449,6.0
450,4.0
451,3.0
452,6.0
453,12.0
454,23.0
455,23.0
456,24.0
457,22.0
458,22.0
459,20.0
460,17.0
461,15.0
462,14.0
463,6.0
464,5.0
465,3.0
466,3.0
467,2.0
468,1.0
469,2.0
470,2.0
471,0.0
472,1.0
473,2.0
474,2.0
475,2.0
476,4.0
477,5.0
478,5.0
479,2.0
480,2.0
481,3.0
482,3.0
483,3.0
484,4.0
485,4.0
486,4.0
487,4.0
488,4.0
489,4.0
490,3.0
491,3.0
492,3.0
493,3.0
494,4.0
495,5.0
496,6.0
497,5.0
498,4.0
499,5.0
500,7.0
501,7.0
502,6.0
503,5.0
504,5.0
505,8.0
506,9.0
507,8.0
508,7.0
509,4.0
510,6.0
511,8.0
512,15.0
513,22.0
514,23.0
515,25.0
516,24.0
517,22.0
518,23.0
519,20.0
520,15.0
521,12.0
522,4.0
523,4.0
524,3.0
525,2.0
526,2.0
527,1.0
528,1.0
529,1.0
530,1.0
531,2.0
532,2.0
533,4.0
534,4.0
535,4.0
536,5.0
537,5.0
538,4.0
539,4.0
540,2.0
541,3.0
542,2.0
543,4.0
544,4.0
545,4.0
546,4.0
547,4.0
548,4.0
549,4.0
550,5.0
551,5.0
552,5.0
553,5.0
554,6.0
555,6.0
556,7.0
557,8.0
558,7.0
559,7.0
560,7.0
561,6.0
562,5.0
563,8.0
564,9.0
565,10.0
566,10.0
567,9.0
568,9.0
569,9.0
570,10.0
