Grid_Number,primary_school
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,0.0
16,0.0
17,1.0
18,1.0
19,1.0
20,1.0
21,2.0
22,2.0
23,2.0
24,2.0
25,2.0
26,2.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,2.0
34,2.0
35,2.0
36,3.0
37,3.0
38,3.0
39,3.0
40,3.0
41,3.0
42,2.0
43,2.0
44,3.0
45,3.0
46,4.0
47,7.0
48,10.0
49,10.0
50,10.0
51,7.0
52,7.0
53,8.0
54,8.0
55,6.0
56,3.0
57,2.0
58,2.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,2.0
80,3.0
81,3.0
82,3.0
83,3.0
84,3.0
85,3.0
86,3.0
87,2.0
88,1.0
89,1.0
90,1.0
91,1.0
92,2.0
93,2.0
94,3.0
95,3.0
96,3.0
97,3.0
98,3.0
99,3.0
100,3.0
101,3.0
102,4.0
103,5.0
104,6.0
105,9.0
106,10.0
107,10.0
108,10.0
109,10.0
110,8.0
111,8.0
112,8.0
113,8.0
114,6.0
115,3.0
116,2.0
117,2.0
118,0.0
119,0.0
120,0.0
121,0.0
122,1.0
123,1.0
124,1.0
125,1.0
126,2.0
127,1.0
128,1.0
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,3.0
139,3.0
140,3.0
141,4.0
142,4.0
143,0.0
144,3.0
145,3.0
146,2.0
147,2.0
148,1.0
149,1.0
150,1.0
151,2.0
152,2.0
153,3.0
154,4.0
155,4.0
156,4.0
157,4.0
158,4.0
159,3.0
160,5.0
161,5.0
162,7.0
163,7.0
164,10.0
165,13.0
166,13.0
167,11.0
168,9.0
169,9.0
170,9.0
171,8.0
172,7.0
173,5.0
174,3.0
175,2.0
176,2.0
177,0.0
178,0.0
179,0.0
180,1.0
181,1.0
182,1.0
183,0.0
184,2.0
185,2.0
186,2.0
187,0.0
188,2.0
189,2.0
190,2.0
191,2.0
192,2.0
193,1.0
194,1.0
195,1.0
196,3.0
197,3.0
198,3.0
199,3.0
200,4.0
201,4.0
202,4.0
203,0.0
204,3.0
205,2.0
206,2.0
207,2.0
208,1.0
209,2.0
210,3.0
211,3.0
212,4.0
213,4.0
214,4.0
215,4.0
216,4.0
217,5.0
218,7.0
219,6.0
220,8.0
221,9.0
222,10.0
223,11.0
224,13.0
225,16.0
226,13.0
227,9.0
228,9.0
229,9.0
230,9.0
231,7.0
232,5.0
233,3.0
234,2.0
235,2.0
236,0.0
237,0.0
238,1.0
239,1.0
240,1.0
241,0.0
242,2.0
243,2.0
244,2.0
245,0.0
246,0.0
247,0.0
248,2.0
249,2.0
250,2.0
251,2.0
252,2.0
253,1.0
254,2.0
255,2.0
256,3.0
257,3.0
258,4.0
259,4.0
260,4.0
261,4.0
262,4.0
263,3.0
264,2.0
265,2.0
266,3.0
267,2.0
268,4.0
269,4.0
270,7.0
271,7.0
272,6.0
273,4.0
274,4.0
275,5.0
276,7.0
277,8.0
278,8.0
279,10.0
280,17.0
281,13.0
282,11.0
283,14.0
284,15.0
285,17.0
286,15.0
287,11.0
288,10.0
289,7.0
290,6.0
291,4.0
292,2.0
293,2.0
294,2.0
295,0.0
296,1.0
297,1.0
298,1.0
299,2.0
300,2.0
301,2.0
302,2.0
303,2.0
304,0.0
305,0.0
306,0.0
307,0.0
308,2.0
309,2.0
310,2.0
311,2.0
312,1.0
313,2.0
314,2.0
315,3.0
316,3.0
317,4.0
318,4.0
319,4.0
320,4.0
321,4.0
322,3.0
323,2.0
324,3.0
325,3.0
326,4.0
327,4.0
328,5.0
329,6.0
330,7.0
331,7.0
332,6.0
333,5.0
334,7.0
335,6.0
336,8.0
337,16.0
338,16.0
339,17.0
340,18.0
341,18.0
342,17.0
343,15.0
344,14.0
345,15.0
346,11.0
347,11.0
348,10.0
349,5.0
350,3.0
351,4.0
352,3.0
353,3.0
354,1.0
355,1.0
356,1.0
357,1.0
358,2.0
359,2.0
360,2.0
361,2.0
362,2.0
363,0.0
364,0.0
365,0.0
366,0.0
367,2.0
368,2.0
369,2.0
370,2.0
371,1.0
372,2.0
373,2.0
374,3.0
375,4.0
376,0.0
377,0.0
378,0.0
379,5.0
380,4.0
381,3.0
382,2.0
383,3.0
384,5.0
385,5.0
386,5.0
387,5.0
388,6.0
389,7.0
390,7.0
391,7.0
392,7.0
393,6.0
394,7.0
395,14.0
396,17.0
397,16.0
398,17.0
399,19.0
400,18.0
401,19.0
402,13.0
403,13.0
404,14.0
405,11.0
406,8.0
407,8.0
408,5.0
409,4.0
410,4.0
411,4.0
412,3.0
413,1.0
414,1.0
415,1.0
416,1.0
417,2.0
418,2.0
419,2.0
420,2.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,2.0
427,2.0
428,2.0
429,2.0
430,1.0
431,1.0
432,2.0
433,3.0
434,4.0
435,4.0
436,0.0
437,5.0
438,5.0
439,5.0
440,2.0
441,2.0
442,3.0
443,6.0
444,5.0
445,6.0
446,6.0
447,7.0
448,7.0
449,7.0
450,7.0
451,6.0
452,7.0
453,7.0
454,14.0
455,17.0
456,18.0
457,18.0
458,19.0
459,20.0
460,20.0
461,19.0
462,13.0
463,11.0
464,9.0
465,7.0
466,6.0
467,7.0
468,5.0
469,4.0
470,4.0
471,4.0
472,1.0
473,1.0
474,1.0
475,1.0
476,2.0
477,2.0
478,2.0
479,2.0
480,2.0
481,0.0
482,0.0
483,0.0
484,3.0
485,2.0
486,2.0
487,2.0
488,2.0
489,1.0
490,1.0
491,3.0
492,3.0
493,3.0
494,3.0
495,3.0
496,4.0
497,4.0
498,3.0
499,3.0
500,2.0
501,4.0
502,5.0
503,6.0
504,6.0
505,6.0
506,8.0
507,8.0
508,8.0
509,8.0
510,7.0
511,6.0
512,12.0
513,13.0
514,14.0
515,19.0
516,19.0
517,20.0
518,20.0
519,21.0
520,18.0
521,11.0
522,11.0
523,9.0
524,6.0
525,6.0
526,6.0
527,4.0
528,3.0
529,3.0
530,3.0
531,1.0
532,2.0
533,2.0
534,2.0
535,2.0
536,3.0
537,2.0
538,2.0
539,2.0
540,0.0
541,0.0
542,3.0
543,2.0
544,2.0
545,2.0
546,2.0
547,2.0
548,1.0
549,1.0
550,2.0
551,3.0
552,3.0
553,3.0
554,3.0
555,3.0
556,3.0
557,3.0
558,3.0
559,2.0
560,3.0
561,6.0
562,6.0
563,6.0
564,7.0
565,7.0
566,8.0
567,8.0
568,7.0
569,8.0
570,7.0
