Grid_Number,doctor
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,0.0
35,1.0
36,1.0
37,1.0
38,2.0
39,2.0
40,0.0
41,0.0
42,0.0
43,3.0
44,3.0
45,3.0
46,1.0
47,1.0
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,1.0
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,0.0
81,0.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,2.0
98,0.0
99,0.0
100,0.0
101,3.0
102,3.0
103,3.0
104,3.0
105,3.0
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,1.0
119,0.0
120,0.0
121,0.0
122,0.0
123,1.0
124,0.0
125,0.0
126,0.0
127,0.0
128,1.0
129,1.0
130,1.0
131,3.0
132,3.0
133,0.0
134,0.0
135,0.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,2.0
144,2.0
145,2.0
146,2.0
147,1.0
148,1.0
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,1.0
155,1.0
156,2.0
157,0.0
158,0.0
159,3.0
160,3.0
161,3.0
162,3.0
163,3.0
164,3.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.0
174,0.0
175,0.0
176,0.0
177,1.0
178,1.0
179,0.0
180,0.0
181,1.0
182,1.0
183,1.0
184,0.0
185,0.0
186,1.0
187,1.0
188,1.0
189,3.0
190,3.0
191,3.0
192,3.0
193,0.0
194,0.0
195,3.0
196,1.0
197,1.0
198,1.0
199,1.0
200,1.0
201,2.0
202,3.0
203,3.0
204,3.0
205,3.0
206,2.0
207,1.0
208,1.0
209,3.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,2.0
216,3.0
217,3.0
218,3.0
219,3.0
220,6.0
221,6.0
222,7.0
223,6.0
224,4.0
225,2.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,1.0
233,0.0
234,0.0
235,0.0
236,1.0
237,1.0
238,1.0
239,1.0
240,1.0
241,1.0
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,1.0
248,3.0
249,3.0
250,3.0
251,3.0
252,3.0
253,3.0
254,3.0
255,3.0
256,1.0
257,1.0
258,1.0
259,2.0
260,3.0
261,4.0
262,0.0
263,4.0
264,4.0
265,4.0
266,4.0
267,3.0
268,3.0
269,3.0
270,3.0
271,1.0
272,1.0
273,1.0
274,3.0
275,3.0
276,3.0
277,3.0
278,6.0
279,9.0
280,0.0
281,0.0
282,8.0
283,7.0
284,6.0
285,2.0
286,1.0
287,2.0
288,0.0
289,1.0
290,1.0
291,1.0
292,1.0
293,0.0
294,0.0
295,1.0
296,1.0
297,1.0
298,1.0
299,1.0
300,1.0
301,1.0
302,1.0
303,1.0
304,1.0
305,2.0
306,0.0
307,0.0
308,0.0
309,0.0
310,3.0
311,3.0
312,3.0
313,3.0
314,3.0
315,1.0
316,1.0
317,1.0
318,3.0
319,4.0
320,4.0
321,4.0
322,4.0
323,4.0
324,6.0
325,6.0
326,3.0
327,3.0
328,3.0
329,3.0
330,3.0
331,1.0
332,2.0
333,1.0
334,3.0
335,3.0
336,5.0
337,10.0
338,10.0
339,0.0
340,10.0
341,9.0
342,8.0
343,7.0
344,5.0
345,2.0
346,2.0
347,2.0
348,0.0
349,0.0
350,1.0
351,1.0
352,1.0
353,0.0
354,1.0
355,1.0
356,1.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,2.0
364,2.0
365,0.0
366,0.0
367,0.0
368,0.0
369,4.0
370,3.0
371,3.0
372,3.0
373,4.0
374,2.0
375,2.0
376,2.0
377,3.0
378,4.0
379,4.0
380,4.0
381,4.0
382,6.0
383,6.0
384,6.0
385,5.0
386,4.0
387,4.0
388,4.0
389,4.0
390,4.0
391,2.0
392,2.0
393,3.0
394,3.0
395,6.0
396,10.0
397,10.0
398,10.0
399,9.0
400,9.0
401,8.0
402,9.0
403,8.0
404,2.0
405,2.0
406,2.0
407,2.0
408,0.0
409,0.0
410,1.0
411,1.0
412,1.0
413,2.0
414,2.0
415,1.0
416,3.0
417,3.0
418,3.0
419,3.0
420,3.0
421,1.0
422,2.0
423,2.0
424,0.0
425,0.0
426,0.0
427,4.0
428,4.0
429,4.0
430,3.0
431,4.0
432,4.0
433,2.0
434,2.0
435,2.0
436,5.0
437,4.0
438,4.0
439,4.0
440,4.0
441,6.0
442,6.0
443,7.0
444,6.0
445,5.0
446,5.0
447,6.0
448,6.0
449,4.0
450,2.0
451,2.0
452,2.0
453,3.0
454,9.0
455,9.0
456,9.0
457,9.0
458,9.0
459,8.0
460,8.0
461,9.0
462,8.0
463,2.0
464,2.0
465,2.0
466,2.0
467,2.0
468,0.0
469,1.0
470,1.0
471,1.0
472,2.0
473,2.0
474,0.0
475,0.0
476,3.0
477,3.0
478,3.0
479,3.0
480,4.0
481,2.0
482,2.0
483,2.0
484,0.0
485,4.0
486,4.0
487,4.0
488,4.0
489,4.0
490,4.0
491,4.0
492,2.0
493,2.0
494,4.0
495,7.0
496,7.0
497,6.0
498,4.0
499,4.0
500,6.0
501,6.0
502,7.0
503,6.0
504,5.0
505,7.0
506,7.0
507,7.0
508,7.0
509,3.0
510,2.0
511,2.0
512,3.0
513,8.0
514,9.0
515,9.0
516,8.0
517,8.0
518,8.0
519,9.0
520,0.0
521,8.0
522,2.0
523,2.0
524,2.0
525,2.0
526,2.0
527,0.0
528,1.0
529,1.0
530,1.0
531,2.0
532,0.0
533,0.0
534,4.0
535,4.0
536,3.0
537,3.0
538,3.0
539,4.0
540,2.0
541,2.0
542,2.0
543,3.0
544,4.0
545,4.0
546,4.0
547,4.0
548,4.0
549,4.0
550,2.0
551,2.0
552,4.0
553,4.0
554,7.0
555,8.0
556,7.0
557,7.0
558,4.0
559,6.0
560,7.0
561,8.0
562,6.0
563,6.0
564,8.0
565,8.0
566,8.0
567,8.0
568,5.0
569,3.0
570,2.0
