Grid_Number,school
231,44.0
232,36.0
233,24.0
234,19.0
235,14.0
236,19.0
237,24.0
238,30.0
239,34.0
240,39.0
241,30.0
242,26.0
243,29.0
244,28.0
245,43.0
246,46.0
247,56.0
248,82.0
249,95.0
250,92.0
251,86.0
252,80.0
253,79.0
254,78.0
255,72.0
256,45.0
257,37.0
258,37.0
259,41.0
260,45.0
261,48.0
262,43.0
263,34.0
264,33.0
265,31.0
266,47.0
267,41.0
268,39.0
269,43.0
270,45.0
271,26.0
272,30.0
273,30.0
274,35.0
275,36.0
276,50.0
277,57.0
278,102.0
279,131.0
280,143.0
281,140.0
282,132.0
283,132.0
284,114.0
285,89.0
286,72.0
287,59.0
288,47.0
289,42.0
290,41.0
291,35.0
292,26.0
293,19.0
294,15.0
295,26.0
296,27.0
297,33.0
298,35.0
299,35.0
300,31.0
301,34.0
302,29.0
303,38.0
304,37.0
305,47.0
306,73.0
307,99.0
308,102.0
309,99.0
310,87.0
311,95.0
312,94.0
313,96.0
314,91.0
315,72.0
316,52.0
317,45.0
318,47.0
319,50.0
320,49.0
321,43.0
322,44.0
323,46.0
324,60.0
325,58.0
326,50.0
327,46.0
328,50.0
329,47.0
330,49.0
331,36.0
332,34.0
333,35.0
334,43.0
335,51.0
336,79.0
337,134.0
338,148.0
339,150.0
340,149.0
341,144.0
342,146.0
343,142.0
344,107.0
345,77.0
346,64.0
347,54.0
348,46.0
349,40.0
350,36.0
351,30.0
352,21.0
353,18.0
354,24.0
355,29.0
356,34.0
357,34.0
358,33.0
359,34.0
360,37.0
361,31.0
362,38.0
363,50.0
364,51.0
365,72.0
366,92.0
367,95.0
368,98.0
369,102.0
370,105.0
371,102.0
372,100.0
373,102.0
374,83.0
375,66.0
376,61.0
377,54.0
378,50.0
379,49.0
380,55.0
381,57.0
382,73.0
383,72.0
384,75.0
385,73.0
386,61.0
387,56.0
388,57.0
389,60.0
390,54.0
391,37.0
392,45.0
393,51.0
394,60.0
395,128.0
396,167.0
397,167.0
398,170.0
399,163.0
400,150.0
401,158.0
402,142.0
403,128.0
404,72.0
405,60.0
406,48.0
407,42.0
408,40.0
409,33.0
410,29.0
411,22.0
412,20.0
413,32.0
414,34.0
415,32.0
416,35.0
417,36.0
418,34.0
419,33.0
420,42.0
421,46.0
422,50.0
423,56.0
424,73.0
425,93.0
426,98.0
427,108.0
428,112.0
429,106.0
430,104.0
431,108.0
432,105.0
433,95.0
434,77.0
435,73.0
436,81.0
437,67.0
438,61.0
439,64.0
440,58.0
441,85.0
442,78.0
443,90.0
444,83.0
445,75.0
446,67.0
447,71.0
448,69.0
449,64.0
450,40.0
451,44.0
452,50.0
453,69.0
454,148.0
455,176.0
456,178.0
457,180.0
458,174.0
459,170.0
460,157.0
461,154.0
462,132.0
463,67.0
464,52.0
465,50.0
466,47.0
467,47.0
468,35.0
469,30.0
470,30.0
471,23.0
472,36.0
473,43.0
474,45.0
475,38.0
476,37.0
477,34.0
478,39.0
479,42.0
480,44.0
481,52.0
482,53.0
483,58.0
484,98.0
485,101.0
486,108.0
487,112.0
488,112.0
489,110.0
490,107.0
491,107.0
492,84.0
493,86.0
494,102.0
495,102.0
496,93.0
497,89.0
498,73.0
499,69.0
500,91.0
501,93.0
502,94.0
503,84.0
504,85.0
505,100.0
506,95.0
507,95.0
508,90.0
509,66.0
510,52.0
511,56.0
512,99.0
513,151.0
514,172.0
515,186.0
516,179.0
517,182.0
518,174.0
519,171.0
520,145.0
521,124.0
522,64.0
523,54.0
524,52.0
525,51.0
526,43.0
527,39.0
528,26.0
529,26.0
530,25.0
531,37.0
532,45.0
533,47.0
534,49.0
535,45.0
536,42.0
537,38.0
538,46.0
539,47.0
540,46.0
541,51.0
542,52.0
543,80.0
544,96.0
545,102.0
546,104.0
547,104.0
548,108.0
549,103.0
550,97.0
551,90.0
552,99.0
553,106.0
554,111.0
555,112.0
556,112.0
557,103.0
558,83.0
559,99.0
560,103.0
561,106.0
562,95.0
563,110.0
564,114.0
565,105.0
566,110.0
567,101.0
568,77.0
569,73.0
570,84.0
571,108.0
572,153.0
573,183.0
574,190.0
575,194.0
576,179.0
577,180.0
578,171.0
579,142.0
580,103.0
581,51.0
582,46.0
583,47.0
584,40.0
585,39.0
586,35.0
587,31.0
588,28.0
589,26.0
590,38.0
591,44.0
592,47.0
593,54.0
594,56.0
595,45.0
596,47.0
597,43.0
598,45.0
599,48.0
600,46.0
601,51.0
602,61.0
603,81.0
604,103.0
605,106.0
606,108.0
607,104.0
608,94.0
609,90.0
610,101.0
611,107.0
612,113.0
613,118.0
614,117.0
615,123.0
616,125.0
617,123.0
618,97.0
619,122.0
620,130.0
621,131.0
622,146.0
623,155.0
624,135.0
625,131.0
626,117.0
627,108.0
628,100.0
629,120.0
630,132.0
631,146.0
632,178.0
633,186.0
634,189.0
635,181.0
636,176.0
637,164.0
638,133.0
639,70.0
640,45.0
641,48.0
642,48.0
643,43.0
644,44.0
645,36.0
646,31.0
647,28.0
648,25.0
649,36.0
650,46.0
651,57.0
652,60.0
653,64.0
654,51.0
655,52.0
656,39.0
657,41.0
658,40.0
659,39.0
660,52.0
661,59.0
662,65.0
663,76.0
664,76.0
665,81.0
666,79.0
667,75.0
668,95.0
669,106.0
670,114.0
671,125.0
672,133.0
673,136.0
674,142.0
675,165.0
676,178.0
677,151.0
678,149.0
679,164.0
680,195.0
681,215.0
682,207.0
683,188.0
684,173.0
685,151.0
686,134.0
687,124.0
688,150.0
689,138.0
690,152.0
691,164.0
692,187.0
693,182.0
694,172.0
695,156.0
696,137.0
697,85.0
698,68.0
699,53.0
700,47.0
701,54.0
702,46.0
703,45.0
704,36.0
705,32.0
706,30.0
707,25.0
708,40.0
709,48.0
710,57.0
711,60.0
712,57.0
713,51.0
714,51.0
715,51.0
716,37.0
717,46.0
718,52.0
719,53.0
720,58.0
721,61.0
722,50.0
723,55.0
724,54.0
725,68.0
726,76.0
727,108.0
728,110.0
729,125.0
730,127.0
731,147.0
732,170.0
733,205.0
734,220.0
735,237.0
736,246.0
737,243.0
738,221.0
739,268.0
740,283.0
741,275.0
742,245.0
743,237.0
744,220.0
745,212.0
746,190.0
747,192.0
748,165.0
749,167.0
750,177.0
751,186.0
752,193.0
753,174.0
754,147.0
755,119.0
756,72.0
757,67.0
758,57.0
759,56.0
760,55.0
761,52.0
762,39.0
763,38.0
764,34.0
765,32.0
766,21.0
767,39.0
768,44.0
769,51.0
770,50.0
771,47.0
772,47.0
773,49.0
774,49.0
775,50.0
776,45.0
777,53.0
778,56.0
779,57.0
780,69.0
781,53.0
782,45.0
783,49.0
784,73.0
785,80.0
786,106.0
787,114.0
788,129.0
789,139.0
790,159.0
791,214.0
792,228.0
793,280.0
794,305.0
795,321.0
796,322.0
797,348.0
798,372.0
799,354.0
800,358.0
801,327.0
802,332.0
803,304.0
804,317.0
805,311.0
806,294.0
807,256.0
808,245.0
809,250.0
810,249.0
811,217.0
812,191.0
813,144.0
814,105.0
815,73.0
816,73.0
817,64.0
818,60.0
819,58.0
820,53.0
821,36.0
822,37.0
823,35.0
824,32.0
825,25.0
826,34.0
827,37.0
828,46.0
829,49.0
830,41.0
831,45.0
832,42.0
833,54.0
834,54.0
835,53.0
836,54.0
837,65.0
838,69.0
839,62.0
840,67.0
841,69.0
842,76.0
843,75.0
844,68.0
845,84.0
846,120.0
847,139.0
848,163.0
849,192.0
850,226.0
851,276.0
852,319.0
853,367.0
854,379.0
855,372.0
856,410.0
857,446.0
858,472.0
859,465.0
860,459.0
861,413.0
862,403.0
863,419.0
864,419.0
865,382.0
866,388.0
867,356.0
868,349.0
869,313.0
870,275.0
871,234.0
872,166.0
873,111.0
874,89.0
875,74.0
876,63.0
877,56.0
878,55.0
879,53.0
880,34.0
881,34.0
882,35.0
883,30.0
884,22.0
885,33.0
886,36.0
887,45.0
888,41.0
889,38.0
890,43.0
891,46.0
892,56.0
893,59.0
894,55.0
895,61.0
896,63.0
897,65.0
898,74.0
899,76.0
900,84.0
901,94.0
902,104.0
903,110.0
904,107.0
905,112.0
906,148.0
907,182.0
908,246.0
909,271.0
910,330.0
911,375.0
912,430.0
913,463.0
914,478.0
915,508.0
916,526.0
917,542.0
918,561.0
919,554.0
920,523.0
921,501.0
922,505.0
923,528.0
924,482.0
925,477.0
926,451.0
927,415.0
928,357.0
929,310.0
930,273.0
931,181.0
932,128.0
933,106.0
934,73.0
935,70.0
936,61.0
937,55.0
938,54.0
939,36.0
940,35.0
941,29.0
942,24.0
943,22.0
944,31.0
945,30.0
946,35.0
947,38.0
948,39.0
949,39.0
950,48.0
951,52.0
952,56.0
953,58.0
954,57.0
955,63.0
956,75.0
957,77.0
958,78.0
959,103.0
960,108.0
961,117.0
962,117.0
963,116.0
964,120.0
965,154.0
966,203.0
967,272.0
968,319.0
969,390.0
970,415.0
971,471.0
972,521.0
973,562.0
974,601.0
975,628.0
976,600.0
977,611.0
978,615.0
979,611.0
980,566.0
981,589.0
982,614.0
983,571.0
984,558.0
985,516.0
986,475.0
987,423.0
988,356.0
989,314.0
990,240.0
991,158.0
992,125.0
993,89.0
994,68.0
995,63.0
996,64.0
997,55.0
998,30.0
999,26.0
1000,26.0
1001,22.0
1002,18.0
1003,15.0
1004,25.0
1005,34.0
1006,33.0
1007,36.0
1008,39.0
1009,44.0
1010,50.0
1011,46.0
1012,56.0
1013,60.0
1014,63.0
1015,77.0
1016,80.0
1017,93.0
1018,106.0
1019,113.0
1020,119.0
1021,118.0
1022,126.0
1023,134.0
1024,164.0
1025,225.0
1026,309.0
1027,394.0
1028,437.0
1029,460.0
1030,539.0
1031,613.0
1032,653.0
1033,674.0
1034,689.0
1035,677.0
1036,701.0
1037,685.0
1038,687.0
1039,638.0
1040,669.0
1041,665.0
1042,642.0
1043,644.0
1044,573.0
1045,536.0
1046,493.0
1047,415.0
1048,334.0
1049,281.0
1050,181.0
1051,144.0
1052,100.0
1053,85.0
1054,76.0
1055,67.0
1056,57.0
1057,35.0
1058,33.0
1059,23.0
1060,22.0
1061,18.0
1062,9.0
1063,18.0
1064,27.0
1065,29.0
1066,31.0
1067,34.0
1068,42.0
1069,36.0
1070,42.0
1071,48.0
1072,58.0
1073,59.0
1074,79.0
1075,81.0
1076,98.0
1077,103.0
1078,108.0
1079,116.0
1080,113.0
1081,143.0
1082,164.0
1083,199.0
1084,285.0
1085,365.0
1086,447.0
1087,509.0
1088,521.0
1089,618.0
1090,667.0
1091,736.0
1092,748.0
1093,745.0
1094,737.0
1095,750.0
1096,757.0
1097,746.0
1098,741.0
1099,705.0
1100,693.0
1101,672.0
1102,692.0
1103,621.0
1104,557.0
1105,531.0
1106,466.0
1107,390.0
1108,315.0
1109,215.0
1110,155.0
1111,113.0
1112,91.0
1113,81.0
1114,72.0
1115,54.0
1116,42.0
1117,34.0
1118,25.0
1119,25.0
1120,22.0
1121,8.0
1122,9.0
1123,15.0
1124,21.0
1125,26.0
1126,25.0
1127,24.0
1128,28.0
1129,28.0
1130,44.0
1131,49.0
1132,57.0
1133,69.0
1134,70.0
1135,94.0
1136,103.0
1137,113.0
1138,128.0
1139,128.0
1140,163.0
1141,181.0
1142,238.0
1143,322.0
1144,384.0
1145,472.0
1146,573.0
1147,631.0
1148,682.0
1149,732.0
1150,784.0
1151,766.0
1152,762.0
1153,769.0
1154,757.0
1155,784.0
1156,784.0
1157,748.0
1158,739.0
1159,130.0
1160,750.0
1161,723.0
1162,675.0
1163,662.0
1164,597.0
1165,518.0
1166,405.0
1167,345.0
1168,258.0
1169,160.0
1170,114.0
1171,90.0
1172,73.0
1173,68.0
1174,58.0
1175,44.0
1176,44.0
1177,44.0
1178,36.0
1179,27.0
1180,7.0
1181,6.0
1182,9.0
1183,11.0
1184,15.0
1185,16.0
1186,19.0
1187,24.0
1188,28.0
1189,34.0
1190,44.0
1191,53.0
1192,69.0
1193,65.0
1194,88.0
1195,97.0
1196,113.0
1197,130.0
1198,147.0
1199,187.0
1200,224.0
1201,272.0
1202,363.0
1203,431.0
1204,489.0
1205,568.0
1206,662.0
1207,736.0
1208,751.0
1209,767.0
1210,110.0
1211,120.0
1212,149.0
1213,120.0
1214,99.0
1215,112.0
1216,789.0
1217,767.0
1218,751.0
1219,107.0
1220,760.0
1221,742.0
1222,715.0
1223,616.0
1224,543.0
1225,450.0
1226,381.0
1227,273.0
1228,175.0
1229,129.0
1230,121.0
1231,100.0
1232,90.0
1233,88.0
1234,71.0
1235,63.0
1236,48.0
1237,40.0
1238,28.0
1239,7.0
1240,11.0
1241,13.0
1242,14.0
1243,19.0
1244,19.0
1245,16.0
1246,17.0
1247,17.0
1248,23.0
1249,29.0
1250,32.0
1251,53.0
1252,61.0
1253,77.0
1254,98.0
1255,116.0
1256,125.0
1257,161.0
1258,213.0
1259,272.0
1260,340.0
1261,372.0
1262,438.0
1263,539.0
1264,618.0
1265,648.0
1266,687.0
1267,714.0
1268,761.0
1269,149.0
1270,127.0
1271,127.0
1272,115.0
1273,100.0
1274,121.0
1275,132.0
1276,119.0
1277,753.0
1278,790.0
1279,806.0
1280,776.0
1281,727.0
1282,634.0
1283,578.0
1284,477.0
1285,393.0
1286,305.0
1287,239.0
1288,169.0
1289,136.0
1290,107.0
1291,99.0
1292,92.0
1293,91.0
1294,73.0
1295,61.0
1296,40.0
1297,32.0
1298,12.0
1299,12.0
1300,12.0
1301,14.0
1302,16.0
1303,17.0
1304,16.0
1305,12.0
1306,13.0
1307,15.0
1308,18.0
1309,24.0
1310,30.0
1311,45.0
1312,65.0
1313,98.0
1314,117.0
1315,137.0
1316,191.0
1317,272.0
1318,330.0
1319,390.0
1320,446.0
1321,484.0
1322,572.0
1323,678.0
1324,735.0
1325,123.0
1326,150.0
1327,133.0
1328,131.0
1329,132.0
1330,101.0
1331,101.0
1332,119.0
1333,134.0
1334,130.0
1335,122.0
1336,723.0
1337,756.0
1338,770.0
1339,718.0
1340,721.0
1341,675.0
1342,584.0
1343,497.0
1344,431.0
1345,354.0
1346,296.0
1347,241.0
1348,161.0
1349,121.0
1350,108.0
1351,96.0
1352,94.0
1353,80.0
1354,72.0
1355,48.0
1356,29.0
1357,11.0
1358,11.0
1359,11.0
1360,11.0
1361,15.0
1362,16.0
1363,15.0
1364,14.0
1365,12.0
1366,13.0
1367,13.0
1368,16.0
1369,18.0
1370,35.0
1371,65.0
1372,82.0
1373,121.0
1374,149.0
1375,201.0
1376,317.0
1377,377.0
1378,436.0
1379,473.0
1380,552.0
1381,613.0
1382,715.0
1383,108.0
1384,111.0
1385,140.0
1386,139.0
1387,114.0
1388,106.0
1389,107.0
1390,107.0
1391,106.0
1392,147.0
1393,130.0
1394,120.0
1395,104.0
1396,745.0
1397,727.0
1398,679.0
1399,712.0
1400,665.0
1401,599.0
1402,515.0
1403,483.0
1404,398.0
1405,333.0
1406,263.0
1407,190.0
1408,152.0
1409,119.0
1410,103.0
1411,101.0
1412,85.0
1413,76.0
1414,57.0
1415,31.0
1416,10.0
1417,10.0
1418,10.0
1419,9.0
1420,13.0
1421,13.0
1422,14.0
1423,14.0
1424,10.0
1425,13.0
1426,13.0
1427,19.0
1428,25.0
1429,47.0
1430,69.0
1431,94.0
1432,115.0
1433,167.0
1434,224.0
1435,296.0
1436,388.0
1437,465.0
1438,521.0
1439,604.0
1440,670.0
1441,105.0
1442,109.0
1443,116.0
1444,763.0
1445,117.0
1446,119.0
1447,112.0
1448,94.0
1449,100.0
1450,113.0
1451,138.0
1452,714.0
1453,713.0
1454,762.0
1455,753.0
1456,748.0
1457,699.0
1458,729.0
1459,691.0
1460,627.0
1461,589.0
1462,517.0
1463,436.0
1464,373.0
1465,280.0
1466,216.0
1467,176.0
1468,149.0
1469,106.0
1470,94.0
1471,88.0
1472,69.0
1473,54.0
1474,32.0
1475,9.0
1476,9.0
1477,11.0
1478,11.0
1479,12.0
1480,15.0
1481,13.0
1482,14.0
1483,11.0
1484,13.0
1485,14.0
1486,17.0
1487,37.0
1488,66.0
1489,90.0
1490,112.0
1491,138.0
1492,190.0
1493,237.0
1494,316.0
1495,388.0
1496,517.0
1497,562.0
1498,648.0
1499,734.0
1500,751.0
1501,116.0
1502,129.0
1503,738.0
1504,118.0
1505,744.0
1506,109.0
1507,101.0
1508,93.0
1509,116.0
1510,121.0
1511,754.0
1512,734.0
1513,769.0
1514,743.0
1515,705.0
1516,705.0
1517,757.0
1518,711.0
1519,635.0
1520,612.0
1521,527.0
1522,435.0
1523,401.0
1524,348.0
1525,252.0
1526,178.0
1527,157.0
1528,130.0
1529,97.0
1530,81.0
1531,69.0
1532,50.0
1533,31.0
1534,7.0
1535,9.0
1536,9.0
1537,9.0
1538,11.0
1539,13.0
1540,16.0
1541,16.0
1542,12.0
1543,16.0
1544,19.0
1545,37.0
1546,61.0
1547,88.0
1548,111.0
1549,135.0
1550,178.0
1551,224.0
1552,266.0
1553,332.0
1554,415.0
1555,493.0
1556,568.0
1557,621.0
1558,730.0
1559,128.0
1560,139.0
1561,731.0
1562,742.0
1563,771.0
1564,739.0
1565,102.0
1566,110.0
1567,714.0
1568,733.0
1569,733.0
1570,740.0
1571,773.0
1572,779.0
1573,737.0
1574,720.0
1575,730.0
1576,755.0
1577,708.0
1578,690.0
1579,639.0
1580,580.0
1581,471.0
1582,424.0
1583,388.0
1584,303.0
1585,201.0
1586,168.0
1587,137.0
1588,103.0
1589,82.0
1590,67.0
1591,44.0
1592,29.0
1593,9.0
1594,9.0
1595,9.0
1596,9.0
1597,11.0
1598,14.0
1599,14.0
1600,14.0
1601,16.0
1602,22.0
1603,34.0
1604,50.0
1605,74.0
1606,104.0
1607,128.0
1608,135.0
1609,200.0
1610,245.0
1611,293.0
1612,352.0
1613,427.0
1614,489.0
1615,566.0
1616,653.0
1617,708.0
1618,732.0
1619,142.0
1620,146.0
1621,145.0
1622,728.0
1623,110.0
1624,126.0
1625,100.0
1626,755.0
1627,735.0
1628,700.0
1629,719.0
1630,757.0
1631,126.0
1632,787.0
1633,751.0
1634,727.0
1635,773.0
1636,768.0
1637,729.0
1638,685.0
1639,581.0
1640,488.0
1641,465.0
1642,412.0
1643,315.0
1644,242.0
1645,193.0
1646,145.0
1647,114.0
1648,77.0
1649,53.0
1650,37.0
1651,25.0
1652,9.0
1653,9.0
1654,9.0
1655,8.0
1656,9.0
1657,13.0
1658,17.0
1659,15.0
1660,19.0
1661,31.0
1662,50.0
1663,81.0
1664,96.0
1665,116.0
1666,134.0
1667,154.0
1668,195.0
1669,251.0
1670,316.0
1671,396.0
1672,449.0
1673,544.0
1674,575.0
1675,649.0
1676,694.0
1677,727.0
1678,126.0
1679,121.0
1680,117.0
1681,129.0
1682,122.0
1683,742.0
1684,737.0
1685,762.0
1686,129.0
1687,742.0
1688,726.0
1689,751.0
1690,777.0
1691,132.0
1692,753.0
1693,761.0
1694,760.0
1695,739.0
1696,713.0
1697,687.0
1698,592.0
1699,519.0
1700,478.0
1701,436.0
1702,317.0
1703,266.0
1704,196.0
1705,140.0
1706,112.0
1707,85.0
1708,49.0
1709,28.0
1710,23.0
1711,4.0
1712,5.0
1713,8.0
1714,10.0
1715,12.0
1716,11.0
1717,12.0
1718,21.0
1719,33.0
1720,38.0
1721,70.0
1722,99.0
1723,106.0
1724,120.0
1725,152.0
1726,182.0
1727,213.0
1728,309.0
1729,374.0
1730,433.0
1731,480.0
1732,568.0
1733,631.0
1734,697.0
1735,709.0
1736,747.0
1737,764.0
1738,102.0
1739,126.0
1740,749.0
1741,760.0
1742,745.0
1743,736.0
1744,753.0
1745,761.0
1746,767.0
1747,752.0
1748,132.0
1749,130.0
1750,786.0
1751,782.0
1752,754.0
1753,747.0
1754,722.0
1755,715.0
1756,648.0
1757,565.0
1758,512.0
1759,430.0
1760,375.0
1761,315.0
1762,244.0
1763,170.0
1764,121.0
1765,110.0
1766,85.0
1767,52.0
1768,30.0
1769,25.0
1770,4.0
1771,4.0
1772,6.0
1773,6.0
1774,5.0
1775,11.0
1776,12.0
1777,24.0
1778,36.0
1779,52.0
1780,86.0
1781,103.0
1782,114.0
1783,125.0
1784,157.0
1785,199.0
1786,268.0
1787,344.0
1788,382.0
1789,455.0
1790,519.0
1791,607.0
1792,620.0
1793,669.0
1794,702.0
1795,95.0
1796,116.0
1797,113.0
1798,733.0
1799,720.0
1800,128.0
1801,731.0
1802,713.0
1803,105.0
1804,763.0
1805,756.0
1806,753.0
1807,148.0
1808,749.0
1809,790.0
1810,791.0
1811,718.0
1812,691.0
1813,684.0
1814,726.0
1815,587.0
1816,551.0
1817,493.0
1818,429.0
1819,359.0
1820,316.0
1821,231.0
1822,162.0
1823,119.0
1824,111.0
1825,87.0
1826,64.0
1827,39.0
1828,30.0
1829,4.0
1830,4.0
1831,6.0
1832,6.0
1833,7.0
1834,9.0
1835,15.0
1836,30.0
1837,43.0
1838,57.0
1839,86.0
1840,111.0
1841,121.0
1842,45.0
1843,173.0
1844,230.0
1845,309.0
1846,350.0
1847,422.0
1848,489.0
1849,513.0
1850,608.0
1851,647.0
1852,684.0
1853,719.0
1854,121.0
1855,128.0
1856,153.0
1857,706.0
1858,723.0
1859,745.0
1860,735.0
1861,715.0
1862,750.0
1863,799.0
1864,765.0
1865,116.0
1866,133.0
1867,790.0
1868,793.0
1869,778.0
1870,702.0
1871,659.0
1872,630.0
1873,648.0
1874,562.0
1875,502.0
1876,425.0
1877,387.0
1878,351.0
1879,270.0
1880,227.0
1881,156.0
1882,128.0
1883,114.0
1884,85.0
1885,60.0
1886,43.0
1887,26.0
1888,2.0
1889,4.0
1890,7.0
1891,14.0
1892,15.0
1893,21.0
1894,23.0
1895,23.0
1896,45.0
1897,67.0
1898,88.0
1899,112.0
1900,130.0
1901,45.0
1902,181.0
1903,251.0
1904,319.0
1905,375.0
1906,420.0
1907,497.0
1908,560.0
1909,616.0
1910,637.0
1911,690.0
1912,713.0
1913,685.0
1914,720.0
1915,711.0
1916,701.0
1917,693.0
1918,718.0
1919,736.0
1920,708.0
1921,729.0
1922,772.0
1923,774.0
1924,736.0
1925,759.0
1926,747.0
1927,779.0
1928,735.0
1929,668.0
1930,636.0
1931,576.0
1932,578.0
1933,533.0
1934,460.0
1935,367.0
1936,363.0
1937,311.0
1938,251.0
1939,212.0
1940,150.0
1941,123.0
1942,101.0
1943,77.0
1944,59.0
1945,42.0
1946,26.0
1947,2.0
1948,9.0
1949,15.0
1950,16.0
1951,26.0
1952,42.0
1953,54.0
1954,64.0
1955,73.0
1956,71.0
1957,84.0
1958,108.0
1959,144.0
1960,176.0
1961,213.0
1962,284.0
1963,350.0
1964,440.0
1965,451.0
1966,489.0
1967,551.0
1968,625.0
1969,619.0
1970,693.0
1971,697.0
1972,670.0
1973,666.0
1974,730.0
1975,713.0
1976,706.0
1977,757.0
1978,763.0
1979,719.0
1980,690.0
1981,715.0
1982,794.0
1983,757.0
1984,756.0
1985,735.0
1986,707.0
1987,676.0
1988,637.0
1989,567.0
1990,499.0
1991,489.0
1992,442.0
1993,403.0
1994,313.0
1995,275.0
1996,251.0
1997,222.0
1998,189.0
1999,126.0
2000,114.0
2001,106.0
2002,79.0
2003,57.0
2004,38.0
2005,28.0
2006,5.0
2007,11.0
2008,13.0
2009,30.0
2010,72.0
2011,78.0
2012,83.0
2013,92.0
2014,97.0
2015,102.0
2016,97.0
2017,121.0
2018,154.0
2019,203.0
2020,261.0
2021,313.0
2022,387.0
2023,469.0
2024,458.0
2025,511.0
2026,557.0
2027,595.0
2028,616.0
2029,631.0
2030,696.0
2031,677.0
2032,680.0
2033,710.0
2034,734.0
2035,766.0
2036,760.0
2037,107.0
2038,691.0
2039,650.0
2040,729.0
2041,784.0
2042,744.0
2043,705.0
2044,716.0
2045,675.0
2046,640.0
2047,583.0
2048,517.0
2049,440.0
2050,417.0
2051,388.0
2052,317.0
2053,263.0
2054,204.0
2055,200.0
2056,189.0
2057,148.0
2058,108.0
2059,103.0
2060,90.0
2061,75.0
2062,56.0
2063,38.0
2064,27.0
2065,10.0
2066,14.0
2067,23.0
2068,67.0
2069,79.0
2070,82.0
2071,88.0
2072,95.0
2073,107.0
2074,111.0
2075,118.0
2076,122.0
2077,174.0
2078,214.0
2079,265.0
2080,331.0
2081,387.0
2082,461.0
2083,482.0
2084,507.0
2085,527.0
2086,574.0
2087,589.0
2088,614.0
2089,656.0
2090,659.0
2091,649.0
2092,651.0
2093,114.0
2094,736.0
2095,736.0
2096,724.0
2097,724.0
2098,722.0
2099,737.0
2100,119.0
2101,737.0
2102,122.0
2103,667.0
2104,649.0
2105,602.0
2106,510.0
2107,467.0
2108,378.0
2109,318.0
2110,289.0
2111,241.0
2112,186.0
2113,145.0
2114,142.0
2115,135.0
2116,100.0
2117,93.0
2118,89.0
2119,82.0
2120,53.0
2121,48.0
2122,44.0
2123,34.0
2124,14.0
2125,14.0
2126,39.0
2127,80.0
2128,82.0
2129,87.0
2130,93.0
2131,99.0
2132,107.0
2133,116.0
2134,124.0
2135,121.0
2136,173.0
2137,216.0
2138,259.0
2139,335.0
